l,m,alm
0,0,(0.28552624677231564+0j)
1,-1,(0.6225381618892385-1.153097826742684j)
1,0,(-0.467695722108532+0j)
1,1,(-0.6225381618892385-1.153097826742684j)
2,-2,(0.6925356840491668-0.0377628869593983j)
2,-1,(-0.10878822067267792-0.003922272198417367j)
2,0,(-0.15584484727751685+0j)
2,1,(0.10878822067267792-0.003922272198417367j)
2,2,(0.6925356840491669+0.03776288695939838j)
3,-3,(0.20467413727375594+1.32372322860544j)
3,-2,(0.12129561634769219+1.1087346989100968j)
3,-1,(0.014083537354283767-0.43764716795878195j)
3,0,(-2.0278878981274584+0j)
3,1,(-0.014083537354283786-0.43764716795878195j)
3,2,(0.12129561634769218-1.1087346989100968j)
3,3,(-0.20467413727375589+1.3237232286054397j)
4,-4,(6.057221417284798e-05-0.10526775071924359j)
4,-3,(-0.3370678739424763+0.671389152768811j)
4,-2,(-0.337123090925455+0.0029516912878892036j)
4,-1,(0.5500252424382659+0.0899428541359102j)
4,0,(0.3327551538557252+0j)
4,1,(-0.5500252424382658+0.08994285413591016j)
4,2,(-0.337123090925455-0.0029516912878891416j)
4,3,(0.33706787394247634+0.671389152768811j)
4,4,(6.057221417284798e-05+0.10526775071924359j)
5,-5,(0.3907548122863934+1.4312743357321907j)
5,-4,(1.4890397780158118-0.16798829890300185j)
5,-3,(-0.10891671687560323-0.18713982635139279j)
5,-2,(0.28043885502433336-0.6255975905755857j)
5,-1,(-0.020946113934442866+0.10881589458096781j)
5,0,(0.04451795912395521+0j)
5,1,(0.020946113934442866+0.10881589458096781j)
5,2,(0.28043885502433336+0.6255975905755857j)
5,3,(0.10891671687560324-0.18713982635139279j)
5,4,(1.4890397780158122+0.16798829890300185j)
5,5,(-0.39075481228639336+1.4312743357321904j)
6,-6,(-0.5274090314845148-0.7689665127655946j)
6,-5,(-0.41831509011576906+0.28508723580641687j)
6,-4,(0.7643062186320186-0.7881835141631639j)
6,-3,(0.2547509720819184-0.3680336035848737j)
6,-2,(-0.1011200755720261+0.4496671200938781j)
6,-1,(0.04725487412920792-0.10449279432358356j)
6,0,(-0.5598604627381744+0j)
6,1,(-0.04725487412920793-0.10449279432358359j)
6,2,(-0.10112007557202612-0.44966712009387816j)
6,3,(-0.25475097208191844-0.3680336035848738j)
6,4,(0.7643062186320186+0.7881835141631639j)
6,5,(0.4183150901157692+0.285087235806417j)
6,6,(-0.5274090314845148+0.7689665127655945j)
7,-7,(0.4357377568333494+1.4923093117026924j)
7,-6,(2.0656724738317167-0.06046632864911564j)
7,-5,(0.5432127513737883+0.7536931634409566j)
7,-4,(-0.4836165090025165-0.11269968158980763j)
7,-3,(0.07436892048046288-0.5995834422031567j)
7,-2,(-0.43434106472324785-0.14997838601150001j)
7,-1,(-0.3362042459730675+0.21459313541261274j)
7,0,(-0.6732582732423444+0j)
7,1,(0.33620424597306753+0.21459313541261274j)
7,2,(-0.4343410647232479+0.14997838601149996j)
7,3,(-0.07436892048046288-0.5995834422031566j)
7,4,(-0.4836165090025165+0.11269968158980771j)
7,5,(-0.5432127513737883+0.7536931634409566j)
7,6,(2.0656724738317167+0.060466328649115685j)
7,7,(-0.4357377568333494+1.4923093117026927j)
8,-8,(0.7929196601458592-0.7539418917367621j)
8,-7,(0.9103608865877513-0.7432097973278927j)
8,-6,(-0.20658728862334555-0.1174116282027174j)
8,-5,(0.26863348253328556+0.5753001658417126j)
8,-4,(-0.8323877065106355-0.21745458034128481j)
8,-3,(-0.1855375637853811-0.7709301650208924j)
8,-2,(0.5140034514285732-0.12272173938179318j)
8,-1,(-0.46490022897204236-0.06330460319216995j)
8,0,(-0.24347816976382058+0j)
8,1,(0.4649002289720424-0.06330460319216995j)
8,2,(0.5140034514285733+0.1227217393817931j)
8,3,(0.18553756378538114-0.7709301650208924j)
8,4,(-0.8323877065106355+0.21745458034128476j)
