l,m,alm
0,0,(0.02170048804400711+0j)
1,-1,(-0.726841979531242-0.15204269116761204j)
1,0,(-0.19371082205002058+0j)
1,1,(0.726841979531242-0.15204269116761204j)
2,-2,(-0.8459219284255688+0.18692999969324348j)
2,-1,(0.18803376300948815+0.6692929970250245j)
2,0,(-1.888031180185739+0j)
2,1,(-0.18803376300948832+0.6692929970250246j)
2,2,(-0.8459219284255691-0.18692999969324356j)
3,-3,(3.0701795299609294+0.7165987748606149j)
3,-2,(-1.44388802404376+0.9134577311491555j)
3,-1,(-0.26471887772417896-0.13705835431886043j)
3,0,(-2.2556008382435824+0j)
3,1,(0.26471887772417896-0.13705835431886046j)
3,2,(-1.4438880240437597-0.9134577311491553j)
3,3,(-3.0701795299609294+0.7165987748606149j)
4,-4,(-4.361855271151793+0.7210664612955809j)
4,-3,(1.0396956896148495+2.3297258843052906j)
4,-2,(-0.05533367297434328-0.7680052391547885j)
4,-1,(-0.802699123941726-1.045397196729818j)
4,0,(2.566226436192776+0j)
4,1,(0.8026991239417257-1.045397196729818j)
4,2,(-0.055333672974343114+0.7680052391547886j)
4,3,(-1.0396956896148495+2.3297258843052906j)
4,4,(-4.361855271151793-0.7210664612955809j)
5,-5,(-3.6789560320068118+4.278692855773535j)
5,-4,(-2.2524273783571664+0.4578627489299708j)
5,-3,(0.3087140064981418+0.6649521374656234j)
5,-2,(1.049830627226458+0.14253053743826957j)
5,-1,(0.026016834681570098-0.704943732021457j)
5,0,(4.123832653825582+0j)
5,1,(-0.026016834681570192-0.7049437320214569j)
5,2,(1.0498306272264584-0.1425305374382696j)
5,3,(-0.30871400649814174+0.6649521374656234j)
5,4,(-2.252427378357166-0.4578627489299709j)
5,5,(3.6789560320068113+4.278692855773535j)
6,-6,(2.982526353695364-0.038710779434944345j)
6,-5,(-0.044737952240990544-0.8059538193815917j)
6,-4,(0.3728647855650329+0.9130393094315419j)
6,-3,(0.23031825620777166-0.832165974541418j)
6,-2,(-0.40069811870103567+0.15253077727380587j)
6,-1,(0.4594117538185972+0.6021754312630476j)
6,0,(-1.362255850152138+0j)
6,1,(-0.45941175381859717+0.6021754312630478j)
6,2,(-0.40069811870103567-0.1525307772738059j)
6,3,(-0.23031825620777158-0.832165974541418j)
6,4,(0.37286478556503283-0.9130393094315418j)
6,5,(0.04473795224099021-0.8059538193815914j)
6,6,(2.982526353695364+0.03871077943494468j)
7,-7,(-4.032011179562751-0.4262942011556181j)
7,-6,(-1.4042715081710475+4.89557315216422j)
7,-5,(-1.8803640737724863+0.46596818232619347j)
7,-4,(1.6606531896664753+1.56276397553239j)
7,-3,(-0.4312111948645263+0.4428153444614559j)
7,-2,(-0.011322658263838775-0.5563509998702125j)
7,-1,(-0.8990772790151954+1.1847073234576282j)
7,0,(-3.9378139615342667+0j)
7,1,(0.8990772790151954+1.1847073234576282j)
7,2,(-0.011322658263838712+0.5563509998702125j)
7,3,(0.4312111948645263+0.442815344461456j)
7,4,(1.6606531896664753-1.56276397553239j)
7,5,(1.8803640737724863+0.46596818232619347j)
7,6,(-1.4042715081710477-4.89557315216422j)
7,7,(4.032011179562751-0.42629420115561795j)
8,-8,(2.5930047114464534+0.6111909592735532j)
8,-7,(-1.9517092225224804+1.263105409004146j)
8,-6,(-1.754879973668586-2.858524836895673j)
8,-5,(0.04566515698247863-2.0884244705785298j)
8,-4,(2.216512265213524+1.4438228279227219j)
8,-3,(-0.5096363755450862+0.5194626369074669j)
8,-2,(0.5159252249705459+0.7493869969201505j)
8,-1,(0.23603974201837405+0.4729384607036492j)
8,0,(-1.0828793669994643+0j)
8,1,(-0.23603974201837397+0.47293846070364903j)
8,2,(0.515925224970546-0.7493869969201506j)
8,3,(0.5096363755450862+0.5194626369074669j)
8,4,(2.2165122652135234-1.4438228279227217j)
8,5,(-0.04566515698247896-2.0884244705785298j)
8,6,(-1.7548799736685858+2.858524836895673j)
8,7,(1.9517092225224806+1.2631054090041458j)
8,8,(2.5930047114464534-0.6111909592735534j)
9,-9,(-0.5562056798890401+4.300541435511129j)
9,-8,(5.84000745111497-1.0101026594071285j)
9,-7,(-2.7507245767154123-1.4936311805145548j)
9,-6,(1.4396267094210462-2.8817089453438802j)
9,-5,(3.3479041613469924-2.185991974750589j)
9,-4,(-1.069108846500213+0.06142116922885142j)
9,-3,(-0.16452865636032848-1.07199678919488j)
9,-2,(-0.6403113914952391+0.09479409109139052j)
9,-1,(1.5843767548983423+0.14108861686248886j)
9,0,(1.6925424314690325+0j)
9,1,(-1.5843767548983427+0.1410886168624888j)
9,2,(-0.6403113914952394-0.09479409109139068j)
9,3,(0.1645286563603286-1.0719967891948798j)
9,4,(-1.0691088465002128-0.06142116922885142j)
9,5,(-3.3479041613469924-2.185991974750589j)
9,6,(1.4396267094210466+2.881708945343881j)
9,7,(2.7507245767154123-1.4936311805145548j)
9,8,(5.84000745111497+1.0101026594071287j)
9,9,(0.5562056798890402+4.300541435511129j)
10,-10,(-1.0709068025478687-3.386991183549014j)
10,-9,(-3.0174083815700548+0.451008975719503j)
10,-8,(2.0595764139127617+1.359800635531954j)
10,-7,(0.42254382996877704-1.246274798189079j)
10,-6,(-0.864453131431762+1.6599312115636944j)
10,-5,(-0.5340325121880158+1.476983551924362j)
10,-4,(-2.637338637829211-1.2653131730349458j)
10,-3,(0.035461058097883726-0.9217608023345639j)
10,-2,(-0.9508421591544749-1.2354428021793902j)
10,-1,(-0.004428669541381942-0.3743302498082435j)
10,0,(2.4228945013320904+0j)
10,1,(0.00442866954138186-0.3743302498082435j)
10,2,(-0.9508421591544749+1.2354428021793902j)
10,3,(-0.035461058097883684-0.9217608023345639j)
10,4,(-2.637338637829211+1.2653131730349456j)
10,5,(0.5340325121880158+1.4769835519243617j)
10,6,(-0.8644531314317623-1.6599312115636944j)
10,7,(-0.4225438299687769-1.2462747981890785j)
10,8,(2.0595764139127617-1.359800635531954j)
10,9,(3.0174083815700556+0.45100897571950366j)
10,10,(-1.0709068025478687+3.386991183549014j)
11,-11,(-1.7509345080122722+2.995090167338097j)
11,-10,(-2.9033878156105435+0.8264157947409076j)
11,-9,(-0.02427463897983562+6.082469527857293j)
11,-8,(-2.2933724469613215+3.443537627488139j)
11,-7,(3.1979230387583915+0.07058059324305581j)
11,-6,(0.26304997892139753-0.16457959558090315j)
11,-5,(-3.705303851440772+2.6985928763919285j)
11,-4,(0.2867938629493109-1.0339951102723366j)
11,-3,(0.11475791931485672+0.4423213669360435j)
11,-2,(0.28633385582099846+0.19214794091829368j)
11,-1,(-0.7575638150847079-0.3666975043353773j)
11,0,(0.0459505458906016+0j)
11,1,(0.7575638150847079-0.36669750433537746j)
11,2,(0.2863338558209984-0.19214794091829368j)
11,3,(-0.11475791931485672+0.4423213669360437j)
11,4,(0.28679386294931103+1.0339951102723366j)
11,5,(3.7053038514407732+2.6985928763919294j)
11,6,(0.26304997892139753+0.16457959558090332j)
11,7,(-3.1979230387583906+0.07058059324305598j)
11,8,(-2.2933724469613215-3.4435376274881397j)
11,9,(0.024274638979835953+6.082469527857293j)
11,10,(-2.903387815610544-0.8264157947409086j)
11,11,(1.750934508012272+2.995090167338097j)
12,-12,(1.5067521661813537-0.8229739199823655j)
12,-11,(5.059690610443591+2.825601423357732j)
12,-10,(0.6645230665975639-5.272833082511846j)
12,-9,(-0.12957632402762953+4.590522664656588j)
12,-8,(-0.7992240127428628+1.728394275253118j)
12,-7,(0.8245512891425599-1.0476517694325238j)
12,-6,(1.5152484660241845-0.022714027959025183j)
12,-5,(-0.8570846595200764+0.13954565933291457j)
12,-4,(1.2285777792885053-0.20221125781466456j)
12,-3,(-0.09590750759656957+0.8029999708648621j)
12,-2,(0.54950448511286+1.1912865833233743j)
12,-1,(-0.12078493863544304-0.7347350204349946j)
12,0,(-2.2205698839144867+0j)
12,1,(0.12078493863544296-0.7347350204349947j)
12,2,(0.54950448511286-1.1912865833233743j)
12,3,(0.09590750759656953+0.8029999708648621j)
12,4,(1.2285777792885053+0.20221125781466448j)
12,5,(0.8570846595200764+0.13954565933291463j)
12,6,(1.5152484660241838+0.02271402795902535j)
12,7,(-0.8245512891425602-1.0476517694325238j)
12,8,(-0.7992240127428626-1.728394275253118j)
12,9,(0.1295763240276295+4.590522664656588j)
12,10,(0.6645230665975639+5.272833082511846j)
12,11,(-5.059690610443591+2.825601423357732j)
12,12,(1.506752166181354+0.8229739199823655j)
13,-13,(5.02038343701094-0.21140845657787888j)
13,-12,(4.847360933120739-3.076558456753902j)
13,-11,(-2.318821768305795+4.388235966809866j)
13,-10,(-1.494921336636716+0.9354793217497192j)
13,-9,(-1.2819744791856829-1.1930311091626613j)
13,-8,(0.3335497365946273+0.7632715433379524j)
13,-7,(-0.5362615811392788+0.6415418180672405j)
13,-6,(-1.8310066164592675+1.2025647641448463j)
