l,m,alm
0,0,(-0.20289142032903532+0j)
1,-1,(0.1568166207289392-0.4884813490376502j)
1,0,(-0.6748282843969011+0j)
1,1,(-0.1568166207289392-0.4884813490376502j)
2,-2,(-0.1747723720140797+0.5399434258408918j)
2,-1,(-0.6129005006310737+0.5985351240828406j)
2,0,(0.7987528714974258+0j)
2,1,(0.6129005006310739+0.5985351240828406j)
2,2,(-0.17477237201407966-0.5399434258408918j)
3,-3,(-0.43204461274306055-0.4104826569345953j)
3,-2,(0.02864500449282157-0.7600979648543011j)
3,-1,(-0.25541031435546935-0.11986790138597997j)
3,0,(-1.2858707788059789+0j)
3,1,(0.2554103143554694-0.11986790138598004j)
3,2,(0.02864500449282159+0.7600979648543009j)
3,3,(0.43204461274306066-0.4104826569345953j)
4,-4,(-0.8750543757543253+0.3676801779839866j)
4,-3,(0.98751652495008-0.2554443851929955j)
4,-2,(0.45956549315257406-0.7423531835301531j)
4,-1,(-0.1592453787988972-0.11880602826734375j)
4,0,(-0.8814953192784952+0j)
4,1,(0.1592453787988972-0.11880602826734374j)
4,2,(0.45956549315257395+0.7423531835301529j)
4,3,(-0.98751652495008-0.2554443851929955j)
4,4,(-0.8750543757543253-0.36768017798398656j)
5,-5,(0.23452731699096777+0.38672735586092005j)
5,-4,(-0.4469297978908767+0.305921650354337j)
5,-3,(-0.005145853999078909+0.6514115362166525j)
5,-2,(0.023046219485293215+0.27270176270377633j)
5,-1,(0.14047625898580107-0.27469537878611155j)
5,0,(-0.5789838618986131+0j)
5,1,(-0.14047625898580107-0.2746953787861115j)
5,2,(0.023046219485293194-0.2727017627037763j)
5,3,(0.0051458539990789495+0.6514115362166525j)
5,4,(-0.4469297978908767-0.3059216503543371j)
5,5,(-0.23452731699096765+0.3867273558609199j)
6,-6,(0.23589201371195997+0.48455522731895445j)
6,-5,(-0.1330502588546274-1.138511601587994j)
6,-4,(-0.16403865983378252-0.0012963825482394872j)
6,-3,(-0.3323613424434098+0.045277003783060536j)
6,-2,(-0.2916200767302423+0.14556698116911235j)
6,-1,(0.3464284063687259-0.07256754439416353j)
6,0,(0.08364663925437739+0j)
6,1,(-0.3464284063687259-0.07256754439416349j)
6,2,(-0.29162007673024243-0.1455669811691123j)
6,3,(0.33236134244340987+0.04527700378306062j)
6,4,(-0.16403865983378255+0.0012963825482394872j)
6,5,(0.1330502588546274-1.138511601587994j)
6,6,(0.23589201371195997-0.48455522731895445j)
7,-7,(0.08786726594021321+0.004908218320352985j)
7,-6,(-0.43773646528286253+0.47461189863044345j)
7,-5,(0.8453785118947893-0.6542722531749481j)
7,-4,(-0.074409381762399+0.20090729951353678j)
7,-3,(0.1437461561268261-0.0002694639361124951j)
7,-2,(0.09913100597402263+0.14688087940175312j)
7,-1,(-0.07870024557490006+0.2606791691253402j)
7,0,(-0.39091418590253485+0j)
7,1,(0.07870024557490009+0.2606791691253402j)
7,2,(0.09913100597402263-0.14688087940175312j)
7,3,(-0.1437461561268261-0.00026946393611248473j)
7,4,(-0.07440938176239904-0.2009072995135368j)
7,5,(-0.8453785118947893-0.6542722531749477j)
7,6,(-0.4377364652828625-0.47461189863044345j)
7,7,(-0.0878672659402132+0.004908218320352975j)
8,-8,(-0.324679239006489+0.07477744570330755j)
8,-7,(0.09879424033451595-0.03885137123644677j)
8,-6,(0.23809687185594144+0.5383452211324272j)
8,-5,(-0.5669796543900554+0.3098415946535383j)
8,-4,(0.38136910086301734-0.13328708981363543j)
8,-3,(-0.17197909103248812+0.006078869875405561j)
8,-2,(-0.11040402087380972+0.020783070841815913j)
8,-1,(-0.1186959738654092+0.405167938142751j)
8,0,(-0.2206651119625038+0j)
8,1,(0.11869597386540924+0.405167938142751j)
8,2,(-0.11040402087380975-0.02078307084181585j)
8,3,(0.17197909103248812+0.006078869875405603j)
8,4,(0.38136910086301734+0.13328708981363538j)
8,5,(0.5669796543900554+0.3098415946535383j)
8,6,(0.23809687185594142-0.5383452211324272j)
8,7,(-0.09879424033451595-0.038851371236446774j)
8,8,(-0.32467923900648904-0.07477744570330758j)
9,-9,(0.4880978031694774+0.35578674609452543j)
9,-8,(0.010932645277055326-0.18176893190393403j)
9,-7,(-0.3787991546709327-0.3037321712640798j)
9,-6,(0.3436625834060913-0.14707934597046965j)
9,-5,(-0.5887559631394157-0.06471876014968815j)
9,-4,(0.3078124254745607-0.16816835973993688j)
9,-3,(-0.0280739125393378-0.35603655283684915j)
9,-2,(-0.3757806919011488-0.3909596909474416j)
9,-1,(-0.005116014265897071-0.07945300553432011j)
9,0,(-0.7627808077852943+0j)
9,1,(0.005116014265897089-0.07945300553432012j)
9,2,(-0.3757806919011488+0.3909596909474416j)
9,3,(0.02807391253933778-0.3560365528368492j)
9,4,(0.3078124254745607+0.16816835973993688j)
9,5,(0.5887559631394157-0.06471876014968819j)
9,6,(0.34366258340609135+0.14707934597046965j)
9,7,(0.37879915467093267-0.30373217126407975j)
9,8,(0.010932645277055284+0.1817689319039341j)
9,9,(-0.4880978031694774+0.35578674609452543j)
10,-10,(0.07948853706283074-0.039329257410456904j)
10,-9,(-0.26091567152675066-0.05992719132350972j)
10,-8,(0.3066995052480428-0.2021946341300246j)
10,-7,(0.029661590478859922+0.3142033625411801j)
10,-6,(0.0666771292171648-0.1700455215088021j)
10,-5,(0.40225760759759677+0.3817430757709454j)
10,-4,(-0.025474371409292124+0.08670348507847281j)
10,-3,(0.4577207625743941+0.025211781546526837j)
10,-2,(0.11652307645997295+0.24701501868549228j)
10,-1,(0.20210771161978996-0.30894812468798594j)
10,0,(0.022282694885471133+0j)
10,1,(-0.20210771161978994-0.308948124687986j)
10,2,(0.11652307645997295-0.24701501868549236j)
10,3,(-0.4577207625743941+0.025211781546526826j)
10,4,(-0.0254743714092921-0.08670348507847278j)
10,5,(-0.4022576075975968+0.3817430757709454j)
10,6,(0.06667712921716483+0.17004552150880212j)
10,7,(-0.02966159047885988+0.31420336254118003j)
10,8,(0.3066995052480428+0.2021946341300246j)
10,9,(0.2609156715267506-0.0599271913235097j)
10,10,(0.07948853706283075+0.039329257410456904j)
11,-11,(0.4049750908185485+0.2936683403598303j)
11,-10,(-0.39308897999208836-0.14264539882963104j)
11,-9,(0.41224639706629146-0.1610806362714793j)
11,-8,(-0.03514390333242219+0.19510970460452537j)
11,-7,(-0.01282505315071625+0.29248266278034857j)
11,-6,(-0.21434286064017696-0.29935889959356077j)
11,-5,(-0.12809699553687365+0.0233050515471915j)
11,-4,(-0.1466035455917225+0.03238216327066531j)
11,-3,(-0.12296074004854986+0.0014643501032314589j)
11,-2,(-0.042365766225147185+0.2905243839049575j)
11,-1,(0.001573475173553546+0.19622703749471154j)
11,0,(-0.4059755671283119+0j)
11,1,(-0.001573475173553577+0.19622703749471157j)
11,2,(-0.04236576622514716-0.29052438390495744j)
11,3,(0.12296074004854986+0.001464350103231438j)
11,4,(-0.1466035455917225-0.03238216327066532j)
11,5,(0.12809699553687373+0.02330505154719148j)
11,6,(-0.214342860640177+0.29935889959356077j)
11,7,(0.01282505315071627+0.29248266278034846j)
11,8,(-0.03514390333242223-0.1951097046045254j)
11,9,(-0.41224639706629146-0.1610806362714793j)
11,10,(-0.39308897999208836+0.14264539882963106j)
11,11,(-0.4049750908185484+0.29366834035983025j)
12,-12,(-0.19948945343915964-0.3225424691224839j)
12,-11,(0.3934938135671051+0.09092852674155523j)
12,-10,(-0.16174329776621466+0.09610299501682346j)
12,-9,(-0.04941417987717887+0.22006881652944763j)
12,-8,(-0.06995759928299349-0.22879804135942627j)
12,-7,(0.25215948085805595-0.25942491922785527j)
12,-6,(-0.27283970095674775+0.023358255624870643j)
12,-5,(0.12935202415985936-0.35763587494127747j)
12,-4,(-0.32612477478717444-0.0053970477778138536j)
12,-3,(-0.13578613971891212-0.20715135146961922j)
12,-2,(0.2693658007793745+0.1135803494723016j)
12,-1,(-0.13058889782947086+0.04494904704221781j)
12,0,(-0.03506982961523002+0j)
12,1,(0.13058889782947083+0.04494904704221783j)
12,2,(0.2693658007793745-0.11358034947230156j)
12,3,(0.13578613971891207-0.2071513514696192j)
12,4,(-0.32612477478717444+0.00539704777781383j)
12,5,(-0.12935202415985936-0.3576358749412776j)
12,6,(-0.27283970095674775-0.023358255624870636j)
12,7,(-0.25215948085805595-0.2594249192278553j)
12,8,(-0.06995759928299349+0.22879804135942627j)
12,9,(0.04941417987717885+0.22006881652944763j)
12,10,(-0.16174329776621466-0.09610299501682344j)
12,11,(-0.393493813567105+0.09092852674155523j)
12,12,(-0.19948945343915966+0.322542469122484j)
13,-13,(0.1844657459186795+0.057320522150970804j)
13,-12,(-0.23504389160356715-0.20497953288948093j)
13,-11,(0.023237232942105616-0.10635030339536829j)
13,-10,(-0.11110071633649991-0.04190062318267226j)
13,-9,(-0.13121370449716213-0.007683300204428281j)
13,-8,(-0.003916211530262285-0.14412966927667403j)
13,-7,(0.3897292756805607+0.17488072839744845j)
13,-6,(-0.06436317907337927+0.10421268999643908j)
13,-5,(0.31582435895530736+0.09691355948511779j)
13,-4,(0.24157666820780824-0.1012889709987818j)
13,-3,(-0.2987886569431194+0.01236567580117826j)
13,-2,(-0.06955734422019512-0.011762106687956415j)
13,-1,(0.030476001954139253+0.03269045590167366j)
13,0,(-0.24596857219361004+0j)
13,1,(-0.030476001954139294+0.03269045590167364j)
13,2,(-0.06955734422019515+0.011762106687956415j)
13,3,(0.29878865694311946+0.012365675801178271j)
13,4,(0.2415766682078082+0.1012889709987818j)
13,5,(-0.31582435895530736+0.09691355948511783j)
13,6,(-0.06436317907337925-0.10421268999643911j)
13,7,(-0.3897292756805607+0.17488072839744842j)
13,8,(-0.003916211530262285+0.14412966927667406j)
13,9,(0.13121370449716213-0.007683300204428276j)
13,10,(-0.11110071633649991+0.04190062318267228j)
13,11,(-0.023237232942105657-0.1063503033953683j)
13,12,(-0.2350438916035672+0.20497953288948093j)
13,13,(-0.18446574591867942+0.05732052215097076j)
14,-14,(0.2604031695946572+0.0029997231753535938j)
14,-13,(-0.08481701167148126+0.4911199192062572j)
14,-12,(-0.31472441717960337-0.07993046477115587j)
14,-11,(0.2540417363082345-0.2409230200895381j)
14,-10,(0.02830348445180589-0.2115509194307572j)
14,-9,(-0.037954284844701855-0.07800939647616097j)
14,-8,(-0.2184762182178204+0.13425750165549738j)
14,-7,(-0.045264520361955156+0.08259275820522044j)
14,-6,(0.005332930202566335+0.115967831276278j)
14,-5,(-0.13638623104540581-0.19291563037344187j)
14,-4,(0.09608476346260805-0.10805188178843128j)
14,-3,(-0.16722693814516432+0.09969565739513896j)
14,-2,(-0.09031877591576722-0.1744104971624005j)
14,-1,(-0.13290822879355144+0.11111916093706196j)
14,0,(-0.2628111835473034+0j)
14,1,(0.1329082287935515+0.11111916093706196j)
14,2,(-0.09031877591576723+0.1744104971624005j)
14,3,(0.16722693814516432+0.09969565739513898j)
14,4,(0.09608476346260805+0.10805188178843132j)
14,5,(0.13638623104540581-0.19291563037344187j)
14,6,(0.005332930202566327-0.115967831276278j)
14,7,(0.045264520361955156+0.08259275820522044j)
14,8,(-0.2184762182178204-0.13425750165549735j)
14,9,(0.037954284844701876-0.07800939647616101j)
14,10,(0.02830348445180589+0.2115509194307572j)
14,11,(-0.25404173630823457-0.24092302008953814j)
14,12,(-0.3147244171796033+0.07993046477115587j)
14,13,(0.08481701167148126+0.491119919206257j)
14,14,(0.2604031695946572-0.0029997231753535834j)
15,-15,(-0.05082286963088346+0.00631906995309557j)
15,-14,(0.07069314370737338-0.14673011666092498j)
15,-13,(0.0933015896455187-0.36080591825266867j)
15,-12,(0.2164695991918957+0.5633931539413396j)
15,-11,(-0.10744654685639513-0.13839675400839865j)
15,-10,(0.25173774547473265-0.057253509633672955j)
15,-9,(-0.1894783175516189-0.04743163294157201j)
15,-8,(0.06097416283266674+0.0976760293459457j)
15,-7,(-0.04785860826623261-0.28702383905638457j)
15,-6,(-0.08377183759334716-0.11129469420723372j)
15,-5,(-0.09761071904059619+0.07752760356624118j)
15,-4,(-0.04994730820222088-0.11429703389267759j)
15,-3,(0.21911823426198107-0.012472518879987921j)
15,-2,(0.06293548564091228-0.11918274801082122j)
15,-1,(0.01882497245686011-0.20257247246190113j)
15,0,(-0.14994827281915932+0j)
15,1,(-0.01882497245686012-0.20257247246190108j)
15,2,(0.06293548564091228+0.11918274801082118j)
15,3,(-0.21911823426198113-0.012472518879987921j)
15,4,(-0.04994730820222089+0.11429703389267762j)
15,5,(0.09761071904059618+0.0775276035662412j)
15,6,(-0.08377183759334716+0.11129469420723372j)
15,7,(0.04785860826623259-0.2870238390563846j)
15,8,(0.06097416283266676-0.09767602934594573j)
15,9,(0.1894783175516189-0.04743163294157202j)
15,10,(0.2517377454747327+0.05725350963367297j)
15,11,(0.10744654685639514-0.13839675400839865j)
15,12,(0.21646959919189576-0.5633931539413397j)
15,13,(-0.09330158964551873-0.36080591825266867j)
15,14,(0.0706931437073734+0.146730116660925j)
15,15,(0.050822869630883415+0.006319069953095602j)
16,-16,(-0.09320896857931656-0.11929422857823488j)
16,-15,(0.013880841065686817-0.2263338301023589j)
16,-14,(-0.013079250642312329+0.2351327038801156j)
16,-13,(0.19744289744846916-0.15865511274167513j)
16,-12,(0.04517044147205904+0.2302520513063788j)
16,-11,(-0.043021747728575935-0.03928962937323513j)
16,-10,(0.10229710936175444-0.04900706494325706j)
16,-9,(0.034253192813249025+0.014739196007040323j)
16,-8,(0.24449682728300126-0.1743062122863215j)
16,-7,(0.013837763140639758-0.06806092749552455j)
16,-6,(-0.07730711458597014-0.07114709781534256j)
16,-5,(0.04249568957147277+0.09004470420720005j)
16,-4,(-0.052928161819602026+0.09264308393875238j)
16,-3,(0.258309076327252+0.05112300555946027j)
16,-2,(0.1959152937189982+0.2547285788439674j)
16,-1,(0.08245142219954668-0.025742486110720334j)
16,0,(0.13322181520035467+0j)
16,1,(-0.08245142219954668-0.025742486110720355j)
16,2,(0.1959152937189982-0.2547285788439674j)
16,3,(-0.258309076327252+0.05112300555946029j)
16,4,(-0.052928161819602006-0.09264308393875237j)
16,5,(-0.042495689571472775+0.09004470420720008j)
16,6,(-0.07730711458597013+0.07114709781534256j)
16,7,(-0.013837763140639768-0.06806092749552455j)
16,8,(0.24449682728300126+0.17430621228632145j)
16,9,(-0.03425319281324905+0.01473919600704033j)
16,10,(0.10229710936175444+0.049007064943257045j)
16,11,(0.043021747728575935-0.039289629373235165j)
16,12,(0.04517044147205907-0.2302520513063788j)
16,13,(-0.1974428974484692-0.1586551127416752j)
16,14,(-0.013079250642312308-0.2351327038801156j)
16,15,(-0.013880841065686817-0.2263338301023589j)
16,16,(-0.09320896857931657+0.1192942285782349j)
17,-17,(-0.015814838482384592+0.10766572690211947j)
17,-16,(-0.012238883120981595+0.22341180468583796j)
17,-15,(-0.16735863088822703+0.08292123349687806j)
17,-14,(-0.14601594878098656-0.10614344773092024j)
17,-13,(-0.06731663717266471-0.14829556503261976j)
17,-12,(-0.04888622597850648-0.2722874207441037j)
17,-11,(-0.023388005320402135+0.19391922615133392j)
17,-10,(0.06172027363837874-0.022670424468015225j)
17,-9,(0.10436928317065723+0.1710300800629631j)
17,-8,(-0.0027016015769112858-0.004602062898040774j)
17,-7,(0.10764027266988824-0.08791352428925368j)
17,-6,(-0.026701782964591556-0.011591494358018574j)
17,-5,(0.07941958859866045-0.12696360425223943j)
17,-4,(-0.2107929057403124+0.06073330955683908j)
17,-3,(-0.09654727533412208-0.00012455266020573388j)
17,-2,(0.02473745878817876+0.2542107386909043j)
17,-1,(-0.09881216711383722+0.17390883221575873j)
17,0,(0.02882507717693302+0j)
17,1,(0.09881216711383722+0.17390883221575879j)
17,2,(0.024737458788178738-0.2542107386909043j)
17,3,(0.09654727533412208-0.00012455266020571832j)
17,4,(-0.2107929057403124-0.06073330955683908j)
17,5,(-0.07941958859866045-0.12696360425223935j)
17,6,(-0.026701782964591553+0.011591494358018579j)
17,7,(-0.10764027266988827-0.08791352428925368j)
17,8,(-0.0027016015769112754+0.004602062898040712j)
17,9,(-0.1043692831706572+0.1710300800629631j)
17,10,(0.06172027363837874+0.02267042446801522j)
17,11,(0.023388005320402146+0.19391922615133392j)
17,12,(-0.04888622597850654+0.27228742074410384j)
17,13,(0.06731663717266473-0.14829556503261979j)
17,14,(-0.1460159487809866+0.10614344773092026j)
17,15,(0.167358630888227+0.08292123349687806j)
17,16,(-0.012238883120981595-0.22341180468583782j)
17,17,(0.015814838482384623+0.1076657269021195j)
18,-18,(0.13460720928972641-0.05957928402807484j)
18,-17,(0.03853821379268089+0.12106361870528064j)
18,-16,(-0.32282178701227937-0.08138940608438908j)
18,-15,(0.5273167060561524-0.12325256848492573j)
18,-14,(0.15164116521857232-0.010776266248780336j)
18,-13,(-0.05830386746613484+0.10739482759791372j)
18,-12,(-0.06877664931444058-0.10915743534274581j)
18,-11,(0.03930144318879535-0.05242134000915928j)
18,-10,(0.0247498543486745+0.08854517035932671j)
18,-9,(-0.06745293634945704-0.026377720195572173j)
18,-8,(-0.006280896308152712+0.09581519511801329j)
18,-7,(-0.08392269617656029-0.11608210980875279j)
18,-6,(0.11354448659020969-0.01910158731057842j)
18,-5,(-0.0776550970110736-0.2835087943494132j)
18,-4,(0.031477596991152684-0.14044651841675782j)
18,-3,(-0.43797414959935055-0.0563364571581977j)
18,-2,(-0.06521444761060914-0.039311022919393715j)
18,-1,(0.009111821264476454+0.1542498231954028j)
18,0,(0.07951387322247663+0j)
18,1,(-0.009111821264476433+0.15424982319540284j)
18,2,(-0.06521444761060916+0.039311022919393736j)
18,3,(0.43797414959935055-0.05633645715819766j)
18,4,(0.03147759699115271+0.1404465184167578j)
18,5,(0.07765509701107363-0.2835087943494132j)
18,6,(0.11354448659020969+0.0191015873105784j)
18,7,(0.0839226961765603-0.11608210980875283j)
18,8,(-0.0062808963081527015-0.09581519511801329j)
18,9,(0.06745293634945704-0.026377720195572173j)
18,10,(0.02474985434867447-0.08854517035932673j)
18,11,(-0.03930144318879533-0.05242134000915929j)
18,12,(-0.06877664931444061+0.10915743534274581j)
18,13,(0.05830386746613486+0.10739482759791372j)
18,14,(0.15164116521857232+0.010776266248780331j)
18,15,(-0.5273167060561522-0.1232525684849257j)
18,16,(-0.3228217870122794+0.08138940608438909j)
18,17,(-0.0385382137926809+0.1210636187052806j)
18,18,(0.13460720928972641+0.05957928402807483j)
19,-19,(-0.10908575477488257-0.23611082745135092j)
19,-18,(-0.003056097845771135-0.07879009288057794j)
19,-17,(0.4196416031041344+0.03975662262370563j)
19,-16,(0.1809500405325884-0.0025334133830582474j)
19,-15,(-0.07853640367801171+0.30139527174983344j)
19,-14,(-0.049284180305478126+0.025834819438679765j)
19,-13,(0.21925128732097732+0.1913126241288274j)
19,-12,(0.010545588303804362+0.035816171378171266j)
19,-11,(-0.18711180858126394-0.3232204638979585j)
19,-10,(-0.13294443258472552-0.021174741169397233j)
19,-9,(-0.13997886352362143-0.13300914934132502j)
19,-8,(0.007379519923250326+0.1656199624151142j)
19,-7,(-0.13796970733676667+0.06886700283934319j)
19,-6,(0.38751240823492916+0.005679928954486436j)
19,-5,(0.013708911743969555+0.05476287750397327j)
19,-4,(0.17011555585355687-0.026903561906600936j)
19,-3,(0.15776116449851102+0.023916744733823925j)
19,-2,(0.03244458374094044-0.11603125245621869j)
19,-1,(0.04434733683689863-0.07206198258767109j)
19,0,(-0.28237423673240303+0j)
19,1,(-0.044347336836898635-0.0720619825876711j)
19,2,(0.03244458374094046+0.11603125245621865j)
19,3,(-0.157761164498511+0.023916744733823922j)
19,4,(0.17011555585355687+0.026903561906600947j)
19,5,(-0.013708911743969565+0.05476287750397328j)
19,6,(0.38751240823492916-0.005679928954486415j)
19,7,(0.13796970733676667+0.06886700283934317j)
19,8,(0.007379519923250324-0.16561996241511426j)
19,9,(0.13997886352362146-0.13300914934132502j)
19,10,(-0.13294443258472552+0.02117474116939723j)
19,11,(0.18711180858126394-0.3232204638979585j)
19,12,(0.010545588303804357-0.03581617137817123j)
19,13,(-0.2192512873209773+0.19131262412882735j)
19,14,(-0.049284180305478126-0.025834819438679796j)
19,15,(0.0785364036780117+0.3013952717498335j)
19,16,(0.18095004053258848+0.0025334133830582604j)
19,17,(-0.41964160310413423+0.039756622623705565j)
19,18,(-0.0030560978457711144+0.07879009288057792j)
19,19,(0.10908575477488257-0.23611082745135092j)
20,-20,(0.09203859731485946-0.07136684146644685j)
20,-19,(-0.10625115521265442-0.055043966625578984j)
20,-18,(0.051044093581316834+0.19088058906247835j)
20,-17,(-0.013427411644894539-0.06072803205915274j)
20,-16,(-0.1797084007913562-0.03873419394491472j)
20,-15,(-0.3389963587757975-0.08097616931930082j)
20,-14,(0.09214786227757393-0.0048831612803508975j)
20,-13,(0.17610603758590268+0.01699993947353471j)
20,-12,(0.10115063929132447+0.19574472738373724j)
20,-11,(-0.03961778157075721+0.03971023937537375j)
20,-10,(-0.014474930400537345+0.06991498036172678j)
20,-9,(-0.11866602029511977-0.013496524872079209j)
20,-8,(-0.02809724475873976+0.11070924901747199j)
20,-7,(-0.22379345346405885+0.19591662964926898j)
20,-6,(-0.06896202548165155+0.14699597881936682j)
20,-5,(-0.061955046261542274+0.19279046151500667j)
20,-4,(-0.09376415606009526+0.053795721415510575j)
20,-3,(0.23452982605871836+0.03832423015766691j)
20,-2,(-0.1364175618555677-0.0033242605858363203j)
20,-1,(0.014864371437484874-0.07762793029304502j)
20,0,(-0.28787420181285733+0j)
20,1,(-0.014864371437484885-0.07762793029304506j)
20,2,(-0.13641756185556772+0.0033242605858363203j)
20,3,(-0.23452982605871836+0.03832423015766688j)
20,4,(-0.09376415606009526-0.053795721415510596j)
20,5,(0.06195504626154229+0.19279046151500676j)
20,6,(-0.06896202548165155-0.14699597881936682j)
20,7,(0.22379345346405888+0.19591662964926898j)
20,8,(-0.02809724475873975-0.11070924901747195j)
20,9,(0.11866602029511977-0.013496524872079209j)
20,10,(-0.014474930400537335-0.06991498036172678j)
20,11,(0.039617781570757196+0.039710239375373727j)
20,12,(0.10115063929132442-0.19574472738373724j)
20,13,(-0.17610603758590265+0.0169999394735347j)
20,14,(0.09214786227757392+0.0048831612803508975j)
20,15,(0.3389963587757976-0.08097616931930086j)
20,16,(-0.17970840079135614+0.03873419394491471j)
20,17,(0.013427411644894539-0.060728032059152726j)
20,18,(0.051044093581316834-0.19088058906247835j)
20,19,(0.10625115521265441-0.05504396662557899j)
20,20,(0.09203859731485944+0.07136684146644681j)
21,-21,(0.040536453504930715-0.22698127238243407j)
21,-20,(0.07522692070095914+0.40635323630342074j)
21,-19,(-0.11680214659386924-0.10447103944729866j)
21,-18,(-0.16440510745261316-0.21974140227291078j)
21,-17,(0.2978999901461619-0.11829941841073228j)
21,-16,(0.19593525731189282+0.023745609825930988j)
21,-15,(0.02950113668282524-0.15804516208369151j)
21,-14,(-0.019083872083267978+0.17608300307169425j)
21,-13,(-0.016880243909299358-0.12738225443368922j)
21,-12,(0.030488051983253897+0.24218113873766936j)
21,-11,(-0.034061880902421224-0.0006263825476290023j)
21,-10,(0.058986447156035855+0.15787159060540518j)
21,-9,(-0.10841875421081583-0.1844530463478339j)
21,-8,(-0.003938160173185493-0.10959086060466884j)
21,-7,(-0.10172462686033137-0.05297358200252269j)
21,-6,(-0.24899957339408196-0.056373213737239324j)
21,-5,(-0.216740498761219-0.13231226393811646j)
21,-4,(-0.08214650600962824+0.07958416274556891j)
21,-3,(0.07886073166622072-0.04482966628026102j)
21,-2,(0.007732740597400093+0.015328845214566738j)
21,-1,(0.09451068583234835-0.05536455228057088j)
21,0,(0.16034986637492157+0j)
21,1,(-0.09451068583234835-0.05536455228057084j)
21,2,(0.007732740597400083-0.015328845214566707j)
21,3,(-0.07886073166622076-0.04482966628026102j)
21,4,(-0.08214650600962822-0.07958416274556893j)
21,5,(0.2167404987612191-0.1323122639381165j)
21,6,(-0.24899957339408205+0.056373213737239344j)
21,7,(0.10172462686033133-0.05297358200252265j)
21,8,(-0.003938160173185491+0.10959086060466885j)
21,9,(0.10841875421081579-0.18445304634783388j)
21,10,(0.05898644715603586-0.15787159060540518j)
21,11,(0.03406188090242122-0.0006263825476290231j)
21,12,(0.030488051983253866-0.24218113873766928j)
21,13,(0.016880243909299375-0.1273822544336893j)
21,14,(-0.019083872083267957-0.1760830030716943j)
21,15,(-0.029501136682825325-0.15804516208369151j)
21,16,(0.19593525731189282-0.023745609825930988j)
21,17,(-0.297899990146162-0.1182994184107323j)
21,18,(-0.16440510745261316+0.21974140227291078j)
21,19,(0.11680214659386924-0.10447103944729866j)
21,20,(0.07522692070095915-0.40635323630342085j)
21,21,(-0.04053645350493071-0.22698127238243407j)
22,-22,(0.010548021030815613+0.02498550080812894j)
22,-21,(0.08809129384509728-0.043777220936095575j)
22,-20,(-0.10152263202566228-0.04908684409676081j)
22,-19,(0.15818833980347566-0.15415259198576534j)
22,-18,(0.0991400973170285+0.2059212524767716j)
22,-17,(-0.10642691439010303+0.2250476428029354j)
22,-16,(0.340834731707947-0.035062991506340055j)
22,-15,(-0.17664842914819717-0.046581626749433946j)
22,-14,(-0.13537359334799035-0.1560633321602895j)
22,-13,(-0.09325280531704883-0.02257895019082024j)
22,-12,(-0.08748097036583749-0.2041439267933955j)
22,-11,(-0.20615129333692686+0.06361139338504603j)
22,-10,(0.051333096291953935-0.09280197182876881j)
22,-9,(0.17964373484832352+0.1339635194401127j)
22,-8,(0.022712079542972753-0.005471298776580848j)
22,-7,(0.24795529677136988-0.06899113505307403j)
