l,m,alm
0,0,(0.8671591828232039+0j)
1,-1,(0.9981627020758234+0.6721904735234125j)
1,0,(-0.7320706224339931+0j)
1,1,(-0.9981627020758234+0.6721904735234125j)
2,-2,(2.5710399614197033+0.572991367225135j)
2,-1,(-1.7652971207427481+0.49335450744473786j)
2,0,(-0.9379776374061908+0j)
2,1,(1.765297120742749+0.49335450744473786j)
2,2,(2.5710399614197033-0.572991367225135j)
3,-3,(-2.26660182444449+3.5314949194203447j)
3,-2,(0.960698505417155-0.350265937117686j)
3,-1,(0.7187426897905782+0.8595867045645624j)
3,0,(3.78619510687987+0j)
3,1,(-0.7187426897905782+0.8595867045645625j)
3,2,(0.9606985054171553+0.3502659371176857j)
3,3,(2.26660182444449+3.531494919420344j)
4,-4,(-0.7779677273138815-0.6754404621634308j)
4,-3,(-3.110738902700859+2.315271898952297j)
4,-2,(0.9589632515530901-0.8290501027049458j)
4,-1,(0.5465128351481131-0.3877027335730068j)
4,0,(-0.4784821508710334+0j)
4,1,(-0.546512835148113-0.3877027335730068j)
4,2,(0.9589632515530898+0.8290501027049458j)
4,3,(3.110738902700859+2.315271898952296j)
4,4,(-0.7779677273138812+0.6754404621634307j)
5,-5,(-1.7186850536771217-0.4418961298276746j)
5,-4,(-3.7231600096748574+3.9443859398044223j)
5,-3,(-1.8828834280021793+2.961206925647632j)
5,-2,(-1.0197037510588303+2.131288097944743j)
5,-1,(-0.24746364184112293-0.04422418712901664j)
5,0,(-2.0635762237006947+0j)
5,1,(0.2474636418411231-0.04422418712901672j)
5,2,(-1.0197037510588303-2.131288097944743j)
5,3,(1.8828834280021796+2.961206925647632j)
5,4,(-3.7231600096748583-3.9443859398044223j)
5,5,(1.7186850536771214-0.44189612982767495j)
6,-6,(0.3303352082086194-0.20678623457865417j)
6,-5,(1.2845039963160936-5.026288303207786j)
6,-4,(-2.128079281093795-1.7871792187653293j)
6,-3,(1.3498511918080716+0.8235893207778173j)
6,-2,(-0.9877510205122827-2.2628455238877514j)
6,-1,(0.18664263255282854-0.39254346559989867j)
6,0,(1.0231475663374514+0j)
6,1,(-0.18664263255282848-0.39254346559989867j)
6,2,(-0.9877510205122827+2.2628455238877514j)
6,3,(-1.3498511918080716+0.8235893207778175j)
6,4,(-2.128079281093795+1.7871792187653293j)
6,5,(-1.2845039963160938-5.026288303207786j)
6,6,(0.3303352082086194+0.2067862345786543j)
7,-7,(0.711883852570251-1.0846727483338643j)
7,-6,(-6.431704911192902+2.395770528986567j)
7,-5,(-2.698957437548461+0.7106516118699278j)
7,-4,(0.11903666162750927-0.39197489372952943j)
7,-3,(0.5631872658593169-1.3451411128141624j)
7,-2,(-0.4791774954881973-1.7073754181719785j)
7,-1,(-0.91034189248868-0.32678458420570966j)
7,0,(0.0652873569578708+0j)
7,1,(0.91034189248868-0.3267845842057096j)
7,2,(-0.4791774954881973+1.7073754181719785j)
7,3,(-0.5631872658593169-1.3451411128141624j)
7,4,(0.11903666162750906+0.3919748937295296j)
7,5,(2.698957437548461+0.7106516118699278j)
7,6,(-6.4317049111929006-2.3957705289865667j)
7,7,(-0.711883852570251-1.0846727483338647j)
