l,m,alm
0,0,(-0.05947296770619872+0j)
1,-1,(-0.2601037313359418+0.003543797545308491j)
1,0,(-0.6967152265100682+0j)
1,1,(0.2601037313359418+0.003543797545308491j)
2,-2,(0.6191895691537644-0.2567556308994178j)
2,-1,(-0.1103650536961803-0.1350936233233452j)
2,0,(0.28058356681442015+0j)
2,1,(0.11036505369618022-0.1350936233233452j)
2,2,(0.6191895691537644+0.2567556308994178j)
3,-3,(-0.39372543637788804-0.21464412818561393j)
3,-2,(0.40007142861892075-0.669408391694775j)
3,-1,(0.11689956036775767-0.37648235963197896j)
3,0,(0.1569223006040033+0j)
3,1,(-0.11689956036775766-0.37648235963197896j)
3,2,(0.4000714286189207+0.6694083916947747j)
3,3,(0.3937254363778879-0.21464412818561393j)
4,-4,(1.1006129485793332-0.15005572864771513j)
4,-3,(-0.2659419494678515-0.0639863786782659j)
4,-2,(-0.22335406277256056-0.7307101003166916j)
4,-1,(0.25397068909465875-0.19992310968437785j)
4,0,(0.2974832085714881+0j)
4,1,(-0.2539706890946587-0.19992310968437785j)
4,2,(-0.22335406277256056+0.7307101003166914j)
4,3,(0.2659419494678515-0.06398637867826594j)
4,4,(1.1006129485793332+0.1500557286477151j)
5,-5,(-0.3915701172703933+0.08171060900806279j)
5,-4,(-0.42758853174255756+0.28854094328182284j)
5,-3,(-0.9593320432740966-0.4086770669269359j)
5,-2,(0.15179919019651844-0.351662228760176j)
5,-1,(0.39066849370123585-0.17704483307837673j)
5,0,(-1.0754175089450182+0j)
5,1,(-0.39066849370123585-0.17704483307837673j)
5,2,(0.1517991901965184+0.3516622287601762j)
5,3,(0.9593320432740966-0.4086770669269359j)
5,4,(-0.4275885317425577-0.2885409432818228j)
5,5,(0.39157011727039315+0.08171060900806283j)
6,-6,(-0.35304122200244975+0.21160274259721362j)
6,-5,(-0.5182658869475459-0.3269826941149246j)
6,-4,(1.3086122967732081-0.45794079708947594j)
6,-3,(0.21871286811142313-0.14432111148920823j)
6,-2,(-0.5785339287556961-0.3555348540394003j)
6,-1,(0.44336853317195907+0.1545807328820483j)
6,0,(-0.20515994360044829+0j)
6,1,(-0.44336853317195907+0.15458073288204827j)
6,2,(-0.5785339287556961+0.3555348540394002j)
6,3,(-0.2187128681114231-0.14432111148920823j)
6,4,(1.3086122967732081+0.45794079708947594j)
6,5,(0.518265886947546-0.3269826941149246j)
6,6,(-0.35304122200244975-0.21160274259721365j)
7,-7,(0.23978421533872543+0.14751232025626257j)
7,-6,(0.15995275314939672+0.641885509919553j)
7,-5,(-1.5229540044917755-0.5563194576734557j)
7,-4,(-0.8583465699579748+0.08231904118992166j)
7,-3,(0.13435798693066098-0.2321632196867551j)
7,-2,(-0.44148469579129107+0.15710493095179012j)
7,-1,(0.006103083483582728+0.29036883454203355j)
7,0,(-1.0232335431892359+0j)
7,1,(-0.006103083483582666+0.2903688345420336j)
7,2,(-0.44148469579129107-0.15710493095179015j)
7,3,(-0.134357986930661-0.23216321968675507j)
7,4,(-0.8583465699579748-0.08231904118992166j)
7,5,(1.5229540044917755-0.5563194576734557j)
7,6,(0.15995275314939678-0.641885509919553j)
7,7,(-0.23978421533872557+0.14751232025626257j)
8,-8,(-0.7448504434119735+0.25940932593215155j)
8,-7,(-0.2579548412425495-1.7189109040563786j)
8,-6,(-1.3158706577745964+0.6778146421375904j)
8,-5,(-0.6594300048884953+0.7898328690463566j)
8,-4,(-0.4447053543165221-0.7829100743143655j)
8,-3,(0.17958707192791298-0.44861009041921074j)
8,-2,(0.9132839570796852+0.06946380718684869j)
8,-1,(-0.2073303885042597-0.1945807631825579j)
8,0,(-0.46784998847801956+0j)
8,1,(0.20733038850425978-0.19458076318255793j)
8,2,(0.9132839570796852-0.06946380718684869j)
8,3,(-0.17958707192791298-0.4486100904192108j)
8,4,(-0.4447053543165221+0.7829100743143655j)
8,5,(0.6594300048884953+0.7898328690463569j)
8,6,(-1.3158706577745964-0.6778146421375905j)
8,7,(0.2579548412425495-1.7189109040563781j)
8,8,(-0.7448504434119734-0.25940932593215155j)
9,-9,(0.6166325278091438+0.4627276480721782j)
9,-8,(0.26887830884440683+0.6713914532936515j)
9,-7,(0.12044555429860943+0.013767035182884173j)
9,-6,(-0.8267680033183515-0.9783522486101953j)
9,-5,(-1.2294709820839431-0.7456469133216587j)
9,-4,(-0.365963436828402-0.25463064991514345j)
9,-3,(0.4707049315021982+0.3901842054121106j)
9,-2,(-0.047796322524103305-0.2078993372631461j)
9,-1,(-0.4269516906167931-0.11787081038676363j)
9,0,(-0.4425547549990103+0j)
9,1,(0.4269516906167931-0.11787081038676367j)
9,2,(-0.04779632252410326+0.20789933726314602j)
