l,m,alm
0,0,(0.18239168522578392+0j)
1,-1,(0.2250646685546252-0.25540387470156745j)
1,0,(-0.7287485060057963+0j)
1,1,(-0.2250646685546252-0.25540387470156745j)
2,-2,(1.3286373268307514+0.10200467326298576j)
2,-1,(-0.7092824770084376+0.07719933930612621j)
2,0,(0.33941300198214236+0j)
2,1,(0.7092824770084377+0.0771993393061263j)
2,2,(1.3286373268307514-0.10200467326298582j)
3,-3,(-0.6812524404303991+1.040988029242979j)
3,-2,(-0.8826893696641931-0.4474016667117169j)
3,-1,(0.27731974573538026+0.131988753326348j)
3,0,(-0.9917105504346972+0j)
3,1,(-0.2773197457353803+0.13198875332634807j)
3,2,(-0.8826893696641931+0.4474016667117168j)
3,3,(0.6812524404303992+1.040988029242979j)
4,-4,(-1.0570487246586964+0.2647804293829286j)
4,-3,(0.3160487533803582-0.5264759162399916j)
4,-2,(0.3861089559044988+1.0907294774031444j)
4,-1,(0.12524042548553474-0.03030703872961881j)
4,0,(-0.6908877248231339+0j)
4,1,(-0.12524042548553474-0.03030703872961877j)
4,2,(0.3861089559044988-1.0907294774031444j)
4,3,(-0.31604875338035826-0.5264759162399913j)
4,4,(-1.0570487246586964-0.2647804293829287j)
5,-5,(-0.8060255628016064-1.4985715237170059j)
5,-4,(0.02118117616515466-0.5557234734714296j)
5,-3,(-0.49967102987648704+0.711268350154741j)
5,-2,(0.30066894249379406-0.21647223976066352j)
5,-1,(-0.5538526003937477+0.4011703140798142j)
5,0,(-0.6154151545833155+0j)
5,1,(0.5538526003937478+0.4011703140798143j)
5,2,(0.300668942493794+0.21647223976066357j)
5,3,(0.49967102987648704+0.711268350154741j)
5,4,(0.021181176165154744+0.5557234734714295j)
5,5,(0.8060255628016063-1.4985715237170059j)
6,-6,(0.6579595233605159+0.7614410173472771j)
6,-5,(1.040135246360865-0.3112808014707964j)
6,-4,(-0.9372803806950679-0.05897731472414501j)
6,-3,(-0.22742006013594052-0.56469622148449j)
6,-2,(-0.43182189570251284-0.58505884209913j)
6,-1,(0.3816758436730476+0.44305303351480063j)
6,0,(-0.05174823456877774+0j)
6,1,(-0.38167584367304747+0.4430530335148006j)
6,2,(-0.43182189570251284+0.58505884209913j)
6,3,(0.22742006013594054-0.5646962214844898j)
6,4,(-0.9372803806950677+0.05897731472414503j)
6,5,(-1.040135246360865-0.3112808014707964j)
6,6,(0.6579595233605157-0.7614410173472773j)
7,-7,(-0.3569939591201047+0.6002751765641j)
7,-6,(0.5492531082610219-0.13145875633625564j)
7,-5,(-0.39992058693918514+0.5156105786021217j)
7,-4,(0.9942915764695969+0.11322190114474444j)
7,-3,(0.89565238609427+0.10234614737548248j)
7,-2,(0.07571980172981416+0.3647999516945702j)
7,-1,(0.26330166687497714-0.7272417596739724j)
7,0,(-1.2008730055804626+0j)
7,1,(-0.2633016668749772-0.7272417596739724j)
7,2,(0.07571980172981416-0.3647999516945704j)
7,3,(-0.89565238609427+0.10234614737548253j)
7,4,(0.9942915764695969-0.11322190114474444j)
7,5,(0.39992058693918514+0.5156105786021218j)
