l,m,alm
0,0,(-0.48530968846620065+0j)
1,-1,(0.8059157565554799-0.05924940314368772j)
1,0,(0.8689869708384331+0j)
1,1,(-0.8059157565554799-0.05924940314368772j)
2,-2,(-0.46355177717808976+0.22336904592488765j)
2,-1,(-0.2564297900060927-0.029768565035137137j)
2,0,(0.9584003994218523+0j)
2,1,(0.25642979000609256-0.029768565035137105j)
2,2,(-0.46355177717808993-0.22336904592488768j)
3,-3,(0.14831890923677302+0.47574581228020285j)
3,-2,(-0.505926905473337+0.4501827140908502j)
3,-1,(-0.3364134591514538+0.026746937010466196j)
3,0,(-0.18055085123091477+0j)
3,1,(0.3364134591514539+0.026746937010466196j)
3,2,(-0.505926905473337-0.4501827140908502j)
3,3,(-0.14831890923677302+0.47574581228020285j)
4,-4,(-0.609652895014212-1.0228012697800113j)
4,-3,(0.7630468522915868-0.9558324197900551j)
4,-2,(0.012576597953435317+0.16054668828725466j)
4,-1,(0.17253565494843495-0.044153336832410336j)
4,0,(0.6951115295435953+0j)
4,1,(-0.17253565494843495-0.0441533368324104j)
4,2,(0.012576597953435317-0.16054668828725466j)
4,3,(-0.7630468522915869-0.9558324197900551j)
4,4,(-0.609652895014212+1.0228012697800113j)
5,-5,(0.31123933061623527+0.588441680774939j)
5,-4,(0.43632609454611526+0.49581092495863105j)
5,-3,(-0.17705739657100492+0.218046807467849j)
5,-2,(-0.37743752143803605+1.1089348998454567j)
5,-1,(-0.8843486008161838+0.29092696749946184j)
5,0,(-0.20398169801166907+0j)
5,1,(0.8843486008161837+0.29092696749946184j)
5,2,(-0.3774375214380361-1.108934899845457j)
5,3,(0.17705739657100492+0.218046807467849j)
5,4,(0.4363260945461152-0.49581092495863105j)
5,5,(-0.3112393306162352+0.5884416807749387j)
6,-6,(0.22682691311589256-0.38999581956993074j)
6,-5,(-0.09057960979084949+0.09190266803863534j)
6,-4,(-0.942728676705012-0.40784674866293075j)
6,-3,(0.02244157244597414-1.2389582130787713j)
6,-2,(0.6494138574755992-0.5421219484256827j)
6,-1,(0.4430459827825778+0.19949006769593072j)
6,0,(-0.3780522305028785+0j)
6,1,(-0.4430459827825778+0.19949006769593072j)
6,2,(0.6494138574755992+0.5421219484256828j)
