l,m,alm
0,0,(-0.5017322028861545+0j)
1,-1,(-0.8874837197766031+1.7398499598623522j)
1,0,(-1.1496946546215663+0j)
1,1,(0.8874837197766031+1.7398499598623522j)
2,-2,(0.8856239372412716+1.8706812213910815j)
2,-1,(-0.8490631232310885+0.5536679742699021j)
2,0,(1.9072810422798305+0j)
2,1,(0.8490631232310887+0.5536679742699022j)
2,2,(0.885623937241272-1.8706812213910822j)
3,-3,(-2.633745894959696-1.6738085681841277j)
3,-2,(2.227163311733701+4.226724160486132j)
3,-1,(0.6759054912439026+1.9838660008859181j)
3,0,(5.187949185034336+0j)
3,1,(-0.6759054912439026+1.9838660008859181j)
3,2,(2.227163311733701-4.226724160486132j)
3,3,(2.6337458949596964-1.6738085681841277j)
4,-4,(1.4084940574641394-0.978909347882734j)
4,-3,(5.689611863755567+1.4213831006065727j)
4,-2,(0.3866002788635661+0.5243943318754937j)
4,-1,(-1.3528532250564504-1.2511128565985858j)
4,0,(-1.3108008559071067+0j)
4,1,(1.35285322505645-1.2511128565985856j)
4,2,(0.38660027886356607-0.5243943318754934j)
4,3,(-5.689611863755567+1.4213831006065727j)
4,4,(1.4084940574641394+0.9789093478827339j)
5,-5,(-1.4425830094890204-0.05851738629033686j)
5,-4,(0.18587126177093258-1.8337116462572645j)
5,-3,(-0.5119248614176785-1.423710080946165j)
5,-2,(-1.5279122718120048+0.4520907247651109j)
5,-1,(-0.017579083532378397-1.2963974314060733j)
5,0,(-3.6455160195496497+0j)
5,1,(0.017579083532378355-1.2963974314060733j)
5,2,(-1.5279122718120044-0.452090724765111j)
5,3,(0.5119248614176782-1.423710080946165j)
5,4,(0.1858712617709327+1.8337116462572645j)
5,5,(1.4425830094890209-0.0585173862903367j)
6,-6,(1.7232885293090068-3.1480776387641742j)
6,-5,(-6.36324200190225-1.9343062215378013j)
6,-4,(-0.7992186168820867-2.1235249663585103j)
6,-3,(-0.8315662649528098+1.4518834497109647j)
6,-2,(-1.650944876494997-1.516850143137058j)
6,-1,(1.871059358957037+2.1336113950931104j)
6,0,(-1.5485931829702821+0j)
6,1,(-1.871059358957037+2.1336113950931104j)
6,2,(-1.6509448764949974+1.516850143137058j)
6,3,(0.83156626495281+1.4518834497109647j)
6,4,(-0.7992186168820867+2.1235249663585107j)
6,5,(6.36324200190225-1.9343062215378013j)
6,6,(1.7232885293090068+3.1480776387641742j)
7,-7,(-0.8801791582586203-1.8065537547670734j)
