l,m,alm
0,0,(0.6630527550781391+0j)
1,-1,(0.4032541380836747-1.1786371842161545j)
1,0,(-0.9026649330673587+0j)
1,1,(-0.4032541380836747-1.1786371842161545j)
2,-2,(-1.706337497636877+0.7105617337950094j)
2,-1,(-2.2067464151069593+0.6179957733254391j)
2,0,(-0.5216951721760966+0j)
2,1,(2.20674641510696+0.6179957733254394j)
2,2,(-1.7063374976368777-0.7105617337950095j)
3,-3,(1.9750883613907575-1.3802661166785766j)
3,-2,(1.5661647589845284+0.6178058975298313j)
3,-1,(-0.16432404343658444-0.34446145944440615j)
3,0,(-1.4301828529727842+0j)
3,1,(0.16432404343658444-0.34446145944440615j)
3,2,(1.5661647589845284-0.6178058975298311j)
3,3,(-1.9750883613907568-1.3802661166785766j)
4,-4,(-1.3209487253532433+2.2753567520574007j)
4,-3,(4.15971200670964+2.162035373625135j)
4,-2,(0.5541162135467383-0.32877918410773627j)
4,-1,(1.0526369480090216-0.1740556307532872j)
4,0,(-1.2145838714783446+0j)
4,1,(-1.0526369480090216-0.17405563075328714j)
4,2,(0.5541162135467383+0.3287791841077361j)
4,3,(-4.15971200670964+2.162035373625135j)
4,4,(-1.320948725353243-2.2753567520574007j)
5,-5,(0.07750774519518747+1.1575314852877152j)
5,-4,(-0.279059996786185+0.3535224086777575j)
5,-3,(2.1560535375024297-0.8674113529002706j)
5,-2,(-0.6682920725191519-1.603003361234877j)
5,-1,(-1.0060822809458552-0.20785925986993348j)
5,0,(0.25215414538751907+0j)
5,1,(1.0060822809458554-0.20785925986993353j)
5,2,(-0.668292072519152+1.6030033612348775j)
5,3,(-2.1560535375024297-0.8674113529002706j)
5,4,(-0.279059996786185-0.3535224086777575j)
5,5,(-0.07750774519518747+1.157531485287715j)
6,-6,(2.98222178820326+0.3069917556414045j)
6,-5,(1.147776971516702-3.052909979209898j)
6,-4,(2.0919947793711207-1.5346778387640523j)
6,-3,(-0.3283982665225167-0.1690059411109873j)
6,-2,(-0.10190919793857771+0.25016548479195316j)
6,-1,(0.07332931691117527-0.3609619688649132j)
6,0,(1.0270365791462996+0j)
6,1,(-0.07332931691117535-0.36096196886491333j)
6,2,(-0.10190919793857779-0.2501654847919531j)
6,3,(0.3283982665225167-0.16900594111098738j)
6,4,(2.0919947793711207+1.5346778387640518j)
6,5,(-1.1477769715167019-3.0529099792098973j)
6,6,(2.98222178820326-0.30699175564140446j)
7,-7,(0.4781420155190668+2.690674494528166j)
7,-6,(-0.8672467744301418-1.9795418107441625j)
7,-5,(1.0578545679817264-1.1273557119207651j)
7,-4,(-0.5057728328314097+0.5863846745032905j)
7,-3,(-1.536570024674202+0.5887452135833431j)
7,-2,(-0.5816072177010327+0.8974714627043548j)
7,-1,(1.1355763813618212+0.009001513932121414j)
7,0,(-1.3680214433999434+0j)
7,1,(-1.1355763813618214+0.009001513932121456j)
7,2,(-0.581607217701033-0.8974714627043548j)
7,3,(1.5365700246742022+0.5887452135833431j)
7,4,(-0.5057728328314096-0.5863846745032907j)
7,5,(-1.0578545679817262-1.1273557119207647j)
7,6,(-0.8672467744301414+1.9795418107441625j)
7,7,(-0.4781420155190668+2.690674494528166j)
8,-8,(1.523817081083104-0.42145514710991877j)
8,-7,(-2.4640545045087405-4.257211577236345j)
8,-6,(1.4412921868159736-2.5795191400739568j)
8,-5,(-1.524736833536051+0.7563130206679428j)
8,-4,(0.29739815649009116+1.5650912367165815j)
8,-3,(-0.796156187340238-1.8586154719316255j)
8,-2,(0.705506937613956-0.8448809460347566j)
8,-1,(-0.30535497897196234+0.5283828764871656j)
8,0,(-1.6312103397875064+0j)
8,1,(0.30535497897196234+0.5283828764871658j)
8,2,(0.705506937613956+0.8448809460347566j)
8,3,(0.7961561873402379-1.858615471931626j)
8,4,(0.29739815649009105-1.5650912367165808j)
8,5,(1.524736833536051+0.7563130206679428j)
8,6,(1.441292186815974+2.5795191400739568j)
8,7,(2.4640545045087405-4.257211577236345j)
8,8,(1.523817081083104+0.4214551471099188j)
9,-9,(2.763333153320055-4.2034931149289445j)
9,-8,(0.8390349070775426-0.3132363008495233j)
9,-7,(-2.0498828869095513+0.6741311408871241j)
9,-6,(0.7437693960615033-2.831779353163899j)
9,-5,(-0.24159811501523337+1.5326937592950323j)
