l,m,alm
0,0,(1.1880283231741353+0j)
1,-1,(1.1914462516286057-2.321962917889212j)
1,0,(-0.8931481966953844+0j)
1,1,(-1.1914462516286057-2.321962917889212j)
2,-2,(-3.84707180217311-5.771559275624999j)
2,-1,(2.2117623249989213-0.944656603385916j)
2,0,(-3.164870860404582+0j)
2,1,(-2.2117623249989213-0.9446566033859163j)
2,2,(-3.8470718021731107+5.771559275625j)
3,-3,(-4.384782173624359+5.431421151345429j)
3,-2,(-2.8693377278777206-3.0257012711279154j)
3,-1,(-0.5737418085721923+0.34324195218409204j)
3,0,(-3.44742737203916+0j)
3,1,(0.573741808572192+0.3432419521840919j)
3,2,(-2.8693377278777206+3.0257012711279154j)
3,3,(4.384782173624359+5.431421151345429j)
4,-4,(8.055101624870188-2.5258935083723437j)
4,-3,(-2.5844090186667072+5.193318620376977j)
4,-2,(1.2599867837178595+1.36434344973002j)
4,-1,(-2.167510128556914-0.08487022179154198j)
4,0,(0.38766587124116103+0j)
4,1,(2.1675101285569136-0.08487022179154202j)
4,2,(1.2599867837178593-1.36434344973002j)
4,3,(2.5844090186667072+5.193318620376977j)
4,4,(8.055101624870188+2.5258935083723446j)
5,-5,(-2.8609534399945864-7.591895220707631j)
5,-4,(8.392958706057046+3.5408143132552343j)
5,-3,(2.0776542964455924-1.4324669326250434j)
5,-2,(1.4486804310639663+2.1148557989914827j)
5,-1,(0.11757733473281164-1.077005144820221j)
5,0,(3.2104110427889108+0j)
5,1,(-0.11757733473281168-1.0770051448202207j)
5,2,(1.448680431063966-2.1148557989914836j)
5,3,(-2.077654296445592-1.4324669326250437j)
5,4,(8.392958706057046-3.5408143132552343j)
5,5,(2.860953439994585-7.59189522070763j)
6,-6,(-5.385543570699469+0.788500006967715j)
6,-5,(-1.1445587999700475-7.1465582361339655j)
6,-4,(1.5054850744157633-1.3179179514855863j)
6,-3,(1.382570265643718-2.3468015455961213j)
6,-2,(1.2238952437979247+0.7113319353760076j)
6,-1,(2.1576347737391317-0.3093786574535808j)
6,0,(0.3860825398292344+0j)
6,1,(-2.1576347737391317-0.3093786574535807j)
6,2,(1.2238952437979245-0.7113319353760074j)
6,3,(-1.382570265643718-2.346801545596122j)
6,4,(1.5054850744157626+1.3179179514855865j)
6,5,(1.1445587999700473-7.1465582361339655j)
6,6,(-5.385543570699468-0.7885000069677147j)
7,-7,(5.5359211089252165+5.2314303012295085j)
7,-6,(-5.554672868301809+5.849972632805573j)
7,-5,(-1.2518803176047029-1.4293683622881548j)
7,-4,(-4.264762277420222-0.7109995678148705j)
7,-3,(1.1819064145215608-1.4139347024878086j)
7,-2,(0.29595880148716164-0.437567453213801j)
7,-1,(0.01725136137520088+0.7452888303614702j)
7,0,(-0.7868637902291955+0j)
7,1,(-0.01725136137520121+0.74528883036147j)
7,2,(0.2959588014871613+0.437567453213801j)
7,3,(-1.1819064145215608-1.4139347024878088j)
7,4,(-4.264762277420223+0.7109995678148705j)
7,5,(1.2518803176047024-1.4293683622881546j)
7,6,(-5.554672868301809-5.849972632805573j)
7,7,(-5.535921108925217+5.231430301229507j)
8,-8,(-0.37249353191747026-10.401799127010056j)
8,-7,(5.206774442639218+6.845842637479389j)
8,-6,(-2.4479627266439716+1.9425658057310358j)
8,-5,(1.5635541977628593+2.0147768505872166j)
8,-4,(-3.7980957708430534+1.8224348745433134j)
8,-3,(1.2211436847581838-0.8060689089758923j)
8,-2,(-2.19734052107376-1.9282256941359666j)
8,-1,(-0.9843678046756789+0.3195539170083071j)
8,0,(1.8466895967349837+0j)
8,1,(0.9843678046756789+0.3195539170083071j)
8,2,(-2.19734052107376+1.9282256941359666j)
8,3,(-1.2211436847581842-0.8060689089758923j)
8,4,(-3.7980957708430534-1.8224348745433132j)
8,5,(-1.5635541977628589+2.014776850587217j)
8,6,(-2.447962726643971-1.9425658057310358j)
8,7,(-5.206774442639216+6.845842637479388j)
8,8,(-0.3724935319174704+10.401799127010056j)
9,-9,(-5.830463179446468+6.430328358772448j)
9,-8,(-1.4273367559188912-11.05115912477823j)
9,-7,(4.627596823308709+3.2191079641275824j)
9,-6,(1.4444897267810817-2.2954402101823788j)
9,-5,(2.9463241958204685+6.028945116792519j)
9,-4,(-0.31520215987955363-0.5384931663204j)
9,-3,(-2.1269649420183936+2.2669725855546865j)
9,-2,(-2.0310111733574385-0.10628205526466132j)
9,-1,(0.15251696265095838+0.756487091841469j)
9,0,(0.9882811564442379+0j)
9,1,(-0.1525169626509582+0.756487091841469j)
9,2,(-2.031011173357439+0.10628205526466165j)
9,3,(2.1269649420183936+2.2669725855546874j)
9,4,(-0.3152021598795534+0.5384931663204001j)
9,5,(-2.9463241958204685+6.028945116792519j)
9,6,(1.4444897267810817+2.295440210182379j)
9,7,(-4.627596823308708+3.219107964127582j)
9,8,(-1.4273367559188914+11.051159124778232j)
9,9,(5.8304631794464665+6.430328358772448j)
10,-10,(5.633534309425389+2.1305173900075483j)
10,-9,(-11.314066887058358+4.486810057051475j)
10,-8,(-0.024288183669965116-8.664080871383815j)
10,-7,(-1.9977744101787298+0.6477016895686984j)
10,-6,(2.638019107959636-1.6986235985193856j)
10,-5,(-1.0844061376678802+1.6732120346692014j)
10,-4,(1.9953559343097997-0.3811613603077678j)
10,-3,(-1.3190499793083033+1.8656385699908866j)
10,-2,(1.5071073716777312+2.0455882605242635j)
10,-1,(-1.3623500415041212+0.38452748480598525j)
10,0,(-1.5232228733674729+0j)
10,1,(1.3623500415041212+0.3845274848059852j)
10,2,(1.5071073716777312-2.0455882605242635j)
10,3,(1.3190499793083033+1.8656385699908866j)
10,4,(1.9953559343097997+0.38116136030776776j)
10,5,(1.0844061376678806+1.6732120346692017j)
10,6,(2.6380191079596362+1.6986235985193863j)
10,7,(1.9977744101787291+0.6477016895686984j)
10,8,(-0.024288183669965116+8.664080871383815j)
10,9,(11.31406688705836+4.486810057051474j)
10,10,(5.633534309425389-2.1305173900075483j)
11,-11,(5.461704351438238-7.353097424389951j)
11,-10,(8.349323718330165+7.012549885425603j)
11,-9,(-4.456431145914423+2.779998052442708j)
11,-8,(-1.547363232169214+1.0283179800407107j)
11,-7,(-4.251190273170573-2.756467057958569j)
11,-6,(0.7987677574582985-1.060121444024266j)
11,-5,(-2.0721618946855087-5.0832033511241965j)
11,-4,(2.474370749386194+0.7965420911500101j)
11,-3,(1.3037836194048775-2.200839126729079j)
11,-2,(1.8602180807574524+0.6345409092117329j)
11,-1,(-0.2856965724121878-1.6402508189103882j)
11,0,(-0.6982313480681719+0j)
11,1,(0.2856965724121878-1.6402508189103882j)
11,2,(1.860218080757452-0.6345409092117328j)
11,3,(-1.3037836194048775-2.2008391267290794j)
11,4,(2.4743707493861944-0.7965420911500103j)
11,5,(2.072161894685509-5.083203351124198j)
11,6,(0.7987677574582986+1.0601214440242661j)
11,7,(4.251190273170572-2.756467057958568j)
11,8,(-1.547363232169214-1.0283179800407107j)
11,9,(4.456431145914423+2.779998052442708j)
11,10,(8.349323718330165-7.012549885425603j)
11,11,(-5.461704351438238-7.35309742438995j)
12,-12,(-5.730322474627914-0.36097513773783374j)
12,-11,(2.2107072321016643-12.101108647871449j)
12,-10,(8.603122401321048+3.3946829585932052j)
12,-9,(0.8613907750506377-2.1031089123882287j)
12,-8,(-1.5177825262899158+7.679027377140166j)
12,-7,(-0.18074523475703477-2.615509842418539j)
12,-6,(-2.371032484592542+0.7278244770465393j)
12,-5,(-0.5729407234676457-2.652524041797448j)
12,-4,(0.592859793578778-0.20230202509837558j)
12,-3,(-0.7113783114910269-2.5478650797691627j)
12,-2,(-0.29869701782572616-1.2075144911777378j)
12,-1,(1.9012152568073677-0.5755199610269194j)
12,0,(-0.554981150458412+0j)
12,1,(-1.9012152568073677-0.5755199610269196j)
12,2,(-0.29869701782572616+1.2075144911777378j)
12,3,(0.7113783114910269-2.5478650797691613j)
12,4,(0.592859793578778+0.20230202509837567j)
12,5,(0.5729407234676457-2.652524041797448j)
12,6,(-2.371032484592542-0.7278244770465392j)
12,7,(0.1807452347570346-2.6155098424185392j)
12,8,(-1.5177825262899154-7.679027377140166j)
12,9,(-0.8613907750506374-2.1031089123882287j)
12,10,(8.60312240132105-3.3946829585932052j)
12,11,(-2.2107072321016643-12.101108647871447j)
12,12,(-5.730322474627914+0.36097513773783385j)
13,-13,(5.517804518749991+7.001056570326879j)
13,-12,(-11.126197807625395+0.9889307891601347j)
13,-11,(2.597516334685139-6.085039527728827j)
13,-10,(0.1430839871261822-0.8079458754599849j)
13,-9,(6.375585240988533-2.9841977506798507j)
13,-8,(0.03251892203214525+5.071659946339432j)
13,-7,(2.0632483415343743+0.6376718472810659j)
13,-6,(-1.1382007287819644+3.056836291166255j)
13,-5,(0.40840940030916895+0.8279660004774766j)
13,-4,(-2.2152707963216414-0.7666133039199498j)
13,-3,(-0.16366048766796742+1.2073778348466115j)
13,-2,(-0.13379933420293824-0.49927198156099817j)
13,-1,(-0.22708819162164195+1.4971155632766118j)
13,0,(-0.6132729007768666+0j)
13,1,(0.22708819162164195+1.4971155632766113j)
13,2,(-0.1337993342029384+0.4992719815609983j)
13,3,(0.16366048766796726+1.2073778348466115j)
13,4,(-2.2152707963216414+0.7666133039199498j)
13,5,(-0.4084094003091693+0.8279660004774773j)
13,6,(-1.1382007287819647-3.056836291166255j)
13,7,(-2.0632483415343743+0.6376718472810657j)
13,8,(0.03251892203214525-5.071659946339432j)
13,9,(-6.375585240988534-2.984197750679851j)
13,10,(0.14308398712618237+0.8079458754599852j)
13,11,(-2.597516334685139-6.085039527728827j)
13,12,(-11.126197807625395-0.9889307891601347j)
13,13,(-5.517804518749991+7.0010565703268774j)
14,-14,(2.1578754347509608-4.865827724043288j)
14,-13,(3.238337332768236+5.524439151934932j)
14,-12,(-8.754240675764443-0.9932342249564616j)
14,-11,(-0.031131411402438646+1.904247863269616j)
14,-10,(-4.980010134476872-1.5309483794413035j)
14,-9,(5.775565967867675-0.7092722847296458j)
14,-8,(-0.9782757778212343-1.1162112113512528j)
14,-7,(2.3106843949204+1.5863339446162712j)
14,-6,(1.2870002383795112+0.5016941402761383j)
14,-5,(0.8962275840134007+2.113807266897708j)
14,-4,(-1.171836029821108-0.1429172752372739j)
14,-3,(1.52225091447463+2.408439319455522j)
14,-2,(-0.5123712998851385+0.13783465234231526j)
14,-1,(-1.2451060743060989+0.5902612112140937j)
14,0,(1.605180101153417+0j)
14,1,(1.245106074306099+0.5902612112140939j)
14,2,(-0.5123712998851386-0.13783465234231504j)
14,3,(-1.52225091447463+2.408439319455521j)
