l,m,alm
0,0,(-0.5869536893549625+0j)
1,-1,(-1.3726279565286128+1.9479193359948588j)
1,0,(-0.4249209818272265+0j)
1,1,(1.3726279565286128+1.9479193359948588j)
2,-2,(0.9900774277599688+1.8221390161953672j)
2,-1,(-0.8872732895015742-0.6781937524195117j)
2,0,(2.3428039265918863+0j)
2,1,(0.8872732895015744-0.6781937524195117j)
2,2,(0.9900774277599689-1.8221390161953677j)
3,-3,(-1.0157213319454697-3.0676039024378783j)
3,-2,(0.7896066124993981+4.4595380627121175j)
3,-1,(-0.6252376189207529+1.7749949701933405j)
3,0,(4.432919092019022+0j)
3,1,(0.6252376189207529+1.7749949701933405j)
3,2,(0.7896066124993981-4.4595380627121175j)
3,3,(1.0157213319454697-3.0676039024378783j)
4,-4,(0.5164171710995212-2.7562285233932506j)
4,-3,(4.887421147781004-0.8126502142844141j)
4,-2,(0.03322211985827322+1.2990728348405707j)
4,-1,(-1.071690214641005-0.12862908112536373j)
4,0,(-2.349096948105341+0j)
4,1,(1.0716902146410046-0.1286290811253638j)
4,2,(0.03322211985827322-1.2990728348405707j)
4,3,(-4.887421147781004-0.8126502142844141j)
4,4,(0.5164171710995212+2.7562285233932506j)
5,-5,(0.2335090440059811+1.732548411093611j)
5,-4,(1.8861716632458516-2.4648067645016543j)
5,-3,(1.7347957720354632-2.2712334691341804j)
5,-2,(-3.25318615520772+0.19896369421133966j)
5,-1,(0.6207738936942344-1.7918644075959786j)
5,0,(-3.907300516469508+0j)
5,1,(-0.6207738936942343-1.7918644075959789j)
5,2,(-3.25318615520772-0.19896369421133966j)
5,3,(-1.7347957720354628-2.2712334691341804j)
5,4,(1.886171663245852+2.4648067645016543j)
5,5,(-0.2335090440059811+1.7325484110936107j)
6,-6,(-1.7796583141247682-2.133296026777223j)
6,-5,(-7.176535200214147+1.0876628604268344j)
6,-4,(-0.4381707428163343-1.9811025683508874j)
6,-3,(-2.2376652861498676+3.5940326502268753j)
6,-2,(-1.5531939479595713-1.5036159964330071j)
6,-1,(1.3886302312993541+2.3739999881455445j)
6,0,(-1.6687218587563475+0j)
6,1,(-1.3886302312993541+2.3739999881455445j)
6,2,(-1.553193947959572+1.5036159964330071j)
6,3,(2.2376652861498676+3.5940326502268753j)
6,4,(-0.4381707428163341+1.9811025683508872j)
6,5,(7.176535200214146+1.0876628604268344j)
6,6,(-1.7796583141247682+2.133296026777223j)
7,-7,(-0.8321885176475613-1.9917923139784088j)
7,-6,(-3.2119129590324556+3.8071572186526486j)
7,-5,(-0.9791376322567059-0.25423974085193307j)
7,-4,(1.4903176513217102-1.8288640836614836j)
7,-3,(-0.16474679293510605+1.0254101549821746j)
7,-2,(0.5154867470674939-0.49193909357015986j)
7,-1,(-0.49422503130240864+0.6605725124385174j)
7,0,(-0.975973095191324+0j)
7,1,(0.4942250313024087+0.6605725124385176j)
7,2,(0.515486747067494+0.4919390935701599j)
7,3,(0.16474679293510539+1.0254101549821746j)
7,4,(1.4903176513217107+1.828864083661484j)
7,5,(0.9791376322567056-0.254239740851933j)
7,6,(-3.2119129590324547-3.8071572186526472j)
7,7,(0.8321885176475613-1.9917923139784093j)
8,-8,(3.6992706155381647-2.131433161685591j)
8,-7,(4.74323351432141-2.2922181561871113j)
8,-6,(-1.813356703584699+0.38679042776034894j)
8,-5,(-0.9484381759086082-3.090382123264526j)
8,-4,(2.9993650045994573-0.17723566376587613j)
8,-3,(-2.8959427684160346-0.01258808361951143j)
8,-2,(2.3457331247666997+1.1033878363887244j)
8,-1,(-0.7738635413409576-0.43535488270374956j)
8,0,(2.0412282930746253+0j)
8,1,(0.7738635413409578-0.4353548827037494j)
8,2,(2.3457331247666993-1.1033878363887246j)
8,3,(2.895942768416034-0.012588083619511513j)
8,4,(2.9993650045994573+0.17723566376587613j)
8,5,(0.9484381759086082-3.0903821232645265j)
8,6,(-1.813356703584699-0.38679042776034894j)
8,7,(-4.743233514321409-2.2922181561871113j)
8,8,(3.6992706155381643+2.131433161685591j)
9,-9,(1.5260438190660655+1.6532094128445913j)
9,-8,(6.614655608294397-4.418797991722759j)
9,-7,(-1.4574780092145574+0.09735686726016282j)
9,-6,(0.8364405999046826+1.410634964277195j)
9,-5,(-0.08488984362036917-0.11698922422838008j)
9,-4,(-1.2467957118504442+2.140877646361826j)
9,-3,(-1.7755052112214578+0.8050179198517795j)
9,-2,(3.5215900172519845-0.8155907155733945j)
9,-1,(-0.3251006951889154+1.2212580508451722j)
9,0,(3.2081377317404614+0j)
9,1,(0.3251006951889154+1.2212580508451722j)
9,2,(3.5215900172519845+0.8155907155733945j)
9,3,(1.775505211221458+0.8050179198517798j)
9,4,(-1.246795711850444-2.140877646361827j)
9,5,(0.08488984362036917-0.11698922422837975j)
9,6,(0.8364405999046826-1.410634964277195j)
9,7,(1.4574780092145574+0.09735686726016257j)
9,8,(6.614655608294398+4.418797991722759j)
9,9,(-1.526043819066066+1.6532094128445913j)
10,-10,(-1.1743775320555572+1.3049582338186283j)
10,-9,(-4.58897915796473-3.4480853461132j)
10,-8,(3.835953578169462-7.181358725714548j)
10,-7,(6.926088397238421+1.8620054365244307j)
10,-6,(-0.48367767326734806+5.078793878511819j)
10,-5,(3.9885517629883376-0.25878427697733264j)
10,-4,(-0.9450872837542068+1.9325794468702684j)
10,-3,(3.6880490373187738-3.201170275936942j)
10,-2,(0.07510873955243523+0.6676107909227925j)
10,-1,(1.4845946803971846-1.2127449494895794j)
10,0,(-0.7408552848740254+0j)
10,1,(-1.4845946803971846-1.2127449494895792j)
10,2,(0.07510873955243527-0.6676107909227924j)
10,3,(-3.6880490373187738-3.201170275936942j)
10,4,(-0.9450872837542065-1.9325794468702686j)
10,5,(-3.9885517629883385-0.2587842769773328j)
10,6,(-0.48367767326734806-5.07879387851182j)
10,7,(-6.926088397238421+1.8620054365244303j)
10,8,(3.835953578169462+7.181358725714548j)
10,9,(4.58897915796473-3.4480853461132006j)
10,10,(-1.1743775320555572-1.3049582338186283j)
11,-11,(-0.6462083579919682-0.6976548397546489j)
11,-10,(-1.5984950439820624+6.833183516091414j)
11,-9,(0.5716709941914214-3.435206530351202j)
11,-8,(4.1395848283261705-2.7272862815771384j)
11,-7,(1.498569446788235+1.074449924759424j)
11,-6,(1.0998986963290982-0.8112463186632207j)
11,-5,(0.7361062061284592+0.9493888276474804j)
11,-4,(-1.4047026755865633+0.24757774964318996j)
11,-3,(0.8957725065481575-0.9944241640987789j)
11,-2,(-2.9496679623609223+0.48692320316357457j)
11,-1,(-0.035461928518311835-2.8336199959041153j)
11,0,(-3.6291424669652295+0j)
11,1,(0.03546192851831192-2.8336199959041153j)
11,2,(-2.949667962360922-0.48692320316357457j)
11,3,(-0.8957725065481575-0.9944241640987792j)
11,4,(-1.4047026755865628-0.24757774964319013j)
11,5,(-0.7361062061284592+0.9493888276474811j)
11,6,(1.0998986963290982+0.8112463186632207j)
11,7,(-1.4985694467882344+1.074449924759424j)
11,8,(4.1395848283261705+2.7272862815771384j)
11,9,(-0.5716709941914214-3.435206530351202j)
11,10,(-1.598495043982062-6.833183516091415j)
11,11,(0.6462083579919681-0.6976548397546489j)
12,-12,(0.13447026766658995+1.9738271738385715j)
12,-11,(2.8054864932920016+0.7252448991095325j)
12,-10,(1.9993778423899913+2.78190842823184j)
12,-9,(-2.5617992456419345-1.2964960802614012j)
12,-8,(-2.213758741818845-3.1584976121835147j)
12,-7,(-1.6624408341705628-0.4009128007393611j)
12,-6,(0.22879301704481764+0.3060507765267578j)
12,-5,(-0.8454633391941515+2.566757690529262j)
12,-4,(-3.071710521198769+0.16258873113327024j)
12,-3,(-0.08489562748989629+1.101345331520117j)
12,-2,(-2.066442203858408-2.3987718095329993j)
12,-1,(-0.12112120542120257+0.7660590335579291j)
12,0,(1.1843053819125617+0j)
12,1,(0.12112120542120254+0.7660590335579293j)
12,2,(-2.066442203858408+2.3987718095329993j)
12,3,(0.08489562748989633+1.101345331520117j)
12,4,(-3.071710521198769-0.16258873113327027j)
12,5,(0.8454633391941514+2.5667576905292626j)
12,6,(0.22879301704481766-0.3060507765267578j)
12,7,(1.6624408341705632-0.4009128007393615j)
12,8,(-2.2137587418188454+3.1584976121835147j)
12,9,(2.5617992456419345-1.2964960802614012j)
12,10,(1.9993778423899917-2.7819084282318407j)
12,11,(-2.805486493292001+0.7252448991095324j)
12,12,(0.13447026766658962-1.9738271738385718j)
13,-13,(-2.2845527481483656+0.03163964715203072j)
13,-12,(2.5982509858289418-4.955197680342334j)
13,-11,(2.6741327351460336+2.291249550757424j)
13,-10,(-3.292560453420794+7.028717060783212j)
13,-9,(-2.7915014532531566-1.840897780790411j)
13,-8,(-2.1146526975712168+0.7113754904531882j)
13,-7,(-1.3296415743281418+0.3698110024537214j)
