l,m,alm
0,0,(-0.26370247937815117+0j)
1,-1,(0.21324631258795684+0.4301706709426782j)
1,0,(0.5293426991755434+0j)
1,1,(-0.21324631258795684+0.4301706709426782j)
2,-2,(0.27847695097665914-0.40945037802850115j)
2,-1,(-0.34344928141179387-0.41064558136606893j)
2,0,(0.16992271566641806+0j)
2,1,(0.34344928141179387-0.41064558136606893j)
2,2,(0.27847695097665914+0.40945037802850115j)
3,-3,(-0.4567380693425779+0.6287559452280546j)
3,-2,(0.01760524185945134+0.5666008521956087j)
3,-1,(0.20263849711884083+0.7225645734665764j)
3,0,(-0.0465313452971218+0j)
3,1,(-0.20263849711884077+0.7225645734665765j)
3,2,(0.017605241859451382-0.5666008521956087j)
3,3,(0.45673806934257777+0.6287559452280546j)
4,-4,(-0.9917595881154359+0.23443471018385967j)
4,-3,(0.7333768928014529-0.013138575659677201j)
4,-2,(0.10477166828627363-0.32227989466223256j)
4,-1,(-0.4172121805916845-0.15170177653931038j)
4,0,(0.39780095876858323+0j)
4,1,(0.4172121805916844-0.15170177653931038j)
4,2,(0.10477166828627356+0.32227989466223256j)
4,3,(-0.7333768928014529-0.013138575659677201j)
4,4,(-0.9917595881154356-0.23443471018385967j)
5,-5,(0.08491997879390974+0.3632145483092434j)
5,-4,(0.6946691114583436-0.40264819693302933j)
5,-3,(-0.07739834811017615+1.539404511820945j)
5,-2,(0.04187223936211822+0.2252595045287516j)
5,-1,(0.43430026837950675+0.304693988316693j)
5,0,(0.7114959685297473+0j)
5,1,(-0.43430026837950664+0.304693988316693j)
5,2,(0.04187223936211825-0.22525950452875168j)
5,3,(0.07739834811017615+1.539404511820945j)
5,4,(0.6946691114583436+0.40264819693302933j)
5,5,(-0.08491997879390974+0.3632145483092433j)
6,-6,(-0.27379362182163847+0.5439686285015668j)
6,-5,(-0.032105319801697604-0.22749159239865588j)
6,-4,(-0.7108371087574039+0.4045349879888773j)
6,-3,(0.03709556499592842-0.5532883638296612j)
6,-2,(0.02531885604310333-0.06156385400784791j)
6,-1,(-0.0033947989349051846+0.144844519829209j)
6,0,(-0.14458523024863754+0j)
6,1,(0.003394798934905268+0.144844519829209j)
6,2,(0.025318856043103327+0.06156385400784794j)
6,3,(-0.03709556499592842-0.5532883638296612j)
