l,m,alm
0,0,(2.2072360733856566+0j)
1,-1,(2.0092524135936998-2.20134351912757j)
1,0,(-1.3192505590971875+0j)
1,1,(-2.0092524135936998-2.20134351912757j)
2,-2,(-2.0370374910576827-6.310174208292963j)
2,-1,(1.955024359215451-0.230509505857959j)
2,0,(-5.014464978981419+0j)
2,1,(-1.955024359215451-0.23050950585795893j)
2,2,(-2.0370374910576836+6.310174208292965j)
3,-3,(-5.161624526682438+4.027032523282651j)
3,-2,(-2.7627041638613776-4.343363507802772j)
3,-1,(-1.0605356862838022+0.8251818446692704j)
3,0,(-3.4985526580828377+0j)
3,1,(1.0605356862838022+0.8251818446692705j)
3,2,(-2.7627041638613776+4.343363507802772j)
3,3,(5.161624526682437+4.027032523282651j)
4,-4,(10.002133724636991-0.9823760043923939j)
4,-3,(-2.812834559626766+4.179861836390063j)
4,-2,(-0.015611758838000993-0.17428873786805393j)
4,-1,(-1.8851938380704205-0.8130045884111757j)
4,0,(2.632587868725285+0j)
4,1,(1.8851938380704205-0.8130045884111755j)
4,2,(-0.01561175883800091+0.17428873786805402j)
4,3,(2.812834559626766+4.179861836390064j)
4,4,(10.002133724636993+0.9823760043923939j)
5,-5,(0.6848581810514708-7.801826349965728j)
5,-4,(9.058151206514193+5.5369209976459794j)
5,-3,(0.5514783375146257-0.9383186362996444j)
5,-2,(1.538550613942266+1.9572758345970025j)
5,-1,(-0.2999853778290163-1.3112260743479232j)
5,0,(4.313165976456482+0j)
5,1,(0.2999853778290161-1.3112260743479232j)
5,2,(1.5385506139422662-1.957275834597002j)
5,3,(-0.5514783375146257-0.938318636299645j)
5,4,(9.058151206514195-5.53692099764598j)
5,5,(-0.6848581810514709-7.801826349965727j)
6,-6,(-3.2299743956060234-0.4104494708236435j)
6,-5,(-2.4722370022803304-7.541767263894785j)
6,-4,(3.1430302359437565+0.35627241531004783j)
6,-3,(0.30823302477112363-0.44526376645370425j)
6,-2,(1.5986140680015475+1.599426036394584j)
6,-1,(1.0414327476673926-0.6073917833928354j)
6,0,(-0.5707195806317121+0j)
6,1,(-1.0414327476673928-0.6073917833928357j)
6,2,(1.5986140680015475-1.5994260363945842j)
6,3,(-0.30823302477112396-0.4452637664537044j)
6,4,(3.1430302359437565-0.35627241531004783j)
6,5,(2.4722370022803304-7.541767263894785j)
6,6,(-3.2299743956060234+0.4104494708236434j)
7,-7,(1.4685169448822921+7.3681115395128085j)
7,-6,(-6.633482375996349+3.0359296607683945j)
7,-5,(-2.82066498470885-2.8028087386350142j)
7,-4,(-2.885176878722623-0.471352004716997j)
7,-3,(1.4884663710366353-0.44545973690937307j)
7,-2,(0.5091807183187732+0.6981761243099716j)
7,-1,(-0.08509458455285648+0.32569949463428366j)
7,0,(-2.35996931331933+0j)
7,1,(0.08509458455285648+0.3256994946342837j)
7,2,(0.5091807183187733-0.6981761243099714j)
7,3,(-1.4884663710366353-0.4454597369093729j)
7,4,(-2.885176878722623+0.4713520047169972j)
7,5,(2.82066498470885-2.8028087386350147j)
7,6,(-6.63348237599635-3.0359296607683945j)
7,7,(-1.4685169448822921+7.3681115395128085j)
