l,m,alm
0,0,(0.8958215033666297+0j)
1,-1,(-0.5863085642158141-0.615971640140288j)
1,0,(0.26752053142110693+0j)
1,1,(0.5863085642158141-0.615971640140288j)
2,-2,(0.007474452116432889-2.4090456828933617j)
2,-1,(-0.14622114845136377+0.4110746711536414j)
2,0,(-2.141652898445494+0j)
2,1,(0.14622114845136377+0.41107467115364144j)
2,2,(0.007474452116432723+2.4090456828933626j)
3,-3,(1.8151332772246727-0.35208219044081285j)
3,-2,(-2.4539110091237273+0.1491782697039048j)
3,-1,(0.7099599527887195-0.9164726532533187j)
3,0,(-2.1939152740045906+0j)
3,1,(-0.7099599527887194-0.9164726532533191j)
3,2,(-2.4539110091237273-0.1491782697039048j)
3,3,(-1.8151332772246727-0.3520821904408128j)
4,-4,(-1.452751754456963+7.857381541229897j)
4,-3,(0.3681538088972045+0.9495545687365649j)
4,-2,(0.3228007744806422+0.13218352449079876j)
4,-1,(-0.8371662607103608-1.0080322799149852j)
4,0,(1.740650287037006+0j)
4,1,(0.8371662607103608-1.008032279914985j)
4,2,(0.3228007744806422-0.13218352449079893j)
4,3,(-0.3681538088972048+0.949554568736565j)
4,4,(-1.4527517544569628-7.8573815412298975j)
5,-5,(-3.3054180241710176-0.18810670733871598j)
5,-4,(-2.23063077864791+5.621160113703927j)
5,-3,(-0.7025650723665402+1.6341521918205786j)
5,-2,(1.1036419919101559+0.6332017659663366j)
5,-1,(-1.1531440891982299+0.3170440216949767j)
5,0,(3.848762913914647+0j)
5,1,(1.1531440891982299+0.3170440216949768j)
5,2,(1.1036419919101559-0.6332017659663369j)
5,3,(0.7025650723665402+1.6341521918205786j)
5,4,(-2.2306307786479094-5.621160113703927j)
5,5,(3.3054180241710167-0.18810670733871598j)
6,-6,(-0.5873370964145104-3.9192554253588705j)
6,-5,(0.2986925398099761-1.3408647162958702j)
6,-4,(-0.896489442242142+0.38392568188566994j)
6,-3,(0.14239279970149885-0.7144931698844208j)
