l,m,alm
0,0,(-0.1420328179327767+0j)
1,-1,(0.26433658791289316-0.5183726618186816j)
1,0,(-0.6771602522288777+0j)
1,1,(-0.26433658791289316-0.5183726618186816j)
2,-2,(0.6421398881781305+0.8337516228073047j)
2,-1,(-0.6625334390790877+0.23750043033307308j)
2,0,(0.7211672712622593+0j)
2,1,(0.6625334390790878+0.2375004303330732j)
2,2,(0.6421398881781305-0.8337516228073047j)
3,-3,(-0.9709365703995105-0.1767212795757187j)
3,-2,(-0.15384767281933742-0.7274142120716118j)
3,-1,(0.11867971783167376+0.060761524315760936j)
3,0,(-1.3842587458354203+0j)
3,1,(-0.11867971783167376+0.06076152431576093j)
3,2,(-0.15384767281933734+0.7274142120716118j)
3,3,(0.9709365703995105-0.17672127957571868j)
4,-4,(-0.3386005997209121+0.8894268311047244j)
4,-3,(0.7198925835534422-0.3526550647703031j)
4,-2,(0.49825404430862547-0.506811412253766j)
4,-1,(0.09056633175258827-0.583913662376299j)
4,0,(-1.1320992691565788+0j)
4,1,(-0.09056633175258824-0.5839136623762989j)
4,2,(0.49825404430862547+0.506811412253766j)
4,3,(-0.7198925835534422-0.3526550647703031j)
4,4,(-0.3386005997209121-0.8894268311047244j)
5,-5,(1.5538368332623118+0.19124114120857175j)
5,-4,(-0.8983492092797473-0.022536197700174922j)
5,-3,(-0.4634839646630176+0.5945580648175632j)
5,-2,(0.14142856804113255+1.1100154605467503j)
5,-1,(0.3093339214229581-0.08891501912172309j)
5,0,(-0.014483839983603454+0j)
5,1,(-0.30933392142295807-0.08891501912172309j)
5,2,(0.14142856804113257-1.1100154605467503j)
5,3,(0.46348396466301767+0.5945580648175632j)
5,4,(-0.8983492092797473+0.022536197700175002j)
5,5,(-1.5538368332623114+0.19124114120857175j)
6,-6,(-0.14665303086146397-0.4106773765260691j)
6,-5,(-1.4287298786704845-2.3137919385534844j)
6,-4,(0.10351817023680836+0.3072345192194701j)
6,-3,(-0.5722810714489887+0.5551344005974554j)
6,-2,(0.021234267970931916+0.05575794577489019j)
6,-1,(0.6133772487360545+0.4779739023698265j)
6,0,(0.6527665798356769+0j)
6,1,(-0.6133772487360546+0.4779739023698265j)
6,2,(0.021234267970931957-0.05575794577489011j)
6,3,(0.5722810714489887+0.5551344005974556j)
6,4,(0.10351817023680836-0.30723451921947015j)
6,5,(1.4287298786704845-2.313791938553484j)
6,6,(-0.1466530308614639+0.4106773765260691j)
7,-7,(-0.4821803232088055-1.1559523015994584j)
7,-6,(1.5866945521612392+1.672032985295472j)
7,-5,(0.4163550643030337-0.09129073330179112j)
7,-4,(-0.03268447308979259-0.41298819243268015j)
7,-3,(-0.0019568922898825806-0.2364193407726518j)
7,-2,(-0.2985955502661636-0.2828225822681965j)
7,-1,(-0.6722424669717205+0.37436801562716593j)
7,0,(-1.1423789915667129+0j)
7,1,(0.6722424669717205+0.3743680156271658j)
7,2,(-0.2985955502661636+0.28282258226819657j)
7,3,(0.0019568922898825806-0.23641934077265184j)
7,4,(-0.032684473089792505+0.4129881924326803j)
7,5,(-0.4163550643030337-0.09129073330179112j)
7,6,(1.5866945521612392-1.672032985295472j)
7,7,(0.4821803232088055-1.1559523015994584j)
8,-8,(0.8345221380225655+0.2366024015333138j)
8,-7,(-0.7645052373821908+1.7211885835729686j)
8,-6,(0.14424376072292433+0.6401520257725383j)
8,-5,(0.16035223692350367+0.3034663916981036j)
8,-4,(0.423764707330527-0.5666010214767148j)
8,-3,(-0.0941108957342584-0.11150695683907108j)
8,-2,(-0.547628024634969-0.38525399359560736j)
8,-1,(-0.538987735672317+0.1936253363154747j)
8,0,(-0.7099034848045438+0j)
8,1,(0.5389877356723171+0.19362533631547477j)
8,2,(-0.5476280246349687+0.38525399359560736j)
8,3,(0.09411089573425832-0.11150695683907105j)
8,4,(0.423764707330527+0.5666010214767147j)
8,5,(-0.16035223692350373+0.3034663916981037j)
8,6,(0.1442437607229244-0.6401520257725383j)
8,7,(0.7645052373821908+1.7211885835729686j)
8,8,(0.8345221380225655-0.23660240153331372j)
9,-9,(-0.36106172354575655-0.18003126722388058j)
9,-8,(-0.7576127999414699-0.5427030332110614j)
9,-7,(-1.2355657266942621-1.6411439135490815j)
9,-6,(0.5634046707159961-0.6142594965126129j)
9,-5,(-0.29314108889121654+0.8750155169350048j)
9,-4,(0.1361818201680852+0.157930553139953j)
9,-3,(0.7852732763807408+0.01858936826282625j)
9,-2,(0.13779270284684617-0.45298099895142374j)
9,-1,(0.6268933092681956-0.5720630898652406j)
9,0,(-1.2489165608428077+0j)
9,1,(-0.6268933092681958-0.5720630898652406j)
9,2,(0.1377927028468462+0.4529809989514238j)
9,3,(-0.7852732763807411+0.018589368262826228j)
9,4,(0.13618182016808525-0.15793055313995302j)
9,5,(0.29314108889121654+0.8750155169350048j)
9,6,(0.5634046707159961+0.6142594965126131j)
9,7,(1.2355657266942621-1.6411439135490813j)
9,8,(-0.7576127999414702+0.5427030332110614j)
9,9,(0.3610617235457566-0.1800312672238806j)
10,-10,(-1.26791233409194+0.4675111631167053j)
10,-9,(1.5022600903761723-0.34977658967368713j)
10,-8,(1.4740879537362246-0.894237791925654j)
10,-7,(-0.3906693732460805+0.8137906976275057j)
10,-6,(-0.7169007405104385-0.24917140047976447j)
10,-5,(0.3292939413410275+0.19114136011428895j)
10,-4,(-0.6919832717521159+0.45627808475872583j)
10,-3,(0.7270790802111046-0.0028171292436523186j)
10,-2,(0.18769349089754075+0.5232200912999699j)
10,-1,(0.6464197477654083-0.9135164902558974j)
10,0,(0.4249484823174272+0j)
10,1,(-0.6464197477654084-0.9135164902558974j)
10,2,(0.18769349089754084-0.5232200912999699j)
10,3,(-0.7270790802111045-0.002817129243652308j)
10,4,(-0.6919832717521159-0.45627808475872594j)
10,5,(-0.3292939413410275+0.191141360114289j)
10,6,(-0.7169007405104386+0.24917140047976438j)
10,7,(0.3906693732460806+0.8137906976275057j)
10,8,(1.4740879537362246+0.8942377919256542j)
10,9,(-1.5022600903761723-0.34977658967368713j)
10,10,(-1.26791233409194-0.4675111631167053j)
11,-11,(0.8702937087593001-0.09105003273823416j)
11,-10,(0.6523708977303575+0.6160154471863115j)
11,-9,(-0.6504842116373681+1.3688052528361003j)
11,-8,(-0.17827445378414575+0.251347294279811j)
11,-7,(0.5053984604035144+0.22507404561508776j)
11,-6,(-1.0370909563224595+0.0019212217946067377j)
11,-5,(0.3377578083659037-0.7793811196421984j)
11,-4,(-0.34048141967987333+0.5808124241646925j)
11,-3,(-1.1264871184090457-0.15896424191619085j)
11,-2,(0.3519769131877182+0.5831870740763736j)
11,-1,(-0.39746162927765105+0.4829537639115067j)
11,0,(0.8302886466419147+0j)
11,1,(0.39746162927765116+0.4829537639115067j)
11,2,(0.35197691318771807-0.5831870740763735j)
11,3,(1.1264871184090457-0.15896424191619085j)
11,4,(-0.34048141967987333-0.5808124241646925j)
11,5,(-0.3377578083659037-0.7793811196421984j)
11,6,(-1.0370909563224597-0.001921221794606769j)
11,7,(-0.5053984604035143+0.2250740456150878j)
11,8,(-0.17827445378414572-0.25134729427981095j)
11,9,(0.6504842116373682+1.3688052528361003j)
11,10,(0.6523708977303576-0.6160154471863114j)
11,11,(-0.8702937087592999-0.09105003273823424j)
12,-12,(0.5093293559397429+0.7304321611455317j)
12,-11,(-0.7428198698723871-1.4390853710992617j)
12,-10,(-1.2518554617590851+0.23299050310293043j)
12,-9,(0.19467741342601053-1.151061031158433j)
12,-8,(-0.37356000669544853+0.21383104149036516j)
12,-7,(0.7581735508439735-0.6467001402280251j)
12,-6,(0.8129581999875694+0.6197514952233338j)
12,-5,(-0.41960067172392296-0.5280056960875742j)
12,-4,(0.6000959199940219-0.3464643759055258j)
12,-3,(-0.5822390300364749-0.14691418840451761j)
12,-2,(-0.2052433756247946-0.013972037224870632j)
12,-1,(-0.48838767122112275+0.6332961308154423j)
12,0,(-0.2745327310448568+0j)
12,1,(0.48838767122112275+0.6332961308154423j)
12,2,(-0.2052433756247946+0.013972037224870674j)
12,3,(0.5822390300364748-0.1469141884045176j)
12,4,(0.600095919994022+0.3464643759055259j)
12,5,(0.419600671723923-0.5280056960875742j)
12,6,(0.8129581999875692-0.6197514952233338j)
12,7,(-0.7581735508439735-0.6467001402280252j)
12,8,(-0.37356000669544853-0.21383104149036508j)
12,9,(-0.19467741342601053-1.151061031158433j)
12,10,(-1.2518554617590851-0.23299050310293043j)
12,11,(0.7428198698723871-1.4390853710992617j)
12,12,(0.509329355939743-0.7304321611455319j)
13,-13,(-0.9502799738113785-0.23729262007562774j)
13,-12,(0.015383658508048912+0.9812775042270953j)
13,-11,(1.2040725061030364-1.0585642097391699j)
13,-10,(0.4710990289667897+0.23149193684518737j)
13,-9,(0.021303776697916124+0.26650645989759997j)
13,-8,(0.25996391535403945+0.16146263895849025j)
13,-7,(-0.481311191905765+0.18408920430220793j)
13,-6,(0.4796075151778998+0.33794547589934365j)
13,-5,(-0.13356173392996695+0.2898307842335944j)
