l,m,alm
0,0,(-0.18018541257494128+0j)
1,-1,(0.22421022902355495-0.47859750493265196j)
1,0,(-0.7837445457170306+0j)
1,1,(-0.22421022902355495-0.47859750493265196j)
2,-2,(0.8794583116166831+1.1652807462385018j)
2,-1,(-0.6222490623846901+0.15784904346269069j)
2,0,(1.0217601673149623+0j)
2,1,(0.6222490623846899+0.15784904346269057j)
2,2,(0.8794583116166833-1.1652807462385018j)
3,-3,(-1.511888425721777-0.014691881058436223j)
3,-2,(-0.1475165528335801-0.9180846195181531j)
3,-1,(0.1181148247155035+0.39561093730837177j)
3,0,(-1.414978759033496+0j)
3,1,(-0.11811482471550346+0.39561093730837177j)
3,2,(-0.14751655283358003+0.9180846195181531j)
3,3,(1.5118884257217766-0.014691881058436307j)
4,-4,(0.14178644745561853+1.0469169295202578j)
4,-3,(0.7617465393642763-0.34482965005133304j)
4,-2,(0.20683426829643295-0.6626285646599478j)
4,-1,(0.23788063083410926-0.642616479742324j)
4,0,(-1.7943487142530838+0j)
4,1,(-0.23788063083410935-0.6426164797423239j)
4,2,(0.20683426829643287+0.6626285646599478j)
4,3,(-0.7617465393642762-0.3448296500513329j)
4,4,(0.14178644745561864-1.0469169295202578j)
5,-5,(2.1886969241371226-0.32248335355277435j)
5,-4,(-0.9947955248411464-0.073180623812213j)
5,-3,(-0.06175044886816588+0.13419536231866305j)
5,-2,(0.2959007770908429+1.5085906769733883j)
5,-1,(0.39067767008875426-0.1802651660386243j)
5,0,(0.43178879182302166+0j)
5,1,(-0.3906776700887542-0.1802651660386243j)
5,2,(0.29590077709084295-1.5085906769733888j)
5,3,(0.061750448868165844+0.13419536231866291j)
5,4,(-0.9947955248411464+0.07318062381221309j)
5,5,(-2.188696924137122-0.32248335355277435j)
6,-6,(-0.8953004912831142-0.17051180045453973j)
6,-5,(-2.1452988146118033-2.5119731869329764j)
6,-4,(0.191789627230972+0.565516005724494j)
6,-3,(-1.2486801768962772+0.8963787961341804j)
6,-2,(0.44144637856824+0.13085091437612292j)
6,-1,(0.4910208603617128+1.06205507215058j)
6,0,(1.4512605610285998+0j)
6,1,(-0.4910208603617128+1.0620550721505801j)
6,2,(0.4414463785682401-0.1308509143761231j)
6,3,(1.2486801768962772+0.8963787961341807j)
6,4,(0.191789627230972-0.565516005724494j)
6,5,(2.1452988146118033-2.511973186932976j)
6,6,(-0.895300491283114+0.17051180045453965j)
7,-7,(-0.9652180663500244-1.9709833020464091j)
7,-6,(2.847874156825959+1.845595759063411j)
7,-5,(-0.6912663695847243+0.6589878723035545j)
7,-4,(0.4170812895524209-1.2353930720413469j)
7,-3,(0.1656178809265475+0.07235134342286778j)
7,-2,(-1.0858196877883042-1.0153924762207744j)
7,-1,(-0.8723388046008564+0.3289695448869301j)
7,0,(-2.2810719545508196+0j)
7,1,(0.8723388046008564+0.3289695448869302j)
7,2,(-1.0858196877883042+1.0153924762207744j)
7,3,(-0.16561788092654758+0.0723513434228678j)
7,4,(0.41708128955242096+1.235393072041347j)
7,5,(0.6912663695847243+0.6589878723035545j)
7,6,(2.847874156825959-1.8455957590634104j)
7,7,(0.9652180663500244-1.9709833020464091j)
8,-8,(1.740608649416662-0.08108994350507569j)
8,-7,(-0.8736231046175188+2.489967502578431j)
8,-6,(0.3132975836532047-0.1620242696420365j)
8,-5,(2.1318391928853293+0.4676073880475762j)
8,-4,(0.03473091360630802-0.5636374475315931j)
8,-3,(0.4134480969801014-0.7863352894869899j)
8,-2,(-0.6645014334985941-0.3030639303066793j)
8,-1,(-0.7606737062237431-0.44815419348542346j)
8,0,(-1.0529199703236565+0j)
8,1,(0.7606737062237432-0.44815419348542357j)
8,2,(-0.6645014334985941+0.3030639303066793j)
8,3,(-0.4134480969801015-0.7863352894869899j)
8,4,(0.03473091360630802+0.5636374475315931j)
8,5,(-2.1318391928853297+0.4676073880475762j)
8,6,(0.31329758365320454+0.16202426964203642j)
8,7,(0.873623104617519+2.489967502578431j)
8,8,(1.740608649416662+0.08108994350507569j)
9,-9,(-2.1182830204173873+0.4710544876825632j)
9,-8,(-1.2394054205512866-0.1419531200166592j)
9,-7,(-0.7910489159478051-1.7308267416805279j)
9,-6,(-0.5101264390188239-0.3843800038070368j)
9,-5,(-0.4143450844129817+0.8577258924938687j)
9,-4,(0.1369570560519729+0.9177120753439975j)
9,-3,(0.6182918187871717+0.04806207228775227j)
9,-2,(1.2894965545501706+0.004908778695872708j)
9,-1,(0.918368109950844-0.32722694063107244j)
9,0,(-0.5110605148576927+0j)
9,1,(-0.9183681099508441-0.32722694063107227j)
9,2,(1.2894965545501709-0.004908778695872708j)
9,3,(-0.6182918187871718+0.04806207228775219j)
9,4,(0.13695705605197298-0.9177120753439975j)
9,5,(0.4143450844129817+0.8577258924938687j)
9,6,(-0.5101264390188242+0.38438000380703696j)
9,7,(0.7910489159478052-1.7308267416805274j)
9,8,(-1.239405420551287+0.1419531200166594j)
9,9,(2.1182830204173873+0.4710544876825632j)
10,-10,(-0.42564408238807017+1.1614477734879511j)
10,-9,(2.289982310235261-2.002908895075136j)
10,-8,(1.5365478895021414-0.7479673547133675j)
10,-7,(-1.1874558615402708+0.44199745289167314j)
10,-6,(-1.2322898477597812-0.2512559453410011j)
10,-5,(-0.5131413870929482+0.7228893725039913j)
10,-4,(-0.6620850116368684+0.2994215992432417j)
10,-3,(0.662133962844653+0.6508820314300482j)
10,-2,(-0.24179985004207655-0.024824903584632223j)
10,-1,(1.1760184814061394-1.046727826688016j)
10,0,(-0.2637194034090393+0j)
10,1,(-1.1760184814061394-1.046727826688016j)
