l,m,alm
0,0,(0.4841716228460071+0j)
1,-1,(1.746484824405265-0.49491756354100713j)
1,0,(-1.0503368867807377+0j)
1,1,(-1.746484824405265-0.49491756354100713j)
2,-2,(-2.926033612527364+0.8778292688749156j)
2,-1,(-0.3804585871353012+0.12361834607861102j)
2,0,(-0.7972561168502131+0j)
2,1,(0.380458587135301+0.12361834607861111j)
2,2,(-2.926033612527364-0.8778292688749159j)
3,-3,(3.2106483503476766-3.886552395456721j)
3,-2,(0.652222996781478+1.3460876169611742j)
3,-1,(0.3729732023323085-0.15086306883964218j)
3,0,(-1.1805297168598108+0j)
3,1,(-0.3729732023323085-0.15086306883964212j)
3,2,(0.6522229967814783-1.3460876169611742j)
3,3,(-3.2106483503476766-3.886552395456721j)
4,-4,(-2.4075927561904185+2.0660646739386834j)
4,-3,(1.594563958337091+0.37381610042642843j)
4,-2,(-1.7610508333922996+1.4359099335708776j)
4,-1,(0.8041667391687684-0.012113791799524267j)
4,0,(-0.403704417161669+0j)
4,1,(-0.804166739168768-0.012113791799524298j)
4,2,(-1.7610508333922996-1.4359099335708774j)
4,3,(-1.594563958337091+0.37381610042642843j)
4,4,(-2.407592756190419-2.0660646739386834j)
5,-5,(1.2428280778363918-2.9501139802072593j)
5,-4,(-3.388600190931418-0.9182842469098967j)
5,-3,(-0.3024347939120265-0.15851983416500373j)
5,-2,(-0.5888593794822825-0.24961475783526896j)
5,-1,(-1.3820677930678444+0.16352840684669806j)
5,0,(-0.4157952087406473+0j)
5,1,(1.3820677930678444+0.16352840684669806j)
5,2,(-0.5888593794822826+0.2496147578352689j)
5,3,(0.3024347939120265-0.15851983416500376j)
5,4,(-3.3886001909314185+0.9182842469098964j)
5,5,(-1.2428280778363916-2.9501139802072585j)
6,-6,(1.9690157450489902-0.7146994795188266j)
6,-5,(1.4814670324039787+2.092602309578933j)
6,-4,(-1.8656323445944802+2.68798667367653j)
6,-3,(-0.3192079328780216+0.6371108253569752j)
6,-2,(2.9168942343984576-0.46826014386410836j)
6,-1,(0.0050195384701739705-0.37301020394113976j)
6,0,(-0.5891863126798536+0j)
6,1,(-0.00501953847017396-0.37301020394113976j)
6,2,(2.916894234398458+0.46826014386410847j)
6,3,(0.31920793287802146+0.6371108253569752j)
6,4,(-1.86563234459448-2.68798667367653j)
6,5,(-1.4814670324039787+2.0926023095789326j)
6,6,(1.96901574504899+0.7146994795188266j)
7,-7,(1.8739198382519477+0.4732876280683932j)
7,-6,(-4.699799660487728-0.43984427659935815j)
7,-5,(0.3223507629080804-2.0720011424435607j)
7,-4,(0.4507220174911841+0.9697850271502018j)
7,-3,(-1.1099456116702309+1.6447308696027316j)
7,-2,(0.46148649767786537-0.030061033012120562j)
7,-1,(0.716799065842476-0.06332902241921587j)
7,0,(-0.5921637841041839+0j)
7,1,(-0.716799065842476-0.06332902241921587j)
7,2,(0.46148649767786537+0.030061033012120562j)
7,3,(1.1099456116702309+1.6447308696027316j)
7,4,(0.4507220174911841-0.9697850271502021j)
7,5,(-0.32235076290808024-2.07200114244356j)
7,6,(-4.699799660487728+0.4398442765993582j)
7,7,(-1.8739198382519477+0.47328762806839314j)
8,-8,(-2.3534184597555265+0.0012658592886141348j)
8,-7,(4.9083344793814385+0.7713536578981043j)
8,-6,(0.4639585672718675-0.5260509582189329j)
8,-5,(1.2401829953181454+0.9032269380371425j)
8,-4,(2.5141555463984924-1.8753474021974466j)
8,-3,(-0.042350346120372695-0.7320913503578308j)
8,-2,(-0.8326691482050423-0.06223808561376839j)
8,-1,(-0.22753254957937297-0.051233628605400476j)
8,0,(0.04265894821169362+0j)
8,1,(0.22753254957937305-0.05123362860540057j)
8,2,(-0.8326691482050423+0.06223808561376836j)
8,3,(0.04235034612037278-0.7320913503578308j)
8,4,(2.5141555463984924+1.8753474021974468j)
8,5,(-1.2401829953181456+0.9032269380371427j)
8,6,(0.4639585672718675+0.526050958218933j)
8,7,(-4.9083344793814385+0.7713536578981046j)
8,8,(-2.3534184597555265-0.0012658592886140934j)
9,-9,(-1.2070981691804623+1.2317471747915565j)
9,-8,(-1.2272812427603472+1.1094515683463844j)
9,-7,(1.417531076521587+1.999597097131533j)
9,-6,(-0.19965952271556306+0.25645592020818925j)
9,-5,(-1.3429336189619974+1.4880467019091068j)
9,-4,(1.9269730424803913-0.5545880639973877j)
9,-3,(1.497980459147718-1.0866364765348298j)
9,-2,(-0.09663827965516364-0.2090633300366642j)
9,-1,(-0.28199029110861157+0.0596019602131779j)
9,0,(0.11450766704597573+0j)
9,1,(0.2819902911086117+0.05960196021317784j)
9,2,(-0.0966382796551638+0.2090633300366642j)
9,3,(-1.497980459147718-1.0866364765348298j)
9,4,(1.9269730424803917+0.5545880639973878j)
9,5,(1.3429336189619974+1.4880467019091068j)
9,6,(-0.19965952271556298-0.2564559202081891j)
9,7,(-1.4175310765215856+1.9995970971315329j)
9,8,(-1.2272812427603472-1.1094515683463846j)
9,9,(1.2070981691804625+1.2317471747915567j)
10,-10,(-2.0537914717473718-0.006881718568823179j)
10,-9,(3.2675506727258474+1.615249267713432j)
10,-8,(-3.0514206501022203+0.11140966654302786j)
10,-7,(1.3218221932886922-0.6119820175653349j)
10,-6,(0.6565099591685143-1.2887450223967234j)
10,-5,(-0.979048625273344-1.1883087046840768j)
10,-4,(-0.01634249681816652-0.21921074863923395j)
10,-3,(0.46164471665098555-0.21370811473474902j)
10,-2,(-0.6971401551905737-0.6423596470525632j)
10,-1,(-0.34389433463847796+0.23286918871024231j)
10,0,(0.35121896733872543+0j)
10,1,(0.34389433463847785+0.23286918871024231j)
10,2,(-0.6971401551905737+0.6423596470525632j)
10,3,(-0.4616447166509857-0.21370811473474888j)
10,4,(-0.01634249681816656+0.21921074863923395j)
10,5,(0.9790486252733441-1.1883087046840768j)
10,6,(0.6565099591685145+1.2887450223967234j)
10,7,(-1.3218221932886922-0.6119820175653349j)
10,8,(-3.0514206501022203-0.11140966654302803j)
10,9,(-3.2675506727258483+1.615249267713432j)
10,10,(-2.0537914717473718+0.0068817185688232205j)
11,-11,(1.8705213516312993+2.276893543419291j)
11,-10,(-3.273943375593283-1.2181161998902785j)
11,-9,(1.269122029140192+4.119413731666138j)
11,-8,(0.4285107785095852+1.0692094434162276j)
11,-7,(-0.8741242751456654+0.8437094222899101j)
11,-6,(2.3775617379891645+0.2649882729940135j)
11,-5,(1.5951990236950075-0.5757980710354089j)
11,-4,(-1.4790084724504529-0.3062252364614611j)
