l,m,alm
0,0,(0.39595989388941566+0j)
1,-1,(1.2609915893630508-0.4522727442752698j)
1,0,(-1.0935120269549725+0j)
1,1,(-1.2609915893630508-0.4522727442752698j)
2,-2,(-3.046937678719833+0.6312946483062967j)
2,-1,(-0.8218128015731098+0.6238014779997563j)
2,0,(-0.315949982416042+0j)
2,1,(0.8218128015731098+0.6238014779997565j)
2,2,(-3.046937678719834-0.6312946483062968j)
3,-3,(1.5746259736596009-4.437976752313701j)
3,-2,(0.9445668973569704+0.8827083522895277j)
3,-1,(0.16705493633687502+0.014676837534302689j)
3,0,(-1.6803783221394495+0j)
3,1,(-0.167054936336875+0.014676837534302694j)
3,2,(0.9445668973569701-0.8827083522895277j)
3,3,(-1.5746259736596002-4.437976752313701j)
4,-4,(-1.4751283238799764+2.097197204310226j)
4,-3,(0.15499087223539204+1.3148112006024115j)
4,-2,(-2.2364801125484037+0.7821867331041225j)
4,-1,(1.2365878019755787-0.4523439821682275j)
4,0,(-1.3534839560059126+0j)
4,1,(-1.2365878019755783-0.45234398216822763j)
4,2,(-2.2364801125484037-0.7821867331041225j)
4,3,(-0.15499087223539212+1.3148112006024115j)
4,4,(-1.4751283238799768-2.097197204310226j)
5,-5,(-0.8921563495099272-2.898636825148635j)
5,-4,(-2.9001410061053714-1.4264973048424607j)
5,-3,(-0.9195816179190249+0.7874675374210782j)
5,-2,(-1.3795598978852042+0.39985325537484845j)
5,-1,(-1.050128310459175-0.09958525518987402j)
5,0,(0.8064098372029429+0j)
5,1,(1.0501283104591754-0.09958525518987398j)
5,2,(-1.3795598978852046-0.39985325537484834j)
5,3,(0.9195816179190249+0.7874675374210782j)
5,4,(-2.9001410061053723+1.426497304842461j)
5,5,(0.8921563495099272-2.8986368251486345j)
6,-6,(2.9689549200345997-3.1476162535760097j)
6,-5,(0.9144393068340126+4.3240455489888845j)
6,-4,(-1.6175054301062832+2.679325864479976j)
6,-3,(0.24571953363999377-0.10624851612234357j)
6,-2,(3.0325543190020148+0.16126199954066534j)
6,-1,(-0.3540155252258669+0.02137766177151867j)
6,0,(0.24736502100548027+0j)
6,1,(0.35401552522586693+0.02137766177151867j)
6,2,(3.032554319002015-0.16126199954066534j)
6,3,(-0.24571953363999394-0.10624851612234357j)
6,4,(-1.6175054301062832-2.679325864479976j)
6,5,(-0.9144393068340126+4.324045548988884j)
6,6,(2.968954920034599+3.1476162535760097j)
7,-7,(-0.8551327805790652+0.7284407875812174j)
7,-6,(-3.676517674201554-0.34564505360044046j)
7,-5,(-0.5447801303598949-1.4415769366441953j)
7,-4,(1.296797400517729+1.5928555422020911j)
7,-3,(-0.2579334714543883+1.2243067662968936j)
7,-2,(0.767564121712013-0.8031871411210808j)
7,-1,(0.9559741606952165-0.27891228400611945j)
7,0,(-1.664956198167962+0j)
7,1,(-0.9559741606952165-0.2789122840061196j)
7,2,(0.767564121712013+0.8031871411210808j)
7,3,(0.25793347145438833+1.2243067662968938j)
7,4,(1.296797400517729-1.5928555422020911j)
7,5,(0.544780130359895-1.4415769366441948j)
7,6,(-3.676517674201554+0.34564505360044046j)
7,7,(0.8551327805790655+0.7284407875812174j)
8,-8,(-0.6211086285915656+1.1879994855201397j)
8,-7,(3.22579040244173+0.46777531262120414j)
8,-6,(3.260345849292468-0.11041699713404245j)
8,-5,(0.3126465335500191-0.03405424997059952j)
8,-4,(2.1296226186338205-1.7585636221582315j)
8,-3,(-0.5665587841617553-0.556513532066533j)
8,-2,(-0.458458818435025-0.10992794496043537j)
8,-1,(-0.5999047814754638+0.01907072782362259j)
8,0,(0.6411791385569202+0j)
8,1,(0.5999047814754639+0.01907072782362259j)
