l,m,alm
0,0,(-0.39766147830940507+0j)
1,-1,(0.6250442695749994-0.33415825415329153j)
1,0,(0.899184216384455+0j)
1,1,(-0.6250442695749994-0.33415825415329153j)
2,-2,(-0.26070977228575504+0.5393059080531399j)
2,-1,(-0.1630151116674662+0.06518979667801637j)
2,0,(0.8834390643628643+0j)
2,1,(0.1630151116674663+0.06518979667801635j)
2,2,(-0.2607097722857552-0.53930590805314j)
3,-3,(0.2994578662356639+0.43351615377664976j)
3,-2,(-1.1595548730387404-0.18978213480548317j)
3,-1,(-0.4493872816023273-0.18749266221088395j)
3,0,(-0.3557294696982759+0j)
3,1,(0.4493872816023274-0.187492662210884j)
3,2,(-1.1595548730387404+0.18978213480548317j)
3,3,(-0.2994578662356637+0.43351615377664976j)
4,-4,(-1.4253031813404835-0.8365812471103472j)
4,-3,(2.0662694737550953-0.3618153452072666j)
4,-2,(0.2217831299300435+0.26363483881911j)
4,-1,(-0.2702309911007602-0.15008300162395594j)
4,0,(0.641155234476296+0j)
4,1,(0.2702309911007602-0.1500830016239559j)
4,2,(0.2217831299300434-0.26363483881911j)
4,3,(-2.0662694737550953-0.3618153452072666j)
4,4,(-1.4253031813404835+0.8365812471103472j)
5,-5,(0.2972587252524626+0.25650894865831503j)
5,-4,(0.24023555648033196+0.26858417072880836j)
5,-3,(0.9621118476453708+0.2735120283969778j)
5,-2,(0.1098116255732521+0.11154902454360516j)
5,-1,(-0.6476877451134218+0.29561789006792616j)
5,0,(-0.39149008516863193+0j)
5,1,(0.6476877451134216+0.2956178900679262j)
5,2,(0.10981162557325205-0.11154902454360524j)
5,3,(-0.9621118476453708+0.27351202839697786j)
5,4,(0.24023555648033196-0.26858417072880847j)
5,5,(-0.2972587252524625+0.25650894865831486j)
6,-6,(0.03279047008503126-0.7655861848557088j)
6,-5,(0.9102422210737994+1.8613442148962855j)
6,-4,(-2.530408508962272+0.7807122334626873j)
6,-3,(0.29529866369700286-0.6409991401124784j)
6,-2,(0.8091666362852826-0.8440719044917494j)
6,-1,(0.2910433195263323+0.21904108480827636j)
6,0,(-0.5287704676515189+0j)
6,1,(-0.2910433195263323+0.21904108480827636j)
6,2,(0.809166636285283+0.8440719044917495j)
6,3,(-0.29529866369700286-0.6409991401124784j)
6,4,(-2.530408508962272-0.7807122334626873j)
6,5,(-0.9102422210737994+1.861344214896285j)
6,6,(0.032790470085031304+0.7655861848557088j)
7,-7,(-0.37936052669978115+0.5429413337069902j)
7,-6,(-0.575138318754629-1.20973184621309j)
7,-5,(0.498050591593645+0.5889631530088982j)
7,-4,(-0.3778610818048309-0.1818003719674948j)
7,-3,(0.5426631904620021-0.06669318690260308j)
7,-2,(0.6756881389861079-0.6842496292420325j)
7,-1,(0.6344691268879715-0.15477251362293548j)
7,0,(1.1406486954694621+0j)
7,1,(-0.6344691268879717-0.1547725136229355j)
7,2,(0.675688138986108+0.6842496292420327j)
7,3,(-0.5426631904620021-0.06669318690260301j)
7,4,(-0.377861081804831+0.1818003719674948j)
7,5,(-0.49805059159364484+0.588963153008898j)
7,6,(-0.575138318754629+1.2097318462130897j)
7,7,(0.37936052669978115+0.54294133370699j)
8,-8,(0.13202438340919512-0.5527057368854832j)
8,-7,(-0.530441473154129+0.9730419293657789j)
8,-6,(-0.6459370285010844-1.462168751862522j)
8,-5,(1.2547493000955947+0.1583404235170503j)
8,-4,(0.8710738730373273+2.0400983644751705j)
8,-3,(-0.9865167382102791+0.5576370622197828j)
8,-2,(-0.4896951125638595+0.11557728481753009j)
8,-1,(0.21579856014541646-0.03324433345907374j)
8,0,(-0.1455483482542352+0j)
8,1,(-0.21579856014541646-0.03324433345907374j)
8,2,(-0.4896951125638595-0.11557728481753005j)
8,3,(0.9865167382102791+0.5576370622197828j)
8,4,(0.8710738730373273-2.0400983644751705j)
8,5,(-1.2547493000955947+0.15834042351705027j)
8,6,(-0.6459370285010844+1.4621687518625217j)
8,7,(0.530441473154129+0.9730419293657787j)
8,8,(0.13202438340919517+0.5527057368854832j)
9,-9,(-0.2868846061041797+0.06046717069260562j)
9,-8,(1.1074374778309348-0.48431605444732123j)
9,-7,(-0.40957270948960234+1.845406331564735j)
9,-6,(-0.5446556965422477-1.3269665337041026j)
9,-5,(-0.6332326905806304-0.36193953316226607j)
9,-4,(-0.3623495047555772+0.48754753590852795j)
9,-3,(-0.6593771341319875+0.6850202156707432j)
9,-2,(-0.14124006433453237+0.001894695337368455j)
9,-1,(0.027199629904010737-0.25775796170372606j)
9,0,(1.5139432282910108+0j)
9,1,(-0.02719962990401078-0.25775796170372606j)
9,2,(-0.14124006433453237-0.001894695337368455j)
9,3,(0.6593771341319876+0.6850202156707432j)
9,4,(-0.36234950475557737-0.4875475359085279j)
9,5,(0.6332326905806303-0.36193953316226607j)
9,6,(-0.5446556965422477+1.3269665337041028j)
9,7,(0.40957270948960217+1.8454063315647344j)
9,8,(1.1074374778309348+0.48431605444732156j)
9,9,(0.28688460610417976+0.0604671706926056j)
10,-10,(-0.057216984376090727+0.2620466532925728j)
10,-9,(-1.2779017719406338+0.029061638456169596j)
10,-8,(0.7195440135752668-1.9722501924661422j)
10,-7,(0.605854718763833+1.5158982818196987j)
10,-6,(-1.02397195746052+0.2665011603768785j)
10,-5,(-0.9000154611260445-1.2152027236594336j)
10,-4,(1.3513760512255728-0.3896679482467882j)
10,-3,(0.9332206940990745+0.0701282256097236j)
10,-2,(-0.6412536957803197+0.29096751998722903j)
10,-1,(0.057745468722455645+0.05456455918485249j)
10,0,(-0.40648297501782754+0j)
10,1,(-0.057745468722455666+0.05456455918485249j)
10,2,(-0.6412536957803197-0.29096751998722903j)
10,3,(-0.9332206940990746+0.0701282256097236j)
10,4,(1.3513760512255728+0.38966794824678835j)
10,5,(0.9000154611260445-1.2152027236594334j)
10,6,(-1.0239719574605204-0.2665011603768786j)
10,7,(-0.605854718763833+1.5158982818196987j)
10,8,(0.7195440135752668+1.9722501924661426j)
10,9,(1.2779017719406338+0.029061638456169575j)
10,10,(-0.057216984376090727-0.26204665329257276j)
11,-11,(-0.10735229842213045-0.4079719673560324j)
11,-10,(1.3835353344036434-0.006568612164394999j)
11,-9,(-0.9741079968351739+0.7509803804219354j)
11,-8,(0.5240018008497083-0.5452047696480775j)
11,-7,(0.30867397862933105+0.7404798808087786j)
11,-6,(1.048490440491754-0.2874284345337845j)
11,-5,(-1.3201864951144975-0.7794384405407518j)
11,-4,(-0.2428583228268545+0.3791776411960986j)
11,-3,(0.002656276211306516+0.24018756108288614j)
11,-2,(-0.07458627781182255+1.0662543565998361j)
11,-1,(-0.17564971628609263+0.5386626553040483j)
11,0,(-0.21700720665066792+0j)
11,1,(0.17564971628609272+0.5386626553040483j)
11,2,(-0.07458627781182246-1.0662543565998361j)
11,3,(-0.0026562762113064332+0.2401875610828863j)
11,4,(-0.2428583228268546-0.3791776411960984j)
11,5,(1.3201864951144977-0.7794384405407518j)
11,6,(1.0484904404917543+0.28742843453378464j)
11,7,(-0.3086739786293309+0.7404798808087782j)
11,8,(0.5240018008497083+0.5452047696480774j)
11,9,(0.9741079968351739+0.7509803804219356j)
11,10,(1.3835353344036432+0.006568612164395041j)
11,11,(0.10735229842213045-0.4079719673560324j)
12,-12,(-0.24746980926122497+0.23337202187325398j)
12,-11,(-0.3841451975165891-0.3816428791379045j)
12,-10,(0.8901745593415826+0.5547409335148105j)
12,-9,(-2.0489226060548984+0.6412949635205876j)
12,-8,(0.4402502576374221-1.4148096948384563j)
12,-7,(1.21674604497268-0.042970517813619775j)
12,-6,(0.25645104098305027+0.9604251666264055j)
12,-5,(-0.9479421357112876+0.7575086882464206j)
12,-4,(-0.4101858619079693-1.1658190144495197j)
12,-3,(0.12032571214336642-0.6789131710120913j)
12,-2,(0.19691391670021247-0.6403584644262443j)
12,-1,(-0.27080069195462714-0.35222353457334954j)
12,0,(0.44081147147973826+0j)
12,1,(0.27080069195462714-0.3522235345733497j)
12,2,(0.19691391670021247+0.6403584644262443j)
12,3,(-0.12032571214336638-0.678913171012091j)
12,4,(-0.41018586190796924+1.1658190144495197j)
12,5,(0.9479421357112875+0.7575086882464207j)
12,6,(0.2564510409830503-0.9604251666264053j)
12,7,(-1.21674604497268-0.042970517813619734j)
12,8,(0.4402502576374221+1.4148096948384559j)
12,9,(2.048922606054898+0.6412949635205876j)
12,10,(0.8901745593415826-0.5547409335148104j)
12,11,(0.3841451975165891-0.3816428791379045j)
12,12,(-0.24746980926122505-0.233372021873254j)
13,-13,(0.1372541014280082-0.17186394231251106j)
13,-12,(0.3245532501427743+0.8308594404708161j)
13,-11,(-1.133878334288388-0.6313466276636533j)
13,-10,(1.3775360197908133-0.5935076330244161j)
13,-9,(-0.1093065145668948+0.5723605721563337j)
13,-8,(-1.3145231773509798+1.0109772944231397j)
13,-7,(0.8534901329378023-0.6866111569699296j)
13,-6,(0.8652390931792475+0.01780402101203616j)
13,-5,(-0.022775806538496986-0.24005022220515645j)
13,-4,(-0.6140926402066275-0.3861392671296877j)
13,-3,(0.7069618513167187-0.5416345039294089j)
13,-2,(-0.18596752418048773-0.2324962283926853j)
13,-1,(0.4582436261117444+0.7824836623199671j)
13,0,(-0.4885112255231081+0j)
13,1,(-0.45824362611174424+0.7824836623199671j)
13,2,(-0.18596752418048781+0.23249622839268538j)
13,3,(-0.7069618513167187-0.5416345039294089j)
13,4,(-0.6140926402066273+0.3861392671296877j)
13,5,(0.022775806538496965-0.24005022220515654j)
13,6,(0.8652390931792475-0.017804021012036243j)
13,7,(-0.8534901329378022-0.6866111569699296j)
13,8,(-1.3145231773509798-1.0109772944231399j)
13,9,(0.10930651456689497+0.5723605721563336j)
13,10,(1.377536019790813+0.5935076330244162j)
13,11,(1.133878334288388-0.6313466276636535j)
13,12,(0.3245532501427743-0.8308594404708161j)
13,13,(-0.13725410142800815-0.17186394231251112j)
14,-14,(-0.16926588216537022+0.03999783769776328j)
14,-13,(-0.18403705994654887-0.48461807689896597j)
14,-12,(-0.05619645083623891+0.7087965857098466j)
14,-11,(-0.9031178896267654-0.8792492322211423j)
14,-10,(1.8041700452153138+0.17539644142504998j)
14,-9,(-0.8658872740812021+0.6958243279765823j)
14,-8,(-0.5113655265067787+0.9644099252399959j)
14,-7,(-0.49901948584935674-1.026274775655579j)
14,-6,(0.4059495630848644-0.6313366002282527j)
14,-5,(1.0496351822034322+1.1500899375794953j)
14,-4,(-0.15934704649322415+0.6972152829186639j)
14,-3,(-0.6376143727799867+0.008685997227662364j)
14,-2,(0.2018226360724137+0.31047838314484666j)
14,-1,(-0.22906314217855755-0.5593678481551305j)
14,0,(-0.03336518524529589+0j)
14,1,(0.22906314217855753-0.5593678481551306j)
14,2,(0.2018226360724137-0.3104783831448467j)
14,3,(0.6376143727799868+0.008685997227662364j)
14,4,(-0.1593470464932241-0.697215282918664j)
14,5,(-1.0496351822034322+1.1500899375794953j)
14,6,(0.40594956308486424+0.631336600228253j)
14,7,(0.49901948584935674-1.0262747756555795j)
14,8,(-0.5113655265067787-0.9644099252399961j)
14,9,(0.8658872740812023+0.6958243279765823j)
