l,m,alm
0,0,(1.3803679956601227+0j)
1,-1,(1.5377998712705474-0.9703032710886411j)
1,0,(-1.5925672494242284+0j)
1,1,(-1.5377998712705474-0.9703032710886411j)
2,-2,(-2.5632988986168836-4.6032996923644305j)
2,-1,(0.6882016412325144+0.02062502859713811j)
2,0,(-2.2960471237654128+0j)
2,1,(-0.6882016412325144+0.020625028597137943j)
2,2,(-2.563298898616883+4.6032996923644305j)
3,-3,(-7.84254889792273+0.04246012565078557j)
3,-2,(-2.3276830811161124-1.028301665797143j)
3,-1,(-1.0517879747201717-0.4589562439856118j)
3,0,(-1.2115414717602409+0j)
3,1,(1.0517879747201717-0.4589562439856119j)
3,2,(-2.3276830811161124+1.0283016657971429j)
3,3,(7.842548897922729+0.04246012565078533j)
4,-4,(-1.0097270605062734+2.7477730367476316j)
4,-3,(0.7406752190243396+0.6875074173214697j)
4,-2,(-1.0406206096942219+0.3078099409377725j)
4,-1,(-1.399896773496018-1.1707342374216485j)
4,0,(-0.4484647977905789+0j)
4,1,(1.3998967734960182-1.1707342374216483j)
4,2,(-1.040620609694222-0.3078099409377725j)
4,3,(-0.74067521902434+0.6875074173214697j)
4,4,(-1.0097270605062734-2.7477730367476316j)
5,-5,(-1.5294928485042858+3.608231686201645j)
5,-4,(5.244423418963671+3.277209083249283j)
5,-3,(3.6458018095018723+1.3438270259277871j)
5,-2,(-1.774377581402119+1.4942004891378124j)
5,-1,(-0.789632242478521+1.1076250503913971j)
5,0,(-0.42938223245517787+0j)
5,1,(0.789632242478521+1.1076250503913971j)
5,2,(-1.774377581402119-1.4942004891378127j)
5,3,(-3.6458018095018723+1.3438270259277871j)
5,4,(5.244423418963671-3.277209083249283j)
5,5,(1.5294928485042858+3.608231686201645j)
6,-6,(2.3237646937531125+3.840414817059563j)
6,-5,(0.9794525592343218-5.827368171799457j)
6,-4,(3.6395362482414875-4.407309479841578j)
6,-3,(1.5134966366389144+1.70090695870256j)
6,-2,(-0.48776176645300584+2.1882494371701893j)
6,-1,(0.6741730972376926+1.252080707992159j)
6,0,(0.5128691089076001+0j)
6,1,(-0.6741730972376926+1.252080707992159j)
6,2,(-0.48776176645300584-2.1882494371701893j)
6,3,(-1.513496636638915+1.70090695870256j)
6,4,(3.6395362482414875+4.407309479841578j)
6,5,(-0.9794525592343221-5.827368171799457j)
6,6,(2.323764693753112-3.8404148170595627j)
7,-7,(-2.2657924236985+2.5124467114897837j)
7,-6,(-1.52662478685594-0.1809579214460197j)
7,-5,(-1.9387790954519877-3.2888711186642556j)
7,-4,(0.35480046032720164-2.671641199953866j)
7,-3,(-0.1787337920402238+0.9614649331506845j)
7,-2,(2.3649399165254614+0.5153235607321589j)
7,-1,(1.1316734153330479-0.4769223378642502j)
7,0,(0.17855357771380093+0j)
7,1,(-1.131673415333048-0.4769223378642501j)
7,2,(2.3649399165254614-0.5153235607321591j)
7,3,(0.17873379204022372+0.9614649331506845j)
7,4,(0.35480046032720164+2.671641199953866j)
7,5,(1.9387790954519875-3.2888711186642547j)
7,6,(-1.5266247868559397+0.18095792144601935j)
7,7,(2.2657924236985+2.5124467114897837j)
8,-8,(2.1274736408611017+1.5581849147657847j)
8,-7,(-4.176664365736016-4.266323685205074j)
8,-6,(0.616119588947853+0.8507003338606179j)
8,-5,(-3.3437009557575634+2.9521557098990923j)
8,-4,(-1.6434297479767688-0.7541200048888771j)
8,-3,(0.5490657416421151-2.446923917199594j)
8,-2,(1.642126388592915-2.0728615549780085j)
8,-1,(-0.9361917443965151-0.5330744638197024j)
8,0,(-0.7545145552226161+0j)
8,1,(0.9361917443965153-0.5330744638197025j)
8,2,(1.642126388592915+2.0728615549780085j)
8,3,(-0.5490657416421151-2.446923917199594j)
8,4,(-1.6434297479767688+0.7541200048888771j)
8,5,(3.3437009557575634+2.9521557098990923j)
8,6,(0.6161195889478531-0.8507003338606183j)
8,7,(4.176664365736016-4.266323685205074j)
8,8,(2.1274736408611012-1.5581849147657847j)
9,-9,(-0.7901308787321876+0.5375442626855004j)
9,-8,(-5.880391230075904-1.3243035050429652j)
9,-7,(-1.069186641354334-1.657011353580872j)
9,-6,(-0.1640902120800756+4.187501986694815j)
9,-5,(-0.720497916685267+0.5288480724330855j)
9,-4,(-2.8822920448330844-1.384233491124512j)
9,-3,(-0.9544890969869554-2.2380915070132876j)
9,-2,(-1.2100768379974018-0.8815134182003179j)
9,-1,(-0.8265571721837786+0.5789407617192264j)
9,0,(1.2224953824700913+0j)
9,1,(0.8265571721837786+0.5789407617192264j)
9,2,(-1.2100768379974018+0.8815134182003181j)
9,3,(0.9544890969869555-2.238091507013288j)
9,4,(-2.882292044833085+1.384233491124512j)
9,5,(0.720497916685267+0.5288480724330853j)
9,6,(-0.1640902120800755-4.187501986694815j)
9,7,(1.0691866413543338-1.657011353580872j)
9,8,(-5.8803912300759045+1.3243035050429652j)
9,9,(0.7901308787321869+0.5375442626855004j)
10,-10,(4.169518590799408-4.921614603011115j)
10,-9,(-9.546255007949465-2.4955221400339913j)
10,-8,(-1.2075828684182985+0.0502096034658113j)
10,-7,(1.7117905737545984+2.9288371377250355j)
10,-6,(0.2730050810973592-0.6526184717857486j)
10,-5,(1.9588454278258278+0.08798462475904775j)
10,-4,(-0.9541808741830605+1.2488879389112781j)
10,-3,(-1.159363008686511+0.04869956544728589j)
10,-2,(-0.8315964431592615+1.6691288988878101j)
10,-1,(1.0995659826940924+0.5151276548718046j)
10,0,(0.6697705619003239+0j)
10,1,(-1.0995659826940922+0.5151276548718043j)
10,2,(-0.8315964431592618-1.6691288988878097j)
10,3,(1.1593630086865108+0.04869956544728593j)
10,4,(-0.9541808741830604-1.2488879389112786j)
10,5,(-1.9588454278258278+0.08798462475904775j)
10,6,(0.27300508109735927+0.6526184717857485j)
10,7,(-1.7117905737545984+2.928837137725034j)
10,8,(-1.2075828684182983-0.05020960346581128j)
10,9,(9.546255007949465-2.4955221400339913j)
10,10,(4.169518590799407+4.921614603011115j)
11,-11,(1.456469432776127-6.471802856820214j)
11,-10,(-5.8001489701062+3.0646407972770047j)
11,-9,(-1.702948328704868+3.073642665523555j)
11,-8,(3.9021617006365803+0.11056789342574573j)
11,-7,(2.639023303142305-2.3558945123780966j)
11,-6,(1.6583392380746695-3.4774593683855266j)
11,-5,(0.21826640156532554+2.6803231373657095j)
11,-4,(0.28511875236030776+2.4651249418635586j)
11,-3,(0.4134610442549227+1.6139644387945222j)
11,-2,(0.43693133759106845+0.2990916405568591j)
11,-1,(0.7316521018902079-0.018210230476876352j)
11,0,(-1.018280869997356+0j)
11,1,(-0.7316521018902082-0.018210230476876352j)
11,2,(0.4369313375910681-0.29909164055685916j)
11,3,(-0.413461044254923+1.6139644387945222j)
11,4,(0.2851187523603076-2.4651249418635586j)
11,5,(-0.21826640156532554+2.68032313736571j)
11,6,(1.6583392380746695+3.477459368385527j)
11,7,(-2.639023303142304-2.355894512378096j)
11,8,(3.9021617006365803-0.11056789342574565j)
11,9,(1.702948328704868+3.073642665523555j)
11,10,(-5.8001489701062-3.0646407972770047j)
11,11,(-1.4564694327761267-6.471802856820214j)
12,-12,(3.400344219758965-4.954305200195589j)
12,-11,(3.007176396752141+0.5410997723643441j)
12,-10,(2.3613680769327003-0.868489691023423j)
12,-9,(2.891841976293936+2.7471464360574807j)
12,-8,(-0.607141243324291-0.911198132764916j)
12,-7,(-0.34178591486120746-2.091546708747454j)
12,-6,(0.2503729496126538+0.9523368964164259j)
12,-5,(0.19141054689928755+0.6055952373628622j)
12,-4,(1.6233956465073824+0.4570361239698239j)
12,-3,(-0.39260219920288286+0.4914043496473725j)
12,-2,(0.5407059198471734-0.7005453712223907j)
12,-1,(-0.7476644623969041-0.08351884531812494j)
12,0,(0.1294028321768275+0j)
12,1,(0.7476644623969042-0.08351884531812494j)
12,2,(0.5407059198471736+0.7005453712223905j)
12,3,(0.39260219920288303+0.49140434964737234j)
12,4,(1.6233956465073829-0.45703612396982374j)
12,5,(-0.1914105468992875+0.6055952373628622j)
12,6,(0.2503729496126538-0.9523368964164262j)
12,7,(0.3417859148612075-2.091546708747454j)
12,8,(-0.6071412433242909+0.9111981327649158j)
12,9,(-2.8918419762939354+2.7471464360574807j)
12,10,(2.3613680769327003+0.868489691023423j)
12,11,(-3.0071763967521408+0.5410997723643445j)
12,12,(3.400344219758965+4.9543052001955905j)
13,-13,(-3.2588988697623784-1.7471482267733012j)
13,-12,(0.4926109882530616+0.11796573639056249j)
13,-11,(-1.8379892011908117-1.2279335606941022j)
13,-10,(3.6433495485255016-0.549221522496887j)
13,-9,(1.89902653164585+1.7714644455719184j)
13,-8,(-3.593800337293583-1.2591334086256918j)
13,-7,(-1.8034186463545079+1.5929503596700711j)
13,-6,(-1.3332595336317594+1.5057297470503843j)
13,-5,(0.5390529576046104-1.9696566668452828j)
13,-4,(0.5519100689111452-0.8665158157002841j)
13,-3,(-0.7230674985072102-0.6453969557242741j)
13,-2,(0.2760116530616518+0.27118033117335927j)
13,-1,(0.015027424991550666-0.7398390564419149j)
13,0,(1.1527458774090964+0j)
13,1,(-0.015027424991550707-0.7398390564419148j)
13,2,(0.2760116530616518-0.27118033117335927j)
13,3,(0.72306749850721-0.6453969557242741j)
13,4,(0.5519100689111455+0.8665158157002845j)
13,5,(-0.5390529576046107-1.9696566668452833j)
13,6,(-1.3332595336317599-1.5057297470503845j)
13,7,(1.8034186463545079+1.5929503596700707j)
13,8,(-3.5938003372935836+1.259133408625692j)
13,9,(-1.89902653164585+1.7714644455719177j)
13,10,(3.6433495485255016+0.5492215224968869j)
13,11,(1.8379892011908117-1.2279335606941022j)
13,12,(0.4926109882530621-0.11796573639056249j)
13,13,(3.258898869762378-1.7471482267733012j)
14,-14,(-0.5008315625768517-1.7920993603109212j)
14,-13,(3.444549243978806+2.9435635891129617j)
14,-12,(0.3357871539159028+1.5783937589720698j)
14,-11,(0.7032605703033924-1.2694114510601164j)
14,-10,(-0.8561086112963028+0.9839658716047602j)
14,-9,(-0.5779213305414774+0.8473168526077289j)
14,-8,(0.39052722536524864+0.6574716746645674j)
14,-7,(0.24614670373629377+1.2543791140057963j)
14,-6,(-0.10474480579153422-0.5150732605144067j)
14,-5,(-0.2640356383446065-1.4999535968928535j)
14,-4,(-1.0639462141118474-0.19600215874223004j)
14,-3,(0.45465434520512094+0.2585185242506305j)
14,-2,(-0.18129250217368129-0.5804916464736943j)
14,-1,(0.771209334221318-0.5670293331649677j)
14,0,(-0.25563192639034055+0j)
14,1,(-0.7712093342213181-0.567029333164968j)
14,2,(-0.18129250217368112+0.5804916464736944j)
14,3,(-0.4546543452051209+0.2585185242506306j)
14,4,(-1.0639462141118479+0.19600215874223006j)
14,5,(0.2640356383446064-1.4999535968928535j)
14,6,(-0.10474480579153439+0.5150732605144065j)
14,7,(-0.2461467037362941+1.2543791140057963j)
14,8,(0.39052722536524864-0.6574716746645674j)
14,9,(0.5779213305414778+0.8473168526077287j)
14,10,(-0.8561086112963029-0.9839658716047603j)
14,11,(-0.7032605703033921-1.269411451060117j)
14,12,(0.3357871539159028-1.57839375897207j)
14,13,(-3.444549243978806+2.9435635891129612j)
14,14,(-0.5008315625768515+1.7920993603109217j)
15,-15,(-3.0145598607292077-0.2061537209713621j)
15,-14,(-0.20040995809502074+1.7431667933269384j)
15,-13,(-2.5492891451907123+0.49673553833078304j)
15,-12,(2.6601017343724287-0.7899424852939261j)
15,-11,(-1.2224636573007033+2.1175461872605013j)
15,-10,(-0.9852611591207748-1.501763742142781j)
15,-9,(0.532807822126554-1.5405385211143479j)
15,-8,(0.4650797129624148+1.0358428970942077j)
15,-7,(-0.6944450490735031-1.4289468441319013j)
15,-6,(-0.11317552309062431-0.5811883989929987j)
15,-5,(-0.24749208635254846-0.12440448149192208j)
15,-4,(0.43893067861949253+0.78788327592231j)
15,-3,(0.9193028118763894-0.021626332262329896j)
15,-2,(-0.6006765102911581-0.6555368919062305j)
15,-1,(-0.11432479187798243+0.8670947878070405j)
15,0,(-1.8846575108737504+0j)
15,1,(0.11432479187798222+0.8670947878070402j)
15,2,(-0.6006765102911581+0.6555368919062307j)
15,3,(-0.9193028118763897-0.021626332262329896j)
15,4,(0.4389306786194925-0.7878832759223103j)
15,5,(0.2474920863525482-0.124404481491922j)
15,6,(-0.11317552309062419+0.5811883989929989j)
15,7,(0.6944450490735032-1.4289468441319015j)
15,8,(0.4650797129624147-1.0358428970942077j)
15,9,(-0.5328078221265538-1.5405385211143479j)
15,10,(-0.985261159120775+1.5017637421427814j)
15,11,(1.2224636573007035+2.1175461872605013j)
15,12,(2.660101734372429+0.7899424852939264j)
15,13,(2.5492891451907123+0.49673553833078304j)
15,14,(-0.2004099580950207-1.7431667933269384j)
15,15,(3.0145598607292063-0.20615372097136192j)
16,-16,(-1.2479140576879288-0.5560208667439247j)
16,-15,(1.1388217326637058+1.260718114399445j)
16,-14,(-0.8867729686631947-0.2936424858730194j)
16,-13,(1.056403244274602-2.148860393138281j)
16,-12,(-0.30301281094968263+1.5457246142275711j)
16,-11,(-2.5441088576789976+1.0773782668067915j)
16,-10,(-0.27775108849576774-1.3777844019330707j)
16,-9,(1.36804825667612-1.0623596364081196j)
16,-8,(-1.0788102285522836+0.008092918478596684j)
16,-7,(-0.15449822662122817-0.5434032229552695j)
16,-6,(-0.05759169560383161-0.1581343226723293j)
16,-5,(1.213360591848136+0.26096823732875385j)
16,-4,(0.8002639537402856-0.09043807964168367j)
16,-3,(-0.6014450570231954+0.0388650605390252j)
16,-2,(-0.5055676141595392+0.7561602886738209j)
16,-1,(-0.32437080208576874+1.039997231443884j)
16,0,(0.21741787881365948+0j)
16,1,(0.32437080208576874+1.039997231443884j)
16,2,(-0.5055676141595394-0.7561602886738211j)
16,3,(0.6014450570231954+0.03886506053902528j)
16,4,(0.8002639537402858+0.09043807964168366j)
16,5,(-1.213360591848136+0.26096823732875385j)
16,6,(-0.057591695603831566+0.15813432267232916j)
16,7,(0.15449822662122817-0.5434032229552693j)
16,8,(-1.0788102285522843-0.008092918478596601j)
16,9,(-1.3680482566761205-1.0623596364081196j)
16,10,(-0.2777510884957679+1.3777844019330705j)
16,11,(2.544108857678998+1.0773782668067917j)
16,12,(-0.3030128109496827-1.5457246142275713j)
16,13,(-1.0564032442746023-2.1488603931382815j)
16,14,(-0.8867729686631947+0.2936424858730194j)
16,15,(-1.1388217326637058+1.2607181143994448j)
16,16,(-1.2479140576879288+0.5560208667439246j)
17,-17,(-3.1584640286574825+0.41964213981938764j)
17,-16,(-1.1816880395782965-2.3240722818663917j)
17,-15,(-0.2913767277970598+1.782698448278166j)
17,-14,(-3.142954571184212-2.4669411651469786j)
17,-13,(2.3073833895531592-1.7586709254837403j)
17,-12,(-0.2973671060632274+1.6437758402362563j)
17,-11,(0.5638332920603149-1.7866256267340397j)
17,-10,(0.13419677731834134+0.7620463927191888j)
17,-9,(-0.2791427029720847-0.922769807501944j)
17,-8,(1.3910032278844189+0.2747149790710859j)
17,-7,(1.0182038665383268+1.2804219885800407j)
17,-6,(0.08616261112743914+0.07718041573257299j)
17,-5,(0.3683123389953953+0.3603393733091851j)
17,-4,(-0.3713049809929592-0.5947737764370645j)
17,-3,(-0.6599376315435065+0.5344981059780227j)
17,-2,(0.27260610564750487+0.7935912247566084j)
17,-1,(0.09816901902269753-0.8700472306149255j)
17,0,(2.253870763221311+0j)
17,1,(-0.09816901902269749-0.8700472306149256j)
17,2,(0.27260610564750476-0.7935912247566084j)
17,3,(0.6599376315435065+0.5344981059780228j)
17,4,(-0.3713049809929592+0.5947737764370645j)
17,5,(-0.3683123389953952+0.3603393733091851j)
17,6,(0.08616261112743911-0.07718041573257295j)
17,7,(-1.0182038665383268+1.2804219885800407j)
17,8,(1.3910032278844184-0.27471497907108583j)
17,9,(0.27914270297208454-0.9227698075019443j)
17,10,(0.13419677731834126-0.7620463927191887j)
17,11,(-0.563833292060315-1.7866256267340397j)
17,12,(-0.29736710606322747-1.643775840236257j)
17,13,(-2.3073833895531592-1.7586709254837403j)
17,14,(-3.142954571184213+2.466941165146979j)
17,15,(0.2913767277970598+1.782698448278166j)
17,16,(-1.181688039578296+2.324072281866391j)
17,17,(3.158464028657483+0.41964213981938747j)
18,-18,(-1.221686857728127+2.155507451368234j)
18,-17,(1.839169163539125-0.09760834551119828j)
18,-16,(3.052864620874352-0.3541829158995464j)
18,-15,(-3.966906102087527-1.506486547163841j)
18,-14,(-0.844648222127945-3.594277455241078j)
18,-13,(-0.9871582468788761-0.3084022112361208j)
18,-12,(1.6608872358039395-2.7877751011872274j)
18,-11,(1.7242123367110458-0.5005149718946579j)
18,-10,(-0.32317508813620854+0.05026609125909786j)
18,-9,(-0.5096146800296298+0.7481086831529754j)
18,-8,(1.836726432358602+0.34069815154020855j)
18,-7,(0.25273479890932793+0.24793788445399026j)
18,-6,(-0.17017806964422955-0.1207602447348194j)
18,-5,(-2.1268777058086834+0.2340808651823458j)
18,-4,(-0.5739700947079109-0.017966698052116765j)
18,-3,(1.1571154983026146-0.04330902261632237j)
18,-2,(0.6723427021569691-0.8343822860937857j)
18,-1,(0.1815861063561529-0.948118425595763j)
18,0,(0.11238662747514615+0j)
18,1,(-0.181586106356153-0.9481184255957632j)
18,2,(0.6723427021569691+0.834382286093786j)
18,3,(-1.1571154983026148-0.04330902261632233j)
18,4,(-0.5739700947079107+0.017966698052116765j)
18,5,(2.1268777058086834+0.23408086518234564j)
18,6,(-0.17017806964422955+0.12076024473481949j)
18,7,(-0.252734798909328+0.24793788445399018j)
18,8,(1.836726432358602-0.34069815154020855j)
18,9,(0.5096146800296298+0.7481086831529754j)
18,10,(-0.32317508813620854-0.05026609125909786j)
18,11,(-1.7242123367110458-0.5005149718946582j)
18,12,(1.6608872358039395+2.7877751011872274j)
18,13,(0.9871582468788761-0.3084022112361208j)
18,14,(-0.844648222127945+3.594277455241078j)
18,15,(3.9669061020875263-1.506486547163841j)
18,16,(3.0528646208743524+0.35418291589954626j)
18,17,(-1.839169163539125-0.0976083455111982j)
18,18,(-1.2216868577281268-2.1555074513682335j)
19,-19,(0.6183806168727493+1.202998508509285j)
19,-18,(0.04085569370256467-1.9528140347566982j)
19,-17,(-0.5388019371630609-2.1067518873340165j)
19,-16,(-1.6524771384385133-2.0328210884461155j)
19,-15,(1.396690990779765+0.6613528328464757j)
19,-14,(-0.024719717684550946+0.8279360634892017j)
19,-13,(0.17671774206957244-1.1340872488047224j)
19,-12,(-0.9737398415897727-1.311369848230987j)
19,-11,(0.07407091753228824+0.938031363699765j)
19,-10,(0.300049771892053-0.47995727014627954j)
19,-9,(-0.25944710435092905+1.323648601165564j)
19,-8,(-1.1109404256834612-0.9770206418235534j)
19,-7,(-0.40933114781395075-0.24961804733790913j)
19,-6,(0.21724222205756522+0.6200249080325945j)
19,-5,(-0.7469275973674101+0.1529716331930072j)
19,-4,(0.1503780078719715-0.4004630506175094j)
19,-3,(0.5643202283225368-0.5066554086441762j)
19,-2,(-0.008897853370032667-0.7836575915103445j)
19,-1,(-0.05755050715342702+0.33474525319323517j)
19,0,(-1.3228401009705766+0j)
19,1,(0.05755050715342706+0.3347452531932353j)
19,2,(-0.008897853370032667+0.7836575915103446j)
19,3,(-0.5643202283225368-0.5066554086441761j)
19,4,(0.15037800787197156+0.4004630506175094j)
19,5,(0.7469275973674104+0.15297163319300722j)
19,6,(0.21724222205756516-0.6200249080325945j)
19,7,(0.40933114781395086-0.24961804733790913j)
19,8,(-1.1109404256834612+0.9770206418235536j)
19,9,(0.2594471043509289+1.3236486011655644j)
19,10,(0.3000497718920533+0.4799572701462797j)
19,11,(-0.0740709175322882+0.9380313636997648j)
19,12,(-0.9737398415897729+1.3113698482309872j)
19,13,(-0.17671774206957228-1.1340872488047224j)
19,14,(-0.024719717684550967-0.8279360634892018j)
19,15,(-1.3966909907797658+0.6613528328464758j)
19,16,(-1.652477138438514+2.0328210884461164j)
19,17,(0.5388019371630608-2.1067518873340156j)
19,18,(0.040855693702564505+1.9528140347566976j)
19,19,(-0.6183806168727491+1.2029985085092847j)
20,-20,(1.3691985920450018+0.9126986940450339j)
20,-19,(2.7861796682744586+4.432309535012554j)
