l,m,alm
0,0,(0.8644486399013943+0j)
1,-1,(0.7543110318438403-1.247089231001655j)
1,0,(-0.8726903713279225+0j)
1,1,(-0.7543110318438403-1.247089231001655j)
2,-2,(-1.4386303955376898+0.05603354400595376j)
2,-1,(-1.7867704479683195+0.4470786610775934j)
2,0,(0.23741772826651747+0j)
2,1,(1.7867704479683195+0.4470786610775936j)
2,2,(-1.43863039553769-0.056033544005953805j)
3,-3,(1.3999627525169898-1.9521129069982874j)
3,-2,(0.3321845122954002+0.0158691380523511j)
3,-1,(-0.05177960852421751+0.49393260668767547j)
3,0,(-0.8544806161819841+0j)
3,1,(0.05177960852421753+0.49393260668767547j)
3,2,(0.3321845122954002-0.01586913805235108j)
3,3,(-1.3999627525169895-1.952112906998287j)
4,-4,(0.32138782073764294-2.803338023729752j)
4,-3,(1.3965758486270574+2.1290735641538547j)
4,-2,(-0.30485397264860786+0.4989124125668714j)
4,-1,(1.1661634179407294+0.5597965844971252j)
4,0,(-1.532118060609713+0j)
4,1,(-1.1661634179407292+0.5597965844971252j)
4,2,(-0.30485397264860775-0.4989124125668714j)
4,3,(-1.3965758486270574+2.1290735641538547j)
4,4,(0.32138782073764294+2.803338023729752j)
5,-5,(-0.541471088606901-0.021171243930522155j)
5,-4,(-1.1034892587827425+1.485598561974248j)
5,-3,(0.8411877323943134-0.4253424286340384j)
5,-2,(0.23709781816266284-0.5353649347638173j)
5,-1,(-1.2295391098875892-0.3116702585927716j)
5,0,(-0.5019654328849392+0j)
5,1,(1.229539109887589-0.3116702585927715j)
5,2,(0.23709781816266284+0.5353649347638175j)
5,3,(-0.8411877323943134-0.42534242863403837j)
5,4,(-1.1034892587827425-1.4855985619742487j)
5,5,(0.541471088606901-0.021171243930522155j)
6,-6,(1.4408084204223806+1.860010628224899j)
6,-5,(-0.7211728845062226-0.015986575107305875j)
6,-4,(-0.11077468952370723-0.45370130991354957j)
6,-3,(0.7367774464774587-1.845877530444048j)
6,-2,(0.7703212905976637-0.27331173835216166j)
6,-1,(-0.04220742702467916-0.12932630880511103j)
6,0,(-0.2022196971916727+0j)
6,1,(0.04220742702467915-0.12932630880511106j)
6,2,(0.7703212905976639+0.2733117383521616j)
6,3,(-0.7367774464774587-1.8458775304440487j)
6,4,(-0.1107746895237073+0.45370130991354957j)
6,5,(0.7211728845062226-0.015986575107305896j)
6,6,(1.4408084204223803-1.860010628224899j)
7,-7,(-0.022994962280360274-1.5458856781648738j)
7,-6,(0.538071161048514-1.616023684830024j)
7,-5,(-0.0006617131512918013-0.03364838248266545j)
7,-4,(0.7032534887243956-0.7477544326510439j)
7,-3,(-1.4371902965426584-0.044120104483539306j)
7,-2,(-0.9305799600887323+0.362747457511797j)
7,-1,(0.6923549565312729+0.6152457354134355j)
7,0,(-1.3417722132745884+0j)
7,1,(-0.6923549565312729+0.6152457354134356j)
7,2,(-0.9305799600887323-0.362747457511797j)
7,3,(1.4371902965426586-0.044120104483539306j)
7,4,(0.7032534887243957+0.7477544326510442j)
7,5,(0.0006617131512918636-0.033648382482665405j)
7,6,(0.5380711610485139+1.6160236848300233j)
7,7,(0.022994962280360274-1.5458856781648738j)
8,-8,(2.3499633672046234+0.30395643208675993j)
8,-7,(-0.9741990329339141+0.22493866361228582j)
8,-6,(-0.26796831540423804+1.079255733256721j)
8,-5,(-0.07137137638772814+0.17273856775313295j)
8,-4,(-0.3639829390747396+0.6297701944812145j)
8,-3,(-1.034491881832003-0.2853913543055383j)
8,-2,(-0.2799080395341682+0.1781956429387724j)
8,-1,(0.03910099978581674-0.5402706388145725j)
8,0,(0.2641993624760451+0j)
