l,m,alm
0,0,(-0.49485198414992265+0j)
1,-1,(0.3307068203294649-1.1451039547546387j)
1,0,(0.6544800767151439+0j)
1,1,(-0.3307068203294649-1.1451039547546387j)
2,-2,(-0.8373575548146834+0.44732869069075576j)
2,-1,(-0.10341170794774265+0.4602339855452131j)
2,0,(0.4562659327231647+0j)
2,1,(0.10341170794774261+0.46023398554521344j)
2,2,(-0.8373575548146834-0.447328690690756j)
3,-3,(0.006692781707654722-1.3642705610416015j)
3,-2,(-0.1619690032718558+2.309664980017136j)
3,-1,(0.5172910850803708-0.3769793076873275j)
3,0,(-0.32966470978381207+0j)
3,1,(-0.5172910850803708-0.3769793076873275j)
3,2,(-0.1619690032718557-2.309664980017136j)
3,3,(-0.006692781707654713-1.3642705610416015j)
4,-4,(-0.9921350298217324+0.15765715492179316j)
4,-3,(-0.5802940514144698-1.2708190222082185j)
4,-2,(-0.46461403640530285+0.35170082759083726j)
4,-1,(0.05974101518990825-0.11895694972688711j)
4,0,(0.46274683489799123+0j)
4,1,(-0.059741015189908195-0.11895694972688707j)
4,2,(-0.46461403640530285-0.35170082759083726j)
4,3,(0.5802940514144699-1.2708190222082185j)
4,4,(-0.9921350298217325-0.15765715492179333j)
5,-5,(-0.5726686908240242+0.06831878706260691j)
5,-4,(-1.7555044829256643+1.194730907863273j)
5,-3,(0.8351196512440472-0.2587401310270391j)
5,-2,(-0.7714561427992377-0.6536297681200859j)
5,-1,(-0.6838586483467124+0.23270321543075184j)
5,0,(1.603907333970353+0j)
5,1,(0.6838586483467124+0.23270321543075184j)
5,2,(-0.7714561427992377+0.6536297681200859j)
5,3,(-0.8351196512440472-0.25874013102703924j)
5,4,(-1.7555044829256639-1.194730907863273j)
5,5,(0.5726686908240238+0.06831878706260683j)
6,-6,(-1.8105571371191422-0.12309958142289021j)
6,-5,(3.841235115633023-2.065937244488855j)
6,-4,(-2.007994588295345+1.0677606882429191j)
6,-3,(-1.3199054801421564-0.9603333511907235j)
6,-2,(1.2442185339039629-0.06576088447782787j)
6,-1,(0.2528972299784515+0.5313244320029087j)
6,0,(0.5220548607906665+0j)
6,1,(-0.25289722997845143+0.5313244320029087j)
6,2,(1.244218533903963+0.06576088447782803j)
6,3,(1.3199054801421564-0.9603333511907235j)
6,4,(-2.007994588295345-1.0677606882429191j)
6,5,(-3.841235115633022-2.065937244488854j)
6,6,(-1.8105571371191422+0.12309958142289017j)
7,-7,(0.12399581652832789-0.15174171915099846j)
7,-6,(0.3918059845389759-0.354374080925361j)
7,-5,(-0.023341952137768924+0.01675195595293064j)
7,-4,(-0.5738840285753847-1.6800426708887264j)
7,-3,(0.525320449969646+1.6583250635836384j)
7,-2,(0.32856241106017464-0.8685322271551523j)
7,-1,(-0.34485961557500705-1.0700203292230281j)
7,0,(-0.39976623471381695+0j)
7,1,(0.3448596155750071-1.0700203292230284j)
7,2,(0.32856241106017464+0.8685322271551525j)
7,3,(-0.5253204499696461+1.6583250635836384j)
7,4,(-0.5738840285753849+1.6800426708887264j)
7,5,(0.023341952137768924+0.016751955952930806j)
7,6,(0.3918059845389761+0.35437408092536093j)
7,7,(-0.1239958165283279-0.15174171915099835j)
8,-8,(0.3285273835694397-0.09123722527650613j)
8,-7,(0.4886394255599734-0.2804111276014261j)
8,-6,(-0.8828567413771445-0.7088098257893195j)
8,-5,(0.8753691236186397-0.5653513571227358j)
8,-4,(0.6012991317484018+0.5969562577610221j)
8,-3,(0.15118122359151207+0.6204111720443172j)
8,-2,(0.2675588527054971-0.7076028057119692j)
8,-1,(-0.14148375878039623+0.10074501417023966j)
8,0,(-0.19164526578382693+0j)
8,1,(0.1414837587803962+0.1007450141702396j)
8,2,(0.2675588527054971+0.7076028057119693j)
8,3,(-0.15118122359151212+0.6204111720443172j)
8,4,(0.6012991317484018-0.5969562577610219j)
8,5,(-0.8753691236186397-0.5653513571227358j)
8,6,(-0.8828567413771445+0.7088098257893195j)
8,7,(-0.4886394255599733-0.2804111276014261j)
8,8,(0.3285273835694397+0.09123722527650609j)
9,-9,(-0.46287304205858626+1.6508757050312433j)
9,-8,(-0.9873100626607452-1.0347193055628248j)
9,-7,(0.4972879706467127+0.27178719780012334j)
9,-6,(-1.2189808029890468-0.6041843969331547j)
9,-5,(0.9660867909493971+0.044903604619269684j)
9,-4,(0.5235057572725793-0.30855388975268655j)
9,-3,(-0.28456694514465763-0.434245476851274j)
9,-2,(0.22650855416153443+1.030452557050855j)
9,-1,(0.7446558946675774+0.8923682890659738j)
9,0,(-1.0601590635421962+0j)
9,1,(-0.7446558946675774+0.8923682890659739j)
9,2,(0.22650855416153434-1.030452557050855j)
9,3,(0.2845669451446577-0.434245476851274j)
9,4,(0.5235057572725793+0.3085538897526866j)
9,5,(-0.966086790949397+0.044903604619269684j)
9,6,(-1.218980802989047+0.6041843969331547j)
9,7,(-0.49728797064671265+0.27178719780012317j)
9,8,(-0.9873100626607452+1.0347193055628248j)
9,9,(0.4628730420585864+1.6508757050312435j)
10,-10,(-0.13190256999527292+0.3790286551801737j)
10,-9,(1.6378182487448565-0.5479107119868034j)
10,-8,(0.20356105555630405-0.5410066268596349j)
10,-7,(0.3780738277619605-0.9545545089394493j)
10,-6,(1.6163040705313811-0.4965871376940178j)
10,-5,(-1.9248108396997277+1.0048289523938747j)
10,-4,(1.3151383338243707-0.3563970912632267j)
10,-3,(0.33519789063905064+0.7368159242219791j)
10,-2,(-0.7597814198438976+0.34753888628798396j)
10,-1,(-0.03197932454696689-1.0096461139851065j)
10,0,(0.2997902453619995+0j)
10,1,(0.03197932454696689-1.0096461139851065j)
10,2,(-0.7597814198438976-0.34753888628798396j)
10,3,(-0.33519789063905076+0.7368159242219791j)
10,4,(1.3151383338243707+0.35639709126322666j)
10,5,(1.9248108396997277+1.0048289523938747j)
10,6,(1.6163040705313814+0.49658713769401785j)
10,7,(-0.3780738277619605-0.9545545089394493j)
10,8,(0.20356105555630416+0.5410066268596349j)
10,9,(-1.6378182487448565-0.5479107119868034j)
10,10,(-0.13190256999527292-0.3790286551801737j)
11,-11,(-0.10141267167094431+1.5474666182644483j)
11,-10,(0.08797182151486681-1.9380109290014726j)
11,-9,(1.0812971855739806+4.381047224549337j)
11,-8,(-0.550351677678825+0.023530303171515273j)
11,-7,(0.14785034984797238+0.5480621557018398j)
11,-6,(-0.35171981436100774+0.3772445791312819j)
11,-5,(-0.16507687801357934-0.7150917540742154j)
11,-4,(0.15539124448343536+1.4599037046472791j)
11,-3,(0.2808046053284143-0.39957904645454306j)
11,-2,(-0.809009034491886-0.6851271715480546j)
