l,m,alm
0,0,(1.591042539761539+0j)
1,-1,(1.8466214287530553-0.7700822736203546j)
1,0,(-0.9720194805746232+0j)
1,1,(-1.8466214287530553-0.7700822736203546j)
2,-2,(-1.2160204907135297-3.246711927330158j)
2,-1,(1.2477285344261482+0.6180646880051978j)
2,0,(-1.8952159102353683+0j)
2,1,(-1.2477285344261486+0.6180646880051981j)
2,2,(-1.2160204907135301+3.2467119273301583j)
3,-3,(-6.284596770863811-1.439084651073853j)
3,-2,(-1.3318431319843662+0.4342304969431022j)
3,-1,(-0.2931252968156738-0.37347720900183723j)
3,0,(-2.326101504757968+0j)
3,1,(0.2931252968156735-0.3734772090018373j)
3,2,(-1.3318431319843664-0.4342304969431022j)
3,3,(6.284596770863811-1.4390846510738529j)
4,-4,(-2.8737228082439046+3.3082546428926016j)
4,-3,(1.3358887423604764+0.5765199147020126j)
4,-2,(-1.2447313681381844+0.24123849340482648j)
4,-1,(-2.056556730906502-1.561676695188812j)
4,0,(-1.1434034419289256+0j)
4,1,(2.0565567309065016-1.5616766951888112j)
4,2,(-1.2447313681381844-0.24123849340482656j)
4,3,(-1.3358887423604764+0.5765199147020126j)
4,4,(-2.873722808243904-3.3082546428926025j)
5,-5,(-3.138224414303546+2.7701290336980575j)
5,-4,(4.49256628217746+3.794694302415741j)
5,-3,(2.669176934975979+1.649536989673134j)
5,-2,(-2.1609958785121672+0.4224147933537332j)
5,-1,(-1.960430860355915+1.2544850448817153j)
5,0,(1.1401043002890414+0j)
5,1,(1.9604308603559146+1.2544850448817153j)
5,2,(-2.1609958785121677-0.4224147933537332j)
5,3,(-2.669176934975979+1.649536989673134j)
5,4,(4.492566282177461-3.7946943024157425j)
5,5,(3.138224414303546+2.7701290336980575j)
6,-6,(-1.5424818839476255+4.5286135639807314j)
6,-5,(3.284696054425143-2.958085033133037j)
6,-4,(1.634454577168607-2.683220471107526j)
6,-3,(0.9856015136516517+0.0860333569669871j)
6,-2,(-1.043935613726955+2.287976702278916j)
6,-1,(0.645659666851424+1.2261486151561j)
6,0,(1.0814414089072493+0j)
6,1,(-0.645659666851424+1.2261486151561j)
6,2,(-1.043935613726955-2.287976702278916j)
6,3,(-0.985601513651652+0.08603335696698727j)
6,4,(1.634454577168607+2.683220471107526j)
6,5,(-3.284696054425143-2.958085033133037j)
6,6,(-1.5424818839476255-4.528613563980731j)
7,-7,(-2.8395052650050343+0.6487667442490316j)
7,-6,(0.6962839935364122+1.0718826472089975j)
7,-5,(-0.04458861983063484-1.7533801173051704j)
7,-4,(0.12340467841877222-3.6516258430334836j)
7,-3,(0.5486415792878765+0.41621531439694975j)
7,-2,(3.5676645556872733+1.293452686009234j)
7,-1,(1.6645407467505913-0.8292019923151854j)
7,0,(-1.4328027977548181+0j)
7,1,(-1.6645407467505913-0.8292019923151858j)
7,2,(3.5676645556872733-1.293452686009234j)
7,3,(-0.5486415792878765+0.4162153143969497j)
7,4,(0.12340467841877213+3.6516258430334836j)
7,5,(0.0445886198306348-1.75338011730517j)
7,6,(0.6962839935364122-1.071882647208997j)
7,7,(2.8395052650050343+0.6487667442490317j)
8,-8,(-1.3263357601589207+2.7476519142018114j)
8,-7,(-0.35746027948328457-2.8636723008337843j)
8,-6,(1.4394737335262295-0.3951988016849526j)
8,-5,(-2.9908743662236366+0.8727683743331732j)
8,-4,(-2.926628858354435-2.076857125893672j)
8,-3,(0.2599009140058105-1.0333591495699315j)
8,-2,(2.6702828178036278-0.9763256112077346j)
8,-1,(-0.46393208961490373+0.29072486423190674j)
8,0,(-1.762651086171063+0j)
8,1,(0.4639320896149039+0.2907248642319068j)
8,2,(2.6702828178036278+0.9763256112077346j)
8,3,(-0.2599009140058105-1.0333591495699321j)
8,4,(-2.9266288583544346+2.076857125893672j)
8,5,(2.990874366223637+0.8727683743331736j)
8,6,(1.4394737335262295+0.3951988016849526j)
8,7,(0.3574602794832844-2.863672300833784j)
8,8,(-1.3263357601589207-2.7476519142018105j)
9,-9,(-0.9636533303054737+1.9799674860912009j)
9,-8,(-2.8031854434105963-2.5204975975008534j)
9,-7,(0.4527624729449307-1.1966895913059452j)
9,-6,(-1.5016037915687783+1.533639488564381j)
9,-5,(-0.8784722190698039+0.6184586181786911j)
9,-4,(-1.8471421031616828+0.5062539612776872j)
9,-3,(-0.5664625961508823-2.281646510905441j)
9,-2,(-1.052940577939504-0.5627958320384568j)
9,-1,(-0.4657112226152535+0.9285326883888109j)
9,0,(0.6973466960616742+0j)
9,1,(0.4657112226152536+0.9285326883888109j)
9,2,(-1.052940577939504+0.5627958320384571j)
9,3,(0.5664625961508825-2.2816465109054413j)
9,4,(-1.8471421031616828-0.5062539612776874j)
9,5,(0.8784722190698038+0.6184586181786909j)
9,6,(-1.501603791568779-1.5336394885643816j)
9,7,(-0.4527624729449307-1.1966895913059452j)
9,8,(-2.803185443410597+2.5204975975008534j)
9,9,(0.9636533303054736+1.9799674860912009j)
10,-10,(2.2293968799851505+1.607421353050101j)
10,-9,(-3.0129500360227426-4.991000305586248j)
10,-8,(-0.41640944720020323+0.1552307988723505j)
10,-7,(-1.124874530638676+2.0758307110555787j)
10,-6,(0.9246897127766529-2.2949682264463402j)
10,-5,(1.1452594423078213+2.2570808327231267j)
10,-4,(0.27143181428715707+2.423552862502954j)
10,-3,(-2.0975254193870474-0.5723789154668577j)
10,-2,(-1.5140449977494674-0.5806798431964825j)
10,-1,(1.2275330770200634-0.2636393006532683j)
10,0,(1.7546130652021648+0j)
10,1,(-1.2275330770200634-0.2636393006532683j)
10,2,(-1.5140449977494674+0.5806798431964822j)
10,3,(2.0975254193870474-0.5723789154668577j)
10,4,(0.27143181428715707-2.423552862502954j)
10,5,(-1.145259442307821+2.2570808327231267j)
10,6,(0.9246897127766532+2.2949682264463402j)
10,7,(1.1248745306386763+2.0758307110555787j)
10,8,(-0.41640944720020323-0.15523079887235064j)
10,9,(3.0129500360227426-4.991000305586248j)
10,10,(2.22939687998515-1.6074213530501005j)
11,-11,(2.7005444113572383+1.7184612883724781j)
11,-10,(-2.613633051263292-1.2508798183513614j)
11,-9,(0.1539725564269547+1.9463363297029765j)
11,-8,(-0.8036793549076744+0.29992450933638254j)
11,-7,(0.9481064617529733-0.3961767627651598j)
11,-6,(1.556702003868402-1.0324587859667964j)
11,-5,(1.2773849532486985+1.7758646860637208j)
11,-4,(0.04907949918692748+1.8753269754369175j)
11,-3,(-0.059282124114713+1.5818879418664455j)
11,-2,(-0.512548004088383-0.9812971197791502j)
11,-1,(0.9239489136940878-0.19699213366787693j)
11,0,(1.1858542212091818+0j)
11,1,(-0.9239489136940878-0.19699213366787693j)
11,2,(-0.5125480040883829+0.9812971197791502j)
11,3,(0.05928212411471292+1.5818879418664458j)
11,4,(0.04907949918692748-1.8753269754369177j)
11,5,(-1.277384953248699+1.7758646860637208j)
11,6,(1.556702003868402+1.0324587859667964j)
11,7,(-0.9481064617529729-0.3961767627651598j)
11,8,(-0.8036793549076746-0.2999245093363822j)
11,9,(-0.15397255642695454+1.9463363297029765j)
11,10,(-2.613633051263292+1.2508798183513612j)
11,11,(-2.7005444113572383+1.7184612883724781j)
12,-12,(2.47367394684384+1.7434916126227358j)
12,-11,(2.1899331016081045+1.9069959765327846j)
12,-10,(0.5233841113780414-1.126552419447552j)
12,-9,(-0.3311053682808433+3.062142032798843j)
12,-8,(1.4791393064278313-1.2468496316441369j)
12,-7,(0.10537352912785927-0.43164971002591884j)
12,-6,(-0.5123362569449705+1.6542021227389256j)
12,-5,(0.7795315347600291-1.9925236690665566j)
12,-4,(0.46664258463029534+0.25914258884393293j)
12,-3,(0.5797170457278711+1.1964327001480255j)
12,-2,(0.2796258764508312+0.5742657844517135j)
12,-1,(-0.8834784960300252-0.2211457032607576j)
12,0,(-0.20274044367250546+0j)
12,1,(0.8834784960300252-0.2211457032607576j)
12,2,(0.27962587645083137-0.5742657844517134j)
12,3,(-0.5797170457278708+1.196432700148025j)
12,4,(0.4666425846302955-0.25914258884393293j)
12,5,(-0.7795315347600291-1.9925236690665569j)
12,6,(-0.5123362569449703-1.6542021227389256j)
12,7,(-0.1053735291278591-0.431649710025919j)
12,8,(1.4791393064278315+1.2468496316441369j)
12,9,(0.3311053682808432+3.062142032798843j)
12,10,(0.5233841113780414+1.126552419447552j)
12,11,(-2.189933101608104+1.9069959765327846j)
12,12,(2.4736739468438405-1.7434916126227362j)
13,-13,(-0.1400585807077379+0.8242750188192252j)
13,-12,(-0.03509198164403456-0.7276444914944462j)
13,-11,(-0.2949643943656921-0.8920649797055931j)
13,-10,(1.366547164887935+1.524055682505517j)
13,-9,(0.052035077715956536+1.5046681410998919j)
13,-8,(0.4498078012370498-1.1141138454332613j)
13,-7,(-1.7820750163969954+1.1573950261211388j)
13,-6,(-0.19764365609788703-0.03372236479427918j)
13,-5,(0.6493772698866636-1.5247550061489052j)
13,-4,(0.40725735313116596-1.3501242782380583j)
13,-3,(-0.10985146582198477+0.30546713950656024j)
13,-2,(1.211530842733763+0.4016987782741709j)
13,-1,(-1.1822691359835307-1.0053002342019015j)
13,0,(-0.3198113424254052+0j)
13,1,(1.1822691359835305-1.0053002342019015j)
13,2,(1.211530842733763-0.4016987782741709j)
13,3,(0.10985146582198477+0.30546713950656024j)
13,4,(0.4072573531311658+1.3501242782380583j)
13,5,(-0.6493772698866638-1.5247550061489055j)
13,6,(-0.19764365609788698+0.03372236479427926j)
13,7,(1.7820750163969954+1.1573950261211388j)
13,8,(0.4498078012370496+1.1141138454332613j)
13,9,(-0.052035077715956474+1.5046681410998919j)
13,10,(1.3665471648879353-1.5240556825055174j)
13,11,(0.29496439436569244-0.892064979705593j)
13,12,(-0.03509198164403456+0.7276444914944463j)
13,13,(0.14005858070773808+0.8242750188192249j)
14,-14,(0.6749649204137133+0.4497819510028512j)
14,-13,(-2.6982618733652313+2.748001339702036j)
14,-12,(-0.3472551930690532-1.40237594824574j)
14,-11,(2.660235911672157+1.7732637562381117j)
14,-10,(0.15565946445589746-1.5110764429108805j)
14,-9,(0.2260839621970439-0.18689346409103816j)
14,-8,(-1.2871078347883655+1.4804037036478415j)
14,-7,(0.19828291234319395-0.03077107692464516j)
14,-6,(-0.35957669173759843-0.7596641057364549j)
14,-5,(-0.5907459386447552-0.2638120151575615j)
14,-4,(-0.2866214625036349-0.636032822439329j)
14,-3,(0.4899104479466854+0.2404125684526883j)
14,-2,(0.47241699667973486-0.2708035397312316j)
14,-1,(0.1470358313159647+0.16436409861096868j)
14,0,(-0.7648933678835136+0j)
14,1,(-0.14703583131596487+0.16436409861096865j)
14,2,(0.47241699667973486+0.2708035397312316j)
14,3,(-0.4899104479466854+0.24041256845268827j)
14,4,(-0.2866214625036352+0.6360328224393291j)
14,5,(0.5907459386447551-0.2638120151575614j)
14,6,(-0.35957669173759843+0.759664105736455j)
14,7,(-0.19828291234319406-0.030771076924645036j)
14,8,(-1.2871078347883655-1.4804037036478417j)
14,9,(-0.22608396219704383-0.18689346409103816j)
14,10,(0.15565946445589762+1.5110764429108805j)
14,11,(-2.660235911672157+1.773263756238112j)
14,12,(-0.3472551930690532+1.40237594824574j)
14,13,(2.6982618733652304+2.7480013397020353j)
14,14,(0.6749649204137131-0.4497819510028511j)
15,-15,(-0.7594421342302462+0.21135041378792285j)
15,-14,(-4.0283831634425535-0.3395446360376562j)
15,-13,(-1.8540652380056868+0.8297160560169661j)
15,-12,(2.360018515980034+0.8409511044582791j)
15,-11,(-1.4669671196258902-0.3130025628682331j)
15,-10,(0.9044828636899418-1.7984404258532134j)
15,-9,(-0.3978662446057228-0.6164760971431464j)
15,-8,(-0.25191394077728624+2.5477469507789765j)
