l,m,alm
0,0,(0.4136661842139587+0j)
1,-1,(0.0027996404877155007-1.9097600049227115j)
1,0,(-0.6402845433884132+0j)
1,1,(-0.0027996404877155007-1.9097600049227115j)
2,-2,(-2.4204073143440734-0.37875961074244896j)
2,-1,(-0.75038546531245+0.6652265095851324j)
2,0,(0.15448201320429672+0j)
2,1,(0.75038546531245+0.6652265095851324j)
2,2,(-2.4204073143440734+0.3787596107424488j)
3,-3,(1.497148836328853-1.953538921931398j)
3,-2,(1.045234239192323+0.7559118477353695j)
3,-1,(0.607078287154494+1.3421084353399861j)
3,0,(-1.8106662704135021+0j)
3,1,(-0.607078287154494+1.342108435339986j)
3,2,(1.045234239192323-0.7559118477353697j)
3,3,(-1.4971488363288528-1.953538921931398j)
4,-4,(-1.072374023891853-2.4601032651656074j)
4,-3,(1.8352532495767282+2.3692312213879427j)
4,-2,(-0.678185724288421+0.24412254335247216j)
4,-1,(0.25693435473815496+0.30351185861118335j)
4,0,(-0.46345032023738025+0j)
4,1,(-0.2569343547381549+0.3035118586111833j)
4,2,(-0.678185724288421-0.24412254335247222j)
4,3,(-1.8352532495767278+2.3692312213879427j)
4,4,(-1.0723740238918529+2.4601032651656074j)
5,-5,(-1.4411098198614538+1.1124399123423665j)
5,-4,(0.6004030863205337+0.6114295894765501j)
5,-3,(-1.035443999741375+0.10803479797175747j)
5,-2,(-0.3576941124425253-0.809017955451055j)
5,-1,(-0.8792949295429912-0.3600382782210704j)
5,0,(1.159549452259122+0j)
5,1,(0.8792949295429912-0.3600382782210704j)
5,2,(-0.35769411244252536+0.8090179554510554j)
5,3,(1.0354439997413747+0.10803479797175755j)
5,4,(0.6004030863205337-0.6114295894765502j)
5,5,(1.4411098198614538+1.1124399123423663j)
6,-6,(-1.126391169036997-0.8351032031718053j)
6,-5,(1.9863531248590376+1.1927694577409662j)
6,-4,(-0.07725284590314907-0.6640929845506325j)
6,-3,(-0.7964844348212673-1.2829964329736447j)
6,-2,(1.642035284194472+0.7612292324266354j)
6,-1,(0.4622872726280483-0.21970063886397298j)
6,0,(-1.7716118509998882+0j)
6,1,(-0.4622872726280485-0.2197006388639729j)
6,2,(1.642035284194472-0.7612292324266354j)
6,3,(0.7964844348212674-1.2829964329736445j)
6,4,(-0.07725284590314911+0.6640929845506327j)
6,5,(-1.9863531248590376+1.1927694577409662j)
6,6,(-1.1263911690369972+0.8351032031718053j)
7,-7,(-3.7470398323990373+0.6981683810886734j)
7,-6,(3.0459013267674884-0.6123346255082169j)
7,-5,(-0.5091966896406543-0.2538550436183727j)
7,-4,(-0.11900599864713156+0.3256093438433018j)
7,-3,(0.4189501243675549-0.407401882909145j)
7,-2,(-0.5767012424173897+0.7461916883605659j)
7,-1,(0.03257384048902796+0.4769155604429458j)
7,0,(-2.4780932916675864+0j)
7,1,(-0.03257384048902796+0.47691556044294586j)
7,2,(-0.5767012424173897-0.7461916883605659j)
7,3,(-0.4189501243675548-0.407401882909145j)
7,4,(-0.11900599864713163-0.325609343843302j)
7,5,(0.5091966896406541-0.2538550436183726j)
7,6,(3.0459013267674884+0.6123346255082168j)
7,7,(3.7470398323990373+0.6981683810886734j)
8,-8,(-0.9204713391435695+1.7413721545033765j)
8,-7,(1.515922775950031-0.8692887250637829j)
8,-6,(-0.8346667255844454+1.3115351721439026j)
8,-5,(-1.0324668015625058-0.33357971627489424j)
8,-4,(0.7765285457849996+1.2974763656076973j)
8,-3,(-0.20242408976699366-0.6044525933248246j)
8,-2,(-1.0021982096275508-0.8006794684958092j)
8,-1,(0.7255951800685533+0.3708497150505257j)
8,0,(1.3384203253968086+0j)
8,1,(-0.7255951800685532+0.3708497150505257j)
8,2,(-1.0021982096275508+0.8006794684958091j)
8,3,(0.20242408976699378-0.6044525933248246j)
8,4,(0.7765285457849994-1.2974763656076973j)
8,5,(1.032466801562506-0.3335797162748942j)
8,6,(-0.8346667255844451-1.3115351721439026j)
8,7,(-1.515922775950031-0.8692887250637829j)
8,8,(-0.9204713391435698-1.741372154503376j)
9,-9,(-2.9242224454109578-2.3247330494015768j)
9,-8,(4.926526000767273+0.21145103271554558j)
9,-7,(-1.19756950988947+0.23799952565492696j)
9,-6,(-0.9438772843398625+0.572288807972246j)
9,-5,(1.7121167108879474+0.11213898001742736j)
9,-4,(-0.36325199599188407-0.6716664947448576j)
9,-3,(-0.8062559369257654+0.6306941038778241j)
9,-2,(0.9593491928581315-0.5816906458251226j)
9,-1,(0.8002989328261185+0.29366574744122886j)
9,0,(0.6758156523699427+0j)
9,1,(-0.8002989328261185+0.2936657474412289j)
9,2,(0.9593491928581315+0.5816906458251226j)
9,3,(0.8062559369257655+0.6306941038778241j)
9,4,(-0.36325199599188396+0.6716664947448577j)
9,5,(-1.712116710887947+0.11213898001742732j)
9,6,(-0.9438772843398625-0.5722888079722462j)
9,7,(1.19756950988947+0.2379995256549268j)
9,8,(4.926526000767273-0.21145103271554574j)
9,9,(2.9242224454109578-2.3247330494015768j)
10,-10,(-3.69262342979877+2.2698812310224517j)
10,-9,(-0.11167608679018692-1.8346546965779065j)
10,-8,(-1.7255983706580524+0.5075119019669097j)
10,-7,(0.9602361117075914-1.0130818099578471j)
10,-6,(1.524552501453217-0.4891276669084209j)
10,-5,(0.3037459092936423+0.5389149208560328j)
10,-4,(-1.0069309951940022-0.6284573308882127j)
10,-3,(0.18640076219932689+1.2405545680856345j)
10,-2,(0.38964990174260206-0.07158062136118283j)
10,-1,(-1.825992252213844-1.1232047441760764j)
10,0,(-1.173989870759734+0j)
10,1,(1.825992252213844-1.1232047441760764j)
10,2,(0.38964990174260195+0.0715806213611828j)
10,3,(-0.18640076219932689+1.2405545680856347j)
10,4,(-1.0069309951940022+0.6284573308882128j)
10,5,(-0.30374590929364226+0.5389149208560328j)
10,6,(1.5245525014532177+0.48912766690842097j)
10,7,(-0.9602361117075914-1.0130818099578474j)
10,8,(-1.7255983706580524-0.5075119019669098j)
10,9,(0.11167608679018692-1.8346546965779065j)
10,10,(-3.69262342979877-2.2698812310224517j)
11,-11,(0.6938825776747483-1.604760034411371j)
11,-10,(2.1246929199336266+2.530368251967271j)
11,-9,(0.1705988819804613+0.9964314896745118j)
11,-8,(-1.5691522240077258-0.37523529861234345j)
11,-7,(1.647803296723348-0.026633474245862127j)
11,-6,(-0.9913277879353962-0.567654421108859j)
11,-5,(-1.271093081342909+0.4584454319783084j)
11,-4,(1.2681564633626876+0.24118881535925982j)
11,-3,(0.6451620680693263+0.2104649322426116j)
11,-2,(-0.5242132590699607+0.9350652103266953j)
11,-1,(-0.2278200988155607-0.5721595753113362j)
11,0,(0.06399094545994428+0j)
11,1,(0.22782009881556087-0.5721595753113362j)
11,2,(-0.5242132590699606-0.9350652103266948j)
11,3,(-0.6451620680693265+0.2104649322426116j)
11,4,(1.2681564633626876-0.24118881535925982j)
11,5,(1.2710930813429093+0.45844543197830856j)
11,6,(-0.9913277879353962+0.5676544211088591j)
11,7,(-1.6478032967233476-0.026633474245862168j)
11,8,(-1.5691522240077258+0.3752352986123436j)
11,9,(-0.1705988819804614+0.9964314896745118j)
11,10,(2.1246929199336266-2.530368251967271j)
11,11,(-0.6938825776747479-1.604760034411371j)
12,-12,(-3.5277199858030066+0.3891150888506832j)
12,-11,(3.429486197341701-2.1989429848460866j)
12,-10,(-1.3223042245135312+0.3229520946085799j)
12,-9,(1.3829416313801282+0.7669949863531177j)
12,-8,(1.1756963672951954-0.3245834113135143j)
12,-7,(-1.3973385686536357+1.468770234094259j)
12,-6,(-1.0079575517329682-0.6789957906820235j)
12,-5,(0.8167302068030033-1.0455363301120146j)
12,-4,(1.4562508652220165+0.11478446891588728j)
12,-3,(-0.36640794450919045-0.3920864212753046j)
12,-2,(-0.22884948867286586+0.9843151521654957j)
12,-1,(1.7834422727565322+1.095754434212122j)
12,0,(-0.40832455426318465+0j)
12,1,(-1.7834422727565329+1.0957544342121217j)
12,2,(-0.22884948867286584-0.9843151521654957j)
12,3,(0.3664079445091906-0.3920864212753044j)
12,4,(1.4562508652220167-0.11478446891588731j)
12,5,(-0.8167302068030033-1.0455363301120146j)
12,6,(-1.0079575517329682+0.6789957906820234j)
12,7,(1.3973385686536357+1.468770234094259j)
12,8,(1.1756963672951952+0.3245834113135143j)
12,9,(-1.3829416313801282+0.7669949863531177j)
12,10,(-1.3223042245135312-0.3229520946085799j)
12,11,(-3.429486197341701-2.198942984846086j)
12,12,(-3.527719985803007-0.38911508885068324j)
13,-13,(0.12017595272274542+0.8608157852578434j)
13,-12,(-1.7784311241286896-1.1534585834968305j)
13,-11,(-0.4739069379531116+1.1096743490703989j)
13,-10,(-0.2650268957259084-2.7872067757014274j)
13,-9,(1.2568734366559764-0.15236593271897989j)
13,-8,(0.5265892416038349+0.3489429804523794j)
13,-7,(-1.2188018969474796+0.0338743855880454j)
13,-6,(1.7315322971257239+0.5729350343548277j)
13,-5,(0.2607669443747128-0.7967362690920353j)
13,-4,(-1.6371624283097435-0.13559029341165377j)
13,-3,(0.5261107382440934-0.6743708738532259j)
13,-2,(0.689928615741227-1.0970202530308026j)
13,-1,(0.36001376954409636+0.09149137051277093j)
13,0,(-0.7412294151460465+0j)
13,1,(-0.3600137695440964+0.09149137051277093j)
13,2,(0.6899286157412269+1.0970202530308026j)
13,3,(-0.5261107382440934-0.6743708738532259j)
13,4,(-1.637162428309743+0.13559029341165374j)
13,5,(-0.26076694437471315-0.7967362690920353j)
13,6,(1.7315322971257243-0.5729350343548277j)
13,7,(1.2188018969474796+0.03387438558804544j)
13,8,(0.5265892416038349-0.3489429804523794j)
13,9,(-1.2568734366559762-0.1523659327189798j)
13,10,(-0.26502689572590854+2.7872067757014287j)
13,11,(0.4739069379531116+1.1096743490703989j)
13,12,(-1.7784311241286896+1.1534585834968307j)
13,13,(-0.12017595272274526+0.8608157852578435j)
14,-14,(-1.5238681460279786-1.5818059853093815j)
14,-13,(2.116036977160928+2.6636341402168204j)
14,-12,(-1.704321511276516-0.06478969877539528j)
14,-11,(-1.6697581367491119+1.1675163053099702j)
14,-10,(2.050689930482551-0.9638406511805636j)
14,-9,(-2.837308743953791+0.20599481661706243j)
14,-8,(0.3073020486836713+0.12112077476801558j)
14,-7,(0.7307434047288917-1.168906939789087j)
14,-6,(-0.16747494163803675+1.1644335122759621j)
14,-5,(-0.9698865676930073+0.5358241536263293j)
14,-4,(-0.7569307039581302+0.23244276811384829j)
14,-3,(1.0391431388798809+0.2678292856433924j)
14,-2,(0.25914720457837664-1.2458106486199982j)
14,-1,(-1.519879156085235-0.3833955346535593j)
14,0,(1.4109043913682338+0j)
14,1,(1.519879156085235-0.38339553465355936j)
14,2,(0.25914720457837664+1.245810648619998j)
14,3,(-1.039143138879881+0.2678292856433923j)
14,4,(-0.7569307039581304-0.23244276811384829j)
14,5,(0.9698865676930073+0.5358241536263293j)
14,6,(-0.1674749416380368-1.1644335122759624j)
14,7,(-0.7307434047288918-1.168906939789087j)
14,8,(0.30730204868367145-0.1211207747680155j)
14,9,(2.837308743953792+0.2059948166170626j)
14,10,(2.0506899304825517+0.9638406511805638j)
14,11,(1.669758136749112+1.1675163053099702j)
14,12,(-1.704321511276516+0.06478969877539512j)
14,13,(-2.116036977160928+2.6636341402168204j)
14,14,(-1.5238681460279786+1.5818059853093815j)
15,-15,(-1.05439900991819+2.622251112454684j)
15,-14,(0.8481819226410938-3.3131072152163834j)
15,-13,(0.5827211255583185+0.2630898178713232j)
15,-12,(2.917656906608512-0.1921031117348916j)
15,-11,(0.32422209287362613-0.4501539943674252j)
15,-10,(-0.8785114481899929+1.819848062912136j)
15,-9,(-0.8111255016295338-0.7908896316342668j)
15,-8,(-0.4402989653814459-0.18084214273423024j)
15,-7,(0.6072189094404157-0.36977925502533415j)
15,-6,(-1.3685044081265432-0.34947532224517786j)
15,-5,(1.1474672985579535+0.8168349188100558j)
15,-4,(1.0852264173785338+0.06908558974867551j)
15,-3,(-1.5018602980349316+0.5158026943184523j)
15,-2,(-0.7078985575386685+0.7641457227871425j)
15,-1,(-0.3498890402069521-0.5320711190692579j)
15,0,(0.059086721682191784+0j)
15,1,(0.349889040206952-0.5320711190692579j)
15,2,(-0.7078985575386685-0.7641457227871425j)
15,3,(1.5018602980349316+0.5158026943184523j)
15,4,(1.0852264173785338-0.06908558974867554j)
15,5,(-1.1474672985579533+0.8168349188100558j)
15,6,(-1.3685044081265432+0.3494753222451778j)
15,7,(-0.6072189094404157-0.36977925502533404j)
15,8,(-0.4402989653814456+0.1808421427342303j)
15,9,(0.8111255016295341-0.7908896316342671j)
15,10,(-0.8785114481899929-1.8198480629121367j)
15,11,(-0.32422209287362613-0.4501539943674252j)
15,12,(2.9176569066085127+0.19210311173489167j)
15,13,(-0.5827211255583186+0.26308981787132324j)
15,14,(0.848181922641094+3.313107215216384j)
15,15,(1.0543990099181897+2.6222511124546837j)
16,-16,(1.637317363103253+0.5415979119727046j)
16,-15,(-2.5295553028773745+0.6519145327197587j)
16,-14,(-0.7707630303048775+0.5199604736428246j)
16,-13,(-1.4929932503787198-1.9355240813040675j)
16,-12,(1.6261628387621805-0.6590854721171697j)
16,-11,(0.33678622566814387+0.024890597475566215j)
16,-10,(-0.2525535485413497+1.1430772510381246j)
16,-9,(2.4362904687474933+0.09660912046434707j)
16,-8,(-1.3725270867851849+0.5518547005214897j)
16,-7,(-0.39539683279604015+0.3287054072429951j)
16,-6,(0.7672354100460508-1.1286232847526971j)
16,-5,(0.33776735880803155-0.15371758839629002j)
16,-4,(0.3656432824180209-0.7062633137313666j)
16,-3,(-0.5448264193108026-0.29621897107291123j)
16,-2,(-0.0254566561652782+1.3694456856874941j)
16,-1,(0.6355646636877438-0.034263051253866944j)
16,0,(-2.345370786875579+0j)
16,1,(-0.6355646636877437-0.03426305125386688j)
16,2,(-0.025456656165278115-1.3694456856874946j)
16,3,(0.5448264193108027-0.29621897107291123j)
16,4,(0.3656432824180209+0.7062633137313663j)
16,5,(-0.33776735880803144-0.15371758839629002j)
16,6,(0.7672354100460508+1.1286232847526974j)
16,7,(0.3953968327960401+0.3287054072429949j)
16,8,(-1.3725270867851846-0.5518547005214895j)
16,9,(-2.4362904687474938+0.09660912046434707j)
16,10,(-0.25255354854134976-1.1430772510381244j)
16,11,(-0.3367862256681439+0.02489059747556671j)
16,12,(1.6261628387621807+0.6590854721171698j)
16,13,(1.4929932503787204-1.935524081304068j)
16,14,(-0.7707630303048775-0.5199604736428246j)
16,15,(2.5295553028773745+0.6519145327197586j)
16,16,(1.6373173631032523-0.5415979119727043j)
