l,m,alm
0,0,(0.5105672503011816+0j)
1,-1,(0.7882021536316055-1.333320391934159j)
1,0,(-1.103299824332644+0j)
1,1,(-0.7882021536316055-1.333320391934159j)
2,-2,(-0.5569141604842516-2.2176567729210293j)
2,-1,(0.3827342396846117+0.9763769458999423j)
2,0,(-0.863387789945739+0j)
2,1,(-0.38273423968461157+0.9763769458999426j)
2,2,(-0.5569141604842519+2.21765677292103j)
3,-3,(-6.00072942617025-2.690915495975479j)
3,-2,(-1.637190690166958+0.3724283618454727j)
3,-1,(0.8956971834590348+0.15427427895242227j)
3,0,(-2.6260432692265314+0j)
3,1,(-0.8956971834590348+0.15427427895242227j)
3,2,(-1.637190690166958-0.3724283618454725j)
3,3,(6.00072942617025-2.6909154959754793j)
4,-4,(-5.310651444626587+1.3747863045837772j)
4,-3,(1.858300006564253-1.2516358128375873j)
4,-2,(-1.0574349116425252+0.7506593305451585j)
4,-1,(-0.7929522615405958-1.2855599860111628j)
4,0,(-1.5212295278872017+0j)
4,1,(0.7929522615405958-1.2855599860111628j)
4,2,(-1.0574349116425252-0.7506593305451585j)
4,3,(-1.8583000065642523-1.2516358128375873j)
4,4,(-5.310651444626588-1.374786304583777j)
5,-5,(-4.381606401563996+0.6868363244606603j)
5,-4,(3.2559509305434022+2.9706136395295326j)
5,-3,(1.9122810405649233+2.3649391240430773j)
5,-2,(-0.9849200286030317+0.4526307388567872j)
5,-1,(-2.1835548867211405+1.2085347004096278j)
5,0,(1.787431333638338+0j)
5,1,(2.1835548867211405+1.2085347004096278j)
5,2,(-0.984920028603032-0.4526307388567872j)
5,3,(-1.9122810405649233+2.364939124043077j)
5,4,(3.2559509305434022-2.9706136395295326j)
5,5,(4.381606401563994+0.68683632446066j)
6,-6,(-4.193953874444338+0.74472119452554j)
6,-5,(3.422786442017274-0.7153906813906526j)
6,-4,(0.07969733684975269+0.05340151852630193j)
6,-3,(0.28638560314262307+0.40215925509859324j)
6,-2,(-0.7779658263990431+1.375111231294644j)
6,-1,(-0.6253634280289627+1.1001667321587463j)
6,0,(0.7490468599918048+0j)
6,1,(0.6253634280289625+1.1001667321587465j)
6,2,(-0.7779658263990431-1.3751112312946443j)
6,3,(-0.28638560314262307+0.40215925509859357j)
6,4,(0.07969733684975236-0.05340151852630187j)
6,5,(-3.422786442017274-0.7153906813906526j)
