l,m,alm
0,0,(-0.2533172309997505+0j)
1,-1,(-0.31280660903211466+0.2225045523776049j)
1,0,(-0.6885336823530905+0j)
1,1,(0.31280660903211466+0.2225045523776049j)
2,-2,(-0.007085640380789804-0.17879646138954433j)
2,-1,(-0.5008865698842315+0.12061906968811925j)
2,0,(0.24053108931560604+0j)
2,1,(0.5008865698842316+0.1206190696881193j)
2,2,(-0.007085640380789757+0.17879646138954436j)
3,-3,(-0.3849058475646339-0.16205994447886093j)
3,-2,(0.03893626801217193-0.13102257937987685j)
3,-1,(-0.5610730722478975-0.031065784367850638j)
3,0,(-0.13344105389357802+0j)
3,1,(0.5610730722478976-0.03106578436785066j)
3,2,(0.038936268012172+0.1310225793798768j)
3,3,(0.38490584756463386-0.16205994447886093j)
4,-4,(-0.26779168457985386-0.21542418848377415j)
4,-3,(0.11814189778731467+0.01771911096556835j)
4,-2,(-0.1269832878237975+0.15212162654916006j)
4,-1,(-0.17952028274454285-0.0389250901224658j)
4,0,(0.09440684787685978+0j)
4,1,(0.17952028274454282-0.0389250901224658j)
4,2,(-0.12698328782379753-0.15212162654916006j)
4,3,(-0.11814189778731471+0.017719110965568354j)
4,4,(-0.267791684579854+0.21542418848377415j)
5,-5,(-0.30467693158173625+0.06637420731258813j)
5,-4,(-0.0539121662056229+0.1224410037236052j)
5,-3,(-0.08536375941331716+0.39607772018487064j)
5,-2,(-0.20416939129350675-0.12282194746868728j)
5,-1,(0.09151468994798809-0.17462529954187486j)
5,0,(-1.4900950975197302+0j)
5,1,(-0.09151468994798806-0.1746252995418749j)
5,2,(-0.20416939129350675+0.12282194746868731j)
5,3,(0.08536375941331717+0.3960777201848707j)
5,4,(-0.0539121662056229-0.12244100372360514j)
5,5,(0.3046769315817362+0.06637420731258813j)
6,-6,(0.2172152407586582+0.08147108302948974j)
6,-5,(0.10872415308839342+0.11332957772261142j)
6,-4,(-0.23328569827797238+0.025838166926262594j)
6,-3,(-0.05455035072922914+0.39055886792486744j)
6,-2,(-0.05649289389398394+0.3137383911441881j)
6,-1,(0.24383513662515674+0.3261062374745557j)
6,0,(-0.45484330589972016+0j)
6,1,(-0.24383513662515674+0.3261062374745558j)
6,2,(-0.05649289389398396-0.3137383911441881j)
6,3,(0.05455035072922914+0.39055886792486744j)
6,4,(-0.23328569827797238-0.02583816692626247j)
6,5,(-0.10872415308839342+0.1133295777226114j)
6,6,(0.2172152407586581-0.08147108302948979j)
7,-7,(0.14858528147532013-0.15591476127562456j)
