l,m,alm
0,0,(-0.2982002429120876+0j)
1,-1,(-0.40515031690206815+0.1662192049907931j)
1,0,(-0.6493465879849901+0j)
1,1,(0.40515031690206815+0.1662192049907931j)
2,-2,(-0.25433609839578325+0.003546354077210999j)
2,-1,(-0.5180760846168234-0.3684837608595675j)
2,0,(0.3782521663168943+0j)
2,1,(0.5180760846168234-0.3684837608595675j)
2,2,(-0.25433609839578325-0.0035463540772109575j)
3,-3,(-1.26312213907355-0.2636518404709781j)
3,-2,(0.012511517166026323+0.33025608170171955j)
3,-1,(0.4437376794799129-0.24492548619054147j)
3,0,(-0.09679746624828707+0j)
3,1,(-0.4437376794799129-0.2449254861905414j)
3,2,(0.012511517166026385-0.3302560817017195j)
3,3,(1.26312213907355-0.2636518404709782j)
4,-4,(-1.13910644958784+0.24991886720794315j)
4,-3,(-1.0005124941513852-0.3845376070727242j)
4,-2,(0.11055934365291223-0.19363541561542827j)
4,-1,(0.5056790243832608-0.6189857587628769j)
4,0,(-0.4969782645366037+0j)
4,1,(-0.5056790243832608-0.6189857587628768j)
4,2,(0.11055934365291219+0.19363541561542824j)
4,3,(1.0005124941513852-0.3845376070727242j)
4,4,(-1.13910644958784-0.24991886720794315j)
5,-5,(0.032875149364789975+0.4211301032717565j)
5,-4,(-1.8900229558656392+0.011322503466729377j)
5,-3,(-1.2088073267395916-0.5601967921690866j)
5,-2,(0.6241433518412807-0.03494058178174776j)
5,-1,(0.4315306778407816+0.03181431795612498j)
5,0,(-1.5178616708644657+0j)
5,1,(-0.4315306778407815+0.031814317956125j)
5,2,(0.6241433518412808+0.03494058178174779j)
5,3,(1.2088073267395916-0.5601967921690865j)
5,4,(-1.8900229558656396-0.0113225034667295j)
5,5,(-0.032875149364789975+0.4211301032717563j)
6,-6,(-0.3145063581121958+0.3515075699338886j)
6,-5,(-0.5384504545823215+0.6481378224724872j)
6,-4,(-1.714509453474141-0.03560408771785797j)
6,-3,(0.5743904752375494-0.6060510146700494j)
6,-2,(0.6134717437601453+0.011798512167032106j)
