l,m,alm
0,0,(-0.6827083855330123+0j)
1,-1,(0.7017685298383858-1.0341222257924343j)
1,0,(0.5940233371810663+0j)
1,1,(-0.7017685298383858-1.0341222257924343j)
2,-2,(-0.008464219807142027-0.7453772147373371j)
2,-1,(-0.7264299242436799-0.03729994114062272j)
2,0,(1.4788098362482482+0j)
2,1,(0.7264299242436801-0.037299941140622635j)
2,2,(-0.008464219807141966+0.7453772147373371j)
3,-3,(0.02542071610852433+0.46571997608614113j)
3,-2,(0.460821325935192+1.4514414512358516j)
3,-1,(0.02006691706875852-1.056186171615827j)
3,0,(-1.402379128105173+0j)
3,1,(-0.020066917068758582-1.056186171615827j)
3,2,(0.4608213259351918-1.4514414512358516j)
3,3,(-0.025420716108524415+0.46571997608614113j)
4,-4,(-0.4292948879085173+1.3046646817117662j)
4,-3,(-0.7580116759232137-0.43216266347587173j)
4,-2,(0.4443840010806483+0.5866301332637043j)
4,-1,(0.39770914492192-0.3912211387910239j)
4,0,(-0.6559022816864906+0j)
4,1,(-0.39770914492192-0.3912211387910239j)
4,2,(0.4443840010806483-0.586630133263704j)
4,3,(0.7580116759232135-0.4321626634758716j)
4,4,(-0.4292948879085171-1.3046646817117662j)
5,-5,(-0.5889067312218335-1.7162434354965026j)
5,-4,(1.4310390794673782-1.5218880823390613j)
5,-3,(-0.1627420286286282-0.22522038653242074j)
5,-2,(0.706452827333556-0.7903550287903619j)
5,-1,(-0.43508306651808437+1.2618272685324217j)
5,0,(2.8044450046032177+0j)
5,1,(0.43508306651808426+1.2618272685324217j)
5,2,(0.706452827333556+0.7903550287903619j)
5,3,(0.16274202862862835-0.22522038653242077j)
5,4,(1.4310390794673782+1.5218880823390613j)
5,5,(0.5889067312218335-1.7162434354965024j)
6,-6,(-2.4669832144181045-0.9636250529269109j)
6,-5,(3.927138482683305+1.0895194274259248j)
6,-4,(0.4280786034006428+2.8759536941386954j)
6,-3,(-0.34358558455867566+0.4461963498655541j)
6,-2,(-0.5479347212430288+0.575817078826812j)
6,-1,(0.22957987116086342-0.44974405938642315j)
6,0,(-0.8141777540439169+0j)
6,1,(-0.22957987116086342-0.44974405938642315j)
6,2,(-0.547934721243029-0.575817078826812j)
6,3,(0.3435855845586757+0.44619634986555423j)
6,4,(0.42807860340064263-2.8759536941386954j)
6,5,(-3.927138482683305+1.0895194274259246j)
6,6,(-2.4669832144181045+0.9636250529269106j)
7,-7,(0.21339799616832944+1.0026633317478615j)
7,-6,(2.8459631098654716+3.5827222482370265j)
7,-5,(-0.772666057350208-1.463439231378689j)
7,-4,(1.0299094391399488-0.840091730862886j)
7,-3,(-0.09943494444943356+0.146053367248735j)
7,-2,(0.09483551150015658-0.14149168823446126j)
7,-1,(0.1520733806347336+0.5728436730409425j)
7,0,(-0.21732888769055556+0j)
7,1,(-0.15207338063473363+0.5728436730409426j)
7,2,(0.09483551150015669+0.14149168823446126j)
7,3,(0.09943494444943356+0.14605336724873502j)
7,4,(1.0299094391399493+0.8400917308628859j)
7,5,(0.7726660573502079-1.4634392313786884j)
7,6,(2.8459631098654716-3.5827222482370265j)
7,7,(-0.21339799616832955+1.0026633317478617j)
8,-8,(-0.7858567985151822+0.12875574402601878j)
8,-7,(-1.4138338998640299+1.1799581424029302j)
8,-6,(-4.238530323566045-1.604460634944085j)
8,-5,(0.996569472725832-2.256533874153026j)
8,-4,(-0.4833729586133007-0.5200030582027337j)
8,-3,(1.3596445398999895-0.1818581193138959j)
8,-2,(0.575924102227372-1.2373977958772349j)
8,-1,(0.24852556546897397+0.7227494227295833j)
8,0,(2.0947893572575205+0j)
8,1,(-0.248525565468974+0.7227494227295833j)
8,2,(0.5759241022273719+1.2373977958772349j)
8,3,(-1.3596445398999897-0.18185811931389598j)
8,4,(-0.4833729586133007+0.5200030582027336j)
8,5,(-0.9965694727258321-2.256533874153026j)
8,6,(-4.238530323566045+1.6044606349440855j)
8,7,(1.4138338998640299+1.17995814240293j)
8,8,(-0.7858567985151822-0.12875574402601883j)
9,-9,(0.4677675933469438+0.7276453919588791j)
9,-8,(0.7938898644387606+0.4039528916722182j)
9,-7,(0.5959093934599834+0.04959037318247333j)
9,-6,(1.7427042298917674+4.929278973945526j)
9,-5,(-0.8384181704494689+0.19582357859750485j)
9,-4,(-0.6307353739562953+1.3535940461452707j)
9,-3,(0.5122486594998609+0.5686213292360335j)
9,-2,(-0.6850170773396048+0.019558544059019318j)
9,-1,(0.04384838471152391-1.3332549433741119j)
9,0,(-0.3840542665459963+0j)
9,1,(-0.04384838471152383-1.3332549433741119j)
9,2,(-0.6850170773396048-0.019558544059019318j)
9,3,(-0.512248659499861+0.5686213292360335j)
9,4,(-0.6307353739562953-1.353594046145271j)
9,5,(0.8384181704494689+0.19582357859750468j)
9,6,(1.7427042298917677-4.929278973945527j)
9,7,(-0.5959093934599832+0.049590373182473495j)
9,8,(0.7938898644387609-0.4039528916722184j)
9,9,(-0.46776759334694396+0.7276453919588791j)
10,-10,(0.8834423465255338+0.025890278451560715j)
10,-9,(-2.6545166285716055-2.9820561959539926j)
10,-8,(-0.5572302396830187-0.8095711589184859j)
10,-7,(-1.340813009073865+2.235524678918842j)
