l,m,alm
0,0,(-0.7161837210813568+0j)
1,-1,(-0.024240218694104438+0.9234886802017621j)
1,0,(0.16398724902839604+0j)
1,1,(0.024240218694104438+0.9234886802017621j)
2,-2,(1.7405782530017855+0.5657313376675392j)
2,-1,(-2.353550416492745+1.5276663198529594j)
2,0,(-1.1507011327414332+0j)
2,1,(2.353550416492745+1.5276663198529596j)
2,2,(1.7405782530017855-0.5657313376675394j)
3,-3,(-5.157843354992666+1.1992671884739698j)
3,-2,(3.330154315649483-0.5523167285889458j)
3,-1,(1.5429432422384206+0.2508599076013104j)
3,0,(3.3520759355021688+0j)
3,1,(-1.5429432422384208+0.2508599076013104j)
3,2,(3.330154315649483+0.5523167285889458j)
3,3,(5.157843354992665+1.1992671884739694j)
4,-4,(0.06425289537672046+3.108314380302078j)
4,-3,(-4.693258937452796+2.2116034703399414j)
4,-2,(-0.6164583248490684-1.4923117260731587j)
4,-1,(0.010420625541838558-1.4042459182093914j)
4,0,(0.10961049033575317+0j)
4,1,(-0.01042062554183864-1.404245918209391j)
4,2,(-0.6164583248490684+1.4923117260731582j)
4,3,(4.693258937452796+2.2116034703399414j)
4,4,(0.06425289537672063-3.1083143803020787j)
5,-5,(-1.9349700335689355-3.5026762717177187j)
5,-4,(0.3420751899343345+6.814392000680199j)
5,-3,(0.031607051912393574+2.900688107995956j)
5,-2,(-1.1226367640726314+3.204938638929599j)
5,-1,(-0.013472680495929265-0.20474849916527252j)
5,0,(-3.0834868388986156+0j)
5,1,(0.013472680495929265-0.2047484991652726j)
5,2,(-1.1226367640726316-3.2049386389295993j)
5,3,(-0.03160705191239374+2.900688107995956j)
5,4,(0.3420751899343344-6.814392000680199j)
5,5,(1.9349700335689355-3.5026762717177182j)
6,-6,(-0.7618844843175544+1.7025071001198941j)
6,-5,(2.6064843670367135-5.620310031137997j)
6,-4,(-2.2528619252284914-1.0165192915998869j)
6,-3,(2.1491217709659307+0.3757111525527718j)
6,-2,(-1.9733652905184043-2.3129223825428125j)
6,-1,(1.4441743270124479+0.5661500749836004j)
6,0,(2.4506635289654928+0j)
6,1,(-1.4441743270124479+0.5661500749836005j)
6,2,(-1.9733652905184045+2.3129223825428125j)
6,3,(-2.149121770965931+0.37571115255277215j)
6,4,(-2.252861925228491+1.0165192915998862j)
6,5,(-2.6064843670367135-5.620310031137997j)
6,6,(-0.7618844843175538-1.7025071001198937j)
7,-7,(0.6290570401754263-0.04336778781974572j)
7,-6,(-4.615839385823841+2.407001819747072j)
7,-5,(-1.4844063056820074-0.19392267052152823j)
7,-4,(-1.737570036866992+1.646884404190669j)
7,-3,(2.903951225294317+1.117956174788302j)
7,-2,(-0.6976109858778213-1.0699965998820982j)
7,-1,(-1.6834436280987501+0.1436314188970015j)
7,0,(0.44776258181616924+0j)
7,1,(1.6834436280987501+0.1436314188970016j)
7,2,(-0.6976109858778211+1.0699965998820982j)
7,3,(-2.9039512252943176+1.117956174788302j)
7,4,(-1.7375700368669924-1.6468844041906703j)
7,5,(1.4844063056820074-0.19392267052152856j)
7,6,(-4.615839385823839-2.407001819747072j)
7,7,(-0.6290570401754263-0.043367787819745804j)
8,-8,(-2.101547049029744-1.8626184234186647j)
8,-7,(9.833186102208037+1.5117888987959363j)
8,-6,(1.357594700220372+0.9504127261128258j)
8,-5,(-1.4213278049631617+0.7976745123291837j)
8,-4,(0.492870492466635-3.233673541449165j)
8,-3,(1.5835549511439817-1.3024784583731648j)
8,-2,(1.8439900461727932+2.269957253202032j)
8,-1,(-1.0794908146707798+0.9904405146239177j)
8,0,(-1.018890095586957+0j)
8,1,(1.0794908146707802+0.9904405146239177j)
8,2,(1.843990046172793-2.269957253202032j)
8,3,(-1.5835549511439817-1.3024784583731648j)
8,4,(0.49287049246663484+3.233673541449165j)
8,5,(1.4213278049631617+0.7976745123291837j)
8,6,(1.357594700220372-0.9504127261128256j)
8,7,(-9.833186102208035+1.5117888987959358j)
8,8,(-2.1015470490297443+1.862618423418665j)
9,-9,(0.7281621947100326+0.7498372241700607j)
9,-8,(-7.163344716711986-6.957147701823518j)
9,-7,(-0.9940924471400324-2.8016680559999987j)
9,-6,(-1.8838689006871794+0.5266100733015351j)
9,-5,(-0.45842374320090146+4.272089072165252j)
9,-4,(-1.06608746523147-0.18427181177982369j)
9,-3,(-2.239775611400379-1.324819339337225j)
9,-2,(0.5371693216135827-2.051838659398858j)
9,-1,(1.35875429767108-0.9438028402826366j)
9,0,(1.4901871840531185+0j)
9,1,(-1.35875429767108-0.9438028402826366j)
9,2,(0.5371693216135827+2.0518386593988582j)
9,3,(2.2397756114003795-1.324819339337225j)
9,4,(-1.06608746523147+0.18427181177982357j)
9,5,(0.45842374320090146+4.272089072165251j)
9,6,(-1.8838689006871794-0.5266100733015351j)
9,7,(0.9940924471400318-2.801668055999998j)
9,8,(-7.163344716711986+6.957147701823519j)
9,9,(-0.7281621947100326+0.7498372241700604j)
10,-10,(0.7198381649348765-1.412746280474682j)
10,-9,(2.192618657172053+4.708779532147149j)
10,-8,(-2.681233073761841+3.3544236183887284j)
10,-7,(1.8428788366840745-0.37564997854254256j)
10,-6,(2.791854009896823-0.9654159670581154j)
10,-5,(0.2569751670827426+2.8374343534348547j)
10,-4,(2.398183095073109+2.105076996574142j)
10,-3,(-1.300475927298882+1.563732707362867j)
10,-2,(-0.3519896930062867+1.0049820640010352j)
10,-1,(0.24479380019968613-1.5367589078936728j)
10,0,(-0.9895327549573838+0j)
10,1,(-0.24479380019968613-1.5367589078936728j)
10,2,(-0.35198969300628674-1.0049820640010354j)
10,3,(1.3004759272988822+1.563732707362867j)
10,4,(2.398183095073109-2.105076996574142j)
10,5,(-0.2569751670827426+2.8374343534348547j)
10,6,(2.791854009896823+0.9654159670581154j)
10,7,(-1.842878836684074-0.3756499785425429j)
10,8,(-2.681233073761841-3.3544236183887284j)
10,9,(-2.1926186571720527+4.708779532147149j)
10,10,(0.7198381649348764+1.412746280474682j)
11,-11,(-2.1855865270524384-0.3841685927910716j)
11,-10,(0.5763330184045564-3.8705604180821975j)
11,-9,(2.182252185836922-0.4958914959461498j)
11,-8,(-4.000101625843737+0.34195969833185713j)
11,-7,(-3.141582059421988+0.32702504972476387j)
11,-6,(1.7745219417524918-0.6535485798440714j)
11,-5,(0.2848901277749442-2.564811302313152j)
11,-4,(1.4785165500209214-2.1677153438313845j)
11,-3,(0.7742741121755747-0.6528757579372045j)
11,-2,(-0.177990270132556+1.9384371760295211j)
11,-1,(0.476821626997661+0.41309343966797135j)
11,0,(-1.0058013173805391+0j)
11,1,(-0.476821626997661+0.41309343966797135j)
11,2,(-0.17799027013255617-1.938437176029521j)
11,3,(-0.7742741121755752-0.6528757579372048j)
11,4,(1.4785165500209216+2.1677153438313845j)
11,5,(-0.2848901277749442-2.564811302313152j)
11,6,(1.7745219417524924+0.6535485798440717j)
11,7,(3.141582059421987+0.32702504972476387j)
11,8,(-4.000101625843737-0.3419596983318568j)
11,9,(-2.1822521858369215-0.49589149594614945j)
11,10,(0.5763330184045562+3.8705604180821984j)
11,11,(2.185586527052438-0.3841685927910716j)
12,-12,(-0.13376266098347028+2.5365848985770225j)
12,-11,(-3.9686516075643232+2.59601131805828j)
12,-10,(-1.8289412203262618-0.5849642822104237j)
12,-9,(3.68604135433019+3.1578298645885168j)
12,-8,(4.607630712843878+3.6562886366836977j)
12,-7,(-2.017897959359877+1.166749127481606j)
12,-6,(-0.3727639779183541+1.1167327094290045j)
