l,m,alm
0,0,(-0.19480431443561333+0j)
1,-1,(0.06792949507173562+0.08593403565523977j)
1,0,(-0.7130722394546214+0j)
1,1,(-0.06792949507173562+0.08593403565523977j)
2,-2,(0.09732548849235839-0.07132762217281235j)
2,-1,(0.14775769875030054+0.041540708292371435j)
2,0,(-0.12627330636828993+0j)
2,1,(-0.14775769875030056+0.04154070829237142j)
2,2,(0.09732548849235839+0.07132762217281237j)
3,-3,(-0.09357890940507799-0.11448366013475737j)
3,-2,(-0.07283658876285094-0.21159302838630167j)
3,-1,(-0.1607592081405096+0.005893178942191222j)
3,0,(-0.7805879043428975+0j)
3,1,(0.1607592081405096+0.005893178942191243j)
3,2,(-0.072836588762851+0.21159302838630162j)
3,3,(0.09357890940507796-0.11448366013475736j)
4,-4,(0.2610629602477403-0.31500207719630835j)
4,-3,(-0.04807217404976436-0.053755414721592676j)
4,-2,(-0.19725062453550912+0.31644483892662695j)
4,-1,(-0.14829329271418984-0.005905360883977383j)
4,0,(0.055961586770946696+0j)
4,1,(0.14829329271418984-0.005905360883977398j)
4,2,(-0.1972506245355091-0.31644483892662695j)
4,3,(0.048072174049764355-0.05375541472159265j)
4,4,(0.2610629602477403+0.3150020771963084j)
5,-5,(0.003226629048858834+0.16338812284375295j)
5,-4,(0.026064364940172915-0.25986710131567525j)
5,-3,(-0.15004456121229878-0.0037722754370771105j)
5,-2,(-0.19942498289064528-0.066022678867322j)
5,-1,(0.02332400656343503-0.028857209829033222j)
5,0,(-0.8825455160711303+0j)
5,1,(-0.02332400656343507-0.0288572098290332j)
5,2,(-0.19942498289064534+0.066022678867322j)
5,3,(0.15004456121229875-0.0037722754370771157j)
5,4,(0.026064364940172915+0.25986710131567525j)
5,5,(-0.003226629048858834+0.1633881228437529j)
6,-6,(-0.16994756646123224+0.2591729630401238j)
6,-5,(-0.08271472220957876+0.16806952499674604j)
6,-4,(0.6907433454722817-0.06451771859994226j)
6,-3,(-0.19994711329416812-0.021253881102505104j)
6,-2,(0.09418488998130396-0.019740301214744557j)
