l,m,alm
0,0,(-0.4535050410385305+0j)
1,-1,(-1.0015202463795536+2.757850704651235j)
1,0,(-0.2799111018297974+0j)
1,1,(1.0015202463795536+2.757850704651235j)
2,-2,(0.2676265410101325-1.7585376300782878j)
2,-1,(1.5696562781987693-1.6846118100170069j)
2,0,(-0.1812243829037385+0j)
2,1,(-1.5696562781987693-1.6846118100170069j)
2,2,(0.26762654101013233+1.7585376300782878j)
3,-3,(-2.2604525583160093-0.12077430361128073j)
3,-2,(-1.621040008809849-0.1284650151758482j)
3,-1,(-0.8785665743921164-1.3430353686285523j)
3,0,(4.44071248399135+0j)
3,1,(0.8785665743921164-1.3430353686285523j)
3,2,(-1.6210400088098489+0.12846501517584805j)
3,3,(2.2604525583160093-0.12077430361128065j)
4,-4,(-0.6369879875802983+0.9154406136747844j)
4,-3,(-3.8156648199046477-1.1739830458387734j)
4,-2,(0.769769366095242+0.8799659514504901j)
4,-1,(-1.2074141256024087-1.794536175613699j)
4,0,(-2.377478783584033+0j)
4,1,(1.2074141256024082-1.794536175613699j)
4,2,(0.769769366095242-0.8799659514504901j)
4,3,(3.8156648199046477-1.1739830458387732j)
4,4,(-0.6369879875802981-0.9154406136747847j)
5,-5,(-1.5293861192940428-1.6915816757223459j)
5,-4,(3.675323095361252+3.893756276553591j)
5,-3,(-1.4725309212945088+0.18288798558280409j)
5,-2,(-0.4514828261383035-1.2138844817312258j)
5,-1,(1.6791129099555084-1.0732511022819562j)
5,0,(-6.052246217833883+0j)
5,1,(-1.6791129099555084-1.073251102281956j)
5,2,(-0.45148282613830354+1.213884481731226j)
5,3,(1.4725309212945088+0.18288798558280434j)
5,4,(3.6753230953612532-3.893756276553591j)
5,5,(1.5293861192940426-1.6915816757223459j)
6,-6,(-4.1642525113119175+2.7443502013592895j)
6,-5,(3.1171720180901783+4.957388675718536j)
6,-4,(-2.785571065648572+1.765340744501659j)
6,-3,(2.4597094098351957-0.5097248777231845j)
6,-2,(0.19966943223399117+2.763401230577338j)
6,-1,(1.7943934920676614+0.8912331146500246j)
6,0,(1.6204524832878768+0j)
6,1,(-1.7943934920676616+0.8912331146500246j)
6,2,(0.19966943223399106-2.7634012305773386j)
6,3,(-2.459709409835196-0.5097248777231845j)
6,4,(-2.785571065648572-1.765340744501659j)
6,5,(-3.1171720180901783+4.957388675718536j)
6,6,(-4.1642525113119175-2.7443502013592895j)
7,-7,(5.131336119757356+4.1240798392326505j)
7,-6,(-8.42850309486361-2.797571306878096j)
7,-5,(-3.5170838904372523-4.475555219445989j)
7,-4,(-1.5803981629673172+1.0337476702773007j)
7,-3,(1.8718664325438317+1.305172184076714j)
7,-2,(0.47164135353520964+0.26021140878375965j)
7,-1,(0.15522290680460463+4.0714745059332j)
7,0,(2.25804411526385+0j)
7,1,(-0.15522290680460454+4.0714745059332005j)
7,2,(0.47164135353520964-0.26021140878375965j)
7,3,(-1.8718664325438317+1.305172184076714j)
7,4,(-1.5803981629673178-1.033747670277301j)
7,5,(3.5170838904372523-4.475555219445988j)
7,6,(-8.428503094863608+2.7975713068780945j)
7,7,(-5.131336119757356+4.1240798392326505j)
8,-8,(-0.39686554331659807-1.4045170374940505j)
8,-7,(14.6088292451329+2.146766738685047j)
8,-6,(-3.6607963056851345+7.606735200573511j)
8,-5,(2.3533206029077074-1.174325083013328j)
8,-4,(-1.2342481245710895-0.4189353235415107j)
8,-3,(1.2129400909602348+0.4132807087711517j)
8,-2,(-0.16876472200862444-2.2260663402867022j)
8,-1,(-1.1472436746012533-0.38566312745937553j)
8,0,(3.6134751419924696+0j)
8,1,(1.1472436746012533-0.38566312745937553j)
8,2,(-0.16876472200862436+2.2260663402867022j)
8,3,(-1.2129400909602346+0.4132807087711516j)
8,4,(-1.2342481245710895+0.4189353235415108j)
8,5,(-2.3533206029077074-1.1743250830133285j)
8,6,(-3.6607963056851345-7.606735200573511j)
8,7,(-14.608829245132899+2.146766738685047j)
8,8,(-0.3968655433165979+1.4045170374940503j)
9,-9,(0.6400004988847748+1.0889538892356418j)
9,-8,(-4.339444065765856-0.34567976272792816j)
9,-7,(4.944779713023203+7.81834824041292j)
9,-6,(-2.8865131259403096-0.6726914843460156j)
9,-5,(0.6820143861047704-0.24864297386488696j)
9,-4,(-0.9392382332266187-1.945119193483759j)
9,-3,(1.0872540433832163+0.5542307103709185j)
9,-2,(0.8028024072944825+0.6726516960736348j)
