l,m,alm
0,0,(-0.352017538173975+0j)
1,-1,(-0.5784538321983026+0.9859249911961074j)
1,0,(1.2451280427617268+0j)
1,1,(0.5784538321983026+0.9859249911961074j)
2,-2,(0.449765208300831-1.4504316635105037j)
2,-1,(-0.5621751688982808-2.0786907414497304j)
2,0,(0.2038144836779727+0j)
2,1,(0.5621751688982811-2.078690741449731j)
2,2,(0.44976520830083105+1.4504316635105043j)
3,-3,(1.3030983614802332+0.5775525188312278j)
3,-2,(0.8955713613018647+2.505903183730295j)
3,-1,(-1.53016469068221-0.6223839072581675j)
3,0,(-2.2541876672844454+0j)
3,1,(1.53016469068221-0.6223839072581675j)
3,2,(0.8955713613018645-2.505903183730295j)
3,3,(-1.3030983614802332+0.5775525188312277j)
4,-4,(-3.809571544887958+1.1922153603176513j)
4,-3,(0.22078818949612378-1.5852380243378996j)
4,-2,(1.2366907898874613-0.9021096700668316j)
4,-1,(-0.303731507016169+0.7704059928333737j)
4,0,(-0.48627469410528507+0j)
4,1,(0.3037315070161689+0.7704059928333737j)
4,2,(1.2366907898874613+0.9021096700668313j)
4,3,(-0.22078818949612378-1.5852380243378996j)
4,4,(-3.809571544887958-1.1922153603176513j)
5,-5,(1.6596909126908124-1.815425695146674j)
5,-4,(2.21223336450115-0.26690968242700674j)
5,-3,(-0.12406386935607165+1.856736167977324j)
5,-2,(0.18759543351441643-0.7205913508228078j)
5,-1,(1.1416878248901858-0.8771250802499467j)
5,0,(0.8075697260625877+0j)
5,1,(-1.1416878248901858-0.8771250802499467j)
5,2,(0.18759543351441643+0.7205913508228078j)
5,3,(0.12406386935607164+1.856736167977324j)
5,4,(2.212233364501151+0.2669096824270067j)
5,5,(-1.6596909126908117-1.8154256951466736j)
6,-6,(-0.9446972348166458+1.614982349887433j)
6,-5,(-3.1260689457901285+0.24026580847887863j)
6,-4,(-0.09388731382595829+0.021035486796047827j)
6,-3,(-0.5642131503709473-0.4350060063926254j)
6,-2,(-0.9849461266889535+0.817997027551802j)
6,-1,(-0.5434046109091982-0.24493878118777782j)
6,0,(0.7796180931554014+0j)
6,1,(0.5434046109091983-0.24493878118777776j)
6,2,(-0.9849461266889534-0.8179970275518018j)
6,3,(0.5642131503709475-0.4350060063926254j)
6,4,(-0.09388731382595833-0.021035486796047703j)
6,5,(3.1260689457901285+0.2402658084788783j)
6,6,(-0.9446972348166456-1.614982349887433j)
7,-7,(-2.157958476792681-0.23023386111904623j)
7,-6,(0.2820080195540935+0.14924784627257778j)
7,-5,(0.5964799604438354+0.22424282816022453j)
7,-4,(-0.8837256263853924+0.3682245208297557j)
7,-3,(-0.5860510952923274-0.5711296383966685j)
7,-2,(1.0542000289274986-0.7059152503322278j)
7,-1,(-0.8214406510114531+0.764570197278178j)
7,0,(0.11774097334662462+0j)
7,1,(0.8214406510114534+0.764570197278178j)
7,2,(1.0542000289274986+0.7059152503322277j)
7,3,(0.5860510952923272-0.5711296383966684j)
7,4,(-0.8837256263853925-0.3682245208297557j)
7,5,(-0.5964799604438356+0.2242428281602247j)
7,6,(0.2820080195540935-0.14924784627257762j)
7,7,(2.157958476792681-0.23023386111904623j)
8,-8,(1.6617701247162666+2.5106782045359357j)
8,-7,(0.5300242237218472+0.48310755518254184j)
8,-6,(0.2631998895398268-1.5892212691511745j)
8,-5,(0.5242462758901909-2.749043194885048j)
8,-4,(1.9565511515033778+0.087306114792173j)
8,-3,(-0.1524702608388542+1.3513484706843881j)
8,-2,(0.9921266038443806-0.9390934682507173j)
8,-1,(0.3399099934392492+0.3150974852364054j)
8,0,(-0.1763186294342222+0j)
8,1,(-0.33990999343924916+0.31509748523640546j)
8,2,(0.9921266038443806+0.9390934682507176j)
8,3,(0.15247026083885423+1.3513484706843886j)
8,4,(1.956551151503377-0.08730611479217293j)
8,5,(-0.5242462758901909-2.749043194885048j)
8,6,(0.2631998895398269+1.5892212691511745j)
8,7,(-0.530024223721847+0.48310755518254184j)
8,8,(1.6617701247162666-2.5106782045359357j)
9,-9,(-5.2434797449570745-1.1590949211103683j)
9,-8,(-2.75546713702729-3.495773766534652j)
9,-7,(-0.19534154558438238+2.093475162126649j)
9,-6,(-0.2157338965516093+2.5299050455500387j)
9,-5,(1.191510036859144+0.6392378475772439j)
9,-4,(-0.32962287895429954-2.232185951692173j)
9,-3,(-0.4174540484328657-0.10193334056414873j)
9,-2,(-1.3311730364719225+0.14009852647816828j)
9,-1,(0.49682022807043547+0.05487484061241788j)
9,0,(0.30659223449231293+0j)
9,1,(-0.49682022807043547+0.05487484061241784j)
9,2,(-1.3311730364719228-0.14009852647816826j)
9,3,(0.41745404843286577-0.10193334056414877j)
9,4,(-0.32962287895429954+2.232185951692173j)
9,5,(-1.1915100368591443+0.6392378475772439j)
9,6,(-0.2157338965516092-2.5299050455500387j)
9,7,(0.19534154558438244+2.093475162126649j)
9,8,(-2.75546713702729+3.4957737665346524j)
9,9,(5.2434797449570745-1.1590949211103683j)
10,-10,(0.47224114155355346-0.9793428320703849j)
10,-9,(3.6678700377949953+1.3121233267201962j)
10,-8,(-1.0343499694214775+0.8759378125164333j)
10,-7,(-1.4934191909953762-0.11745026837631398j)
10,-6,(1.7115689073706157-0.2657967999434388j)
10,-5,(-1.3628278725725118+1.4640589049022086j)
10,-4,(-1.8065135641867611+0.2894595871503711j)
10,-3,(0.9924219345767743-0.6915889559219103j)
10,-2,(-0.34409468944328175-0.03975967655652507j)
10,-1,(-0.00649984924248497-0.06242021460241006j)
10,0,(0.5334694509505821+0j)
10,1,(0.006499849242485052-0.06242021460240999j)
10,2,(-0.34409468944328175+0.03975967655652503j)
