l,m,alm
0,0,(-1.5050723190628172+0j)
1,-1,(-0.27703229998386236-1.0884359214769865j)
1,0,(1.0774617021418678+0j)
1,1,(0.27703229998386236-1.0884359214769865j)
2,-2,(-1.9007841295628427-0.48367927633794955j)
2,-1,(0.9989570069310846-0.1115540038995809j)
2,0,(1.2686286811906884+0j)
2,1,(-0.9989570069310849-0.11155400389958098j)
2,2,(-1.9007841295628427+0.48367927633794955j)
3,-3,(-0.07057423930352093-0.7399355674288934j)
3,-2,(2.09112552379912+2.8911192212330756j)
3,-1,(-0.5222529622700876-0.16563231258259997j)
3,0,(-1.604960631613171+0j)
3,1,(0.5222529622700876-0.16563231258260006j)
3,2,(2.0911255237991195-2.8911192212330756j)
3,3,(0.07057423930352091-0.7399355674288933j)
4,-4,(-2.4132244189610144-0.30535823216289176j)
4,-3,(-0.27414023522752295+0.16994339601882957j)
4,-2,(0.010095215056228318-0.1817126404196709j)
4,-1,(0.2250126286959566-0.29872555439470416j)
4,0,(0.5411742015353848+0j)
4,1,(-0.22501262869595656-0.29872555439470405j)
4,2,(0.01009521505622836+0.18171264041967122j)
4,3,(0.27414023522752295+0.16994339601882943j)
4,4,(-2.4132244189610144+0.3053582321628919j)
5,-5,(-0.1254800575047787-0.3449119415189803j)
5,-4,(1.9160185830491587+1.8830240207175477j)
5,-3,(-1.3858387646240915-0.41689630972958625j)
5,-2,(-1.0997256628518424+0.2470028330536812j)
5,-1,(0.8057204989140464+0.5072189535256979j)
5,0,(2.554650112555154+0j)
5,1,(-0.8057204989140464+0.5072189535256977j)
5,2,(-1.0997256628518426-0.24700283305368123j)
5,3,(1.3858387646240913-0.4168963097295861j)
5,4,(1.916018583049159-1.8830240207175477j)
5,5,(0.12548005750477853-0.3449119415189802j)
6,-6,(-3.208615092303561-0.15099494586050694j)
6,-5,(2.8995657458667607-0.8482337576174463j)
6,-4,(-2.314007558195824-0.41945445413301j)
6,-3,(-0.16478663891921416-0.6606702336037756j)
6,-2,(0.754207756241202+1.0125544246465321j)
6,-1,(-1.2115882973710697+0.37158714957470845j)
6,0,(-0.7946220186581512+0j)
6,1,(1.2115882973710697+0.37158714957470856j)
6,2,(0.7542077562412017-1.0125544246465321j)
6,3,(0.16478663891921402-0.6606702336037757j)
6,4,(-2.314007558195824+0.41945445413301j)
6,5,(-2.8995657458667607-0.8482337576174462j)
6,6,(-3.20861509230356+0.15099494586050694j)
7,-7,(0.11221312615215767+0.24591289034970232j)
7,-6,(1.4208564640595165+0.6094586023178669j)
7,-5,(0.42509875643215084-0.07102435510062909j)
7,-4,(-0.4809469470190489+1.0633678542152543j)
