l,m,alm
0,0,(0.3993864896075122+0j)
1,-1,(1.0399806726144585-1.2518343316394702j)
1,0,(-0.6676093593738888+0j)
1,1,(-1.0399806726144585-1.2518343316394702j)
2,-2,(-0.10864541764600828-0.5861560632916256j)
2,-1,(-0.36381645723891964+0.3676567591167211j)
2,0,(-0.30443885078448557+0j)
2,1,(0.36381645723891964+0.36765675911672113j)
2,2,(-0.10864541764600832+0.5861560632916257j)
3,-3,(1.169816672767392+0.3124128673368464j)
3,-2,(0.23672828814670596+0.7756289168792323j)
3,-1,(0.16673890557091686+0.10223365247974718j)
3,0,(-2.00231470234397+0j)
3,1,(-0.16673890557091686+0.10223365247974726j)
3,2,(0.23672828814670596-0.7756289168792323j)
3,3,(-1.1698166727673918+0.31241286733684637j)
4,-4,(0.3646383286034732-0.3613568929449494j)
4,-3,(0.2752972478586573+1.1766990628371967j)
4,-2,(-0.8007588004015221+0.2464015627288856j)
4,-1,(0.7938295386085594+0.3402381329581444j)
4,0,(0.3452671918854901+0j)
4,1,(-0.7938295386085594+0.34023813295814437j)
4,2,(-0.8007588004015221-0.24640156272888555j)
4,3,(-0.27529724785865717+1.1766990628371967j)
4,4,(0.3646383286034734+0.3613568929449493j)
5,-5,(0.7160092405875853-0.038840417706688196j)
5,-4,(0.7538835606963985+0.11182209294847022j)
5,-3,(-0.513463553876944-0.2802820213861628j)
5,-2,(0.12483506404283794-0.8896434448038015j)
5,-1,(-0.2653490483781028+0.27141071823800983j)
5,0,(1.2084901834575839+0j)
5,1,(0.2653490483781027+0.2714107182380098j)
5,2,(0.12483506404283794+0.8896434448038018j)
5,3,(0.513463553876944-0.2802820213861628j)
5,4,(0.7538835606963984-0.1118220929484703j)
5,5,(-0.7160092405875852-0.03884041770668853j)
6,-6,(-0.5170920683546538-0.6638571033752811j)
6,-5,(-0.3010895687291536+1.7548975652186372j)
6,-4,(1.4552777598414368-1.1572434950953499j)
6,-3,(1.0470967284853-0.4103190406167331j)
6,-2,(0.32911094748637637+1.0346146778339087j)
6,-1,(-1.0856086796030997-0.6247295612236865j)
6,0,(-0.9979020999216155+0j)
6,1,(1.0856086796030997-0.6247295612236867j)
6,2,(0.32911094748637637-1.0346146778339087j)
6,3,(-1.0470967284853-0.4103190406167331j)
6,4,(1.4552777598414368+1.1572434950953499j)
6,5,(0.3010895687291536+1.754897565218637j)
6,6,(-0.5170920683546539+0.6638571033752809j)
7,-7,(1.3462086692058033+0.4989874730064176j)
7,-6,(1.7132040270868412-1.793169658523854j)
7,-5,(-1.4537771701152233-0.14072094802113377j)
7,-4,(0.244217729696645+0.5882158359763496j)
7,-3,(0.2635654840677712-0.047303749903916524j)
7,-2,(-0.1812000383103687-0.11161685646698143j)
7,-1,(-0.32930352037353694-0.23182317156225443j)
7,0,(-2.115041904949395+0j)
7,1,(0.3293035203735369-0.2318231715622544j)
7,2,(-0.18120003831036863+0.11161685646698143j)
7,3,(-0.26356548406777114-0.04730374990391661j)
7,4,(0.24421772969664512-0.5882158359763497j)
7,5,(1.4537771701152233-0.14072094802113375j)
7,6,(1.7132040270868412+1.7931696585238535j)
7,7,(-1.3462086692058033+0.4989874730064175j)
8,-8,(-2.6405378726356576-1.0900259294719108j)
8,-7,(-1.7631699869221267+0.43065737406713234j)
8,-6,(0.8851125834120579-0.006469930236200975j)
8,-5,(1.153736608504032-1.6723620731466455j)
8,-4,(-1.1744607653593822+0.8124913480810451j)
8,-3,(-0.823512137982479-0.2967234288817303j)
8,-2,(0.9352938540552571-1.146215522108677j)
8,-1,(1.3128583589891962+0.018403091911208407j)
8,0,(-0.7271195077526786+0j)
8,1,(-1.3128583589891965+0.0184030919112084j)
8,2,(0.9352938540552571+1.146215522108677j)
8,3,(0.823512137982479-0.29672342888173037j)
8,4,(-1.174460765359382-0.812491348081045j)
8,5,(-1.1537366085040321-1.672362073146646j)
8,6,(0.8851125834120579+0.006469930236200975j)
8,7,(1.7631699869221267+0.4306573740671323j)
8,8,(-2.6405378726356576+1.0900259294719106j)
9,-9,(2.7310643097469542+0.02080189716687365j)
9,-8,(1.7988575653350762+0.6214496740046092j)
9,-7,(0.0874619632239177+0.33417179151075443j)
9,-6,(-0.11435035102996136+0.9625118587302617j)
9,-5,(0.7263217605904454-0.22324480329353738j)
9,-4,(0.027982311703669997-1.1253866900376084j)
9,-3,(-0.27825136279490975+0.6973508374778905j)
9,-2,(-0.19497807250589594+0.8520186246685142j)
9,-1,(0.7714332629914336-0.02158565210239999j)
9,0,(0.30083672833446806+0j)
9,1,(-0.7714332629914334-0.02158565210239993j)
9,2,(-0.19497807250589594-0.8520186246685142j)
9,3,(0.2782513627949098+0.6973508374778906j)
9,4,(0.027982311703669997+1.1253866900376088j)
9,5,(-0.7263217605904453-0.2232448032935373j)
9,6,(-0.11435035102996144-0.9625118587302619j)
9,7,(-0.08746196322391765+0.33417179151075443j)
9,8,(1.7988575653350762-0.621449674004609j)
9,9,(-2.7310643097469542+0.02080189716687363j)
10,-10,(-1.7711431605777201-0.20801882832844806j)
10,-9,(-0.3147183703236933+0.04470890139337817j)
10,-8,(-0.10551600670408458-1.053302485576477j)
