l,m,alm
0,0,(-0.10076950546126295+0j)
1,-1,(-0.08689362298769153+0.24019466497957928j)
1,0,(-0.6771126108991784+0j)
1,1,(0.08689362298769153+0.24019466497957928j)
2,-2,(0.04788154080259186-0.2105499425426238j)
2,-1,(0.17880045980159617+0.012647810912946198j)
2,0,(-0.10432473563384408+0j)
2,1,(-0.1788004598015962+0.01264781091294622j)
2,2,(0.04788154080259186+0.21054994254262382j)
3,-3,(0.16061025906208481-0.06933990467160932j)
3,-2,(-0.08295281755644943+0.21876027341880463j)
3,-1,(-0.370358034661802+0.048767235879134646j)
3,0,(-0.49645673712622207+0j)
3,1,(0.370358034661802+0.048767235879134646j)
3,2,(-0.08295281755644944-0.21876027341880463j)
3,3,(-0.16061025906208481-0.06933990467160932j)
4,-4,(0.2649935626726661+0.11277700225124525j)
4,-3,(-0.1513338998669546+0.20491363856019212j)
4,-2,(-0.23046648167982242-0.34109795322300834j)
4,-1,(0.04864980404531402+0.12207691411626699j)
4,0,(0.01115905502643457+0j)
4,1,(-0.04864980404531404+0.12207691411626699j)
4,2,(-0.23046648167982245+0.34109795322300834j)
4,3,(0.15133389986695456+0.20491363856019212j)
4,4,(0.2649935626726661-0.11277700225124528j)
5,-5,(-0.28266406347119793+0.04457058285660799j)
5,-4,(0.12397176224210357-0.42437282596547754j)
5,-3,(0.43068519641561065+0.05169023527764897j)
5,-2,(-0.14400688960565503+0.38371815931638276j)
5,-1,(-0.031946115625173126-0.13544693181577197j)
5,0,(-0.7964047121274895+0j)
5,1,(0.0319461156251731-0.13544693181577197j)
5,2,(-0.14400688960565503-0.38371815931638276j)
5,3,(-0.43068519641561065+0.05169023527764897j)
5,4,(0.12397176224210357+0.4243728259654776j)
5,5,(0.2826640634711978+0.04457058285660798j)
6,-6,(-0.1321741316320143-0.2694854332849877j)
6,-5,(0.30664650703213725-0.04643606118970956j)
6,-4,(0.1501199571282199+0.36715141320965866j)
6,-3,(-0.4388274574842179+0.20305171147913906j)
6,-2,(0.2131540539920246-0.0545901648245693j)
6,-1,(-0.27092774703289796+0.09857537143792115j)
6,0,(-0.021564990061433583+0j)
6,1,(0.27092774703289796+0.09857537143792115j)
6,2,(0.21315405399202464+0.05459016482456932j)
6,3,(0.4388274574842181+0.20305171147913906j)
6,4,(0.1501199571282199-0.36715141320965855j)
6,5,(-0.30664650703213725-0.04643606118970956j)
6,6,(-0.13217413163201427+0.2694854332849877j)
7,-7,(0.07185885431106495+0.12526966224202946j)
7,-6,(0.12910318533735302+0.09112429803259324j)
7,-5,(-0.4673308837908417+0.2210487097277056j)
7,-4,(-0.016449874947715926-0.49244833621503775j)
7,-3,(0.34879688562237-0.21637982461979655j)
7,-2,(0.05610147442245973+0.03039342044252555j)
7,-1,(0.26076422573687086-0.04385319287378762j)
7,0,(-0.9127415681500508+0j)
7,1,(-0.26076422573687086-0.04385319287378762j)
7,2,(0.05610147442245975-0.03039342044252557j)
7,3,(-0.34879688562237-0.21637982461979655j)
7,4,(-0.01644987494771592+0.49244833621503775j)
7,5,(0.4673308837908417+0.22104870972770554j)
7,6,(0.12910318533735296-0.09112429803259321j)
7,7,(-0.07185885431106497+0.12526966224202943j)
8,-8,(-0.12693364774818425+0.09331548273520499j)
8,-7,(-0.25809644404872434+0.2504034468740861j)
8,-6,(-0.08356235534625156-0.4558846337950492j)
8,-5,(0.18513617997404822-0.17350500602216562j)
8,-4,(0.07436042755792974+0.29944726135290634j)
8,-3,(0.09315185421451488-0.06295567626350626j)
8,-2,(0.07676765859730605+0.14872513311068417j)
8,-1,(-0.06209148377598327-0.005272031380413221j)
8,0,(0.2673419778419028+0j)
8,1,(0.062091483775983246-0.0052720313804132j)
8,2,(0.07676765859730604-0.1487251331106842j)
