l,m,alm
0,0,(-1.2124474579262268+0j)
1,-1,(-0.33412453449652785-1.0610168352417244j)
1,0,(0.5961089409874025+0j)
1,1,(0.33412453449652785-1.0610168352417244j)
2,-2,(0.43577779047304505+0.7370061202447271j)
2,-1,(-0.6823454558590559+0.4595270813112734j)
2,0,(1.7454930044748735+0j)
2,1,(0.6823454558590558+0.45952708131127357j)
2,2,(0.4357777904730449-0.7370061202447271j)
3,-3,(0.5079598960810247+1.507552458691023j)
3,-2,(1.3247453923055816-0.29606431461794896j)
3,-1,(-0.31039827573103407-1.0894404854425164j)
3,0,(-1.4608600387962896+0j)
3,1,(0.3103982757310342-1.0894404854425164j)
3,2,(1.3247453923055814+0.2960643146179491j)
3,3,(-0.5079598960810245+1.5075524586910225j)
4,-4,(-0.6004957416419617+0.44957113144848715j)
4,-3,(-0.7839667925887632+0.2729397461511345j)
4,-2,(-0.20336300627334283+0.8641370659662018j)
4,-1,(0.4384802562681176-0.42795534434199295j)
4,0,(-0.38706834450351785+0j)
4,1,(-0.43848025626811743-0.4279553443419927j)
4,2,(-0.20336300627334267-0.8641370659662013j)
4,3,(0.7839667925887633+0.27293974615113414j)
4,4,(-0.6004957416419617-0.4495711314484871j)
5,-5,(0.8301018740510043+0.4185048136694667j)
5,-4,(-1.0938442283766585-0.6932159894654274j)
5,-3,(-1.2080977413125185+2.0705148909209945j)
5,-2,(0.1745406722597168+1.017969954072403j)
5,-1,(-0.03426356789402329+1.2615667538694193j)
5,0,(3.0664628911304064+0j)
5,1,(0.03426356789402339+1.261566753869419j)
5,2,(0.17454067225971684-1.0179699540724032j)
5,3,(1.2080977413125185+2.070514890920994j)
5,4,(-1.0938442283766585+0.6932159894654274j)
5,5,(-0.8301018740510041+0.41850481366946685j)
6,-6,(-0.9758593095751371-1.0172469001637239j)
6,-5,(2.0425203469240083-2.350502505565454j)
6,-4,(0.8557991619506126+0.6066335687992165j)
6,-3,(0.03599014102456666-0.10406404994589236j)
6,-2,(0.1736967180851756-1.236205870694633j)
6,-1,(-0.31988177951367197+0.2192710068918183j)
6,0,(-0.6443998411986065+0j)
6,1,(0.31988177951367197+0.21927100689181828j)
6,2,(0.1736967180851756+1.236205870694633j)
6,3,(-0.03599014102456678-0.10406404994589227j)
6,4,(0.8557991619506126-0.6066335687992164j)
6,5,(-2.0425203469240074-2.3505025055654536j)
6,6,(-0.9758593095751371+1.017246900163724j)
7,-7,(-5.447008626893149-3.398054930043011j)
7,-6,(4.477001770228837+2.8157586766673894j)
7,-5,(0.5484494050765648+0.21567600227141703j)
7,-4,(-0.7336255854252881-1.0930915990858894j)
7,-3,(1.1109695052150548-1.4061497732098243j)
7,-2,(-1.7338652463810222-1.3686221215795127j)
7,-1,(0.2168521487482743-0.7691895602720422j)
7,0,(-1.4812772857340177+0j)
7,1,(-0.21685214874827421-0.7691895602720422j)
7,2,(-1.733865246381022+1.3686221215795127j)
7,3,(-1.1109695052150548-1.4061497732098243j)
7,4,(-0.7336255854252883+1.0930915990858896j)
7,5,(-0.5484494050765645+0.21567600227141712j)
7,6,(4.477001770228836-2.8157586766673894j)
7,7,(5.447008626893148-3.398054930043011j)
8,-8,(3.4287873435722314+0.20043313778508384j)
8,-7,(1.8133535854373581+6.646400707327632j)
8,-6,(-3.9197300009861387+3.4323876622828897j)
8,-5,(-1.0640120847177805-0.4339670291063116j)
8,-4,(1.2687218691669329+2.1857184476573743j)
8,-3,(-0.9014235009329143-0.12682350695435055j)
8,-2,(0.32682907308536685+0.7084998108259051j)
8,-1,(-0.3566817765086712-0.2157159437032652j)
8,0,(1.018840476017873+0j)
8,1,(0.3566817765086712-0.21571594370326544j)
8,2,(0.32682907308536685-0.708499810825905j)
8,3,(0.9014235009329147-0.12682350695435038j)
8,4,(1.2687218691669329-2.185718447657374j)
8,5,(1.0640120847177805-0.4339670291063118j)
8,6,(-3.9197300009861378-3.4323876622828897j)
8,7,(-1.8133535854373586+6.646400707327632j)
8,8,(3.4287873435722314-0.20043313778508384j)
9,-9,(3.454299116432449+2.9285257357853958j)
9,-8,(-6.907253208463876-4.455824654234267j)
9,-7,(-2.1053989241801196-4.112911366570505j)
9,-6,(3.1029231026521114-4.756819596935961j)
9,-5,(-0.5150342811741513+1.3171935096921534j)
9,-4,(-0.19191544119207404-0.5713849708782001j)
9,-3,(0.6703287896563802-0.11658701269444806j)
9,-2,(1.5896963025316222-0.42532682964815277j)
9,-1,(0.38660012179589864+0.5764604949350021j)
9,0,(1.0377763465569554+0j)
9,1,(-0.3866001217958987+0.576460494935002j)
9,2,(1.5896963025316224+0.4253268296481529j)
9,3,(-0.6703287896563802-0.11658701269444798j)
9,4,(-0.19191544119207404+0.5713849708782002j)
9,5,(0.515034281174151+1.317193509692153j)
9,6,(3.1029231026521127+4.756819596935961j)
9,7,(2.105398924180119-4.112911366570505j)
9,8,(-6.907253208463876+4.455824654234267j)
9,9,(-3.454299116432449+2.9285257357853958j)
10,-10,(-4.206140443872178-1.2667435614751694j)
10,-9,(-0.4374681450004748-3.667118879694837j)
10,-8,(8.448090831159888-1.346494151074622j)
10,-7,(-0.9546109840039599+1.055257110384127j)
10,-6,(0.26214136228037893+1.7445920792263763j)
10,-5,(-2.177622836363063-0.30909887964169563j)
10,-4,(-0.8518328986889311-2.0486262411210623j)
10,-3,(0.7718870196992478-0.5589151120449551j)
10,-2,(-0.2829225922714226+0.030167706527587296j)
10,-1,(0.43899633353145107-0.20282514330860785j)
10,0,(-0.12742835683971865+0j)
10,1,(-0.43899633353145107-0.20282514330860768j)
10,2,(-0.28292259227142263-0.030167706527587296j)
10,3,(-0.7718870196992474-0.5589151120449551j)
10,4,(-0.8518328986889311+2.0486262411210623j)
10,5,(2.177622836363063-0.30909887964169547j)
10,6,(0.2621413622803789-1.7445920792263763j)
10,7,(0.9546109840039596+1.055257110384127j)
10,8,(8.448090831159888+1.3464941510746218j)
10,9,(0.4374681450004748-3.667118879694837j)
10,10,(-4.206140443872178+1.2667435614751694j)
11,-11,(-0.21484221907629236+1.6801434471074048j)
11,-10,(2.8218847732236134+2.0754280513171772j)
11,-9,(-0.18055139469831763+5.289958727412322j)
11,-8,(-6.389443522706909-0.5868424297449103j)
11,-7,(1.8196667605775019+2.9182250954458206j)
11,-6,(-2.315965852787917-1.3345795299865868j)
11,-5,(-0.8387371240136464-0.9245623406164567j)
11,-4,(0.2067973314160576+1.604038696716269j)
11,-3,(-2.0937329335573254+0.6973184768523684j)
11,-2,(-0.7806502768589199+1.2856021094225698j)
11,-1,(-0.5823999565419867-0.004467958149779918j)
11,0,(0.32845317059999596+0j)
11,1,(0.5823999565419868-0.004467958149779752j)
11,2,(-0.7806502768589194-1.2856021094225694j)
11,3,(2.0937329335573254+0.6973184768523685j)
11,4,(0.2067973314160576-1.6040386967162692j)
11,5,(0.8387371240136465-0.9245623406164567j)
11,6,(-2.315965852787918+1.3345795299865868j)
11,7,(-1.8196667605775017+2.91822509544582j)
11,8,(-6.389443522706911+0.5868424297449105j)
11,9,(0.18055139469831763+5.289958727412322j)
11,10,(2.8218847732236134-2.0754280513171772j)
11,11,(0.2148422190762922+1.6801434471074044j)
12,-12,(4.077337215544009+1.8801445604875113j)
12,-11,(-0.14682233709225762-4.276121363430991j)
12,-10,(-8.092148736883843-3.7323130938501645j)
12,-9,(2.2704519680242314-3.0629893878340524j)
12,-8,(-0.7931637096532816+0.6494455660355176j)
12,-7,(3.013069324666362-2.018584302517669j)
12,-6,(2.569955083408891-1.4674749803982357j)
12,-5,(2.0097489813173763+1.38279246511504j)
12,-4,(-0.6665534759430372-1.3227255974016205j)
12,-3,(0.8240647527661039+0.48626246395431105j)
12,-2,(-0.8256747375059956-0.916552477807897j)
12,-1,(-0.04491857793544123+0.9796896128388238j)
12,0,(-0.3462971019179685+0j)
12,1,(0.04491857793544109+0.9796896128388238j)
12,2,(-0.8256747375059956+0.9165524778078973j)
12,3,(-0.8240647527661038+0.48626246395431105j)
12,4,(-0.6665534759430372+1.3227255974016205j)
12,5,(-2.0097489813173763+1.38279246511504j)
12,6,(2.569955083408891+1.4674749803982357j)
12,7,(-3.0130693246663616-2.018584302517669j)
12,8,(-0.793163709653282-0.6494455660355177j)
12,9,(-2.270451968024231-3.0629893878340524j)
12,10,(-8.092148736883845+3.7323130938501645j)
12,11,(0.14682233709225795-4.276121363430991j)
12,12,(4.07733721554401-1.8801445604875113j)
13,-13,(-1.388073861277412-5.633402732817765j)
13,-12,(-4.4125209275132375+0.19737192110823323j)
13,-11,(5.545768376232627-3.1512949656711124j)
13,-10,(3.939431209147535+1.5854760617109986j)
13,-9,(-1.9974690564081359-2.562990547483315j)
13,-8,(3.415168726792946-0.3735087006318467j)
13,-7,(-2.5330667715183495+1.263691950385881j)
13,-6,(-1.4215194093136017+1.0405425992604944j)
13,-5,(1.636808224011638-0.7087369591499713j)
13,-4,(0.6263075591955044-0.40106294624049854j)
13,-3,(1.907195771425375-0.4765252409851282j)
13,-2,(0.21259051260995565+0.057523818279886264j)
13,-1,(1.1902141475158772-1.2721409293886359j)
13,0,(-0.6460998913738646+0j)
13,1,(-1.190214147515877-1.2721409293886357j)
13,2,(0.21259051260995557-0.05752381827988618j)
13,3,(-1.907195771425375-0.4765252409851284j)
13,4,(0.6263075591955046+0.40106294624049854j)
13,5,(-1.6368082240116388-0.7087369591499714j)
13,6,(-1.4215194093136019-1.0405425992604944j)
13,7,(2.5330667715183495+1.263691950385881j)
13,8,(3.4151687267929467+0.3735087006318466j)
13,9,(1.9974690564081359-2.562990547483315j)
13,10,(3.939431209147536-1.5854760617109984j)
13,11,(-5.545768376232627-3.151294965671114j)
13,12,(-4.4125209275132375-0.19737192110823357j)
13,13,(1.3880738612774117-5.633402732817764j)
14,-14,(-3.796517631141011-3.020614230604381j)
14,-13,(-0.9231672734709518+8.379860903115917j)
14,-12,(5.31581740637354+3.6148414934293016j)
14,-11,(-3.8734760651395814+4.297173281036198j)
14,-10,(-1.5406936124280974-4.579643687880305j)
14,-9,(-0.6890300003048044+1.3384004713606075j)
14,-8,(-6.481714940848915-0.44869541159080634j)
14,-7,(-0.9470645334660244-0.6850302975523239j)
14,-6,(-2.1256255121629404+0.7974541209086232j)
14,-5,(-1.0358618669546507-0.5850214936052522j)
14,-4,(0.570948164290715+2.993521517160812j)
14,-3,(-2.017751745764243+0.008518351569609384j)
14,-2,(1.295790403547644+0.407046716737293j)
14,-1,(-0.5473671573986032-0.6977286155466264j)
14,0,(0.8503019407130303+0j)
14,1,(0.5473671573986032-0.6977286155466266j)
14,2,(1.295790403547644-0.407046716737293j)
14,3,(2.017751745764243+0.008518351569609476j)
14,4,(0.570948164290715-2.9935215171608123j)
14,5,(1.0358618669546504-0.5850214936052522j)
14,6,(-2.125625512162941-0.7974541209086237j)
14,7,(0.9470645334660248-0.6850302975523243j)
14,8,(-6.481714940848915+0.4486954115908065j)
14,9,(0.6890300003048045+1.3384004713606081j)
14,10,(-1.5406936124280974+4.579643687880305j)
14,11,(3.8734760651395828+4.297173281036199j)
14,12,(5.31581740637354-3.6148414934293016j)
14,13,(0.9231672734709515+8.379860903115917j)
14,14,(-3.7965176311410107+3.02061423060438j)
15,-15,(1.3593805334355724+3.011766246362903j)
15,-14,(5.709862629818434+3.8651248560680127j)
15,-13,(-4.034068262354285-4.841872659420045j)
15,-12,(-1.5272877033677463+0.7606060311974028j)
15,-11,(3.105871461926253-4.631024009784248j)
15,-10,(0.7716301407913057+2.7841349685738184j)
15,-9,(1.4805131596800607-3.2900259828424967j)
15,-8,(2.8687940836626686+2.1799335101839086j)
15,-7,(0.693753196266405-1.609482840647663j)
15,-6,(1.1701179117582745-0.22865799238535298j)
15,-5,(-0.22570228203021253+1.164584360152226j)
15,-4,(-0.6894118530126532-0.7013608856538583j)
15,-3,(-0.4573743340482761+0.19919738138187976j)
15,-2,(-0.48243244365390253-0.4494476879458393j)
15,-1,(-1.3254637711268402+1.5716871562272032j)
15,0,(-0.3664993553785053+0j)
15,1,(1.3254637711268402+1.5716871562272032j)
15,2,(-0.48243244365390253+0.4494476879458393j)
15,3,(0.4573743340482763+0.19919738138187976j)
15,4,(-0.6894118530126532+0.7013608856538585j)
15,5,(0.2257022820302124+1.164584360152226j)
15,6,(1.1701179117582743+0.2286579923853528j)
15,7,(-0.6937531962664052-1.6094828406476633j)
15,8,(2.8687940836626686-2.1799335101839086j)
15,9,(-1.4805131596800607-3.2900259828424976j)
15,10,(0.7716301407913059-2.7841349685738197j)
15,11,(-3.1058714619262537-4.63102400978425j)
15,12,(-1.5272877033677463-0.7606060311974031j)
15,13,(4.034068262354285-4.841872659420045j)
15,14,(5.709862629818434-3.8651248560680127j)
15,15,(-1.3593805334355722+3.0117662463629022j)
16,-16,(0.7885914950047891+1.9098856140998295j)
16,-15,(-0.3653003466475546-2.649086759857848j)
16,-14,(-2.709210942094476-6.420216359996495j)
16,-13,(1.2806932126364383-0.6303340232392349j)
16,-12,(-1.6184103743323675+0.09616449352163307j)
16,-11,(-0.8134250620939227+2.5310101984973756j)
16,-10,(4.518275125595394-0.2023584656633161j)
16,-9,(0.20847170317861746+1.255524634041676j)
16,-8,(3.364268209287918-0.9359537373211888j)
16,-7,(-0.9405453335964732+0.03177421076591805j)
16,-6,(1.0227412313790083-1.1607229104957897j)
16,-5,(1.2261632567598664-0.30908460170494334j)
16,-4,(-0.3069855974795034-1.493474032402216j)
16,-3,(1.6326548467531803-0.20621679594829476j)
16,-2,(-0.48004534546733246+0.6715487825273038j)
16,-1,(1.1280739172895045+0.048307833536075075j)
16,0,(-0.574306964572461+0j)
16,1,(-1.1280739172895045+0.048307833536075075j)
16,2,(-0.48004534546733246-0.6715487825273038j)
16,3,(-1.6326548467531803-0.2062167959482948j)
16,4,(-0.3069855974795032+1.493474032402216j)
16,5,(-1.2261632567598664-0.3090846017049433j)
16,6,(1.0227412313790083+1.1607229104957892j)
16,7,(0.940545333596473+0.03177421076591813j)
16,8,(3.364268209287918+0.9359537373211888j)
16,9,(-0.2084717031786175+1.255524634041676j)
16,10,(4.518275125595393+0.2023584656633159j)
16,11,(0.813425062093923+2.5310101984973756j)
16,12,(-1.6184103743323677-0.09616449352163316j)
16,13,(-1.2806932126364383-0.6303340232392353j)
16,14,(-2.7092109420944754+6.420216359996494j)
16,15,(0.3653003466475548-2.6490867598578465j)
16,16,(0.7885914950047891-1.9098856140998295j)
17,-17,(-2.4282125824678342-1.299825631145555j)
17,-16,(-3.007615089461974-4.400142483642j)
17,-15,(1.4166965706725179+4.993966488875305j)
17,-14,(0.5229701738948216+4.832153749548653j)
17,-13,(-3.4623924555628927+4.061276814318423j)
17,-12,(0.6251952527304342-2.641188030630891j)
17,-11,(-2.3532231022023065+2.0861399398822433j)
17,-10,(-2.718311819965668-2.35025884463482j)
17,-9,(-1.8917805870510003+3.1618666632583388j)
17,-8,(-3.2481963250289363-0.9069783959883787j)
17,-7,(0.8674749939210293+0.3925439635891386j)
17,-6,(-0.4815443675568961+1.4638791756289546j)
17,-5,(-1.2535420082469124-0.8177606805602643j)
17,-4,(0.3677960205811802+0.37035962554711865j)
17,-3,(-1.07658026938174-0.1715910724971642j)
17,-2,(1.047800483504054-0.20485912462247188j)
17,-1,(-0.2644778616096819-0.898659139059832j)
17,0,(1.7883530615428533+0j)
17,1,(0.2644778616096819-0.898659139059832j)
17,2,(1.0478004835040542+0.20485912462247188j)
17,3,(1.0765802693817397-0.17159107249716418j)
17,4,(0.3677960205811802-0.37035962554711865j)
17,5,(1.253542008246912-0.8177606805602643j)
17,6,(-0.4815443675568958-1.4638791756289544j)
17,7,(-0.8674749939210294+0.39254396358913846j)
17,8,(-3.2481963250289354+0.9069783959883784j)
17,9,(1.8917805870510007+3.1618666632583388j)
17,10,(-2.718311819965668+2.350258844634821j)
17,11,(2.353223102202307+2.0861399398822433j)
17,12,(0.6251952527304346+2.6411880306308917j)
17,13,(3.4623924555628927+4.061276814318423j)
17,14,(0.5229701738948215-4.832153749548653j)
17,15,(-1.416696570672518+4.993966488875303j)
17,16,(-3.007615089461973+4.400142483642j)
17,17,(2.428212582467835-1.2998256311455554j)
18,-18,(2.1481068868803237+1.758610056975308j)
18,-17,(2.7473471754195495-1.0688190479956832j)
18,-16,(-2.0138565468810286+9.313116259284243j)
18,-15,(-2.1199701835318954-1.206026256298207j)
18,-14,(1.3924852677445831-0.007715327532025447j)
18,-13,(3.116982408753564-2.111871722857816j)
18,-12,(-0.9389779268997709-1.6924411838928712j)
18,-11,(1.3033559578334086-2.8963243614340053j)
18,-10,(-2.5751297946427623+1.5066444972275663j)
18,-9,(-0.6816722993167444-1.383513891308387j)
18,-8,(0.2918413068595072+1.7113347818809883j)
18,-7,(0.12199190448929571+1.0950859877115537j)
18,-6,(0.5327692541215252+0.38110975034197325j)
18,-5,(-0.8296621859011024-0.04065993395315443j)
18,-4,(-0.0180589686351337-0.6633359244444137j)
18,-3,(-0.3453735235042058-0.0007052082390976873j)
18,-2,(-1.050078631022489-0.24750082542769827j)
18,-1,(-0.8517505723761484-0.11175999590698947j)
18,0,(-0.6767254400018923+0j)
18,1,(0.8517505723761484-0.11175999590698955j)
18,2,(-1.050078631022489+0.24750082542769836j)
18,3,(0.3453735235042059-0.0007052082390978117j)
18,4,(-0.01805896863513366+0.6633359244444137j)
18,5,(0.8296621859011025-0.04065993395315439j)
18,6,(0.5327692541215249-0.38110975034197325j)
18,7,(-0.12199190448929592+1.0950859877115537j)
18,8,(0.29184130685950743-1.7113347818809883j)
18,9,(0.6816722993167442-1.3835138913083873j)
18,10,(-2.5751297946427623-1.5066444972275668j)
18,11,(-1.3033559578334086-2.8963243614340053j)
18,12,(-0.9389779268997706+1.6924411838928708j)
18,13,(-3.116982408753565-2.111871722857816j)
18,14,(1.3924852677445836+0.007715327532025447j)
18,15,(2.119970183531895-1.206026256298207j)
18,16,(-2.013856546881029-9.313116259284248j)
18,17,(-2.7473471754195495-1.0688190479956832j)
18,18,(2.1481068868803233-1.758610056975308j)
19,-19,(2.437821234528502-1.193951646076028j)
