l,m,alm
0,0,(-0.13434873948448237+0j)
1,-1,(-0.230200969721741+0.09773631134411838j)
1,0,(-0.714972780691028+0j)
1,1,(0.230200969721741+0.09773631134411838j)
2,-2,(-0.03809834115880459-0.08673569450122041j)
2,-1,(-0.5288819531953043-0.30223174352893895j)
2,0,(0.16960937140050358+0j)
2,1,(0.5288819531953044-0.30223174352893895j)
2,2,(-0.03809834115880463+0.08673569450122041j)
3,-3,(-0.9922861026582325-0.2757203833282167j)
3,-2,(0.21559104471073148+0.09083164689128695j)
3,-1,(0.13193825168501866-0.23593739912640013j)
3,0,(-0.3526213292467036+0j)
3,1,(-0.13193825168501863-0.2359373991264002j)
3,2,(0.21559104471073148-0.09083164689128695j)
3,3,(0.9922861026582325-0.27572038332821663j)
4,-4,(-0.7348593392461277+0.22797675570230844j)
4,-3,(-0.7151222329172033-0.5268421336012604j)
4,-2,(-0.1577459814385434-0.2255394796584309j)
4,-1,(0.01513884306440106-0.3123690676005311j)
4,0,(0.042241286062666535+0j)
4,1,(-0.01513884306440106-0.3123690676005311j)
4,2,(-0.15774598143854338+0.22553947965843085j)
4,3,(0.7151222329172032-0.5268421336012604j)
4,4,(-0.7348593392461277-0.2279767557023085j)
5,-5,(-0.07750584923579466+0.19487825032803666j)
5,-4,(-1.482859469431059+0.19566815007881297j)
5,-3,(-1.2197321028360062+0.03555811042089607j)
5,-2,(0.3614372234929069-0.11218093548000183j)
5,-1,(0.4838468659824393-0.19223608306951648j)
5,0,(-1.0879872001070907+0j)
5,1,(-0.4838468659824392-0.19223608306951648j)
5,2,(0.36143722349290697+0.11218093548000183j)
5,3,(1.2197321028360062+0.03555811042089607j)
5,4,(-1.4828594694310593-0.19566815007881297j)
5,5,(0.07750584923579466+0.19487825032803666j)
6,-6,(-0.21675250920862843+0.1990940930764922j)
6,-5,(-0.3885810801144739+0.31407179953419306j)
6,-4,(-1.4440265912941732+0.5782584726802042j)
6,-3,(-0.18078258890527252-0.3341374356853561j)
6,-2,(0.2052780256311934-0.20414580480028546j)
6,-1,(-0.13803422019437137+0.1088221226022857j)
6,0,(-0.411659467942391+0j)
6,1,(0.13803422019437137+0.1088221226022857j)
6,2,(0.2052780256311934+0.20414580480028546j)
6,3,(0.18078258890527257-0.33413743568535614j)
6,4,(-1.444026591294173-0.5782584726802041j)
6,5,(0.3885810801144739+0.31407179953419306j)
6,6,(-0.21675250920862846-0.19909409307649223j)
7,-7,(-0.12725191945729375+0.1803532944149363j)
7,-6,(-0.3287451039727134+0.7535607518534257j)
7,-5,(0.1068833810630214+0.1875813635631956j)
7,-4,(-1.090013367270078+0.2706221487576956j)
7,-3,(0.28306229436109676+0.028781157869436337j)
7,-2,(0.07466251751776305-0.2411454246760092j)
7,-1,(-0.2560114674611339+0.13086795534065374j)
7,0,(-1.157644115501865+0j)
7,1,(0.25601146746113396+0.1308679553406538j)
7,2,(0.07466251751776305+0.24114542467600925j)
7,3,(-0.2830622943610968+0.0287811578694364j)
7,4,(-1.090013367270078-0.27062214875769564j)
