l,m,alm
0,0,(-0.2206931227345517+0j)
1,-1,(0.25424529599304224-0.3435445470828495j)
1,0,(-0.6458914380653286+0j)
1,1,(-0.25424529599304224-0.3435445470828495j)
2,-2,(-0.44585979269944037+0.0961472251504784j)
2,-1,(-0.09699596224663845+0.6067120708673938j)
2,0,(0.924443371701608+0j)
2,1,(0.09699596224663846+0.6067120708673939j)
2,2,(-0.44585979269944037-0.09614722515047838j)
3,-3,(0.18249496013423788-0.5496276678917094j)
3,-2,(0.0534572250699073-0.24554004802020518j)
3,-1,(-0.5626634685328056+0.04384424945452575j)
3,0,(-1.3206587955974212+0j)
3,1,(0.5626634685328056+0.043844249454525794j)
3,2,(0.05345722506990729+0.24554004802020518j)
3,3,(-0.18249496013423783-0.5496276678917094j)
4,-4,(-0.4331694197321728-0.13302862642937893j)
4,-3,(0.37531146780406166-0.06770298758476263j)
4,-2,(0.4375405635291851-0.2869849960703547j)
4,-1,(0.0239279766765744+0.1554450733621822j)
4,0,(-0.4076700531623443+0j)
4,1,(-0.02392797667657448+0.1554450733621822j)
4,2,(0.43754056352918497+0.28698499607035466j)
4,3,(-0.37531146780406166-0.06770298758476263j)
4,4,(-0.43316941973217293+0.133028626429379j)
5,-5,(-0.12707698460567313-0.23054091617530362j)
5,-4,(0.006924819772749211+0.24387679780299218j)
5,-3,(-0.14446343594993627+0.08890414021222444j)
5,-2,(-0.3680882383557281+0.10629290991045906j)
5,-1,(0.040140064850482014+0.05964573107575992j)
5,0,(-0.7745270207349315+0j)
5,1,(-0.040140064850482014+0.05964573107575992j)
5,2,(-0.3680882383557281-0.10629290991045909j)
5,3,(0.14446343594993627+0.08890414021222444j)
5,4,(0.006924819772749211-0.24387679780299226j)
5,5,(0.1270769846056731-0.2305409161753036j)
6,-6,(0.15508483603255646+0.41583907194461595j)
6,-5,(0.142744321012183-0.35837575030314617j)
6,-4,(-0.014813630081684567+0.26926823322354515j)
6,-3,(-0.2380950416749183-0.2625317262386723j)
6,-2,(-0.2609556941267929+0.07430745255675546j)
6,-1,(0.3654050790767035-0.22734058919662214j)
6,0,(-0.07944843407912394+0j)
6,1,(-0.3654050790767036-0.22734058919662214j)
6,2,(-0.2609556941267929-0.07430745255675548j)
6,3,(0.23809504167491832-0.2625317262386724j)
6,4,(-0.014813630081684567-0.26926823322354515j)
6,5,(-0.142744321012183-0.3583757503031461j)
6,6,(0.15508483603255646-0.4158390719446159j)
7,-7,(0.0006221019332168739-0.04241572969427073j)
7,-6,(0.09691842968352066-0.00562032742444202j)
7,-5,(0.07250332246745282+0.0277761799304624j)
7,-4,(0.0426802491398793-0.0004965637039541262j)
7,-3,(0.16281415277363834+0.007367881188637857j)
7,-2,(0.00015590928317956468+0.1772142255937264j)
