l,m,alm
0,0,(-0.2844628435634539+0j)
1,-1,(-0.6538104216821459+0.043073218332346945j)
1,0,(-0.9126643121821035+0j)
1,1,(0.6538104216821459+0.043073218332346945j)
2,-2,(0.366005676200255+0.3104624812297811j)
2,-1,(-0.5616524399153547-0.024037916052590282j)
2,0,(0.2690554518770901+0j)
2,1,(0.5616524399153549-0.024037916052590272j)
2,2,(0.36600567620025504-0.31046248122978115j)
3,-3,(-0.10670352318039021-0.2796207134953145j)
3,-2,(0.47241394305623846-0.27632602811277124j)
3,-1,(0.054308946571552996-0.5079593085803076j)
3,0,(0.6363573590632793+0j)
3,1,(-0.05430894657155291-0.5079593085803076j)
3,2,(0.47241394305623846+0.27632602811277124j)
3,3,(0.10670352318039013-0.27962071349531453j)
4,-4,(0.005669111766376891-0.1517302189826191j)
4,-3,(-0.8926732915058955+0.26942305453077753j)
4,-2,(-0.6902097220494318+0.04682816588803028j)
4,-1,(-0.0177667786479992-0.3840923223711767j)
4,0,(0.7250084090120928+0j)
4,1,(0.017766778647999117-0.3840923223711767j)
4,2,(-0.6902097220494317-0.04682816588803028j)
4,3,(0.8926732915058952+0.26942305453077753j)
4,4,(0.005669111766376891+0.15173021898261904j)
5,-5,(0.09467151952299954+1.056789586400767j)
5,-4,(-0.5794730298755254+0.2419782845928164j)
5,-3,(-0.7151204749194368-0.2170630652171495j)
5,-2,(-0.40659405590083014-0.097087312266216j)
5,-1,(0.3241525853715643-0.38552740178428613j)
5,0,(-1.5355735942715099+0j)
5,1,(-0.3241525853715643-0.38552740178428624j)
5,2,(-0.40659405590083014+0.09708731226621593j)
5,3,(0.7151204749194368-0.2170630652171494j)
5,4,(-0.5794730298755254-0.2419782845928164j)
5,5,(-0.09467151952299957+1.056789586400767j)
6,-6,(-0.34448149266268124+0.16203185368294204j)
6,-5,(-0.5823640961796177-0.34268148663641457j)
6,-4,(-0.23707204669473766-0.6011631124904208j)
6,-3,(-0.012845001245139641+0.5044004925957202j)
6,-2,(-0.8188714525702835-0.36565420411994815j)
6,-1,(0.6205146971132239-0.03183444000123643j)
6,0,(-0.6158215672591938+0j)
6,1,(-0.6205146971132239-0.03183444000123635j)
6,2,(-0.8188714525702835+0.3656542041199482j)
6,3,(0.012845001245139641+0.5044004925957202j)
6,4,(-0.23707204669473772+0.6011631124904208j)
6,5,(0.5823640961796177-0.34268148663641457j)
6,6,(-0.3444814926626812-0.16203185368294204j)
7,-7,(0.08296595603558685+0.5871669872987669j)
7,-6,(1.069405084431596+2.2005940917942826j)
7,-5,(-0.41062126748097805+1.5012693072888719j)
7,-4,(-0.6749399623243899-0.007790494075675511j)
7,-3,(-0.16585337934754066-0.05486812753759372j)
7,-2,(-0.781437415291022+0.04800305435191076j)
7,-1,(-0.2287167775638293+0.5568601401092051j)
7,0,(-1.0803085523729687+0j)
7,1,(0.22871677756382922+0.5568601401092054j)
7,2,(-0.7814374152910217-0.0480030543519108j)
7,3,(0.16585337934754066-0.05486812753759368j)
7,4,(-0.67493996232439+0.007790494075675511j)
7,5,(0.41062126748097805+1.501269307288872j)
