l,m,alm
0,0,(0.2010110769846477+0j)
1,-1,(-1.4143168425429142+1.2478627061921699j)
1,0,(-0.5939368122757086+0j)
1,1,(1.4143168425429142+1.2478627061921699j)
2,-2,(0.22910934119340923-1.8189283034443122j)
2,-1,(1.6949750454064358+1.8369386196560014j)
2,0,(0.30984961679258216+0j)
2,1,(-1.694975045406436+1.8369386196560016j)
2,2,(0.2291093411934093+1.8189283034443127j)
3,-3,(-0.27275997093268484+1.2375845579133278j)
3,-2,(0.17473333875900302+0.7462011632842371j)
3,-1,(-0.8415190128588707+1.3288495841738708j)
3,0,(2.758642998857943+0j)
3,1,(0.8415190128588707+1.3288495841738708j)
3,2,(0.17473333875900293-0.7462011632842371j)
3,3,(0.27275997093268484+1.2375845579133278j)
4,-4,(0.017670278371259653-0.1272814494979481j)
4,-3,(-2.91774633682322-0.6170009428130986j)
4,-2,(-0.32221919556162376-1.9085530288641768j)
4,-1,(-1.7369214915011204+0.7142108642737138j)
4,0,(0.08437989151476469+0j)
4,1,(1.7369214915011202+0.7142108642737138j)
4,2,(-0.3222191955616237+1.9085530288641765j)
4,3,(2.91774633682322-0.6170009428130985j)
4,4,(0.017670278371259736+0.12728144949794806j)
5,-5,(0.4725686043994464-1.0842154600652614j)
5,-4,(2.0515364552787423-0.41862620507538223j)
5,-3,(0.14197933737558757-0.8342775152091452j)
5,-2,(0.3456293002080251-0.5256076805045717j)
5,-1,(0.015856135892399377+0.013620523202643826j)
5,0,(-1.5907220329419582+0j)
5,1,(-0.015856135892399544+0.013620523202643868j)
5,2,(0.3456293002080251+0.525607680504572j)
5,3,(-0.14197933737558757-0.8342775152091452j)
5,4,(2.0515364552787427+0.4186262050753823j)
5,5,(-0.4725686043994464-1.0842154600652611j)
6,-6,(1.811611396915132+0.650426676874934j)
6,-5,(-0.9851722318077634-1.364582678957271j)
6,-4,(0.827786840390488+0.9782893724319137j)
6,-3,(-0.5825989345991628+1.2165591614066353j)
6,-2,(-0.113884660998826+0.04744993273873745j)
6,-1,(-0.2031900059318697-0.7187593457771323j)
6,0,(0.1928805907216367+0j)
6,1,(0.2031900059318697-0.7187593457771322j)
6,2,(-0.11388466099882602-0.04744993273873745j)
6,3,(0.582598934599163+1.2165591614066356j)
6,4,(0.8277868403904877-0.9782893724319136j)
6,5,(0.9851722318077633-1.3645826789572708j)
6,6,(1.8116113969151313-0.6504266768749338j)
7,-7,(-0.3130929798265359+1.320158239745845j)
7,-6,(3.2528803229995757-0.514917427811717j)
7,-5,(-1.6986658155810586-1.59794449998081j)
7,-4,(0.7131210104522692+0.14729879738559584j)
7,-3,(1.015015972885587-0.3921017753482262j)
7,-2,(0.38701726033815426-1.437363808543961j)
7,-1,(-0.18391903934132697+0.3496874167656575j)
7,0,(-1.6576681156664246+0j)
7,1,(0.18391903934132706+0.3496874167656574j)
7,2,(0.38701726033815426+1.437363808543961j)
7,3,(-1.0150159728855872-0.3921017753482262j)
7,4,(0.7131210104522694-0.14729879738559576j)
7,5,(1.6986658155810586-1.59794449998081j)
7,6,(3.252880322999575+0.5149174278117169j)
7,7,(0.31309297982653583+1.320158239745845j)
8,-8,(-1.1857925435146137-0.47048026697615536j)
8,-7,(1.166930858101465+2.523440928308043j)
8,-6,(0.835580076091789-0.8024197047077052j)
8,-5,(-1.2846033925285822+1.4157145700524578j)
8,-4,(1.1482878717492377+0.09459752513875702j)
8,-3,(1.3354958376300097+0.8120705120197617j)
8,-2,(-0.4464511360429046+1.1732825309766861j)
8,-1,(1.0286745558639427+0.45570045410559945j)
8,0,(0.5165443063228495+0j)
8,1,(-1.028674555863943+0.4557004541055996j)
8,2,(-0.4464511360429045-1.1732825309766861j)
8,3,(-1.3354958376300097+0.8120705120197615j)
8,4,(1.1482878717492377-0.09459752513875698j)
8,5,(1.2846033925285822+1.4157145700524583j)
8,6,(0.835580076091789+0.8024197047077054j)
8,7,(-1.1669308581014646+2.523440928308043j)
8,8,(-1.1857925435146137+0.47048026697615536j)
9,-9,(0.08828629715650724-1.83465451560491j)
9,-8,(-0.3852989030135044-1.418145460223966j)
9,-7,(-0.908177888232769+2.153952056883071j)
9,-6,(-0.8838424632992827-1.4088658408805124j)
9,-5,(-0.962641157915957+0.7589782880960015j)
9,-4,(-1.152403342727792-1.3061018762023797j)
9,-3,(-2.140431162864946+1.457356318946354j)
9,-2,(-0.13680654145784737+0.04293498852172968j)
9,-1,(0.5485951341466575+0.1476474593533213j)
9,0,(-0.6003333533970966+0j)
9,1,(-0.5485951341466575+0.14764745935332121j)
9,2,(-0.13680654145784737-0.04293498852172972j)
9,3,(2.1404311628649464+1.457356318946354j)
9,4,(-1.1524033427277924+1.3061018762023797j)
9,5,(0.9626411579159568+0.7589782880960013j)
9,6,(-0.8838424632992828+1.4088658408805124j)
9,7,(0.9081778882327687+2.153952056883071j)
9,8,(-0.3852989030135042+1.4181454602239663j)
9,9,(-0.0882862971565069-1.83465451560491j)
10,-10,(0.32104480959317333-0.6196968029992687j)
10,-9,(3.8748953710173843-2.3139671100520633j)
10,-8,(-3.349535682808602-0.9317843246114093j)
10,-7,(0.7220553380426102+1.9295364073898165j)
10,-6,(-0.8585317038337986-1.689550753680355j)
10,-5,(0.180344739527827+0.8857575240208633j)
10,-4,(-0.9692525389465084-1.6084216943124088j)
10,-3,(0.7369528061884196-0.5879386448588576j)
10,-2,(0.19085412141925728-0.6481474559380314j)
10,-1,(-0.6507724891349901+0.25015126027765827j)
10,0,(-1.2576791144273753+0j)
10,1,(0.65077248913499+0.25015126027765827j)
10,2,(0.19085412141925737+0.6481474559380314j)
10,3,(-0.7369528061884196-0.5879386448588578j)
10,4,(-0.9692525389465085+1.608421694312409j)
10,5,(-0.180344739527827+0.8857575240208636j)
10,6,(-0.8585317038337984+1.6895507536803551j)
10,7,(-0.7220553380426101+1.929536407389816j)
10,8,(-3.349535682808602+0.9317843246114093j)
10,9,(-3.8748953710173843-2.3139671100520633j)
10,10,(0.32104480959317344+0.6196968029992687j)
11,-11,(-1.113099169951595+1.30516103517539j)
11,-10,(2.8783838257316234+0.703271894614766j)
11,-9,(-0.06491815334061973-3.338138881559379j)
11,-8,(-1.6333974357041332+0.3329744683237712j)
11,-7,(0.46113110533876855-0.37776788627699304j)
11,-6,(-1.853225124982443-0.24808246280564622j)
11,-5,(1.6207224705742496+1.6371586582848652j)
11,-4,(-0.16933484450691824+0.23610522097751413j)
11,-3,(0.815086880837011-0.8646019002727127j)
11,-2,(-0.951582050554911+0.45285268525795774j)
11,-1,(-0.17443574858627475-0.4831277396348204j)
11,0,(-0.6451216166754578+0j)
11,1,(0.17443574858627475-0.48312773963482053j)
11,2,(-0.9515820505549106-0.45285268525795774j)
11,3,(-0.8150868808370112-0.8646019002727127j)
11,4,(-0.16933484450691816-0.2361052209775142j)
11,5,(-1.6207224705742496+1.6371586582848652j)
11,6,(-1.853225124982443+0.24808246280564622j)
11,7,(-0.4611311053387686-0.3777678862769931j)
11,8,(-1.6333974357041332-0.3329744683237711j)
11,9,(0.06491815334061973-3.338138881559378j)
11,10,(2.8783838257316234-0.7032718946147659j)
11,11,(1.1130991699515949+1.3051610351753897j)
12,-12,(-1.7243696761055678-0.9436388227038149j)
12,-11,(1.1427566391909014+2.658609905909725j)
12,-10,(0.6072373707135916-1.286053002823872j)
12,-9,(0.36602547497483867-0.7248645172643854j)
12,-8,(-0.6359452631886098+0.12554136200847876j)
12,-7,(-0.6468057225965375-0.8610185449639831j)
12,-6,(-0.193680199572162+1.0563801639307173j)
12,-5,(0.5333576558228158-0.6448937448061633j)
12,-4,(-1.1277094409986796+0.38490037159694906j)
12,-3,(-0.22458834135775005-0.6165821898341194j)
12,-2,(0.47333908015361265-0.2850078702013486j)
12,-1,(0.5127679763077195-0.7438915774656483j)
12,0,(0.8785938083191667+0j)
12,1,(-0.5127679763077196-0.7438915774656484j)
12,2,(0.47333908015361265+0.28500787020134866j)
12,3,(0.22458834135774988-0.6165821898341193j)
12,4,(-1.1277094409986799-0.3849003715969489j)
12,5,(-0.5333576558228158-0.6448937448061635j)
12,6,(-0.19368019957216226-1.0563801639307173j)
12,7,(0.6468057225965376-0.8610185449639832j)
12,8,(-0.6359452631886094-0.12554136200847868j)
12,9,(-0.3660254749748388-0.7248645172643852j)
12,10,(0.607237370713592+1.286053002823872j)
12,11,(-1.1427566391909014+2.658609905909725j)
12,12,(-1.724369676105568+0.9436388227038152j)
13,-13,(-0.7046592803993578+0.7134605979038856j)
13,-12,(-0.9565724353333914+0.14928862760936235j)
13,-11,(-1.6259620418492826+1.3787386187843986j)
13,-10,(1.5636145264189498+0.2409691252086282j)
13,-9,(0.3241412648648227+1.2500897476647002j)
13,-8,(0.00028507330445079964+1.5193359645585234j)
13,-7,(0.26133645633506547-1.0547501108878679j)
13,-6,(1.6033456581796324+0.9667771821957789j)
13,-5,(0.7074751804366172-0.3386416492052929j)
13,-4,(-0.46082437248036406+1.402852326885674j)
13,-3,(1.8070445014866854-0.31444045044226065j)
13,-2,(0.488429606894317-0.0037006659014234395j)
13,-1,(0.044102253022936945-0.145404931058929j)
13,0,(0.1163713193688628+0j)
13,1,(-0.044102253022936945-0.145404931058929j)
13,2,(0.48842960689431714+0.003700665901423315j)
13,3,(-1.8070445014866854-0.3144404504422606j)
13,4,(-0.4608243724803638-1.4028523268856739j)
13,5,(-0.7074751804366172-0.33864164920529294j)
13,6,(1.6033456581796324-0.9667771821957792j)
13,7,(-0.26133645633506547-1.0547501108878676j)
13,8,(0.0002850733044508825-1.5193359645585236j)
13,9,(-0.32414126486482253+1.2500897476647j)
13,10,(1.5636145264189498-0.24096912520862826j)
13,11,(1.6259620418492826+1.3787386187843989j)
13,12,(-0.9565724353333914-0.14928862760936235j)
13,13,(0.7046592803993578+0.7134605979038855j)
14,-14,(-0.17208507875827056+0.33983163015861817j)
14,-13,(1.3657288219453834+0.2902964891055041j)
14,-12,(-2.701031198347276-3.2448025221737624j)
14,-11,(-0.03879370112934444+1.3701354501315028j)
14,-10,(0.07481674251791073+0.12941017180470557j)
14,-9,(-2.397908551819467+1.904623967848685j)
14,-8,(1.4546736712094686+0.2782387696419641j)
14,-7,(-0.619037270001026-0.7481730584594793j)
14,-6,(0.433438830729145+0.7561054772192297j)
14,-5,(-0.5659722814409912+0.41977520210063973j)
14,-4,(0.5407570943714741+1.5946145066021482j)
14,-3,(-0.2844786622094969-0.6148185236160832j)
14,-2,(-0.4605739358596051+0.5937306592133115j)
14,-1,(0.09047381648625158+0.23946572692650775j)
14,0,(0.3452879907333445+0j)
14,1,(-0.09047381648625141+0.23946572692650767j)
14,2,(-0.46057393585960493-0.5937306592133115j)
14,3,(0.2844786622094967-0.6148185236160832j)
14,4,(0.5407570943714742-1.5946145066021484j)
14,5,(0.5659722814409911+0.41977520210063973j)
14,6,(0.43343883072914513-0.7561054772192299j)
14,7,(0.6190372700010259-0.7481730584594795j)
14,8,(1.4546736712094686-0.27823876964196415j)
14,9,(2.3979085518194676+1.904623967848685j)
14,10,(0.07481674251791073-0.12941017180470551j)
14,11,(0.038793701129344396+1.3701354501315033j)
14,12,(-2.7010311983472755+3.2448025221737615j)
14,13,(-1.3657288219453831+0.2902964891055041j)
14,14,(-0.1720850787582704-0.3398316301586181j)
15,-15,(-0.7524329609745581+1.244809786036601j)
15,-14,(3.390687511389531-0.06921769331577167j)
15,-13,(0.6655703856503443+1.7613885561227707j)
15,-12,(-1.822137668367204+0.272439334490408j)
15,-11,(0.8570648263815862-1.2282549488709562j)
15,-10,(0.35733348274646737-1.4282989161340198j)
15,-9,(0.5653199447723015+1.983771534627862j)
15,-8,(1.014314934848143-0.17506015383553483j)
15,-7,(-0.6689279267944767+0.2696177151147j)
15,-6,(0.2540580774408073-0.42093240559519934j)
15,-5,(-0.5880584650971503-0.6215147126977993j)
15,-4,(0.6373981748677258-0.808666576841467j)
15,-3,(-2.0132172623429994+0.4494429914916358j)
15,-2,(-0.16675723225243555+0.153640617734861j)
15,-1,(0.4425667565541633+0.3856805751449421j)
15,0,(-0.3394310160187651+0j)
15,1,(-0.4425667565541633+0.3856805751449421j)
15,2,(-0.16675723225243547-0.15364061773486104j)
15,3,(2.013217262342999+0.4494429914916358j)
15,4,(0.6373981748677259+0.8086665768414671j)
15,5,(0.5880584650971503-0.6215147126977993j)
15,6,(0.25405807744080744+0.4209324055951991j)
15,7,(0.6689279267944768+0.26961771511470006j)
15,8,(1.014314934848143+0.1750601538355348j)
15,9,(-0.5653199447723015+1.9837715346278624j)
15,10,(0.35733348274646737+1.4282989161340203j)
15,11,(-0.8570648263815865-1.2282549488709564j)
15,12,(-1.8221376683672041-0.2724393344904087j)
15,13,(-0.6655703856503442+1.7613885561227707j)
15,14,(3.390687511389531+0.06921769331577178j)
15,15,(0.752432960974558+1.2448097860366008j)
16,-16,(-1.2777254780649676+0.757804225107554j)
16,-15,(1.526438678054443+1.9093625962768148j)
16,-14,(0.3567642402623076-0.44634472399481717j)
16,-13,(-0.7807964835404935+0.3650081302341665j)
16,-12,(0.6503053045041371-0.9586144457452563j)
16,-11,(0.4348347390289229-1.661899803331139j)
16,-10,(-0.5910087828445231+0.5738606588214888j)
16,-9,(1.4469395832245622+0.18298389088142142j)
16,-8,(-0.5663338084198536+0.4613892455375955j)
16,-7,(0.015309380195988506+0.9341693354468162j)
16,-6,(0.9490887961448317-0.963213967672782j)
16,-5,(0.755757766461244-0.543967841107676j)
16,-4,(-0.32463264035174616-0.8611982661754836j)
16,-3,(-0.5279671976049529+0.5932332793507705j)
16,-2,(-0.19813250923912204-0.048741303501870656j)
16,-1,(-0.5125774081647665+0.2625070488904224j)
16,0,(-1.4772016368787828+0j)
16,1,(0.5125774081647666+0.2625070488904225j)
16,2,(-0.19813250923912212+0.04874130350187057j)
16,3,(0.5279671976049529+0.5932332793507705j)
16,4,(-0.3246326403517461+0.8611982661754833j)
16,5,(-0.755757766461244-0.5439678411076762j)
16,6,(0.9490887961448318+0.9632139676727822j)
16,7,(-0.015309380195988424+0.934169335446816j)
16,8,(-0.5663338084198536-0.4613892455375957j)
16,9,(-1.4469395832245624+0.18298389088142128j)
16,10,(-0.5910087828445232-0.5738606588214886j)
