l,m,alm
0,0,(-0.328879183130324+0j)
1,-1,(0.18657267785505513-0.19924348747840412j)
1,0,(-0.6229567484090417+0j)
1,1,(-0.18657267785505513-0.19924348747840412j)
2,-2,(-0.5830836071535463-0.27657354421757985j)
2,-1,(0.1579033084310596-0.1353366098254849j)
2,0,(0.5201671194731008+0j)
2,1,(-0.1579033084310596-0.13533660982548493j)
2,2,(-0.5830836071535463+0.2765735442175799j)
3,-3,(-0.2966597942359478+0.8492375137783598j)
3,-2,(0.17872467939310982-0.01532298131966888j)
3,-1,(0.17680639679012317+0.1666377376454151j)
3,0,(-1.100087389258443+0j)
3,1,(-0.17680639679012317+0.1666377376454151j)
3,2,(0.17872467939310982+0.01532298131966888j)
3,3,(0.2966597942359478+0.8492375137783598j)
4,-4,(0.0017248246872054922+0.442875879933028j)
4,-3,(-0.08340135526732123-0.16070645008783682j)
4,-2,(0.13059158077392338-0.000506614846507177j)
4,-1,(0.17774421051286282-0.019964757857179j)
4,0,(0.11653391746382037+0j)
4,1,(-0.1777442105128628-0.019964757857179j)
4,2,(0.13059158077392338+0.0005066148465071718j)
4,3,(0.08340135526732123-0.16070645008783682j)
4,4,(0.001724824687205513-0.442875879933028j)
5,-5,(0.7877976683097311+0.5587993630959464j)
5,-4,(-0.34203306006950807-0.11927713788796183j)
5,-3,(0.4355486985005137-0.008333548714683095j)
5,-2,(0.0003198592468656232-0.06580382875522191j)
5,-1,(-0.07149178543288036-0.12966259359297966j)
5,0,(-0.9082188281588627+0j)
5,1,(0.07149178543288036-0.12966259359297966j)
5,2,(0.00031985924686566466+0.06580382875522192j)
5,3,(-0.4355486985005137-0.008333548714683095j)
5,4,(-0.3420330600695082+0.11927713788796186j)
5,5,(-0.7877976683097309+0.5587993630959461j)
6,-6,(0.568042270476362-0.1211259602069473j)
6,-5,(-0.011191602726374138-0.18568963466511293j)
6,-4,(0.09808854211948301-0.17787550206936573j)
6,-3,(-0.2372845895472642-0.0035880398450121244j)
6,-2,(0.0010459952283329752-0.02827062963038534j)
6,-1,(-0.0047483691543274385-0.05644728233578171j)
6,0,(-0.24731123833325575+0j)
6,1,(0.0047483691543274385-0.0564472823357817j)
6,2,(0.0010459952283329984+0.02827062963038534j)
6,3,(0.23728458954726422-0.0035880398450121244j)
6,4,(0.09808854211948301+0.17787550206936573j)
6,5,(0.01119160272637418-0.18568963466511296j)
6,6,(0.568042270476362+0.12112596020694726j)
7,-7,(0.10759363587325028-0.4256046230945818j)
7,-6,(-0.1627262131146729+0.4596870770664909j)
7,-5,(0.04688194467719293-0.2145520152214475j)
7,-4,(0.381524961781743+0.13731980183009262j)
7,-3,(-0.1067453258808568-0.10227097522621434j)
7,-2,(-0.06593928375203052-0.20416705026479828j)
7,-1,(-0.01140292794774417+0.16563135730315307j)
7,0,(-0.7620249334657467+0j)
7,1,(0.011402927947744163+0.16563135730315307j)
7,2,(-0.0659392837520305+0.20416705026479828j)
7,3,(0.1067453258808568-0.10227097522621434j)
7,4,(0.38152496178174305-0.13731980183009268j)
7,5,(-0.04688194467719291-0.21455201522144748j)
7,6,(-0.16272621311467284-0.4596870770664908j)
7,7,(-0.10759363587325024-0.4256046230945818j)
8,-8,(-0.06078393182229492+0.02663738972994688j)
8,-7,(-0.17696190976770632+0.19129854133455365j)
8,-6,(-0.3078725284679903-0.3189459743764269j)
8,-5,(-0.2920888881484124+0.020785830800647193j)
8,-4,(-0.28978368072392496+0.16109513756808722j)
8,-3,(-0.0762536741680363+0.19300347780956095j)
8,-2,(0.18464530193621118+0.06951558515493576j)
8,-1,(-0.05734555928134454-0.09119682246884477j)
8,0,(-0.015505525246711161+0j)
8,1,(0.057345559281344535-0.09119682246884477j)
8,2,(0.18464530193621112-0.06951558515493578j)
8,3,(0.07625367416803633+0.19300347780956095j)
8,4,(-0.28978368072392496-0.1610951375680872j)
8,5,(0.2920888881484124+0.020785830800647213j)
8,6,(-0.3078725284679903+0.3189459743764269j)
8,7,(0.17696190976770632+0.19129854133455365j)
8,8,(-0.06078393182229492-0.02663738972994687j)
9,-9,(-0.22391647748305119+0.27734503018005685j)
9,-8,(0.6966015823459017+0.01080649016624547j)
9,-7,(-0.2119493106356632-0.20322685046317862j)
9,-6,(0.04201085591337007-0.23543272305066112j)
9,-5,(-0.028189171871830353-0.0029828786515887374j)
9,-4,(-0.054741011937726965-0.3290066748244125j)
9,-3,(-0.07934026160309986+0.06555701561690236j)
9,-2,(0.11782981839452066+0.05107942758610115j)
9,-1,(0.12344147498953548-0.11219584989723455j)
9,0,(-0.6897123379967569+0j)
9,1,(-0.12344147498953549-0.11219584989723455j)
9,2,(0.11782981839452066-0.05107942758610114j)
9,3,(0.07934026160309984+0.06555701561690239j)
9,4,(-0.054741011937726965+0.32900667482441254j)
9,5,(0.028189171871830333-0.002982878651588732j)
9,6,(0.042010855913369984+0.2354327230506612j)
9,7,(0.2119493106356632-0.20322685046317857j)
9,8,(0.6966015823459016-0.01080649016624546j)
9,9,(0.22391647748305119+0.2773450301800568j)
10,-10,(-0.5497913531760696+0.3729255913705496j)
10,-9,(-0.051246915500991204+0.3642319464465385j)
10,-8,(-0.113188728805251+0.12915499364373997j)
10,-7,(0.16830358482728178+0.050412216512197905j)
10,-6,(-0.20423936816696914+0.10254976085818247j)
10,-5,(0.11312258837960014-0.0694591350619516j)
10,-4,(0.18625808800634952-0.0025917504206764692j)
10,-3,(0.06124312174518249-0.1843500259987049j)
10,-2,(-0.028569629113068148-0.0751580542207553j)
10,-1,(-0.16525099056764117+0.10954883645012575j)
10,0,(-0.1753374410511708+0j)
10,1,(0.16525099056764117+0.10954883645012573j)
10,2,(-0.028569629113068148+0.0751580542207553j)
10,3,(-0.0612431217451825-0.18435002599870493j)
10,4,(0.18625808800634952+0.0025917504206764592j)
10,5,(-0.11312258837960014-0.06945913506195163j)
10,6,(-0.20423936816696908-0.10254976085818249j)
10,7,(-0.16830358482728178+0.05041221651219786j)
10,8,(-0.113188728805251-0.12915499364373995j)
10,9,(0.05124691550099117+0.36423194644653845j)
10,10,(-0.5497913531760696-0.37292559137054954j)
11,-11,(0.3316232551665369+0.12258214707993514j)
11,-10,(0.002306160599867449-0.35078213944270703j)
11,-9,(0.12738523801634008+0.13107348080670486j)
11,-8,(0.01244283453863438-0.2214054524635348j)
11,-7,(0.16109911522206022+0.2567054489741564j)
11,-6,(0.00440867983539661-0.10713906204341148j)
11,-5,(0.09570643594021769-0.20675540999176875j)
11,-4,(-0.1338671753008285-0.014601593137582754j)
11,-3,(-0.054165969995011186-0.22675598139587796j)
11,-2,(0.11632852922237209+0.0143809641977499j)
11,-1,(-0.014354437328240552+0.1257552750030103j)
11,0,(-0.3845139192296172+0j)
11,1,(0.014354437328240557+0.1257552750030103j)
11,2,(0.11632852922237208-0.014380964197749858j)
11,3,(0.05416596999501123-0.226755981395878j)
11,4,(-0.13386717530082853+0.014601593137582754j)
11,5,(-0.09570643594021769-0.2067554099917688j)
11,6,(0.00440867983539661+0.10713906204341143j)
11,7,(-0.16109911522206016+0.2567054489741564j)
11,8,(0.01244283453863439+0.22140545246353482j)
11,9,(-0.12738523801634008+0.13107348080670486j)
11,10,(0.002306160599867449+0.3507821394427071j)
11,11,(-0.3316232551665369+0.12258214707993513j)
12,-12,(0.14037436192797312+0.5438097844316613j)
12,-11,(0.14007340468684737-0.03136040584010173j)
12,-10,(0.19169918474953307+0.2622720353849201j)
12,-9,(0.07817616355762062-0.4058796522293675j)
12,-8,(-0.012581676473933932-0.04055372943616887j)
12,-7,(-0.2706089437707918+0.05223482730431468j)
12,-6,(-0.04728161614525669+0.20852877783639412j)
12,-5,(0.033248504218838924+0.11042967072758293j)
12,-4,(0.02373539843464023+0.009123615656918493j)
12,-3,(0.2330679385143445+0.07671417531653003j)
12,-2,(-0.057678478065968625-0.10753889946250787j)
