l,m,alm
0,0,(-0.21751490730506348+0j)
1,-1,(0.1886146500538306-0.43098126109273927j)
1,0,(-0.5788258826202889+0j)
1,1,(-0.1886146500538306-0.43098126109273927j)
2,-2,(-0.4030127660305673+0.2744955004978564j)
2,-1,(-0.30393582501984473+0.680322546387176j)
2,0,(0.9227384268537693+0j)
2,1,(0.30393582501984473+0.680322546387176j)
2,2,(-0.4030127660305674-0.2744955004978565j)
3,-3,(-0.030870081973671665-0.667958163172344j)
3,-2,(0.05297871400027779-0.49446751928121874j)
3,-1,(-0.5179308757532018-0.02124469841950441j)
3,0,(-1.3288668781167878+0j)
3,1,(0.5179308757532018-0.02124469841950441j)
3,2,(0.052978714000277795+0.49446751928121874j)
3,3,(0.030870081973671703-0.667958163172344j)
4,-4,(-0.6416463376949911-0.037409838535144006j)
4,-3,(0.5294157899343538-0.16434945440509446j)
4,-2,(0.562370259897747-0.42862401008409456j)
4,-1,(0.03664815782281329+0.16905734182539203j)
4,0,(-0.6490529294568856+0j)
4,1,(-0.03664815782281335+0.16905734182539203j)
4,2,(0.562370259897747+0.42862401008409456j)
4,3,(-0.5294157899343537-0.16434945440509446j)
4,4,(-0.6416463376949911+0.037409838535144006j)
5,-5,(-0.38600388582031514-0.2319867327004345j)
5,-4,(0.06101730306868875+0.2949156106148518j)
5,-3,(-0.000658749754313556+0.3331624587465775j)
5,-2,(-0.358136628093237+0.01807763927388901j)
5,-1,(0.11918483960353826-0.08742624795544263j)
5,0,(-0.7242429334055658+0j)
5,1,(-0.11918483960353822-0.0874262479554426j)
5,2,(-0.3581366280932371-0.01807763927388901j)
5,3,(0.0006587497543135768+0.3331624587465775j)
5,4,(0.06101730306868875-0.2949156106148518j)
5,5,(0.386003885820315-0.2319867327004345j)
6,-6,(0.25311411743293033+0.36284594261685077j)
6,-5,(0.04978657956259091-0.4802068564667168j)
6,-4,(0.003495379205259075+0.15498015605078558j)
6,-3,(-0.18043755902856407-0.12114180515061372j)
6,-2,(-0.4197120429077553+0.06293362672527403j)
6,-1,(0.3468792531233121-0.12485310397172278j)
6,0,(-0.08336351281043826+0j)
6,1,(-0.3468792531233121-0.1248531039717228j)
6,2,(-0.4197120429077553-0.06293362672527403j)
6,3,(0.18043755902856415-0.12114180515061378j)
6,4,(0.003495379205259083-0.15498015605078555j)
6,5,(-0.049786579562590895-0.4802068564667167j)
6,6,(0.25311411743293033-0.36284594261685066j)
7,-7,(-0.29396733715330187-0.16041619430498524j)
7,-6,(-0.013718092837703639+0.11251447351422796j)
7,-5,(0.22131706382897143+0.021061689774021963j)
7,-4,(0.036430231862384053+0.051594295145238486j)
7,-3,(0.4540448450689967-0.12876376111383203j)
7,-2,(-0.07873526302240481+0.13842406418578898j)
7,-1,(-0.15075712342845968+0.25002584775015213j)
7,0,(-0.5605781759535253+0j)
7,1,(0.1507571234284597+0.2500258477501522j)
7,2,(-0.07873526302240481-0.13842406418578898j)
7,3,(-0.4540448450689967-0.128763761113832j)
7,4,(0.03643023186238406-0.05159429514523847j)
7,5,(-0.2213170638289714+0.021061689774021963j)
7,6,(-0.013718092837703597-0.11251447351422796j)
7,7,(0.2939673371533019-0.16041619430498527j)
8,-8,(0.29530445198452027-0.07885515675440734j)
8,-7,(-0.22310693150510133+0.05647860026529156j)
8,-6,(0.31777209111972415+0.04331860631538104j)
8,-5,(-0.34355386282905936+0.0204322073299372j)
8,-4,(-0.07205701170239585-0.01215741924387719j)
8,-3,(-0.1128512987757347+0.017428219483303257j)
8,-2,(0.08198360500156866+0.15545611775707116j)
8,-1,(-0.21007480111062052-0.0487684783036578j)
8,0,(-0.30763769529553164+0j)
8,1,(0.21007480111062057-0.04876847830365782j)
8,2,(0.08198360500156869-0.15545611775707116j)
8,3,(0.1128512987757347+0.017428219483303257j)
8,4,(-0.07205701170239584+0.012157419243877159j)
8,5,(0.34355386282905936+0.02043220732993721j)
8,6,(0.3177720911197241-0.04331860631538104j)
8,7,(0.22310693150510133+0.056478600265291556j)
8,8,(0.29530445198452027+0.07885515675440734j)
9,-9,(-0.2376638036291673-0.04169808389463691j)
9,-8,(0.33492750998431486-0.01785058247687036j)
9,-7,(-0.11624794703495772+0.13166695322569177j)
9,-6,(0.08660811470697148+0.1410573052945962j)
9,-5,(-0.08713765113807392-0.2761454598278839j)
9,-4,(0.07909136354187182+0.14685606874008816j)
9,-3,(-0.2183253686704972-0.18615395663374618j)
9,-2,(0.183586421322037-0.15703066637086452j)
9,-1,(0.20168851497582738-0.03605483118553365j)
9,0,(-0.5927621142779438+0j)
9,1,(-0.20168851497582743-0.03605483118553365j)
9,2,(0.18358642132203698+0.15703066637086455j)
9,3,(0.2183253686704972-0.18615395663374618j)
9,4,(0.07909136354187184-0.1468560687400882j)
9,5,(0.08713765113807391-0.2761454598278839j)
9,6,(0.08660811470697151-0.1410573052945962j)
9,7,(0.1162479470349577+0.13166695322569177j)
9,8,(0.33492750998431486+0.01785058247687035j)
9,9,(0.2376638036291673-0.04169808389463692j)
10,-10,(0.4212694861872768+0.09935757000590965j)
10,-9,(-0.3127077222318853+0.07567394840572096j)
10,-8,(0.10756176027951422-0.11160250501273161j)
10,-7,(0.1272689954362885+0.2795354580553497j)
10,-6,(-0.09290525527987063-0.1070444823868856j)
10,-5,(0.20679890431627115+0.1699252891546077j)
10,-4,(0.15351659286910235-0.023645091275967776j)
10,-3,(-0.007013429151925659+0.2991582267441662j)
10,-2,(-0.04381275080061674-0.10861986539495387j)
10,-1,(0.20206645813159974-0.20771727291085407j)
10,0,(0.008778299899973984+0j)
10,1,(-0.20206645813159974-0.20771727291085404j)
10,2,(-0.04381275080061674+0.10861986539495386j)
10,3,(0.007013429151925639+0.2991582267441663j)
10,4,(0.15351659286910235+0.023645091275967776j)
10,5,(-0.20679890431627115+0.16992528915460767j)
10,6,(-0.09290525527987066+0.10704448238688563j)
10,7,(-0.1272689954362885+0.2795354580553497j)
10,8,(0.10756176027951428+0.11160250501273163j)
10,9,(0.3127077222318853+0.07567394840572092j)
10,10,(0.42126948618727666-0.09935757000590968j)
11,-11,(-0.5507518820683848-0.15294333607798616j)
11,-10,(0.1945846257308538-0.15001557943828236j)
11,-9,(0.27417820731373976+0.39748835447098896j)
11,-8,(-0.14154004397497488-0.26370187882104074j)
11,-7,(0.08654532949258537-0.25909116068794824j)
11,-6,(0.12828233595141017+0.06349172413777708j)
11,-5,(-0.2978422270886354+0.12843955232792523j)
11,-4,(0.09374534277196171-0.25108732457632305j)
11,-3,(-0.0762767159994832+0.03301987756219201j)
11,-2,(-0.15144327654805054+0.1644373292237671j)
11,-1,(-0.04101406667659913+0.05771236152098323j)
11,0,(0.06865000445858048+0j)
11,1,(0.04101406667659914+0.057712361520983226j)
11,2,(-0.1514432765480505-0.16443732922376708j)
11,3,(0.07627671599948323+0.033019877562192j)
11,4,(0.09374534277196171+0.25108732457632305j)
11,5,(0.2978422270886354+0.12843955232792523j)
11,6,(0.12828233595141017-0.06349172413777707j)
11,7,(-0.08654532949258534-0.25909116068794824j)
11,8,(-0.14154004397497494+0.2637018788210408j)
11,9,(-0.27417820731373976+0.39748835447098896j)
11,10,(0.1945846257308538+0.15001557943828236j)
11,11,(0.5507518820683848-0.15294333607798616j)
12,-12,(0.6093803481364979+0.06874810629459181j)
12,-11,(-0.5135382974209904+0.22085310015347642j)
12,-10,(0.05353638499704818+0.01830500603991238j)
12,-9,(-0.017065992048547297+0.11614216763196368j)
12,-8,(-0.09629645563422834+0.10147054756593459j)
12,-7,(0.11361276683020033-0.3079468756607003j)
12,-6,(-0.007398335645924781-0.16075914253060855j)
12,-5,(-0.05987036726692888+0.10925670194690516j)
12,-4,(-0.028661473760688148-0.15451908147489016j)
12,-3,(0.1306306226499829-0.14768560957332097j)
12,-2,(0.06303939906298184+0.009918999674857343j)
12,-1,(-0.33390319751729014+0.09968543077340887j)
12,0,(0.01623827471958245+0j)
12,1,(0.3339031975172902+0.09968543077340887j)
12,2,(0.06303939906298185-0.009918999674857364j)
12,3,(-0.1306306226499829-0.14768560957332091j)
12,4,(-0.028661473760688137+0.15451908147489016j)
12,5,(0.059870367266928896+0.10925670194690515j)
12,6,(-0.007398335645924781+0.1607591425306085j)
12,7,(-0.11361276683020034-0.3079468756607004j)
12,8,(-0.09629645563422834-0.10147054756593459j)
12,9,(0.017065992048547297+0.11614216763196367j)
12,10,(0.05353638499704816-0.01830500603991236j)
12,11,(0.5135382974209904+0.2208531001534764j)
12,12,(0.609380348136498-0.06874810629459181j)
13,-13,(-0.40106943433376263-0.0189360139788085j)
13,-12,(0.3781353410694605-0.04497620778999463j)
13,-11,(0.056407473004509594+0.29850019745624784j)
13,-10,(-0.1814995770349031-0.24613040978863218j)
13,-9,(0.12434553692989726-0.2505030129373627j)
13,-8,(-0.11523108344559367+0.24578021187656832j)
13,-7,(-0.027574012887892855+0.011714767651112772j)
13,-6,(0.013845882133556418-0.25853540712626366j)
13,-5,(0.17824207469627168+0.2066405322692869j)
13,-4,(-0.1581659508902304+0.1743925948204879j)
13,-3,(-0.007522070162326635-0.052850936342165214j)
13,-2,(0.3473803312506158-0.0795421074893652j)
13,-1,(-0.020404165408839364-0.06101425336718429j)
13,0,(-0.4988474214610866+0j)
13,1,(0.020404165408839364-0.06101425336718429j)
13,2,(0.3473803312506158+0.07954210748936519j)
13,3,(0.00752207016232663-0.052850936342165235j)
13,4,(-0.15816595089023042-0.17439259482048788j)
13,5,(-0.1782420746962717+0.20664053226928694j)
13,6,(0.01384588213355642+0.25853540712626366j)
13,7,(0.027574012887892844+0.011714767651112751j)
13,8,(-0.11523108344559371-0.2457802118765684j)
13,9,(-0.12434553692989726-0.25050301293736266j)
13,10,(-0.1814995770349032+0.24613040978863218j)
13,11,(-0.056407473004509615+0.2985001974562479j)
13,12,(0.37813534106946056+0.04497620778999463j)
13,13,(0.4010694343337626-0.018936013978808505j)
14,-14,(0.315464942734459-0.13002393289785596j)
14,-13,(-0.3972111858745576+0.1216251832144768j)
14,-12,(0.06431478038087172-0.12273439404697842j)
14,-11,(0.2556545128097622+0.12401408832778535j)
14,-10,(-0.23379727779169196+0.15839501256436536j)
14,-9,(-0.09298928198473351-0.265551206914828j)
14,-8,(0.08998730654117247+0.1989186200684863j)
14,-7,(-0.11761170099168286+0.2520570522313556j)
14,-6,(0.007260269205584622-0.17973820434614837j)
14,-5,(0.017321958223590242-0.15987485675979574j)
14,-4,(-0.04793671423513272+0.16002183166560954j)
14,-3,(-0.08379822522619784+0.09993483439486082j)
14,-2,(0.029232261097817375-0.08308504189001162j)
14,-1,(0.08720253725312237-0.08937142682712305j)
14,0,(-0.25310676023661055+0j)
14,1,(-0.08720253725312233-0.08937142682712308j)
14,2,(0.029232261097817375+0.08308504189001165j)
14,3,(0.08379822522619786+0.09993483439486078j)
14,4,(-0.04793671423513275-0.1600218316656096j)
14,5,(-0.017321958223590242-0.15987485675979574j)
14,6,(0.0072602692055846315+0.17973820434614846j)
14,7,(0.11761170099168289+0.2520570522313556j)
14,8,(0.08998730654117247-0.1989186200684863j)
14,9,(0.09298928198473354-0.26555120691482803j)
14,10,(-0.23379727779169202-0.15839501256436536j)
14,11,(-0.25565451280976226+0.12401408832778539j)
14,12,(0.06431478038087174+0.1227343940469784j)
14,13,(0.3972111858745576+0.12162518321447677j)
14,14,(0.315464942734459+0.13002393289785596j)
15,-15,(-0.3991871185145182+0.007995620124964914j)
15,-14,(0.12216551498783923+0.10226671547852972j)
15,-13,(0.09734659215578649+0.25111251519604266j)
15,-12,(-0.26017815745926703-0.1312697693271727j)
15,-11,(0.06065684843669717-0.24390662335885888j)
15,-10,(0.13114373499781237+0.37000604053220515j)
15,-9,(-0.1716397646223998-0.1106242850783744j)
15,-8,(0.22806911140879293-0.2573672066356407j)
15,-7,(0.11228486579933883+0.07817687800151434j)
15,-6,(-0.15686330233550777+0.05641298490188819j)
15,-5,(0.06648042526849055-0.3795323839830089j)
15,-4,(0.007494068490788307+0.0008498265698060707j)
15,-3,(-0.055016815511365696+0.15056126920763865j)
15,-2,(0.030935521627573924-0.01783793473016946j)
15,-1,(0.268534003617299-0.05903156554757915j)
15,0,(-0.07505229150914973+0j)
15,1,(-0.26853400361729896-0.05903156554757913j)
15,2,(0.030935521627573924+0.017837934730169456j)
15,3,(0.055016815511365676+0.15056126920763865j)
15,4,(0.007494068490788287-0.0008498265698060656j)
15,5,(-0.06648042526849053-0.3795323839830089j)
15,6,(-0.15686330233550777-0.05641298490188819j)
15,7,(-0.11228486579933887+0.07817687800151434j)
15,8,(0.22806911140879293+0.2573672066356407j)
15,9,(0.1716397646223998-0.1106242850783744j)
15,10,(0.1311437349978124-0.3700060405322053j)
15,11,(-0.06065684843669717-0.24390662335885893j)
15,12,(-0.2601781574592671+0.13126976932717274j)
15,13,(-0.09734659215578652+0.25111251519604266j)
15,14,(0.12216551498783927-0.10226671547852974j)
15,15,(0.39918711851451816+0.00799562012496494j)
