l,m,alm
0,0,(0.16059288315582781+0j)
1,-1,(0.1268356486755341-1.4076359321277363j)
1,0,(-0.7076693101315283+0j)
1,1,(-0.1268356486755341-1.4076359321277363j)
2,-2,(-1.4144195716734946+0.5031010071142479j)
2,-1,(-2.003603399369369+0.16451357971876474j)
2,0,(-0.26939678324279065+0j)
2,1,(2.0036033993693696+0.16451357971876457j)
2,2,(-1.4144195716734946-0.503101007114248j)
3,-3,(1.7750937764176635-0.9380646145040735j)
3,-2,(1.7125943262861556-0.2175393381945607j)
3,-1,(0.377132149459992-0.5909086948638048j)
3,0,(-1.7773890524215465+0j)
3,1,(-0.377132149459992-0.590908694863805j)
3,2,(1.7125943262861558+0.21753933819456076j)
3,3,(-1.7750937764176635-0.9380646145040735j)
4,-4,(-1.5223441960117692+1.9297332520671164j)
4,-3,(4.121967098486599+2.3586280053860755j)
4,-2,(0.012354765089333425-0.2752844968716287j)
4,-1,(1.1602133163844806-0.6134128729188142j)
4,0,(-1.1913666542921726+0j)
4,1,(-1.1602133163844806-0.6134128729188142j)
4,2,(0.012354765089333508+0.2752844968716287j)
4,3,(-4.121967098486599+2.3586280053860755j)
4,4,(-1.5223441960117692-1.9297332520671164j)
5,-5,(0.2729506415084812-0.10577567231766614j)
5,-4,(-1.3109684683165739+0.36630539556764247j)
5,-3,(1.4710158677422407-0.8363707621471866j)
5,-2,(-0.23293703478894842-1.2784971905775806j)
5,-1,(-0.9307582862615315-0.13200845169588316j)
5,0,(0.6682893028268627+0j)
5,1,(0.9307582862615315-0.1320084516958831j)
5,2,(-0.2329370347889485+1.2784971905775808j)
5,3,(-1.4710158677422407-0.8363707621471866j)
5,4,(-1.3109684683165739-0.3663053955676425j)
5,5,(-0.27295064150848103-0.10577567231766598j)
6,-6,(2.305673451013024-0.9369092697209445j)
6,-5,(-0.3631602760140133-1.947083590088099j)
6,-4,(0.7828191871693044-0.7195081682611852j)
6,-3,(-1.0270120581554676+0.2810282029762974j)
6,-2,(1.2602570732460032+0.40467577167065105j)
6,-1,(-0.003925066830617318+0.6834084979694613j)
6,0,(0.40629152604754365+0j)
6,1,(0.00392506683061738+0.6834084979694612j)
6,2,(1.2602570732460034-0.404675771670651j)
6,3,(1.0270120581554678+0.2810282029762973j)
6,4,(0.7828191871693044+0.7195081682611852j)
6,5,(0.3631602760140134-1.947083590088099j)
6,6,(2.3056734510130235+0.9369092697209442j)
7,-7,(-0.43240058374777585+2.302577571977565j)
7,-6,(0.5921079904563-1.6866995631235286j)
7,-5,(-0.3604572627916475+0.18216310635703312j)
7,-4,(-2.365345778427663+1.26963909687039j)
7,-3,(-0.46886193138107074+1.0282030394140047j)
7,-2,(-0.41309541448492926+1.1700975231418995j)
7,-1,(0.7652695345311056+0.3206840217495003j)
7,0,(-2.045032351692668+0j)
7,1,(-0.7652695345311056+0.3206840217495001j)
7,2,(-0.41309541448492926-1.1700975231418995j)
7,3,(0.46886193138107074+1.0282030394140047j)
7,4,(-2.3653457784276637-1.26963909687039j)
7,5,(0.36045726279164736+0.18216310635703306j)
7,6,(0.5921079904563002+1.6866995631235282j)
7,7,(0.43240058374777585+2.302577571977565j)
8,-8,(-0.8133987487972955-2.2136750497876063j)
8,-7,(-2.010863419340896-1.182117430700091j)
8,-6,(2.4790080022319705-0.21379825942979075j)
8,-5,(-2.493376354596645-0.014478575579940424j)
8,-4,(1.1090710715381344+1.3598711166648227j)
8,-3,(-0.245969713057866-2.3138273844801294j)
8,-2,(-0.18364659842153672-0.8646060903713987j)
8,-1,(-0.3346305918427272-0.03304168276629864j)
8,0,(-0.7422811757855522+0j)
8,1,(0.3346305918427272-0.03304168276629864j)
8,2,(-0.1836465984215365+0.8646060903713985j)
8,3,(0.24596971305786614-2.3138273844801294j)
8,4,(1.1090710715381342-1.3598711166648225j)
8,5,(2.4933763545966454-0.014478575579940424j)
8,6,(2.47900800223197+0.21379825942979075j)
8,7,(2.010863419340896-1.1821174307000903j)
8,8,(-0.8133987487972958+2.2136750497876063j)
9,-9,(-1.87272398281329-5.2204564965750215j)
9,-8,(3.7850121069494707-0.8195038571904328j)
9,-7,(-1.4968298866584044+3.8333227312998135j)
9,-6,(1.3904067886087212-3.044721257796718j)
9,-5,(-0.2179818764687477+0.9652930383546584j)
9,-4,(3.1912959996301917-0.6158327777395611j)
9,-3,(-0.8669239584915348-0.18185844026264253j)
9,-2,(-0.20807107922439902-1.0815274012639071j)
9,-1,(-0.5475383629658563+1.1600303581257698j)
9,0,(0.7472895820120915+0j)
9,1,(0.5475383629658563+1.1600303581257698j)
9,2,(-0.20807107922439902+1.0815274012639071j)
9,3,(0.8669239584915348-0.1818584402626427j)
