l,m,alm
0,0,(0.45204785933396263+0j)
1,-1,(-0.5332250106487088+1.7036099757737988j)
1,0,(-1.1474753385321756+0j)
1,1,(0.5332250106487088+1.7036099757737988j)
2,-2,(-0.8268692521409854-0.6249782798003093j)
2,-1,(2.7948127159376144-1.2795079861363108j)
2,0,(-1.8639854317203952+0j)
2,1,(-2.7948127159376153-1.279507986136311j)
2,2,(-0.8268692521409855+0.6249782798003094j)
3,-3,(-1.8037504610563897-0.38639615930151666j)
3,-2,(0.6740394892410948-1.3688073437939965j)
3,-1,(-0.1705183856541264+1.4224948797074544j)
3,0,(2.632749544411477+0j)
3,1,(0.17051838565412655+1.4224948797074544j)
3,2,(0.6740394892410945+1.3688073437939965j)
3,3,(1.8037504610563897-0.38639615930151683j)
4,-4,(0.1936803400134194-1.9256829284802512j)
4,-3,(-0.9134692029793262+2.650190375522619j)
4,-2,(-1.7969775755271125+0.37840009403776875j)
4,-1,(0.8776727642889686+0.34436029019368647j)
4,0,(-0.4496176231348008+0j)
4,1,(-0.8776727642889686+0.3443602901936864j)
4,2,(-1.7969775755271125-0.37840009403776864j)
4,3,(0.9134692029793262+2.6501903755226186j)
4,4,(0.1936803400134194+1.9256829284802517j)
5,-5,(-0.7993224185531528-0.3568730497886567j)
5,-4,(-1.278631125890697+0.772414785376139j)
5,-3,(-1.5712933104408766+0.27698196859288454j)
5,-2,(1.000986376518015-0.023647569038595842j)
5,-1,(1.1369053865789005-1.4765786800686702j)
5,0,(-1.2791911720221245+0j)
5,1,(-1.1369053865789005-1.4765786800686702j)
5,2,(1.0009863765180154+0.023647569038595925j)
5,3,(1.5712933104408766+0.2769819685928842j)
5,4,(-1.2786311258906973-0.772414785376139j)
5,5,(0.7993224185531528-0.3568730497886566j)
6,-6,(-1.926132877212063+0.09673474450608455j)
6,-5,(2.786598579921297+1.7566512749371597j)
6,-4,(0.7896760967850652-2.4382706591948415j)
6,-3,(-0.3876624615562449+1.4326364896601704j)
6,-2,(-0.6789474829683713+0.5925279537303945j)
6,-1,(-0.4881408318271901+0.5474981804647645j)
6,0,(2.5208357431934485+0j)
6,1,(0.48814083182719015+0.5474981804647645j)
6,2,(-0.6789474829683714-0.5925279537303945j)
6,3,(0.387662461556245+1.4326364896601709j)
6,4,(0.7896760967850649+2.4382706591948415j)
6,5,(-2.786598579921297+1.7566512749371594j)
6,6,(-1.926132877212063-0.0967347445060843j)
7,-7,(-1.588990957710693-0.10442154688629811j)
7,-6,(-0.48955034776319906+2.229149016028256j)
7,-5,(-1.706826132222626-1.2906409941208212j)
7,-4,(-0.5528388125129214-0.8801554551114779j)
7,-3,(1.269882162286732+0.7668881919377013j)
7,-2,(-0.37250085286385276+1.3531341204375573j)
7,-1,(0.17052309830960674-0.09233789147300137j)
7,0,(-0.9704551555859406+0j)
7,1,(-0.17052309830960666-0.09233789147300141j)
7,2,(-0.37250085286385287-1.3531341204375573j)
7,3,(-1.269882162286732+0.7668881919377015j)
7,4,(-0.5528388125129218+0.880155455111478j)
7,5,(1.706826132222626-1.290640994120821j)
7,6,(-0.4895503477631989-2.2291490160282557j)
7,7,(1.588990957710693-0.10442154688629827j)
8,-8,(0.10519477405072664+1.1614293949734074j)
8,-7,(2.112327422671196-3.3254348053061182j)
8,-6,(-1.4365409155891495-1.6712557557016507j)
8,-5,(-0.3844892159735574+1.6199391140583443j)
8,-4,(-1.2463404702702614+1.3781264228786805j)
8,-3,(1.8483524995074918-1.6354421913605268j)
8,-2,(1.7851683268107257-0.9509373198872052j)
8,-1,(-0.21211352227312602-1.5063931593796551j)
8,0,(0.1744363910631863+0j)
8,1,(0.21211352227312597-1.5063931593796558j)
8,2,(1.7851683268107255+0.9509373198872052j)
8,3,(-1.848352499507492-1.6354421913605268j)
8,4,(-1.2463404702702614-1.37812642287868j)
8,5,(0.38448921597355734+1.6199391140583446j)
8,6,(-1.4365409155891493+1.6712557557016514j)
8,7,(-2.1123274226711954-3.325434805306118j)
8,8,(0.10519477405072682-1.1614293949734074j)
9,-9,(0.6314716591226303+0.9349270317396345j)
9,-8,(-0.5259517178605921-0.7370469017200036j)
9,-7,(-2.5230766327833236+2.4609394927900516j)
9,-6,(-0.1038628226562272+1.5326535836910922j)
9,-5,(-1.0997062018221808+0.4743623738036483j)
9,-4,(0.9223196680774052+0.1458073427639504j)
9,-3,(-0.5306742556390035-0.745249534923078j)
9,-2,(0.869624641673705-1.6433194779495186j)
9,-1,(-0.6369285226060039-0.02084875300216892j)
9,0,(0.6396193697676669+0j)
9,1,(0.6369285226060039-0.020848753002169002j)
9,2,(0.8696246416737053+1.6433194779495186j)
9,3,(0.5306742556390035-0.7452495349230781j)
9,4,(0.9223196680774052-0.1458073427639504j)
9,5,(1.0997062018221804+0.47436237380364815j)
9,6,(-0.1038628226562274-1.5326535836910917j)
9,7,(2.523076632783323+2.4609394927900516j)
9,8,(-0.5259517178605921+0.7370469017200035j)
9,9,(-0.6314716591226304+0.9349270317396348j)
10,-10,(0.8018563935984031+1.2277098152644919j)
10,-9,(-1.487396244634806-3.4718672442209506j)
10,-8,(-0.45010623747536443+0.24210203500120955j)
10,-7,(1.4368623831524547+1.2256891453267413j)
10,-6,(0.24770706759073752-1.8400749788892203j)
10,-5,(0.04588436446069579-0.5116753211867423j)
10,-4,(-1.4199023128106019+1.2105915714821225j)
10,-3,(-1.4927798402963437-0.808293124213915j)
