l,m,alm
0,0,(0.42879796587030466+0j)
1,-1,(-1.7760522579856335+1.4266699100928626j)
1,0,(-0.36070354024521195+0j)
1,1,(1.7760522579856335+1.4266699100928626j)
2,-2,(-0.1067526220436522-2.5028157148265766j)
2,-1,(1.1076225284500902+2.1490419814611745j)
2,0,(0.21479745824622187+0j)
2,1,(-1.1076225284500902+2.1490419814611745j)
2,2,(-0.10675262204365212+2.5028157148265766j)
3,-3,(1.0190195795029555+0.4224282623664416j)
3,-2,(-0.614344725688783+1.077330307396131j)
3,-1,(-0.8050049649067981+0.6458560656550884j)
3,0,(2.917897568363109+0j)
3,1,(0.8050049649067981+0.6458560656550884j)
3,2,(-0.614344725688783-1.0773303073961302j)
3,3,(-1.0190195795029557+0.42242826236644176j)
4,-4,(0.02068385931578499+0.4700400572347401j)
4,-3,(-3.0799098862135454-1.4012294362723237j)
4,-2,(0.5944975212959435-1.9227499711960176j)
4,-1,(-2.1442437426792194-0.4135210294467323j)
4,0,(0.04408148271798207+0j)
4,1,(2.1442437426792194-0.41352102944673236j)
4,2,(0.5944975212959435+1.9227499711960176j)
4,3,(3.0799098862135454-1.4012294362723237j)
4,4,(0.020683859315784908-0.4700400572347402j)
5,-5,(0.6162156813855407-1.5681868848767706j)
5,-4,(2.099072917875898+1.6649077378206765j)
5,-3,(0.13975424238406373-1.0050228263968395j)
5,-2,(2.3658695287002494-0.494147543504761j)
5,-1,(-0.7932667253301062-0.9876095578917851j)
5,0,(-2.8535328205931236+0j)
5,1,(0.7932667253301062-0.9876095578917851j)
5,2,(2.36586952870025+0.4941475435047611j)
5,3,(-0.13975424238406356-1.0050228263968395j)
5,4,(2.0990729178758984-1.6649077378206767j)
5,5,(-0.6162156813855411-1.5681868848767704j)
6,-6,(2.2753609496179408-1.0525151676995184j)
6,-5,(-3.9827466517194696-0.6372612078326433j)
6,-4,(1.06377600010167+1.666490809163163j)
6,-3,(-1.2897479918506696+0.9682304187002512j)
6,-2,(0.37145899703073837+0.6539589858548686j)
6,-1,(-0.39623695169027295-0.8739759430667441j)
6,0,(0.41705079973384224+0j)
6,1,(0.39623695169027284-0.8739759430667442j)
6,2,(0.37145899703073837-0.6539589858548686j)
6,3,(1.2897479918506696+0.9682304187002515j)
6,4,(1.06377600010167-1.666490809163163j)
6,5,(3.9827466517194683-0.6372612078326435j)
6,6,(2.27536094961794+1.0525151676995184j)
7,-7,(1.0401606522750995+1.6636830989064415j)
7,-6,(3.833882155676609-4.552389880639676j)
7,-5,(-1.604967523485554-2.576309590030705j)
7,-4,(1.823116165160294+0.13088443324033394j)
7,-3,(-1.109385854862838-0.5716297887589887j)
7,-2,(0.4756338480674374+0.37952758823328253j)
7,-1,(-0.04191282350945101+0.9524757871952899j)
7,0,(-1.2082066999189056+0j)
7,1,(0.04191282350945093+0.9524757871952901j)
7,2,(0.47563384806743736-0.37952758823328264j)
7,3,(1.1093858548628377-0.5716297887589887j)
7,4,(1.8231161651602945-0.13088443324033386j)
7,5,(1.6049675234855536-2.576309590030704j)
7,6,(3.833882155676609+4.552389880639676j)
7,7,(-1.0401606522750995+1.6636830989064415j)
8,-8,(-1.884355416667097-1.3165710889441016j)
8,-7,(2.3772612490684617+3.8878938193693213j)
8,-6,(2.6566950588846723-1.979835150692341j)
8,-5,(-0.14032883453932146-0.06397727135715153j)
8,-4,(0.8253044829303123-0.4266829846611789j)
8,-3,(0.17596636145335715+1.158517242756768j)
8,-2,(-0.38366341957278255+0.7081555250091507j)
8,-1,(1.291257295423839+1.345325023396402j)
8,0,(-0.21353386192613696+0j)
8,1,(-1.2912572954238393+1.3453250233964023j)
8,2,(-0.38366341957278255-0.7081555250091507j)
8,3,(-0.17596636145335723+1.1585172427567685j)
8,4,(0.8253044829303124+0.4266829846611789j)
8,5,(0.14032883453932113-0.06397727135715137j)
8,6,(2.6566950588846723+1.979835150692341j)
8,7,(-2.3772612490684617+3.8878938193693213j)
8,8,(-1.884355416667097+1.3165710889441016j)
9,-9,(-1.1550596717679968-3.067156806656633j)
9,-8,(-0.4202237145339828-3.2102416978685566j)
9,-7,(1.4305247546046378+5.1023309511142685j)
9,-6,(-0.8898581467432839-0.1309870007582144j)
9,-5,(-2.305616857434068-0.08421108006554769j)
9,-4,(-0.12487755317083739-1.7004847486853902j)
