l,m,alm
0,0,(-0.2997655420513096+0j)
1,-1,(-1.375803624139996+1.3377432754020737j)
1,0,(-0.8083293581855191+0j)
1,1,(1.375803624139996+1.3377432754020737j)
2,-2,(0.9490225795202811+0.3844032369665886j)
2,-1,(-1.7568685783200668+0.023486134922199225j)
2,0,(-0.06330964347696551+0j)
2,1,(1.7568685783200675+0.023486134922199225j)
2,2,(0.9490225795202811-0.3844032369665891j)
3,-3,(-4.446852323431981-1.426373098669379j)
3,-2,(3.62156350897815+3.8064089770026515j)
3,-1,(2.0644526623782165+0.6951784955674518j)
3,0,(5.153498437298647+0j)
3,1,(-2.064452662378216+0.6951784955674518j)
3,2,(3.621563508978149-3.806408977002652j)
3,3,(4.446852323431981-1.4263730986693788j)
4,-4,(-0.018395384315424628+2.252111043273189j)
4,-3,(6.282295811039978+2.307724413525291j)
4,-2,(0.6119506204978289+1.0342589350665006j)
4,-1,(-0.3316802193187112-0.8251618628548135j)
4,0,(2.436543407552636+0j)
4,1,(0.3316802193187114-0.8251618628548134j)
4,2,(0.6119506204978289-1.0342589350665004j)
4,3,(-6.28229581103998+2.307724413525291j)
4,4,(-0.018395384315424628-2.252111043273189j)
5,-5,(-5.2710853357934475-0.9962027842303051j)
5,-4,(-5.424563139250084-2.8834094483023116j)
5,-3,(-2.906223770462717-1.7234595799725736j)
5,-2,(0.3927433797474883+0.45112454930330387j)
5,-1,(-0.14744329665542516+0.9085952923609829j)
5,0,(-4.059119033965047+0j)
5,1,(0.14744329665542483+0.9085952923609825j)
5,2,(0.39274337974748835-0.45112454930330403j)
5,3,(2.9062237704627165-1.7234595799725736j)
5,4,(-5.424563139250084+2.8834094483023116j)
5,5,(5.271085335793447-0.9962027842303051j)
6,-6,(3.5145109980422475-2.2069291374928546j)
6,-5,(-4.80934935735322-0.7065703558703879j)
6,-4,(-4.478583434135219+0.9870533054108684j)
6,-3,(-0.7867849319695304-0.27914279918790863j)
6,-2,(-1.3032300496392812-1.3357200569599368j)
6,-1,(1.6398008241493849+1.9170664656151104j)
6,0,(-4.352117292452792+0j)
6,1,(-1.6398008241493844+1.9170664656151104j)
6,2,(-1.3032300496392806+1.3357200569599368j)
6,3,(0.7867849319695307-0.2791427991879087j)
6,4,(-4.47858343413522-0.9870533054108681j)
6,5,(4.809349357353219-0.7065703558703882j)
6,6,(3.5145109980422466+2.2069291374928546j)
7,-7,(-2.610183805787065+0.09173656448883906j)
7,-6,(-4.71267966900247+4.240885564368327j)
7,-5,(-2.4835529186586567+0.7075006392493938j)
7,-4,(1.5824628524524795-3.0372033873421858j)
7,-3,(3.1514813992739863+0.8703668335785791j)
7,-2,(-1.7491997205050844-0.9445738854253117j)
7,-1,(-0.9127071167208725-1.1362960141431446j)
7,0,(-1.4231379674604914+0j)
7,1,(0.9127071167208726-1.1362960141431449j)
7,2,(-1.7491997205050844+0.9445738854253115j)
7,3,(-3.1514813992739863+0.8703668335785791j)
7,4,(1.5824628524524793+3.037203387342187j)
7,5,(2.4835529186586562+0.7075006392493937j)
7,6,(-4.71267966900247-4.240885564368328j)
7,7,(2.610183805787065+0.09173656448883914j)
8,-8,(3.5033660157569524-1.092027194980028j)
8,-7,(5.600783845249099+1.9080720852955368j)
8,-6,(-0.5684186549536658-0.5903147617135277j)
8,-5,(-4.631802119285402+2.819278728130119j)
8,-4,(0.47694433977129447-2.5329051380031635j)
8,-3,(0.7101668744990091-1.229820381320874j)
8,-2,(0.34651238505162163+0.012289606752821834j)
8,-1,(-1.3053332331065068-0.5358219032009542j)
8,0,(-0.2799532839199246+0j)
8,1,(1.3053332331065066-0.535821903200954j)
8,2,(0.3465123850516217-0.012289606752821834j)
8,3,(-0.710166874499009-1.229820381320874j)
8,4,(0.47694433977129447+2.5329051380031635j)
8,5,(4.631802119285402+2.81927872813012j)
8,6,(-0.5684186549536655+0.590314761713528j)
8,7,(-5.600783845249098+1.9080720852955366j)
8,8,(3.5033660157569524+1.092027194980028j)
9,-9,(-1.87280660577075+3.893116021294756j)
9,-8,(-0.5003883373143077+3.9814625542245j)
9,-7,(-8.698795372124806-0.053836008998025583j)
9,-6,(-2.078353832147608+3.3644599595418208j)
9,-5,(0.7483267581955523+1.160981271425892j)
9,-4,(0.9527755349839154+3.0483092346775416j)
9,-3,(-0.4411032512476723+0.7078055888164873j)
9,-2,(2.5362004254347776+0.9493983056884409j)
9,-1,(0.7758506838876866-0.7680159888258571j)
9,0,(3.3688061319449987+0j)
9,1,(-0.7758506838876866-0.7680159888258571j)
9,2,(2.5362004254347776-0.9493983056884411j)
9,3,(0.4411032512476722+0.7078055888164876j)
9,4,(0.9527755349839161-3.0483092346775416j)
9,5,(-0.748326758195552+1.160981271425892j)
9,6,(-2.0783538321476085-3.3644599595418208j)
9,7,(8.698795372124804-0.05383600899802542j)
9,8,(-0.500388337314308-3.9814625542245j)
9,9,(1.87280660577075+3.893116021294756j)
10,-10,(2.864286371770322+0.7988920635749643j)
10,-9,(4.718674261978776-0.06880902425118617j)
10,-8,(5.617686360291941+3.3217254744667644j)
10,-7,(6.2964277645434885+0.8070478989062708j)
10,-6,(-1.864390016282004-1.0283272309226603j)
10,-5,(4.830582681440747-1.4446165639072428j)
10,-4,(1.3424803883311853-0.3287708996498625j)
10,-3,(-0.08218980715993536+1.1509654984073403j)
10,-2,(0.6035824414695131+0.8704833610570755j)
10,-1,(1.6448966782439072-0.37508241657073954j)
10,0,(3.584718773219529+0j)
10,1,(-1.644896678243907-0.3750824165707395j)
10,2,(0.6035824414695136-0.8704833610570754j)
10,3,(0.08218980715993536+1.1509654984073403j)
10,4,(1.3424803883311853+0.32877089964986234j)
10,5,(-4.830582681440747-1.4446165639072428j)
10,6,(-1.864390016282005+1.0283272309226603j)
10,7,(-6.2964277645434885+0.8070478989062706j)
10,8,(5.61768636029194-3.3217254744667652j)
10,9,(-4.7186742619787765-0.06880902425118617j)
10,10,(2.864286371770321-0.7988920635749643j)
11,-11,(0.004620553947526427-0.2936310731713418j)
11,-10,(-9.396862791276646+8.26344887083536j)
11,-9,(1.450551464805644+4.400751360437843j)
11,-8,(1.5451081848885573+0.13700494128804552j)
11,-7,(-2.568529416234824-0.7976430183155746j)
11,-6,(3.2751169873507537-2.6338306873937043j)
11,-5,(0.4533082816873854-2.3789310586419083j)
11,-4,(-1.747525789023428-0.2791195437678163j)
11,-3,(-1.195884204247034+0.3876311902146483j)
11,-2,(-1.1422135821255892-1.9708975891110263j)
11,-1,(0.12444957374450516+1.9358285092301393j)
11,0,(-1.5179350816598824+0j)
11,1,(-0.12444957374450533+1.9358285092301393j)
11,2,(-1.1422135821255888+1.9708975891110256j)
11,3,(1.1958842042470341+0.387631190214648j)
11,4,(-1.7475257890234284+0.27911954376781634j)
11,5,(-0.4533082816873851-2.378931058641909j)
11,6,(3.2751169873507546+2.6338306873937043j)
11,7,(2.568529416234823-0.7976430183155748j)
11,8,(1.5451081848885575-0.13700494128804586j)
11,9,(-1.450551464805644+4.400751360437843j)
11,10,(-9.396862791276646-8.26344887083536j)
11,11,(-0.004620553947526427-0.29363107317134163j)
12,-12,(-0.048828328777760485+1.4897440200218939j)
12,-11,(3.922509089258634-4.082633729434342j)
12,-10,(2.2101694186396745+0.9234760166128594j)
12,-9,(-4.686485377652813+6.284653370200042j)
12,-8,(-1.5313975522900518+3.6975597600480934j)
12,-7,(-3.357443542536808+0.2206398486782711j)
12,-6,(3.765155329237492-2.2487960726464125j)
12,-5,(0.2458126005191324+0.17432583994011572j)
12,-4,(-1.5881828609702697+1.2959488800830847j)
12,-3,(-1.3151409180006912-0.883851632099406j)
