l,m,alm
0,0,(-0.03980091438734483+0j)
1,-1,(-0.17645869928217392+0.48802941411367806j)
1,0,(1.0534126536242527+0j)
1,1,(0.17645869928217392+0.48802941411367806j)
2,-2,(0.2942942404898247-0.9043239234770547j)
2,-1,(-0.2936334047084348-1.2221147833437944j)
2,0,(-0.5838696018943792+0j)
2,1,(0.2936334047084349-1.2221147833437944j)
2,2,(0.29429424048982455+0.9043239234770549j)
3,-3,(-0.8610191671661732-2.194204019578682j)
3,-2,(-1.1073154012488966+0.49869070320477304j)
3,-1,(0.8610727077998815-0.20134150399473696j)
3,0,(-3.2994032342102977+0j)
3,1,(-0.8610727077998818-0.201341503994737j)
3,2,(-1.1073154012488966-0.4986907032047729j)
3,3,(0.8610191671661732-2.194204019578682j)
4,-4,(0.20049097997306825+1.033377922807343j)
4,-3,(1.8667859789930514-3.485120444825457j)
4,-2,(-2.295259692408417-0.22059146094624515j)
4,-1,(2.104314673916995+1.210129672098636j)
4,0,(0.7048203772191379+0j)
4,1,(-2.1043146739169947+1.2101296720986356j)
4,2,(-2.295259692408417+0.22059146094624515j)
4,3,(-1.8667859789930514-3.4851204448254562j)
4,4,(0.20049097997306836-1.0333779228073432j)
5,-5,(0.6384680034988773+0.868661094593133j)
5,-4,(-0.6573023047444119+2.704752937970699j)
5,-3,(0.3052375050412031-2.1747681661026554j)
5,-2,(-2.380651069966658+0.05495637476711179j)
5,-1,(0.8077226176144181-0.023882470877660076j)
5,0,(3.040268817447008+0j)
5,1,(-0.8077226176144179-0.02388247087766016j)
5,2,(-2.3806510699666585-0.05495637476711175j)
5,3,(-0.3052375050412031-2.1747681661026554j)
5,4,(-0.6573023047444121-2.7047529379706994j)
5,5,(-0.6384680034988771+0.8686610945931327j)
6,-6,(0.17894590473857924+0.9005661434483714j)
6,-5,(-0.2989914122161237+0.6058607609607309j)
6,-4,(1.3690262329729803+2.181573745485717j)
6,-3,(0.3258337438996022-1.1943297094885499j)
6,-2,(-2.313090707966241+0.7623865988661666j)
6,-1,(-1.2832464184202244+0.269599720764737j)
6,0,(1.8195135482287776+0j)
6,1,(1.2832464184202244+0.269599720764737j)
6,2,(-2.3130907079662415-0.7623865988661668j)
6,3,(-0.3258337438996021-1.1943297094885503j)
6,4,(1.3690262329729803-2.181573745485717j)
6,5,(0.2989914122161237+0.6058607609607306j)
6,6,(0.17894590473857958-0.9005661434483713j)
7,-7,(-1.417417265760106-0.44219574308773574j)
7,-6,(3.032386186759696+1.8715201236786085j)
7,-5,(-0.9048511002351647-0.04413416053301439j)
7,-4,(-0.0996617942984809+2.1067714778808564j)
7,-3,(0.2629006567383082+0.08022900659715058j)
7,-2,(0.49934972652333104+0.08873761598599496j)
7,-1,(-1.6432079345678343+0.3287252684300514j)
7,0,(-0.44212254106603877+0j)
7,1,(1.643207934567835+0.3287252684300513j)
7,2,(0.49934972652333104-0.08873761598599504j)
7,3,(-0.26290065673830837+0.08022900659715058j)
7,4,(-0.09966179429848095-2.1067714778808564j)
7,5,(0.9048511002351646-0.04413416053301443j)
7,6,(3.032386186759696-1.8715201236786083j)
7,7,(1.4174172657601063-0.44219574308773557j)
8,-8,(0.4811947699835689-2.656649919105283j)
8,-7,(-4.916539913023517-1.166569232950152j)
8,-6,(-1.1049519013793663+0.07814517716140573j)
8,-5,(-0.4880629485403043-1.3100704792871312j)
