l,m,alm
0,0,(-0.7202598245442642+0j)
1,-1,(0.5269037177277504-0.2316561629602995j)
1,0,(0.5928174034662276+0j)
1,1,(-0.5269037177277504-0.2316561629602995j)
2,-2,(-0.6519159969560028+0.04675612738977723j)
2,-1,(-0.4978042168524428-0.021704806259358403j)
2,0,(0.8967788830227436+0j)
2,1,(0.49780421685244297-0.02170480625935836j)
2,2,(-0.651915996956003-0.046756127389777274j)
3,-3,(-0.14964976904868643-0.0012389620920933567j)
3,-2,(-0.15979138745466073+0.3977939737745759j)
3,-1,(-0.051077776407377165-0.02785445445274209j)
3,0,(-0.16903378732072044+0j)
3,1,(0.05107777640737721-0.02785445445274208j)
3,2,(-0.1597913874546609-0.3977939737745758j)
3,3,(0.14964976904868646-0.001238962092093274j)
4,-4,(-0.3304910443786953-0.7013098594690795j)
4,-3,(0.3270931201839349-1.2109110054533387j)
4,-2,(-0.6130644899241293-0.18918410809833017j)
4,-1,(-0.0008320358574128466-0.2501720068166826j)
4,0,(1.2060260401469816+0j)
4,1,(0.0008320358574128052-0.2501720068166826j)
4,2,(-0.6130644899241293+0.18918410809833017j)
4,3,(-0.327093120183935-1.2109110054533387j)
4,4,(-0.3304910443786954+0.7013098594690798j)
5,-5,(0.12477452721593082+0.31510628309793415j)
5,-4,(1.2626214134135907-0.041759208669558796j)
5,-3,(-0.4917286196945684-0.6810867943868908j)
5,-2,(0.09193727635173553+1.0184214757757288j)
5,-1,(-0.33442466251350417+0.5847105312434835j)
5,0,(0.1256107720251518+0j)
5,1,(0.33442466251350417+0.5847105312434835j)
5,2,(0.09193727635173551-1.0184214757757288j)
5,3,(0.4917286196945684-0.6810867943868908j)
5,4,(1.2626214134135907+0.04175920866955888j)
5,5,(-0.12477452721593082+0.31510628309793404j)
6,-6,(0.29404733993081267+0.3799788292804513j)
6,-5,(0.2454262869510085-0.8211335344456521j)
6,-4,(-1.8149886317024377-0.8210079514825078j)
6,-3,(-0.10204435938354948-0.4985430505397406j)
6,-2,(0.9622863900824286-0.6554111306851796j)
6,-1,(0.5884084539117727+0.14550919538289217j)
6,0,(-0.7100382948586428+0j)
6,1,(-0.5884084539117725+0.1455091953828922j)
6,2,(0.9622863900824286+0.6554111306851796j)
6,3,(0.10204435938354953-0.49854305053974074j)
6,4,(-1.8149886317024373+0.8210079514825078j)
6,5,(-0.2454262869510085-0.8211335344456521j)
6,6,(0.2940473399308126-0.3799788292804512j)
7,-7,(0.22993328082877318+0.7884826188564681j)
7,-6,(0.5827747902649644-0.29326360991465356j)
7,-5,(-0.03943972115355657-0.5262670900327441j)
7,-4,(1.3837098433968174+0.14454664293704622j)
7,-3,(0.6268564897304407-0.21273289413185334j)
7,-2,(0.32646514229683915+0.5585294425474382j)
7,-1,(-0.3524206140319901+0.3061019157271771j)
7,0,(0.3285218974206044+0j)
7,1,(0.35242061403199004+0.3061019157271771j)
7,2,(0.3264651422968392-0.5585294425474382j)
7,3,(-0.6268564897304407-0.2127328941318532j)
7,4,(1.3837098433968176-0.14454664293704622j)
7,5,(0.039439721153556484-0.5262670900327441j)
