l,m,alm
0,0,(0.09775873084001628+0j)
1,-1,(0.2633999418556831-0.2771738130085689j)
1,0,(-1.1494885571692774+0j)
1,1,(-0.2633999418556831-0.2771738130085689j)
2,-2,(0.8677703635194552+0.6546614496360997j)
2,-1,(-0.42963699547577217-0.16818610721056465j)
2,0,(0.46413466558405614+0j)
2,1,(0.42963699547577233-0.16818610721056473j)
2,2,(0.8677703635194555-0.6546614496361j)
3,-3,(-1.7558736804870825+0.6460282711056506j)
3,-2,(-0.1980692056341774-0.8911303652304253j)
3,-1,(0.2650827759586484+0.24008747333242236j)
3,0,(-0.6916616763138341+0j)
3,1,(-0.2650827759586483+0.24008747333242228j)
3,2,(-0.19806920563417738+0.8911303652304253j)
3,3,(1.7558736804870823+0.6460282711056505j)
4,-4,(0.2488743107345336+0.8861500475953423j)
4,-3,(0.7045985331785449+0.02050068325676402j)
4,-2,(0.2019652326192228+0.6516722675699531j)
4,-1,(0.08512288105440037-0.2623387558087272j)
4,0,(-1.010484544054003+0j)
4,1,(-0.08512288105440034-0.2623387558087272j)
4,2,(0.20196523261922272-0.6516722675699531j)
4,3,(-0.7045985331785449+0.020500683256764216j)
4,4,(0.24887431073453367-0.8861500475953423j)
5,-5,(2.5368177731345574-0.6018424887896457j)
5,-4,(-1.1579169082997085-0.9536912385910628j)
5,-3,(0.05781081496770298-0.46585896039254077j)
5,-2,(-0.07522172870138201+1.23828932042765j)
5,-1,(-0.4367538750778137+0.42146056418168404j)
5,0,(-0.09864692354368845+0j)
5,1,(0.4367538750778137+0.42146056418168404j)
5,2,(-0.07522172870138219-1.23828932042765j)
5,3,(-0.0578108149677029-0.46585896039254077j)
5,4,(-1.1579169082997087+0.9536912385910629j)
5,5,(-2.536817773134557-0.6018424887896457j)
6,-6,(-1.3894018401455355+0.29670663746021353j)
6,-5,(-1.6744214017120838-1.6176747975020183j)
6,-4,(0.2614302599171875-0.2543729052522114j)
6,-3,(-1.6035642809321116+0.20801247613651297j)
6,-2,(0.3007200299137064-1.4027120921562377j)
6,-1,(0.1415373339851792+1.5015451382904823j)
6,0,(0.40057622585439434+0j)
6,1,(-0.14153733398517918+1.5015451382904823j)
6,2,(0.30072002991370644+1.402712092156238j)
6,3,(1.6035642809321116+0.20801247613651297j)
6,4,(0.2614302599171875+0.2543729052522113j)
6,5,(1.674421401712084-1.6176747975020183j)
6,6,(-1.3894018401455357-0.2967066374602136j)
7,-7,(-0.9240495331166623-2.0728716686786552j)
7,-6,(3.0682956073503993+1.0298406480875582j)
7,-5,(-0.6122748426885345+2.2615322686079287j)
7,-4,(0.7459299807774502-0.3939221395655516j)
7,-3,(1.0691180570820968+0.6697889313913126j)
7,-2,(-0.9418637353172788-1.2998479746873328j)
7,-1,(0.0839470790134909-0.8090804893100048j)
