l,m,alm
0,0,(0.6468933169172+0j)
1,-1,(1.1147053180331719-0.7969212803225453j)
1,0,(-1.747202984962347+0j)
1,1,(-1.1147053180331719-0.7969212803225453j)
2,-2,(-3.440953946079174-4.321748893313031j)
2,-1,(0.962204376356343-0.34405206321692894j)
2,0,(-1.9334757120207067+0j)
2,1,(-0.9622043763563431-0.34405206321692905j)
2,2,(-3.4409539460791745+4.321748893313031j)
3,-3,(-8.045686425634367+1.2952827342267281j)
3,-2,(-4.440973928937849-2.4988502982797733j)
3,-1,(-1.1239484336046517-0.4230327215147197j)
3,0,(-1.386477423279043+0j)
3,1,(1.1239484336046517-0.4230327215147197j)
3,2,(-4.440973928937849+2.4988502982797733j)
3,3,(8.045686425634367+1.2952827342267281j)
4,-4,(2.368230150647776+1.4139159250844j)
4,-3,(-2.771048400018936+3.0927088746972484j)
4,-2,(-0.5680067139147271-0.29452702862764424j)
4,-1,(-0.9784877632797951-0.846302255953742j)
4,0,(-0.3326895303380017+0j)
4,1,(0.978487763279795-0.8463022559537418j)
4,2,(-0.5680067139147271+0.2945270286276442j)
4,3,(2.771048400018936+3.0927088746972484j)
4,4,(2.368230150647776-1.4139159250844j)
5,-5,(-0.6487892029368434-2.269469282718488j)
5,-4,(4.467808006376+3.23939657999429j)
5,-3,(3.5951593060728833+1.1422103065647526j)
5,-2,(1.0241742060220027+1.4361075347775898j)
5,-1,(-0.3821783767974191+0.3850805627623476j)
5,0,(-0.3923420582482979+0j)
5,1,(0.3821783767974191+0.38508056276234753j)
5,2,(1.0241742060220032-1.4361075347775902j)
5,3,(-3.5951593060728833+1.142210306564753j)
5,4,(4.467808006376002-3.239396579994291j)
5,5,(0.6487892029368437-2.2694692827184877j)
6,-6,(-0.5708938907355511+1.6292281031913363j)
6,-5,(-3.0705545516604618-5.713633868344171j)
6,-4,(5.2778581415230565-4.64716753967523j)
6,-3,(4.785124575487328+1.1169369940813954j)
6,-2,(-0.010971817671949716+1.4952159796842504j)
6,-1,(-0.5851371338631159+0.7464943795143394j)
6,0,(0.27843688516293474+0j)
6,1,(0.5851371338631158+0.7464943795143394j)
6,2,(-0.010971817671949716-1.4952159796842508j)
6,3,(-4.785124575487328+1.1169369940813956j)
6,4,(5.2778581415230565+4.647167539675229j)
6,5,(3.0705545516604613-5.713633868344171j)
6,6,(-0.5708938907355509-1.6292281031913363j)
7,-7,(-6.072582690173446+3.4357247175503285j)
7,-6,(-3.13058583840252+1.9472659312537808j)
7,-5,(-2.1595318109404817-4.252504282177707j)
7,-4,(2.117875815460434-3.5520516993078535j)
7,-3,(-0.5802428926883525+0.19223045021731744j)
7,-2,(-0.23805756675342976-0.11949595514773581j)
7,-1,(0.26083164438285555+0.3949237818187433j)
7,0,(1.6915499803260892+0j)
7,1,(-0.2608316443828557+0.39492378181874344j)
7,2,(-0.23805756675342976+0.11949595514773569j)
7,3,(0.5802428926883532+0.19223045021731736j)
7,4,(2.117875815460434+3.5520516993078535j)
7,5,(2.1595318109404817-4.252504282177706j)
7,6,(-3.13058583840252-1.9472659312537808j)
7,7,(6.072582690173446+3.4357247175503294j)
8,-8,(-2.729021232740785+3.541721202109631j)
8,-7,(-4.981700648651591+3.2647208938619303j)
8,-6,(0.7328403598061372+2.107639568125911j)
8,-5,(-0.909151701713695+1.4010357707767043j)
8,-4,(-2.8226956029838663+1.1036397688412813j)
8,-3,(-2.153120219521028-1.3303533075483949j)
8,-2,(0.86093980193796-1.2962804583762344j)
8,-1,(1.5265442735740273-0.05711605389179235j)
8,0,(0.3508203721278944+0j)
8,1,(-1.5265442735740278-0.05711605389179252j)
8,2,(0.86093980193796+1.2962804583762344j)
8,3,(2.153120219521027-1.3303533075483949j)
8,4,(-2.822695602983866-1.1036397688412811j)
8,5,(0.9091517017136949+1.4010357707767047j)
8,6,(0.7328403598061372-2.107639568125911j)
8,7,(4.98170064865159+3.2647208938619303j)
8,8,(-2.729021232740785-3.5417212021096303j)
9,-9,(-6.177020929460954+5.212517713112023j)
9,-8,(-0.8722873376440262+2.536002607105656j)
9,-7,(2.0368332075365068-0.7862295195008421j)
9,-6,(0.7037016882721531+2.11215052647271j)
9,-5,(-0.8676254077178295+2.709638390163314j)
9,-4,(-3.78455906098045-0.12293276823366166j)
9,-3,(-1.5320596516148384-1.9166560118384732j)
9,-2,(0.9696925960421912-1.6057104686011934j)
9,-1,(-0.38633282427173654-0.5224565079964066j)
9,0,(0.008176253659504673+0j)
9,1,(0.38633282427173654-0.5224565079964067j)
9,2,(0.9696925960421912+1.6057104686011934j)
9,3,(1.5320596516148384-1.916656011838474j)
9,4,(-3.78455906098045+0.12293276823366132j)
9,5,(0.8676254077178293+2.7096383901633136j)
9,6,(0.7037016882721531-2.11215052647271j)
9,7,(-2.0368332075365068-0.7862295195008417j)
9,8,(-0.8722873376440262-2.5360026071056567j)
9,9,(6.177020929460954+5.212517713112023j)
10,-10,(-3.1930124622493437+0.05836986811276236j)
10,-9,(-11.074903744813374+4.330509314890033j)
10,-8,(-0.14435505961692388-1.2717898754575336j)
10,-7,(2.870702533451844-2.5465633381425117j)
10,-6,(-1.0165269196716533-0.30166474906904805j)
10,-5,(-0.824340486446815+2.513184071424304j)
10,-4,(-0.8948285993880104+1.3461003795690711j)
10,-3,(0.7036705961507034-0.7167937718536922j)
10,-2,(-0.34557435193151154+1.6276099595993188j)
10,-1,(-2.1185960193143565+0.058735070907238264j)
10,0,(0.05913575434539786+0j)
10,1,(2.118596019314356+0.05873507090723806j)
10,2,(-0.3455743519315115-1.6276099595993192j)
10,3,(-0.7036705961507033-0.7167937718536924j)
10,4,(-0.8948285993880104-1.3461003795690711j)
10,5,(0.824340486446815+2.513184071424304j)
10,6,(-1.016526919671654+0.3016647490690479j)
10,7,(-2.8707025334518437-2.5465633381425112j)
10,8,(-0.1443550596169238+1.2717898754575336j)
10,9,(11.074903744813374+4.330509314890033j)
10,10,(-3.1930124622493423-0.058369868112762194j)
11,-11,(-5.6742526890550185-3.364350787431463j)
