l,m,alm
0,0,(-0.4453307808570633+0j)
1,-1,(0.35063478926506486-0.24392575581625178j)
1,0,(0.6686660983427011+0j)
1,1,(-0.35063478926506486-0.24392575581625178j)
2,-2,(-0.024804253034418317+0.2795334735893225j)
2,-1,(-0.34015391739750633-0.011041973396174992j)
2,0,(0.6884949710933289+0j)
2,1,(0.34015391739750644-0.01104197339617495j)
2,2,(-0.02480425303441839-0.27953347358932246j)
3,-3,(-0.2180101013624791+0.5303444723017856j)
3,-2,(0.30761334518182426+0.5547241018719807j)
3,-1,(0.5711153068487391+0.40975074675240325j)
3,0,(-0.6237736359145495+0j)
3,1,(-0.5711153068487391+0.40975074675240325j)
3,2,(0.3076133451818242-0.5547241018719806j)
3,3,(0.21801010136247892+0.5303444723017856j)
4,-4,(-1.7403427888541678+0.3076120349771058j)
4,-3,(1.7357459557381818-0.5743535994413561j)
4,-2,(-0.9283037123256133-0.047384176273100445j)
4,-1,(-0.625066743917593+0.08966455018032843j)
4,0,(-0.20039500315973444+0j)
4,1,(0.625066743917593+0.08966455018032847j)
4,2,(-0.928303712325613+0.047384176273100445j)
4,3,(-1.7357459557381818-0.5743535994413563j)
4,4,(-1.7403427888541678-0.3076120349771059j)
5,-5,(-0.17463446340745073+0.16976686476746933j)
5,-4,(1.2541276616582404+0.603177610118765j)
5,-3,(0.2813848130569777-0.08337140511126225j)
5,-2,(0.23987124832340276-0.38292482193073474j)
5,-1,(-0.14747081169358298-0.24778922890131627j)
5,0,(1.572317941924038+0j)
5,1,(0.147470811693583-0.24778922890131627j)
5,2,(0.23987124832340276+0.38292482193073474j)
5,3,(-0.28138481305697755-0.08337140511126222j)
5,4,(1.2541276616582406-0.603177610118765j)
5,5,(0.17463446340745065+0.1697668647674693j)
6,-6,(-0.1499459311106437+0.47570904910079204j)
6,-5,(0.8977293202509268+0.5971051010965319j)
6,-4,(-1.525329765229851-0.02746731298589922j)
6,-3,(0.2111542511470695+0.24149578972425054j)
6,-2,(0.2663745991774324-0.6369781429130429j)
6,-1,(0.6266362774670214+0.8291830732866722j)
6,0,(-0.2652192941184831+0j)
6,1,(-0.6266362774670217+0.8291830732866724j)
6,2,(0.2663745991774324+0.636978142913043j)
6,3,(-0.2111542511470695+0.24149578972425068j)
6,4,(-1.5253297652298508+0.027467312985899467j)
6,5,(-0.8977293202509268+0.5971051010965318j)
6,6,(-0.14994593111064372-0.47570904910079204j)
7,-7,(0.34015750654949334+1.6938333256026075j)
7,-6,(-0.3326285905152255-1.4635028654948636j)
7,-5,(0.68877042676588+0.13171167982281862j)
7,-4,(-1.2570110287161618+0.8538471295240415j)
7,-3,(0.9801225145317678-0.17991123332510064j)
7,-2,(-0.23011191083553192-0.24815725859624652j)
7,-1,(0.10221907362764339-0.8658663739637859j)
7,0,(-0.017609689621577485+0j)
7,1,(-0.10221907362764343-0.8658663739637861j)
7,2,(-0.23011191083553187+0.24815725859624646j)
7,3,(-0.9801225145317678-0.17991123332510073j)
7,4,(-1.2570110287161618-0.8538471295240416j)
7,5,(-0.68877042676588+0.1317116798228187j)
7,6,(-0.3326285905152255+1.4635028654948639j)
7,7,(-0.34015750654949334+1.6938333256026075j)
8,-8,(-0.28216989183260094+0.9614446031996725j)
8,-7,(-0.19707968136940968-1.0412079966007741j)
8,-6,(-0.7490462802434151+1.1206204029886437j)
8,-5,(-0.48894109973463945-0.37544619138259827j)
8,-4,(1.0615061356602198-0.2645189501793757j)
8,-3,(-1.072715631023857-0.13887447627347166j)
