l,m,alm
0,0,(-0.16705486469557262+0j)
1,-1,(-0.31706126723872596+0.1831283587346328j)
1,0,(-0.8024263309554077+0j)
1,1,(0.31706126723872596+0.1831283587346328j)
2,-2,(0.44466582166172547-0.016385942570117173j)
2,-1,(-0.12573616162353687+0.028023534397922174j)
2,0,(0.18163229563762803+0j)
2,1,(0.125736161623537+0.0280235343979222j)
2,2,(0.44466582166172547+0.016385942570117273j)
3,-3,(0.17631667121878444-0.7539770691048845j)
3,-2,(0.8315698309142389-0.025429216069066913j)
3,-1,(0.06134697972224982+0.0899175512681056j)
3,0,(0.15124044862401737+0j)
3,1,(-0.06134697972224981+0.08991755126810562j)
3,2,(0.8315698309142389+0.02542921606906688j)
3,3,(-0.17631667121878444-0.7539770691048843j)
4,-4,(0.20790834543296463+0.39209252215350626j)
4,-3,(-0.3581904467241227+0.5896387995841379j)
4,-2,(0.6934195582741037-0.03394932667041205j)
4,-1,(0.172353169452515+0.2934163516356321j)
4,0,(0.1542030900331492+0j)
4,1,(-0.17235316945251503+0.2934163516356321j)
4,2,(0.6934195582741036+0.03394932667041202j)
4,3,(0.35819044672412265+0.5896387995841378j)
4,4,(0.20790834543296463-0.3920925221535064j)
5,-5,(-0.30831396717114706-0.08791364397384696j)
5,-4,(-0.6338870928541518-0.1846449497638692j)
5,-3,(0.4217681693244397-0.4853009530408339j)
5,-2,(0.08638477158962521+0.0839296698367615j)
5,-1,(0.3746546251452121+0.4119026113343964j)
5,0,(-1.0560458105751411+0j)
5,1,(-0.3746546251452121+0.4119026113343964j)
5,2,(0.08638477158962529-0.08392966983676153j)
5,3,(-0.4217681693244397-0.4853009530408339j)
5,4,(-0.6338870928541519+0.18464494976386936j)
5,5,(0.308313967171147-0.08791364397384696j)
6,-6,(-0.48203921477351036-0.265284567635681j)
6,-5,(0.07368388649149005-0.054444416055625694j)
6,-4,(-0.05876643287145064+1.651799801439498j)
6,-3,(-0.3060088913663271-0.018128950080515634j)
6,-2,(-0.2762030533594138+0.16320892116510863j)
6,-1,(0.08350950050875794+0.15066399101749212j)
6,0,(-0.19516604204652288+0j)
6,1,(-0.08350950050875793+0.15066399101749203j)
6,2,(-0.27620305335941375-0.1632089211651086j)
6,3,(0.30600889136632714-0.018128950080515634j)
6,4,(-0.05876643287145064-1.651799801439498j)
6,5,(-0.07368388649149-0.05444441605562569j)
6,6,(-0.48203921477351036+0.2652845676356809j)
7,-7,(0.015103135865143374-0.7761100206453493j)
7,-6,(1.4647790579286706-0.34401212560240624j)
7,-5,(-1.0282792490309376+0.07137283920322675j)
7,-4,(-0.6010086324913656-0.05756671844546661j)
7,-3,(-0.26516283738637497+0.5778649460786184j)
7,-2,(-0.3077690210151937+0.20146734342656245j)
7,-1,(0.004423969567797897+0.14528541557996758j)
7,0,(-1.721550814042766+0j)
7,1,(-0.004423969567797882+0.14528541557996758j)
7,2,(-0.3077690210151937-0.20146734342656245j)
7,3,(0.265162837386375+0.5778649460786184j)
7,4,(-0.6010086324913657+0.057566718445466444j)
7,5,(1.0282792490309376+0.07137283920322676j)
7,6,(1.4647790579286706+0.34401212560240624j)
7,7,(-0.015103135865143353-0.7761100206453493j)
8,-8,(0.17121460672879332-0.09226201241090555j)
8,-7,(0.39981692796670665+1.0935942407558272j)
8,-6,(-1.5978866075670255-0.9151797155799299j)
8,-5,(-0.04611458710865522+0.3500176570905225j)
8,-4,(-0.4846814923830906+0.5919539812956252j)
8,-3,(0.2709546992468132-0.5519875611124826j)
8,-2,(-0.544029126927122-0.3645479501666859j)
8,-1,(-0.11859521410342448-0.3044277726954782j)
8,0,(-0.3451647981361593+0j)
8,1,(0.11859521410342448-0.3044277726954782j)
8,2,(-0.5440291269271221+0.3645479501666859j)
8,3,(-0.27095469924681337-0.5519875611124828j)
8,4,(-0.4846814923830906-0.5919539812956252j)
8,5,(0.04611458710865522+0.3500176570905225j)
8,6,(-1.5978866075670255+0.91517971557993j)
8,7,(-0.3998169279667065+1.0935942407558268j)
8,8,(0.17121460672879335+0.09226201241090556j)
9,-9,(-0.015035335493693163+0.07765238827930897j)
9,-8,(0.618658386790544+0.2070569408297565j)
9,-7,(-0.016613913723500087-2.051434731470777j)
9,-6,(0.7207961698911954-0.7745615978853759j)
9,-5,(-1.0963953797490145-0.33420734630890025j)
9,-4,(0.21571522284894598+0.20783377982008955j)
9,-3,(-0.3735998012340572-0.13820007278353735j)
9,-2,(0.20057373020064606-0.4599371248864317j)
9,-1,(-0.39547569298764146-0.3764871275583924j)
9,0,(0.47135378732050764+0j)
9,1,(0.39547569298764146-0.3764871275583924j)
9,2,(0.200573730200646+0.4599371248864317j)
9,3,(0.3735998012340572-0.13820007278353738j)
9,4,(0.21571522284894598-0.20783377982008963j)
9,5,(1.0963953797490145-0.33420734630890025j)
9,6,(0.7207961698911957+0.7745615978853762j)
9,7,(0.016613913723500046-2.051434731470777j)
9,8,(0.6186583867905441-0.2070569408297566j)
9,9,(0.015035335493693174+0.077652388279309j)
10,-10,(-0.17235218761485704+0.07221795625415785j)
10,-9,(-0.046643467687697206-0.6168689439055938j)
10,-8,(0.7115163851882316-0.40604937922479195j)
10,-7,(0.1285599725151189+0.7187650665022676j)
10,-6,(0.053126754723223146-1.1332751011791746j)
10,-5,(-0.16342506140654414-0.17428770739379787j)
10,-4,(0.11145841893306058-1.2574446795834058j)
10,-3,(0.6020979910029762+0.11771789856812016j)
10,-2,(0.3432718798129564-0.01528836099701324j)
10,-1,(0.11404218996773297+0.35786308688549334j)
10,0,(-0.11533296196283958+0j)
10,1,(-0.11404218996773297+0.3578630868854934j)
10,2,(0.3432718798129564+0.01528836099701322j)
10,3,(-0.6020979910029763+0.11771789856812025j)
10,4,(0.11145841893306058+1.2574446795834058j)
10,5,(0.16342506140654414-0.17428770739379784j)
10,6,(0.053126754723223216+1.1332751011791748j)
10,7,(-0.12855997251511886+0.7187650665022676j)
10,8,(0.7115163851882316+0.40604937922479195j)
10,9,(0.046643467687697185-0.6168689439055937j)
10,10,(-0.17235218761485704-0.07221795625415785j)
11,-11,(0.1293270459014389-0.19607892965206372j)
11,-10,(0.7036807134662184+0.3038912967012923j)
11,-9,(0.46775942273451077+0.30601891414317267j)
11,-8,(0.7123825911793557-0.48651859935780867j)
11,-7,(0.6520939409010877-1.1939918902695392j)
11,-6,(-0.4421507360789451-0.0942055728153152j)
11,-5,(0.13854705334928005-0.4096483117786563j)
11,-4,(0.5513888043293097+0.8800826312606811j)
11,-3,(0.4197227513148688-0.46908073041374987j)
11,-2,(-0.1357508773915505+0.215519646356979j)
11,-1,(0.37583725328259276-0.10175461365847532j)
11,0,(-0.23164580357442874+0j)
11,1,(-0.37583725328259276-0.10175461365847532j)
11,2,(-0.13575087739155053-0.21551964635697907j)
11,3,(-0.41972275131486897-0.4690807304137499j)
11,4,(0.5513888043293097-0.8800826312606816j)
11,5,(-0.13854705334928005-0.4096483117786563j)
11,6,(-0.4421507360789451+0.09420557281531529j)
11,7,(-0.6520939409010875-1.193991890269539j)
11,8,(0.7123825911793555+0.48651859935780867j)
11,9,(-0.4677594227345107+0.3060189141431726j)
11,10,(0.7036807134662183-0.3038912967012923j)
11,11,(-0.1293270459014389-0.19607892965206372j)
12,-12,(0.18656910538763405-0.027348723698450164j)
12,-11,(0.26276565832068877+0.35976622955675785j)
12,-10,(-0.0057097758482527634+0.8291371197090244j)
12,-9,(0.5311793035187518-0.9007820711224948j)
12,-8,(0.6433990804341456+0.07086520834035465j)
12,-7,(0.3677551074371471-0.09842022466106579j)
12,-6,(1.34918739116214-0.47830377760639775j)
12,-5,(-0.24908928886448514+0.09192927181994469j)
12,-4,(0.8139235214915851+0.2604989728446365j)
12,-3,(-0.49667508690177176+0.48257095279927026j)
12,-2,(0.057862286812688464+0.3390998538076936j)
12,-1,(-0.3181659337320144-0.04697321009483005j)
12,0,(0.1559816943780459+0j)
12,1,(0.31816593373201446-0.04697321009483005j)
12,2,(0.05786228681268845-0.3390998538076936j)
12,3,(0.4966750869017716+0.48257095279927026j)
12,4,(0.8139235214915851-0.26049897284463663j)
12,5,(0.24908928886448514+0.09192927181994467j)
12,6,(1.34918739116214+0.47830377760639764j)
12,7,(-0.3677551074371471-0.0984202246610658j)
12,8,(0.6433990804341457-0.07086520834035465j)
12,9,(-0.5311793035187516-0.9007820711224945j)
12,10,(-0.0057097758482527634-0.8291371197090244j)
12,11,(-0.26276565832068877+0.3597662295567578j)
12,12,(0.18656910538763408+0.027348723698450143j)
13,-13,(-0.0994810273324574+0.12658603594527276j)
13,-12,(-0.3078612722894967+0.6407232767301j)
13,-11,(0.5821377362231382-0.20440327672831504j)
13,-10,(1.4693377786205697+0.6247061711173219j)
13,-9,(0.41822323974065495+0.8981774758968333j)
13,-8,(-0.4458711603708925-0.017945935136310452j)
13,-7,(0.45981186339498903+1.0251827684101265j)
13,-6,(-0.5433998897422708+0.14282584235157506j)
13,-5,(0.6478941998342693+0.6941405345091367j)
13,-4,(-0.37949449566885407-0.4510587404356583j)
13,-3,(0.24342835932664592+0.7301437617530913j)
13,-2,(0.0167334501541966+0.4800782898950757j)
13,-1,(-0.09471291863640534-0.08206342253725439j)
13,0,(-1.161196370288756+0j)
13,1,(0.09471291863640534-0.08206342253725439j)
13,2,(0.01673345015419663-0.4800782898950757j)
13,3,(-0.24342835932664592+0.7301437617530913j)
13,4,(-0.37949449566885407+0.45105874043565836j)
13,5,(-0.6478941998342694+0.6941405345091368j)
13,6,(-0.5433998897422709-0.14282584235157506j)
13,7,(-0.45981186339498903+1.0251827684101265j)
13,8,(-0.4458711603708926+0.01794593513631037j)
13,9,(-0.4182232397406549+0.8981774758968329j)
13,10,(1.4693377786205701-0.6247061711173221j)
13,11,(-0.5821377362231382-0.20440327672831504j)
13,12,(-0.3078612722894967-0.6407232767301001j)
13,13,(0.0994810273324574+0.12658603594527276j)
