l,m,alm
0,0,(-0.5818695176020197+0j)
1,-1,(0.2205745154504137-0.6454623404128775j)
1,0,(0.9204126784219357+0j)
1,1,(-0.2205745154504137-0.6454623404128775j)
2,-2,(-0.0623202876023561+0.3649732790522522j)
2,-1,(-0.06560073211716819+0.2522119416805933j)
2,0,(1.235654769367653+0j)
2,1,(0.0656007321171681+0.25221194168059347j)
2,2,(-0.06232028760235614-0.3649732790522522j)
3,-3,(0.2024876354984995+0.7531309938079543j)
3,-2,(-0.4407792966325761-0.06534134460588598j)
3,-1,(-0.03364431942296928-0.17537739414444192j)
3,0,(-0.9927521808529967+0j)
3,1,(0.03364431942296928-0.17537739414444187j)
3,2,(-0.4407792966325759+0.06534134460588589j)
3,3,(-0.2024876354984994+0.7531309938079543j)
4,-4,(-2.4340268317989597-0.9412145213013091j)
4,-3,(1.553314299784805+0.09818344758832928j)
4,-2,(0.06638407535903816+1.022065492082975j)
4,-1,(-0.9032778049907599-0.4857149278554472j)
4,0,(0.31308109618948066+0j)
4,1,(0.9032778049907596-0.485714927855447j)
4,2,(0.0663840753590381-1.022065492082975j)
4,3,(-1.5533142997848048+0.09818344758832928j)
4,4,(-2.4340268317989597+0.9412145213013091j)
5,-5,(-0.3670196018276883+0.5612556640647641j)
5,-4,(1.2196362046970664-0.5387913206751135j)
5,-3,(-0.09409880286937508+0.6256350451536936j)
5,-2,(1.1027934434320295-0.6613158721307381j)
5,-1,(-0.15895897912943388+0.16238486884356768j)
5,0,(0.7259226701549413+0j)
5,1,(0.15895897912943385+0.16238486884356773j)
5,2,(1.1027934434320297+0.6613158721307381j)
5,3,(0.09409880286937516+0.6256350451536935j)
5,4,(1.2196362046970664+0.5387913206751135j)
5,5,(0.3670196018276883+0.5612556640647641j)
6,-6,(-0.6803685446325498-1.2356439001789359j)
6,-5,(2.883368833284778+2.680184108380881j)
6,-4,(-3.7018576866855497-1.3338636290532098j)
6,-3,(-0.5429666444641734+0.051802258026845446j)
6,-2,(0.38263151316098476+0.5385141804928202j)
6,-1,(1.2684177158086978+0.8688787316993843j)
6,0,(-1.677209469566246+0j)
6,1,(-1.2684177158086978+0.868878731699384j)
6,2,(0.38263151316098476-0.5385141804928202j)
6,3,(0.5429666444641735+0.05180225802684549j)
6,4,(-3.701857686685549+1.3338636290532098j)
6,5,(-2.883368833284778+2.680184108380881j)
6,6,(-0.6803685446325496+1.2356439001789354j)
7,-7,(-0.36951405620236055+0.5970757975108981j)
7,-6,(-0.6029298783273866-0.7741912917229276j)
7,-5,(0.27453271981760397+1.1204984201341794j)
7,-4,(0.4776137672626486+0.11880832028739192j)
7,-3,(-1.128395160001207-1.1422859385741466j)
7,-2,(0.1279162873178363+0.12490769583880286j)
7,-1,(0.05527966649877564-1.1269376633747907j)
7,0,(1.3026316744999817+0j)
7,1,(-0.05527966649877564-1.1269376633747907j)
7,2,(0.1279162873178363-0.12490769583880278j)
7,3,(1.128395160001207-1.1422859385741466j)
7,4,(0.47761376726264854-0.11880832028739192j)
7,5,(-0.2745327198176043+1.1204984201341797j)
7,6,(-0.6029298783273864+0.7741912917229279j)
7,7,(0.3695140562023605+0.5970757975108983j)
8,-8,(0.3219795378316911+0.07554572590955425j)
8,-7,(-0.8247773611113565+1.4696613567969092j)
8,-6,(-1.7759726373429954-1.908785657425429j)
8,-5,(2.0447832390922667+1.110195934560728j)
8,-4,(1.206042788198717-1.218421137782169j)
8,-3,(-1.9003618360919867+0.15772530469935916j)
8,-2,(-0.36949206553188835-0.4939868295031152j)
8,-1,(0.41576903643661806+0.3213283130389577j)
8,0,(1.6608433149895554+0j)
8,1,(-0.41576903643661806+0.3213283130389577j)
8,2,(-0.36949206553188846+0.493986829503115j)
8,3,(1.9003618360919867+0.15772530469935925j)
8,4,(1.206042788198717+1.2184211377821688j)
8,5,(-2.044783239092267+1.110195934560728j)
8,6,(-1.7759726373429954+1.908785657425429j)
8,7,(0.8247773611113562+1.469661356796909j)
8,8,(0.32197953783169114-0.07554572590955416j)
9,-9,(-1.5131704937471366+0.6085015011797346j)
9,-8,(1.3319823129491948-1.4694766883792127j)
9,-7,(0.7057480960461285+1.322578517297791j)
9,-6,(-2.902529716409301-0.9753734053051761j)
9,-5,(1.517453085575561+0.2973810615669468j)
9,-4,(0.579687157726465+0.7289405837761183j)
9,-3,(0.22763093290851957-0.1742029657659107j)
9,-2,(-1.535305241571378+0.6120514841119875j)
9,-1,(-0.16203464054713348+0.6415617359145134j)
9,0,(-0.013872742331500225+0j)
9,1,(0.16203464054713365+0.6415617359145135j)
9,2,(-1.5353052415713784-0.6120514841119876j)
9,3,(-0.2276309329085196-0.1742029657659107j)
9,4,(0.579687157726465-0.7289405837761184j)
9,5,(-1.517453085575561+0.2973810615669468j)
9,6,(-2.9025297164093016+0.9753734053051762j)
9,7,(-0.7057480960461286+1.3225785172977904j)
9,8,(1.3319823129491946+1.469476688379213j)
9,9,(1.5131704937471366+0.6085015011797347j)
10,-10,(0.1031752972452176+0.2952042994305434j)
10,-9,(-0.9679350437864331-0.6823805203442097j)
10,-8,(1.1549678340542162+0.4514294154828947j)
10,-7,(-0.11330116762232277+0.023253817598167942j)
10,-6,(-0.6490664388857855+1.90964109396019j)
10,-5,(-1.34323093144779-1.2122696356458869j)
10,-4,(1.6983807576830958+0.1474265256370174j)
10,-3,(0.3389911451606372-0.7080410331070681j)
10,-2,(-0.14072693275500883+0.00025322841866588834j)
10,-1,(-1.689187773707611-1.1876331887661107j)
10,0,(-0.09307686559718698+0j)
10,1,(1.6891877737076113-1.1876331887661107j)
10,2,(-0.1407269327550088-0.0002532284186657705j)
10,3,(-0.3389911451606372-0.7080410331070681j)
10,4,(1.6983807576830963-0.1474265256370175j)
10,5,(1.34323093144779-1.2122696356458873j)
10,6,(-0.6490664388857859-1.9096410939601904j)
10,7,(0.11330116762232277+0.023253817598167983j)
10,8,(1.1549678340542164-0.4514294154828949j)
10,9,(0.9679350437864331-0.6823805203442097j)
10,10,(0.10317529724521751-0.29520429943054344j)
11,-11,(-0.781953118120528-0.5169216055454045j)
11,-10,(2.6440599181356723+0.280740003332369j)
11,-9,(-4.275269485983678+1.7734903984618555j)
11,-8,(0.7272005788755117-0.9208313176158266j)
11,-7,(2.3368755965230736-0.846265530694341j)
11,-6,(-2.482612243185078-0.2967856986342099j)
11,-5,(-0.6268933861581474+0.631788040154441j)
11,-4,(0.6607611739492782-0.9599778244473396j)
11,-3,(1.024197918691393+0.5735351766630123j)
11,-2,(0.4963570145820817-0.6217418064231311j)
11,-1,(-0.4457057182260473+1.0354249796630608j)
11,0,(0.615463022397481+0j)
11,1,(0.4457057182260473+1.0354249796630608j)
11,2,(0.49635701458208165+0.621741806423131j)
11,3,(-1.0241979186913934+0.5735351766630123j)
11,4,(0.6607611739492782+0.9599778244473398j)
11,5,(0.6268933861581473+0.6317880401544412j)
11,6,(-2.482612243185078+0.2967856986342099j)
11,7,(-2.3368755965230736-0.846265530694341j)
11,8,(0.7272005788755117+0.9208313176158266j)
11,9,(4.275269485983678+1.7734903984618555j)
11,10,(2.644059918135672-0.280740003332369j)
11,11,(0.781953118120528-0.5169216055454043j)
12,-12,(0.15519127077196607+0.6088461533849615j)
12,-11,(-1.1550422692496878-0.8048501401014856j)
12,-10,(0.9577069916471331+0.4143554806155245j)
12,-9,(-1.6313156349932472-0.9476880667005855j)
12,-8,(-0.006346659522625861+1.591583473251046j)
12,-7,(1.9808553929510304-2.6165881773159914j)
12,-6,(0.2699859113309832+1.5720151538653602j)
12,-5,(-0.3769512235170383-0.005384066629138112j)
12,-4,(-1.307465955362643+1.2961513973594632j)
12,-3,(1.1386714212236526+0.09998691976278246j)
12,-2,(0.3435816835041844+0.015974831144175146j)
12,-1,(0.8159277717303816+0.05214664483328055j)
12,0,(-1.9484451099941513+0j)
12,1,(-0.8159277717303816+0.05214664483328057j)
12,2,(0.3435816835041845-0.015974831144175146j)
12,3,(-1.1386714212236522+0.0999869197627824j)
12,4,(-1.307465955362643-1.2961513973594632j)
12,5,(0.3769512235170383-0.005384066629138195j)
12,6,(0.2699859113309832-1.5720151538653602j)
12,7,(-1.9808553929510304-2.6165881773159914j)
12,8,(-0.006346659522625851-1.5915834732510457j)
12,9,(1.6313156349932472-0.9476880667005855j)
12,10,(0.957706991647133-0.4143554806155244j)
12,11,(1.1550422692496876-0.8048501401014856j)
12,12,(0.15519127077196607-0.6088461533849615j)
13,-13,(-0.08730331631597694-0.513521934873218j)
13,-12,(0.3855269744541229+0.9035832010433642j)
13,-11,(-2.6784506712208134-1.2893483283215696j)
13,-10,(4.135009016856452+0.08651249660688412j)
13,-9,(-2.2674351571482236+0.34726581608994345j)
13,-8,(-0.38580611971201645+2.966972982377214j)
13,-7,(0.5749470930848937-2.5432007802589034j)
13,-6,(1.2049760294519818+0.4768152534084167j)
13,-5,(-1.7796594349895807+0.32599561219775985j)
13,-4,(-0.5757766627478927+0.3694851711011635j)
13,-3,(-0.8994960786814422-0.15400056799438067j)
13,-2,(0.923009926589348-0.26320611064992894j)
13,-1,(0.040769042132767504-1.1719263925884897j)
13,0,(0.08871819152993138+0j)
13,1,(-0.04076904213276734-1.1719263925884893j)
13,2,(0.9230099265893481+0.26320611064992894j)
13,3,(0.8994960786814422-0.15400056799438072j)
13,4,(-0.5757766627478929-0.3694851711011635j)
13,5,(1.7796594349895807+0.32599561219775997j)
13,6,(1.204976029451982-0.47681525340841685j)
13,7,(-0.5749470930848936-2.543200780258903j)
13,8,(-0.3858061197120166-2.966972982377215j)
13,9,(2.2674351571482236+0.3472658160899435j)
13,10,(4.135009016856453-0.08651249660688422j)
13,11,(2.678450671220814-1.2893483283215696j)
13,12,(0.3855269744541229-0.9035832010433641j)
13,13,(0.08730331631597696-0.5135219348732178j)
14,-14,(-0.4286178817499445+0.3278749898208158j)
14,-13,(0.20090659774399186-1.3942885289161218j)
14,-12,(0.9328617100431075+1.508506547842268j)
14,-11,(-2.526255082240958+0.46335762420600574j)
14,-10,(2.0709708298103946-0.29184651119405597j)
14,-9,(-0.8246061918258106-0.9057728869491071j)
14,-8,(-1.2830194919968632+1.6963907174170518j)
14,-7,(0.6415769638076348+0.1532670119675917j)
14,-6,(0.5451099095827434-2.6208574080495346j)
14,-5,(0.3958155321473962+0.5735464100897255j)
14,-4,(-0.6537068119447108-0.2855119040404448j)
14,-3,(0.11218311605739828+1.0929800480796221j)
14,-2,(0.19280069976392694-0.3289383392719977j)
14,-1,(0.870609222162654+0.5493910653626302j)
14,0,(1.6267794703155394+0j)
14,1,(-0.8706092221626541+0.5493910653626302j)
14,2,(0.1928006997639268+0.32893833927199784j)
14,3,(-0.11218311605739828+1.0929800480796221j)
14,4,(-0.6537068119447108+0.28551190404044485j)
14,5,(-0.3958155321473962+0.5735464100897253j)
14,6,(0.5451099095827434+2.620857408049535j)
14,7,(-0.6415769638076348+0.15326701196759204j)
14,8,(-1.283019491996863-1.6963907174170525j)
14,9,(0.824606191825811-0.9057728869491073j)
14,10,(2.070970829810395+0.2918465111940559j)
14,11,(2.526255082240958+0.46335762420600585j)
14,12,(0.9328617100431077-1.5085065478422683j)
14,13,(-0.2009065977439919-1.3942885289161215j)
14,14,(-0.4286178817499445-0.3278749898208158j)
15,-15,(0.19216836231936912-0.0045355604443801005j)
15,-14,(-0.4916421398671364+0.43158101293812595j)
15,-13,(0.08604370708448182-1.232910025944259j)
15,-12,(0.4169831860319118+1.2060052486610127j)
15,-11,(-1.928430120560858-0.39776201812005935j)
15,-10,(1.1608793648019504-0.6609200272304502j)
15,-9,(0.5375422285315251-1.999053625633141j)
15,-8,(0.2683802254254568+2.6538943239586814j)
15,-7,(-0.8957191998315216-0.29541769115533667j)
15,-6,(1.0484940601921642+0.04379796173694086j)
15,-5,(1.1681144552819338-0.8797298060345207j)
15,-4,(-0.5438852703569357+0.8881436218681151j)
15,-3,(-0.15736028627284462+0.6040678210933906j)
15,-2,(-0.8771393927272123+1.1701965934032685j)
15,-1,(0.6276512095958872+0.017201434582029437j)
15,0,(-0.07240480804080232+0j)
15,1,(-0.6276512095958872+0.017201434582029395j)
15,2,(-0.8771393927272121-1.1701965934032685j)
15,3,(0.15736028627284454+0.6040678210933906j)
15,4,(-0.5438852703569357-0.8881436218681151j)
15,5,(-1.1681144552819338-0.8797298060345207j)
15,6,(1.0484940601921644-0.043797961736941025j)
15,7,(0.8957191998315216-0.29541769115533667j)
15,8,(0.2683802254254568-2.653894323958682j)
15,9,(-0.5375422285315253-1.999053625633141j)
15,10,(1.1608793648019504+0.6609200272304504j)
15,11,(1.9284301205608585-0.3977620181200595j)
15,12,(0.41698318603191203-1.2060052486610129j)
15,13,(-0.08604370708448186-1.232910025944259j)
15,14,(-0.4916421398671364-0.43158101293812595j)
15,15,(-0.1921683623193691-0.0045355604443801005j)
16,-16,(-0.4518495072403649+0.019488862581740384j)
16,-15,(1.2064262031347615-0.9917125571017765j)
16,-14,(-1.6696309733646726+2.0705261301979503j)
16,-13,(-0.23096368083836008-2.687986832596799j)
16,-12,(1.8834584136541561-0.2752120045513995j)
16,-11,(-2.2609887727293856+2.805245942261846j)
16,-10,(1.9819338033360587-0.648288573181365j)
16,-9,(-0.5380545002768258-1.2667078523282935j)
16,-8,(0.3663614405236298+0.01870905055947095j)
16,-7,(-1.4692755745962125+2.7153612454386304j)
16,-6,(0.8167754247310435-0.4835854996318851j)
16,-5,(-0.6214577865061169-0.8111620148494119j)
16,-4,(0.38289447223950723-0.880320661365206j)
16,-3,(-1.1011127515011763-0.46681028292434107j)
16,-2,(-0.05278766775802041+0.7024434735242037j)
16,-1,(-1.2415215739674383-0.7030395235258131j)
16,0,(0.5935424182614987+0j)
16,1,(1.2415215739674383-0.7030395235258131j)
16,2,(-0.05278766775802045-0.7024434735242038j)
16,3,(1.1011127515011765-0.46681028292434107j)
16,4,(0.3828944722395071+0.880320661365206j)
16,5,(0.621457786506117-0.8111620148494121j)
16,6,(0.8167754247310438+0.48358549963188496j)
16,7,(1.4692755745962123+2.71536124543863j)
16,8,(0.36636144052362984-0.01870905055947095j)
16,9,(0.5380545002768261-1.2667078523282935j)
16,10,(1.9819338033360587+0.6482885731813649j)
16,11,(2.260988772729386+2.805245942261847j)
16,12,(1.8834584136541568+0.2752120045513997j)
16,13,(0.23096368083836-2.6879868325968j)
16,14,(-1.6696309733646721-2.0705261301979494j)
16,15,(-1.2064262031347615-0.9917125571017765j)
16,16,(-0.4518495072403649-0.019488862581740377j)
17,-17,(0.2757585677907643+0.055650056096203084j)
17,-16,(-0.07092499205751152+0.1549625521623855j)
17,-15,(0.2917997435372148-0.16227812923633644j)
17,-14,(-0.8599192251413994+0.305545027676952j)
17,-13,(0.7864529001740014+0.6105212292454897j)
17,-12,(-0.47121602071737134-1.7195100670138654j)
17,-11,(0.5320273457427798+2.1589953110501376j)
17,-10,(-0.5227274549553399-0.27675088581881424j)
17,-9,(-0.3301078810394992-0.6590412335481438j)
17,-8,(0.3909675092885074-1.963586645183572j)
17,-7,(-0.20634634727011508+1.7726895219129843j)
17,-6,(-0.633695451156467-0.2073387059158375j)
17,-5,(0.9721194137818504-0.06104476578484526j)
17,-4,(0.07706822741630372-1.588090139248052j)
17,-3,(0.8012043825405724-0.2943010734834266j)
17,-2,(0.21617681827370347-0.18136084929631946j)
17,-1,(-0.2982153181942902+1.3140055146973149j)
17,0,(0.8456978399368943+0j)
17,1,(0.2982153181942902+1.3140055146973149j)
17,2,(0.21617681827370347+0.18136084929631946j)
17,3,(-0.8012043825405726-0.2943010734834266j)
17,4,(0.07706822741630376+1.588090139248052j)
17,5,(-0.9721194137818505-0.06104476578484534j)
17,6,(-0.633695451156467+0.20733870591583767j)
17,7,(0.20634634727011508+1.7726895219129846j)
17,8,(0.3909675092885073+1.9635866451835713j)
17,9,(0.3301078810394992-0.659041233548144j)
17,10,(-0.5227274549553397+0.27675088581881424j)
17,11,(-0.5320273457427798+2.1589953110501376j)
17,12,(-0.47121602071737156+1.7195100670138663j)
17,13,(-0.7864529001740016+0.6105212292454898j)
17,14,(-0.8599192251413996-0.3055450276769522j)
17,15,(-0.2917997435372151-0.16227812923633644j)
17,16,(-0.07092499205751168-0.1549625521623855j)
17,17,(-0.2757585677907643+0.05565005609620305j)
18,-18,(-0.02336697733455324-0.15598131462977016j)
18,-17,(0.6651408931277193+0.6105580834800244j)
18,-16,(-2.5234415468580598-0.31291545699311724j)
18,-15,(3.312325298351369-1.7460087312318848j)
18,-14,(-2.1786025477386564+2.875661981932863j)
18,-13,(0.0767909151454165-0.6046911190673303j)
18,-12,(0.5087156917372304-2.809815677699679j)
18,-11,(-0.5079910351231599+2.0630843175289497j)
18,-10,(0.7944898642393251+0.5173752526346217j)
18,-9,(-0.600143511175631-0.4348842365129054j)
18,-8,(0.5056970003055702-1.239449241571846j)
18,-7,(0.3701298562908953-0.37953512513862075j)
18,-6,(-0.23517710530903418+2.280743308710137j)
18,-5,(0.8923484202717413+0.24227115384412767j)
18,-4,(0.23899505531640042+0.5926098438856828j)
18,-3,(0.0393256616590004-1.1320742107879784j)
18,-2,(-0.5988503830022804+0.5099722847161294j)
18,-1,(-0.06295655429283795+0.5027396778693562j)
18,0,(-1.6517500579659088+0j)
18,1,(0.06295655429283803+0.5027396778693562j)
18,2,(-0.5988503830022807-0.5099722847161297j)
18,3,(-0.03932566165900036-1.1320742107879784j)
18,4,(0.23899505531640045-0.5926098438856825j)
18,5,(-0.8923484202717415+0.24227115384412762j)
18,6,(-0.23517710530903424-2.280743308710137j)
18,7,(-0.37012985629089534-0.37953512513862075j)
18,8,(0.5056970003055703+1.239449241571846j)
18,9,(0.600143511175631-0.43488423651290553j)
18,10,(0.7944898642393251-0.5173752526346218j)
18,11,(0.5079910351231602+2.0630843175289497j)
18,12,(0.5087156917372304+2.809815677699679j)
18,13,(-0.07679091514541667-0.6046911190673302j)
18,14,(-2.178602547738656-2.875661981932863j)
18,15,(-3.312325298351369-1.7460087312318846j)
18,16,(-2.5234415468580598+0.3129154569931172j)
18,17,(-0.6651408931277193+0.6105580834800245j)
18,18,(-0.02336697733455322+0.15598131462977013j)
19,-19,(0.030647964201225862+0.3928224116130435j)
19,-18,(-0.6798643449733226-0.7991120582834204j)
19,-17,(0.7355103081311821-0.0665236978647381j)
19,-16,(-0.4879911159145611+0.9066300131375933j)
19,-15,(0.3688916415494019-0.9955905611093714j)
19,-14,(-0.5099697281563128-0.7833604081181232j)
19,-13,(0.9916508916984345+3.2766257103252237j)
19,-12,(-0.44477896308719833-3.4712431763438474j)
19,-11,(-0.17939797852570605+0.9346404425864295j)
19,-10,(0.8457501617351811+0.33565404261325593j)
19,-9,(-0.21171382221955953+1.5378507970872286j)
19,-8,(-0.37115725120715937-1.9411210184031304j)
19,-7,(-0.5115367460056874+0.040297041220440255j)
19,-6,(0.007457865999100895+0.4578893656835989j)
19,-5,(-0.9808155979623896+0.8517060591163064j)
19,-4,(0.30794745637296245+0.11608849432949093j)
19,-3,(-0.9385956736669852-1.0538027193544997j)
19,-2,(0.644235501394094-1.3136026484405834j)
19,-1,(-0.41331422078301033-0.7235034151858837j)
19,0,(-0.36826542040553145+0j)
19,1,(0.4133142207830104-0.7235034151858837j)
19,2,(0.644235501394094+1.3136026484405832j)
19,3,(0.9385956736669852-1.0538027193544994j)
19,4,(0.30794745637296256-0.11608849432949081j)
19,5,(0.9808155979623898+0.8517060591163064j)
19,6,(0.007457865999100895-0.4578893656835989j)
19,7,(0.5115367460056874+0.040297041220440255j)
19,8,(-0.37115725120715937+1.9411210184031304j)
19,9,(0.21171382221955953+1.5378507970872288j)
19,10,(0.845750161735181-0.3356540426132559j)
19,11,(0.17939797852570613+0.9346404425864292j)
19,12,(-0.44477896308719833+3.4712431763438474j)
19,13,(-0.9916508916984343+3.2766257103252237j)
19,14,(-0.5099697281563128+0.7833604081181234j)
19,15,(-0.36889164154940207-0.9955905611093716j)
19,16,(-0.4879911159145611-0.9066300131375934j)
19,17,(-0.7355103081311822-0.06652369786473801j)
19,18,(-0.6798643449733225+0.7991120582834202j)
19,19,(-0.030647964201225862+0.3928224116130435j)
20,-20,(-0.015357014211055018-0.09665207330633291j)
