l,m,alm
0,0,(-0.5885301945323802+0j)
1,-1,(-0.6803405205088265-0.04784952701041822j)
1,0,(-1.5375331496234126+0j)
1,1,(0.6803405205088265-0.04784952701041822j)
2,-2,(0.15907598938731243+0.046031359539077256j)
2,-1,(-0.7922298225316161+0.09166955656194237j)
2,0,(0.14938635606321204+0j)
2,1,(0.7922298225316161+0.09166955656194238j)
2,2,(0.15907598938731246-0.0460313595390773j)
3,-3,(0.05912735547319067-0.7170606003528182j)
3,-2,(-0.03615047477910373-0.5663477076923473j)
3,-1,(-0.3770048654099121-0.017820627228334645j)
3,0,(0.3557130808248663+0j)
3,1,(0.3770048654099122-0.017820627228334662j)
3,2,(-0.03615047477910373+0.5663477076923473j)
3,3,(-0.059127355473190646-0.7170606003528182j)
4,-4,(0.16710734257167095+0.27700230421570116j)
4,-3,(-0.7964969729666839+0.5795366424227085j)
4,-2,(0.0020993279781561652-0.06553045382917635j)
4,-1,(0.1431045198894969+0.0886233337345673j)
4,0,(0.6128519690366342+0j)
4,1,(-0.1431045198894969+0.08862333373456734j)
4,2,(0.002099327978156093+0.06553045382917635j)
4,3,(0.7964969729666839+0.5795366424227085j)
4,4,(0.16710734257167098-0.2770023042157012j)
5,-5,(-0.2951513417739523-0.015349991956703325j)
5,-4,(-0.702428799582845-0.5965264605832511j)
5,-3,(-0.4305027179343174-0.9362771264480377j)
5,-2,(-0.24397418943991653-0.26461613763555797j)
5,-1,(0.8732558174557139+0.290520211781682j)
5,0,(-0.2429413951644683+0j)
5,1,(-0.8732558174557139+0.29052021178168197j)
5,2,(-0.24397418943991653+0.264616137635558j)
5,3,(0.4305027179343174-0.9362771264480377j)
5,4,(-0.702428799582845+0.5965264605832511j)
5,5,(0.29515134177395236-0.015349991956703371j)
6,-6,(-0.5502486472542312+0.14704393188093562j)
6,-5,(-0.6381298983076138-0.009269459264795079j)
6,-4,(-0.11251361066489998+1.1810282704704844j)
6,-3,(-0.9054745688500162+0.23134454324093934j)
6,-2,(-0.22433301918723203+0.030928795305324244j)
6,-1,(0.6062350294294004+0.12829903356351333j)
6,0,(-0.12340752831764856+0j)
6,1,(-0.6062350294294004+0.12829903356351333j)
6,2,(-0.2243330191872321-0.030928795305324244j)
6,3,(0.9054745688500163+0.23134454324093928j)
6,4,(-0.11251361066489998-1.1810282704704844j)
6,5,(0.6381298983076137-0.00926945926479512j)
6,6,(-0.5502486472542312-0.1470439318809356j)
7,-7,(0.013208566819414432-0.5798021723264726j)
7,-6,(0.7995132834710912-0.5590048930640849j)
7,-5,(-0.8195927204317293-0.04298091584080937j)
7,-4,(-1.1051486096610146-0.29017496508366936j)
7,-3,(-0.5624051069700263+0.28284829784411536j)
7,-2,(0.30034651417537317+0.4216249435706928j)
7,-1,(0.5943878297081189+0.052816069665179564j)
7,0,(-1.7754070188222701+0j)
7,1,(-0.594387829708119+0.052816069665179544j)
7,2,(0.3003465141753732-0.4216249435706928j)
7,3,(0.5624051069700263+0.28284829784411536j)
7,4,(-1.105148609661015+0.2901749650836693j)
7,5,(0.8195927204317289-0.042980915840809326j)
7,6,(0.7995132834710912+0.5590048930640846j)
7,7,(-0.013208566819414453-0.5798021723264726j)
8,-8,(-0.09957557816871535-0.10099646972469034j)
8,-7,(-0.23378184476619548+0.34314715674104024j)
8,-6,(-2.15185356521251+0.1704684776722741j)
8,-5,(-0.9962668621145374-0.07159785467174265j)
8,-4,(-0.3877430830634632+0.41906699713339773j)
8,-3,(0.10804405439570158-0.32335290338905703j)
8,-2,(0.2203027318304157-0.022593578643224733j)
8,-1,(0.03164437754314712-0.23147070566250916j)
8,0,(-0.4366399928041985+0j)
8,1,(-0.031644377543147126-0.23147070566250924j)
8,2,(0.22030273183041568+0.022593578643224765j)
8,3,(-0.10804405439570154-0.323352903389057j)
8,4,(-0.38774308306346317-0.41906699713339773j)
8,5,(0.9962668621145377-0.0715978546717427j)
8,6,(-2.15185356521251-0.1704684776722742j)
8,7,(0.2337818447661954+0.34314715674104024j)
8,8,(-0.0995755781687153+0.10099646972469037j)
9,-9,(0.03519840962602253-0.0046538285473663775j)
9,-8,(0.6290439241717626-0.2512642175164289j)
9,-7,(-0.40121177823690984-1.718776302249958j)
9,-6,(0.11468279281374234-1.5304173962181205j)
9,-5,(-0.9204545041431883-0.05058557413235687j)
9,-4,(0.1543784587611788+0.19752853175913793j)
9,-3,(0.34110352117408116+0.6851472026673677j)
9,-2,(0.46489347501945977-0.17122895240304686j)
9,-1,(-0.8219733702465-0.4190578839143353j)
9,0,(-0.51239607426041+0j)
9,1,(0.8219733702465-0.4190578839143353j)
9,2,(0.4648934750194596+0.1712289524030469j)
9,3,(-0.34110352117408127+0.685147202667368j)
9,4,(0.1543784587611788-0.197528531759138j)
9,5,(0.9204545041431883-0.05058557413235683j)
9,6,(0.11468279281374251+1.530417396218121j)
9,7,(0.40121177823690973-1.7187763022499576j)
9,8,(0.6290439241717626+0.251264217516429j)
9,9,(-0.035198409626022525-0.004653828547366336j)
10,-10,(-0.19391803285863682-0.12650951674003683j)
10,-9,(-0.20220071275200385-1.0714081892835827j)
10,-8,(-0.36044680679758667-0.6465823599854359j)
10,-7,(-0.5698758000334816-0.20746396471036846j)
10,-6,(-1.7635144844079829-0.416833891812527j)
10,-5,(-0.14841309354400475-0.22223334934225888j)
10,-4,(0.32205577324338286-0.6041685876923466j)
10,-3,(0.6394083282127244-0.31257856868927164j)
10,-2,(0.12348456752033836+0.18823770796733194j)
10,-1,(-0.23542919905901438+0.06692682925277095j)
10,0,(-0.17662869570699127+0j)
10,1,(0.23542919905901438+0.0669268292527709j)
10,2,(0.12348456752033828-0.1882377079673319j)
10,3,(-0.6394083282127245-0.31257856868927164j)
10,4,(0.3220557732433828+0.6041685876923466j)
10,5,(0.14841309354400475-0.22223334934225888j)
10,6,(-1.7635144844079833+0.41683389181252695j)
10,7,(0.5698758000334814-0.20746396471036813j)
10,8,(-0.3604468067975867+0.6465823599854359j)
10,9,(0.2022007127520038-1.0714081892835827j)
10,10,(-0.1939180328586368+0.1265095167400368j)
11,-11,(0.1913183752428039+0.024386899766866334j)
11,-10,(0.8364409756179974+0.13988808650953968j)
11,-9,(0.5460220105084158-0.4020392886848059j)
11,-8,(0.9994512770757648-1.0949269745704555j)
11,-7,(-0.5344796933289574-1.5457731936473722j)
11,-6,(-0.6515757253820431-0.5780512275301376j)
11,-5,(0.15722768840929305+0.6337366453766432j)
11,-4,(1.0348754099028905+0.5283644329299558j)
11,-3,(0.3898234335745912-0.45386094972119556j)
11,-2,(-0.7301020413271221-0.19324655763886114j)
11,-1,(-0.24630314167382913-0.04164576426993678j)
11,0,(0.4128247223336136+0j)
11,1,(0.24630314167382913-0.041645764269936804j)
11,2,(-0.7301020413271219+0.1932465576388611j)
11,3,(-0.3898234335745913-0.4538609497211956j)
11,4,(1.0348754099028905-0.5283644329299559j)
11,5,(-0.15722768840929302+0.6337366453766432j)
11,6,(-0.6515757253820432+0.5780512275301376j)
11,7,(0.5344796933289573-1.5457731936473722j)
11,8,(0.999451277075765+1.0949269745704555j)
11,9,(-0.5460220105084157-0.4020392886848059j)
11,10,(0.8364409756179972-0.1398880865095397j)
11,11,(-0.19131837524280387+0.024386899766866334j)
12,-12,(-0.20117173709759226+0.10117724111009806j)
12,-11,(0.34030101958453424-0.2651273606666296j)
12,-10,(-0.6025534111518189+0.212657453749872j)
12,-9,(-0.7117911618895512-1.5550444529610852j)
12,-8,(-0.8065565030459587-0.9167529015089488j)
12,-7,(-0.49571587312109167-0.6125288969882866j)
12,-6,(0.10711184374324884-0.39200222764349085j)
12,-5,(0.7743173236346524+0.04211493945742551j)
12,-4,(0.5853146286721104-0.11514225183336013j)
12,-3,(-0.11781828412621848+0.3633435229698789j)
12,-2,(-0.5413991334401193+0.13677928374827675j)
12,-1,(-0.16855367382413483+0.18882537559834542j)
12,0,(0.7122352021843913+0j)
12,1,(0.1685536738241348+0.18882537559834536j)
12,2,(-0.5413991334401193-0.13677928374827678j)
12,3,(0.11781828412621843+0.36334352296987876j)
12,4,(0.5853146286721106+0.11514225183336009j)
12,5,(-0.7743173236346524+0.042114939457425594j)
12,6,(0.10711184374324884+0.39200222764349085j)
12,7,(0.4957158731210917-0.6125288969882867j)
12,8,(-0.8065565030459584+0.9167529015089486j)
12,9,(0.7117911618895512-1.555044452961085j)
12,10,(-0.6025534111518188-0.212657453749872j)
12,11,(-0.34030101958453424-0.26512736066662945j)
12,12,(-0.20117173709759226-0.10117724111009806j)
13,-13,(-0.11385249171325637-0.24732008390253085j)
13,-12,(0.2273909005352322+0.25785016949734396j)
13,-11,(0.49562292478955944+0.47491134487114833j)
