l,m,alm
0,0,(-0.31050465305005104+0j)
1,-1,(-0.038717316419832136-0.2880504320341592j)
1,0,(-0.7261285733001708+0j)
1,1,(0.038717316419832136-0.2880504320341592j)
2,-2,(-0.48513803192771954+0.19350728921010957j)
2,-1,(0.2138652770927077+0.05362472144879956j)
2,0,(0.14791110368229546+0j)
2,1,(-0.2138652770927077+0.053624721448799595j)
2,2,(-0.48513803192771965-0.19350728921010957j)
3,-3,(0.30278037143029046+0.8461086332510123j)
3,-2,(0.18942216651617338-0.2898703835211283j)
3,-1,(0.027507820700611044-0.03330412619830856j)
3,0,(-1.0244628385177394+0j)
3,1,(-0.027507820700611064-0.03330412619830857j)
3,2,(0.18942216651617333+0.2898703835211283j)
3,3,(-0.30278037143029046+0.8461086332510122j)
4,-4,(0.9928344038830426+0.031089707717991653j)
4,-3,(-0.012997574794347167-0.4318975772721121j)
4,-2,(0.14012280988724515-0.16238621955102392j)
4,-1,(-0.078088650033246+0.0270271727926156j)
4,0,(0.14436194716616213+0j)
4,1,(0.078088650033246+0.02702717279261558j)
4,2,(0.14012280988724515+0.16238621955102392j)
4,3,(0.012997574794347147-0.4318975772721121j)
4,4,(0.9928344038830429-0.031089707717991664j)
5,-5,(0.8094221326609106-0.7836344014055096j)
5,-4,(-0.3613756353530842-0.10512682526993465j)
5,-3,(-0.15726248971917373-0.08278006809848676j)
5,-2,(-0.2947497140654278+0.2548128149879129j)
5,-1,(-0.12452027979729376+0.15716767863358436j)
5,0,(-0.8771555679709093+0j)
5,1,(0.12452027979729374+0.15716767863358433j)
5,2,(-0.29474971406542794-0.2548128149879129j)
5,3,(0.15726248971917373-0.08278006809848674j)
5,4,(-0.3613756353530843+0.10512682526993465j)
5,5,(-0.8094221326609102-0.7836344014055094j)
6,-6,(0.20894588833462255-0.6964540449394742j)
6,-5,(-0.40645189296512396+0.38414967739049055j)
6,-4,(-0.2825181095409145+0.0007805054296576905j)
6,-3,(0.06114980192595615+0.23200748564637588j)
6,-2,(0.050892112928277965+0.221081945307119j)
6,-1,(0.16658373911309454+0.11623300214274922j)
6,0,(0.3664573748784532+0j)
6,1,(-0.16658373911309457+0.11623300214274923j)
6,2,(0.050892112928278-0.22108194530711905j)
6,3,(-0.061149801925956176+0.23200748564637597j)
6,4,(-0.28251810954091444-0.0007805054296576905j)
6,5,(0.4064518929651238+0.38414967739049055j)
6,6,(0.20894588833462252+0.6964540449394739j)
7,-7,(-0.4256890686897801-0.7537478149182254j)
7,-6,(0.0717943256910464+0.3752848003481304j)
7,-5,(-0.21831022475253334-0.060219374753252425j)
7,-4,(0.18021483043755848-0.013369756786588074j)
7,-3,(0.1485958411485052-0.07384506868904987j)
7,-2,(0.08583235924448591-0.16316714964076418j)
7,-1,(0.049113111696445465-0.06402183021376773j)
7,0,(-0.8221665587434182+0j)
7,1,(-0.049113111696445486-0.06402183021376773j)
7,2,(0.08583235924448591+0.16316714964076418j)
7,3,(-0.1485958411485052-0.07384506868904986j)
7,4,(0.1802148304375586+0.01336975678658808j)
7,5,(0.21831022475253334-0.060219374753252425j)
7,6,(0.0717943256910464-0.3752848003481304j)
7,7,(0.4256890686897801-0.7537478149182254j)
8,-8,(-1.0454813011587294-0.1448294829873281j)
8,-7,(0.3129418356921034+0.35493236614245194j)
8,-6,(-0.07407022761696944-0.026411390011622047j)
8,-5,(0.25303114590323444-0.10472789333910808j)
8,-4,(-0.026444632029355254-0.028748106928593965j)
8,-3,(-0.006045810160853153-0.292364406241361j)
8,-2,(-0.12182764258440901+0.033608295988284916j)
8,-1,(-0.11166276949082296+0.09595784904048524j)
8,0,(-0.13867230511449033+0j)
8,1,(0.11166276949082303+0.09595784904048524j)
8,2,(-0.12182764258440901-0.03360829598828492j)
8,3,(0.0060458101608531324-0.29236440624136106j)
8,4,(-0.026444632029355222+0.028748106928593944j)
8,5,(-0.25303114590323456-0.10472789333910816j)
8,6,(-0.07407022761696949+0.02641139001162204j)
8,7,(-0.3129418356921033+0.35493236614245194j)
8,8,(-1.0454813011587294+0.1448294829873281j)
9,-9,(-1.0207577605905989+0.8701737549625994j)
9,-8,(0.9510602562703577+0.018632873720533155j)
9,-7,(-0.24206980281636267+0.08257576248902199j)
9,-6,(0.3087562763612336-0.22630069900359992j)
9,-5,(-0.08878578550166541+0.1403956691432781j)
9,-4,(-0.04337841823180351-0.018052002971096968j)
9,-3,(0.045277039686201725+0.21472375689577156j)
9,-2,(0.07454599189121257+0.1612495656931112j)
9,-1,(0.11201771391093245+0.030009371511377298j)
9,0,(-0.19260576493926326+0j)
9,1,(-0.1120177139109324+0.0300093715113773j)
9,2,(0.07454599189121258-0.16124956569311122j)
9,3,(-0.04527703968620172+0.2147237568957716j)
9,4,(-0.04337841823180349+0.018052002971096975j)
9,5,(0.08878578550166542+0.1403956691432781j)
9,6,(0.3087562763612337+0.22630069900359998j)
9,7,(0.24206980281636262+0.08257576248902199j)
9,8,(0.951060256270358-0.01863287372053314j)
9,9,(1.0207577605905989+0.8701737549625994j)
10,-10,(0.36411450404136736+1.2795879627566273j)
10,-9,(0.8168667048823192-0.6196775922184626j)
10,-8,(0.1887335112024064+0.22391486215665884j)
10,-7,(-0.11696138218733165-0.47366945641908453j)
10,-6,(0.09142036423928342+0.1801519493646651j)
10,-5,(-0.09270714516277848+0.0183681190670201j)
10,-4,(0.2104796485135757+0.07457476890368786j)
10,-3,(0.05248731514455699-0.017899140141967217j)
10,-2,(0.045087752481777855-0.21033231648689338j)
10,-1,(0.07563453996389351-0.11196916418187307j)
10,0,(-0.1996740113225977+0j)
10,1,(-0.07563453996389351-0.11196916418187303j)
10,2,(0.04508775248177786+0.21033231648689343j)
10,3,(-0.05248731514455698-0.017899140141967237j)
10,4,(0.2104796485135757-0.07457476890368787j)
10,5,(0.09270714516277845+0.018368119067020114j)
10,6,(0.09142036423928342-0.1801519493646651j)
10,7,(0.11696138218733165-0.47366945641908453j)
10,8,(0.1887335112024064-0.22391486215665887j)
10,9,(-0.8168667048823192-0.6196775922184625j)
10,10,(0.36411450404136736-1.2795879627566273j)
11,-11,(1.465407667948962+0.24951599965391655j)
11,-10,(-0.4239211666327189-1.029822979697149j)
11,-9,(0.34066702351421796+0.10303959099205424j)
11,-8,(-0.5164733298302728-0.3357460477374927j)
11,-7,(0.30064861046357977+0.18364970717545645j)
11,-6,(-0.26234725890692423+0.07623867681487514j)
11,-5,(0.16920583578108817-0.056270327576203344j)
11,-4,(-0.14540676516638193-0.027314654338459927j)
11,-3,(-0.06399535083337847-0.23016292414099748j)
11,-2,(-0.17583809071175635-0.1524562257283751j)
11,-1,(-0.11441234524647358+0.16854958424737781j)
11,0,(-0.5399607835653001+0j)
11,1,(0.11441234524647358+0.16854958424737781j)
11,2,(-0.1758380907117563+0.15245622572837508j)
11,3,(0.06399535083337847-0.23016292414099754j)
11,4,(-0.14540676516638193+0.027314654338459927j)
11,5,(-0.16920583578108814-0.056270327576203365j)
11,6,(-0.26234725890692423-0.07623867681487514j)
11,7,(-0.30064861046357977+0.18364970717545645j)
11,8,(-0.5164733298302729+0.3357460477374927j)
11,9,(-0.34066702351421796+0.10303959099205423j)
11,10,(-0.42392116663271884+1.029822979697149j)
11,11,(-1.465407667948962+0.2495159996539165j)
12,-12,(0.557694293166089-1.0647667514123145j)
12,-11,(-1.2542547815794716-0.10291087250939475j)
12,-10,(0.08730874271766312-0.2454742519660986j)
12,-9,(-0.6568408423232892+0.4336385698160437j)
12,-8,(0.34620305665863116-0.21877744093971635j)
12,-7,(-0.09679339024923779+0.34938774751779206j)
12,-6,(-0.043483105055636344-0.3527388341483631j)
12,-5,(-0.06171333862892076+0.2939510176136109j)
12,-4,(-0.1065731703595669-0.1481998241477447j)
12,-3,(-0.06576900837704429+0.09613180346179583j)
12,-2,(0.042705087736724545+0.20679423669867325j)
12,-1,(0.07756953284235617+0.03399481099981294j)
12,0,(0.19058506846762296+0j)
12,1,(-0.07756953284235614+0.03399481099981295j)
12,2,(0.04270508773672454-0.20679423669867322j)
12,3,(0.0657690083770443+0.09613180346179574j)
12,4,(-0.10657317035956691+0.1481998241477447j)
12,5,(0.061713338628920755+0.2939510176136109j)
12,6,(-0.04348310505563633+0.35273883414836305j)
12,7,(0.09679339024923778+0.3493877475177921j)
12,8,(0.34620305665863116+0.21877744093971635j)
12,9,(0.6568408423232892+0.43363856981604354j)
12,10,(0.08730874271766312+0.2454742519660986j)
12,11,(1.2542547815794713-0.10291087250939476j)
12,12,(0.557694293166089+1.0647667514123147j)
13,-13,(-0.6511710302025269-0.862262593574426j)
13,-12,(-0.4303066594893899+0.9600080410838987j)
13,-11,(-0.00993924162640132-0.1978345381617956j)
13,-10,(0.24714243955923484+0.8084306913295817j)
13,-9,(0.09528203847585413-0.37690050299285743j)
13,-8,(0.2509292670207328+0.08396412959097806j)
13,-7,(-0.296067370808027-0.36727631507471115j)
13,-6,(0.14178389250638543+0.15787425701696173j)
13,-5,(-0.19853359362160944-0.04588254649418759j)
13,-4,(0.1681962155466534+0.06192538420748729j)
13,-3,(0.13880879677743807-0.02091008113120224j)
13,-2,(0.1307080070522626+0.020260392546614634j)
13,-1,(0.054758093159735725-0.2565482576793595j)
13,0,(0.02417482965446034+0j)
13,1,(-0.0547580931597357-0.2565482576793595j)
13,2,(0.1307080070522626-0.020260392546614638j)
13,3,(-0.13880879677743807-0.020910081131202244j)
13,4,(0.1681962155466534-0.06192538420748729j)
13,5,(0.19853359362160947-0.045882546494187576j)
13,6,(0.14178389250638543-0.15787425701696178j)
13,7,(0.296067370808027-0.36727631507471115j)
13,8,(0.25092926702073276-0.08396412959097808j)
13,9,(-0.09528203847585413-0.37690050299285743j)
13,10,(0.24714243955923487-0.8084306913295819j)
13,11,(0.00993924162640132-0.1978345381617956j)
13,12,(-0.4303066594893899-0.9600080410838987j)
13,13,(0.6511710302025268-0.8622625935744258j)
14,-14,(-0.7013076623073031+0.3031670890364392j)
14,-13,(0.5175748919160013+0.8412016935156271j)
14,-12,(-0.22921198107249294+0.004870724056533541j)
14,-11,(0.7987722358386917+0.14744659691889062j)
14,-10,(-0.35381866040142296-0.2973361486329986j)
14,-9,(0.4840150764281067-0.16610275567621993j)
14,-8,(-0.4688528247959854+0.07279835099012716j)
14,-7,(0.2246438845102379+0.029839863025438767j)
14,-6,(-0.11961116982017156+0.025064928610919357j)
14,-5,(0.21001056113261343-0.16795690421816056j)
14,-4,(-0.06949687683508374+0.12866450235074864j)
14,-3,(-0.0506072933684429-0.15895779148974007j)
14,-2,(-0.10610692595870566-0.16972863138101296j)
14,-1,(-0.09527233130672294-0.03903546289511392j)
14,0,(-0.22058385696890542+0j)
14,1,(0.09527233130672294-0.03903546289511392j)
14,2,(-0.10610692595870566+0.16972863138101296j)
14,3,(0.0506072933684429-0.15895779148974007j)
14,4,(-0.06949687683508378-0.12866450235074867j)
14,5,(-0.21001056113261343-0.16795690421816056j)
14,6,(-0.11961116982017159-0.02506492861091936j)
14,7,(-0.2246438845102379+0.029839863025438788j)
14,8,(-0.4688528247959854-0.07279835099012717j)
14,9,(-0.48401507642810676-0.16610275567621996j)
14,10,(-0.35381866040142307+0.2973361486329986j)
14,11,(-0.7987722358386917+0.14744659691889067j)
14,12,(-0.22921198107249294-0.004870724056533582j)
14,13,(-0.5175748919160011+0.841201693515627j)
14,14,(-0.7013076623073031-0.3031670890364392j)
15,-15,(-0.03649818044814608+0.2954517143493378j)
15,-14,(0.6945092449601571-0.043186491892257185j)
15,-13,(-0.17352031555695765-0.05915936341254642j)
15,-12,(0.374069921534627-0.43300951501457224j)
15,-11,(-0.46718717762587886+0.11030606732219546j)
15,-10,(0.12547147901119166-0.2751116766349801j)
15,-9,(-0.2959930648661863+0.31316726133234885j)
15,-8,(0.03099447425823581-0.17682994244084263j)
15,-7,(0.11490269860097134+0.30596556574781275j)
15,-6,(-0.17043427134559733-0.16405568917447869j)
15,-5,(0.058245342780495694+0.0643391780735784j)
15,-4,(-0.2690768727475181-0.11875864839017014j)
15,-3,(-0.14278128307068536+0.15106552392887151j)
15,-2,(-0.09327740769480392+0.11771000127346272j)
15,-1,(-0.057666399463740754+0.36332682143686845j)
15,0,(-0.09644985555475408+0j)
15,1,(0.057666399463740775+0.36332682143686845j)
15,2,(-0.09327740769480392-0.11771000127346272j)
15,3,(0.14278128307068536+0.15106552392887151j)
15,4,(-0.2690768727475182+0.11875864839017018j)
15,5,(-0.058245342780495694+0.06433917807357839j)
15,6,(-0.1704342713455973+0.16405568917447869j)
15,7,(-0.11490269860097134+0.3059655657478128j)
15,8,(0.03099447425823584+0.17682994244084266j)
15,9,(0.2959930648661864+0.31316726133234885j)
15,10,(0.12547147901119168+0.2751116766349802j)
15,11,(0.46718717762587886+0.11030606732219546j)
15,12,(0.37406992153462704+0.43300951501457235j)
15,13,(0.17352031555695763-0.0591593634125464j)
15,14,(0.6945092449601571+0.0431864918922572j)
15,15,(0.036498180448146074+0.2954517143493377j)
16,-16,(0.05972792422809866-0.03586417999585914j)
16,-15,(0.2227452092325677-0.32414978086898j)
16,-14,(-0.10704588413440969-0.21031181448258626j)
16,-13,(-0.30944730712700347-0.41521905960801264j)
16,-12,(-0.16471853003595618+0.4047842462217856j)
16,-11,(-0.1712127717662182-0.06667000662879206j)
16,-10,(0.2297794596064575+0.3755901729077021j)
16,-9,(-0.20925402258575607-0.05393231007378901j)
16,-8,(0.32569878521445705+0.028988316064295687j)
16,-7,(-0.2796362286626175-0.09585284384895038j)
16,-6,(0.20692113231104567-0.14412394628367234j)
16,-5,(-0.1276192869788161+0.11697241548036157j)
16,-4,(0.13953181190791186-0.0724866744225599j)
16,-3,(0.1769632534796772+0.10343187769724416j)
16,-2,(0.18979238771407306+0.011456659445855126j)
16,-1,(-0.004770570112953342+0.04217802080388522j)
16,0,(0.214622814488223+0j)
16,1,(0.004770570112953346+0.04217802080388522j)
16,2,(0.18979238771407309-0.011456659445855128j)
16,3,(-0.1769632534796772+0.10343187769724416j)
16,4,(0.13953181190791183+0.07248667442255989j)
16,5,(0.12761928697881614+0.11697241548036161j)
16,6,(0.20692113231104567+0.1441239462836723j)
16,7,(0.2796362286626175-0.09585284384895035j)
16,8,(0.3256987852144571-0.028988316064295694j)
16,9,(0.20925402258575615-0.05393231007378902j)
16,10,(0.2297794596064575-0.37559017290770197j)
16,11,(0.17121277176621827-0.06667000662879204j)
16,12,(-0.16471853003595624-0.4047842462217857j)
16,13,(0.3094473071270035-0.4152190596080128j)
16,14,(-0.10704588413440969+0.2103118144825862j)
16,15,(-0.22274520923256766-0.32414978086898j)
16,16,(0.05972792422809864+0.03586417999585912j)
17,-17,(-0.19693353854525447+0.2541074580939649j)
17,-16,(0.1604063481192204-0.1070791184814077j)
17,-15,(-0.2200571778759991+0.013585282485393948j)
17,-14,(-0.2806507153146649-0.15460049827144717j)
17,-13,(0.13172508174989112+0.31671389088912955j)
17,-12,(-0.08779933733684614+0.23933676738392198j)
17,-11,(0.4505972889106417+0.044759994058692826j)
17,-10,(-0.20040799099062923+0.07884368750523602j)
17,-9,(0.18468190019404143-0.2640659530292401j)
17,-8,(-0.07024140393927478+0.09432179759335618j)
17,-7,(0.0005561794703675036-0.14075746622636082j)
17,-6,(0.060359626341167205+0.15637539208241527j)
17,-5,(0.004446548957965867-0.10639993521153579j)
17,-4,(0.07113014614884955+0.052921526021248846j)
17,-3,(0.017705860982475598-0.13351734826191003j)
17,-2,(0.08582674734997581-0.09113718956692005j)
17,-1,(0.08249183687475904-0.22481063217664615j)
17,0,(-0.1671055258110625+0j)
17,1,(-0.08249183687475904-0.22481063217664618j)
17,2,(0.08582674734997581+0.09113718956692005j)
17,3,(-0.0177058609824756-0.13351734826191006j)
17,4,(0.07113014614884954-0.052921526021248846j)
17,5,(-0.004446548957965888-0.10639993521153579j)
17,6,(0.06035962634116719-0.1563753920824153j)
17,7,(-0.0005561794703674829-0.14075746622636082j)
17,8,(-0.07024140393927476-0.09432179759335618j)
17,9,(-0.18468190019404146-0.2640659530292401j)
17,10,(-0.20040799099062923-0.07884368750523604j)
17,11,(-0.4505972889106417+0.044759994058692826j)
17,12,(-0.08779933733684621-0.23933676738392215j)
17,13,(-0.13172508174989114+0.3167138908891296j)
17,14,(-0.280650715314665+0.15460049827144726j)
17,15,(0.22005717787599907+0.013585282485393948j)
17,16,(0.16040634811922033+0.10707911848140769j)
17,17,(0.1969335385452545+0.254107458093965j)
18,-18,(0.3113425780196984+0.6470726595529013j)
18,-17,(0.08123686436587496-0.3038749937102127j)
18,-16,(-0.07334561587077507+0.30217325801564093j)
18,-15,(-0.18018344699290587+0.20605627365450443j)
18,-14,(0.4030135194898046-0.14662028219471154j)
18,-13,(0.060464652123181584+0.1036226199582747j)
18,-12,(0.09442664839095283-0.4003788902166501j)
18,-11,(0.0007647536318399946+0.008358595390092542j)
18,-10,(-0.18508361451979385-0.38828413493757413j)
18,-9,(0.048175783274435446+0.26665023996956894j)
18,-8,(-0.2876514411111101-0.10132032377640089j)
18,-7,(0.1705110857243749+0.11301530816977289j)
18,-6,(-0.1554258674815637+0.008770159239811746j)
18,-5,(0.21803592687013135-0.045023061434942266j)
18,-4,(-0.1426296602750651+0.06569499968131466j)
18,-3,(-0.060063552293255315-0.048142169636298436j)
18,-2,(-0.04685040423340022+0.11895007524141094j)
18,-1,(-0.0644244781846108+0.11863698234040562j)
18,0,(-0.15638498362862316+0j)
18,1,(0.06442447818461079+0.11863698234040562j)
18,2,(-0.04685040423340023-0.11895007524141095j)
18,3,(0.060063552293255315-0.04814216963629846j)
18,4,(-0.14262966027506505-0.06569499968131466j)
18,5,(-0.2180359268701313-0.04502306143494224j)
18,6,(-0.15542586748156367-0.00877015923981176j)
18,7,(-0.1705110857243749+0.11301530816977293j)
18,8,(-0.2876514411111101+0.10132032377640089j)
18,9,(-0.048175783274435426+0.26665023996956894j)
18,10,(-0.18508361451979385+0.38828413493757413j)
18,11,(-0.0007647536318399804+0.008358595390092552j)
18,12,(0.09442664839095283+0.4003788902166501j)
18,13,(-0.060464652123181604+0.10362261995827471j)
18,14,(0.40301351948980463+0.14662028219471152j)
18,15,(0.18018344699290587+0.20605627365450443j)
18,16,(-0.07334561587077507-0.30217325801564093j)
18,17,(-0.08123686436587495-0.3038749937102127j)
18,18,(0.3113425780196984-0.6470726595529013j)
