l,m,alm
0,0,(-0.1462833193922684+0j)
1,-1,(0.006436662848175757-0.23352447846807906j)
1,0,(-0.5879776478101506+0j)
1,1,(-0.006436662848175757-0.23352447846807906j)
2,-2,(-0.43854096651560726-0.11341930722473821j)
2,-1,(0.1596490185307572-0.004514135945851731j)
2,0,(0.09014647917996764+0j)
2,1,(-0.15964901853075725-0.00451413594585171j)
2,2,(-0.43854096651560726+0.11341930722473825j)
3,-3,(-0.1796256778054733+0.5305247114016097j)
3,-2,(-0.07428677586059357-0.23124359057969285j)
3,-1,(0.0013697311693560118-0.062404423726667345j)
3,0,(-0.8024746850815122+0j)
3,1,(-0.0013697311693560118-0.06240442372666735j)
3,2,(-0.07428677586059361+0.2312435905796928j)
3,3,(0.17962567780547334+0.5305247114016097j)
4,-4,(0.2338723424964438+0.4701381677431277j)
4,-3,(0.13787360903394769-0.11753335192965114j)
4,-2,(0.05058653273454308+0.07703540663927845j)
4,-1,(-0.09670320162207204-0.11395350292371711j)
4,0,(0.15033558448050213+0j)
4,1,(0.09670320162207204-0.11395350292371711j)
4,2,(0.05058653273454308-0.07703540663927842j)
4,3,(-0.13787360903394769-0.1175333519296511j)
4,4,(0.2338723424964438-0.4701381677431277j)
5,-5,(0.11826893001260855+0.19183341264403336j)
5,-4,(-0.19212946562609134-0.13898701035297498j)
5,-3,(0.07551735407004097+0.06799056084357688j)
5,-2,(-0.24085479942616736+0.009353049087091891j)
5,-1,(0.06745395758888577+0.1301247428386108j)
5,0,(-0.9112955469617938+0j)
5,1,(-0.06745395758888577+0.1301247428386108j)
5,2,(-0.2408547994261674-0.009353049087091886j)
5,3,(-0.07551735407004098+0.06799056084357687j)
5,4,(-0.19212946562609134+0.13898701035297498j)
5,5,(-0.11826893001260855+0.19183341264403336j)
6,-6,(-0.12130508481650232+0.05755333168139654j)
6,-5,(-0.005968961533677718+0.07901730349623341j)
6,-4,(0.22583048633561065-0.1074732357431782j)
6,-3,(-0.10194849041295914+0.02570532574821895j)
6,-2,(0.051776147016626334-0.034680946426606206j)
6,-1,(-0.025328209345065234+0.07276044226426985j)
6,0,(0.1800477490748248+0j)
6,1,(0.025328209345065234+0.07276044226426985j)
6,2,(0.051776147016626355+0.03468094642660623j)
6,3,(0.10194849041295916+0.02570532574821895j)
6,4,(0.2258304863356107+0.1074732357431782j)
6,5,(0.005968961533677729+0.07901730349623341j)
6,6,(-0.12130508481650232-0.05755333168139655j)
7,-7,(0.16586867356001314+0.03262794458166533j)
7,-6,(0.007390232251051141+0.06285022661389074j)
7,-5,(0.06647616225608713-0.04131297884575872j)
7,-4,(0.08268278665368088+0.1545931185230678j)
7,-3,(-0.054903560110335904-0.1567795411979584j)
7,-2,(0.09187863407986813-0.1041476222485037j)
7,-1,(-0.0764773279105406+0.009967898549951932j)
7,0,(-0.8161732074466507+0j)
7,1,(0.07647732791054061+0.009967898549951943j)
7,2,(0.09187863407986813+0.10414762224850373j)
7,3,(0.05490356011033592-0.1567795411979584j)
7,4,(0.08268278665368088-0.1545931185230678j)
7,5,(-0.06647616225608713-0.04131297884575872j)
7,6,(0.0073902322510511305-0.06285022661389074j)
7,7,(-0.16586867356001309+0.032627944581665326j)
8,-8,(0.32117362030031293+0.17221442448100752j)
8,-7,(-0.2451937819012289+0.06079163808594879j)
8,-6,(0.10161208712343679-0.16207568686851212j)
8,-5,(0.05980426977245091+0.023831635403863585j)
8,-4,(-0.1354228413879101-0.06541332618730411j)
8,-3,(0.026077665704196087+0.059280442946680056j)
8,-2,(0.02627326194444185+0.037750426079600205j)
8,-1,(-0.12376301715139319+0.15447979455513283j)
8,0,(0.05173284377032298+0j)
8,1,(0.12376301715139319+0.1544797945551329j)
8,2,(0.02627326194444184-0.037750426079600205j)
8,3,(-0.026077665704196097+0.059280442946680056j)
8,4,(-0.1354228413879101+0.06541332618730411j)
8,5,(-0.05980426977245093+0.023831635403863606j)
8,6,(0.10161208712343678+0.16207568686851212j)
8,7,(0.2451937819012288+0.06079163808594881j)
8,8,(0.3211736203003129-0.17221442448100752j)
9,-9,(0.08624457785029707-0.125553871602364j)
9,-8,(0.194756083311479+0.050524572592675066j)
9,-7,(0.0157220932674713-0.28150297448127926j)
9,-6,(0.05314976588931985-0.07303800386688818j)
9,-5,(-0.1988991065433304+0.007032187669335128j)
9,-4,(-0.0005186988618260104+0.03934157221775996j)
9,-3,(-0.1299889263650895+0.15097142731888072j)
9,-2,(0.05074284313702772+0.14218258695637495j)
9,-1,(0.049984808696619316+0.10507088526171274j)
9,0,(-0.44611923261695074+0j)
9,1,(-0.0499848086966193+0.10507088526171274j)
9,2,(0.05074284313702774-0.142182586956375j)
9,3,(0.1299889263650895+0.15097142731888072j)
9,4,(-0.0005186988618260104-0.03934157221775996j)
9,5,(0.19889910654333035+0.0070321876693351226j)
9,6,(0.05314976588931986+0.07303800386688818j)
9,7,(-0.0157220932674713-0.2815029744812792j)
9,8,(0.19475608331147906-0.05052457259267507j)
9,9,(-0.08624457785029709-0.125553871602364j)
10,-10,(0.09956967691792952-0.20990494095217638j)
10,-9,(0.04637297915711468+0.23054448319079412j)
10,-8,(-0.053123149451186076-0.29782854855586066j)
10,-7,(0.029479181580459278-0.012607427974004493j)
10,-6,(-0.08344185229876193+0.0938584761487693j)
10,-5,(0.0795353198090438-0.030995030052374174j)
10,-4,(0.03496787662193801+0.03118192657573995j)
10,-3,(0.009577191683388775-0.11200719140651032j)
10,-2,(0.07390122220022577+0.02572463072230756j)
10,-1,(-0.017975670091462257+0.030670006268959264j)
10,0,(-0.016388928722966253+0j)
10,1,(0.017975670091462257+0.030670006268959254j)
10,2,(0.07390122220022577-0.02572463072230759j)
10,3,(-0.00957719168338877-0.11200719140651033j)
10,4,(0.034967876621938-0.031181926575739934j)
10,5,(-0.07953531980904381-0.030995030052374185j)
10,6,(-0.08344185229876197-0.0938584761487693j)
10,7,(-0.02947918158045929-0.012607427974004493j)
10,8,(-0.05312314945118609+0.2978285485558606j)
10,9,(-0.0463729791571147+0.23054448319079412j)
10,10,(0.0995696769179295+0.20990494095217632j)
11,-11,(0.11079940263949803-0.00248379500062065j)
11,-10,(0.09291287877628523-0.016147017579438924j)
11,-9,(-0.02016486730949727-0.13074874435104156j)
11,-8,(0.018734672653089004+0.04233047633577994j)
11,-7,(-0.12956499680949887+0.044546561517184904j)
11,-6,(0.1323771590344413-0.015353352238739066j)
11,-5,(0.054991368021949864+0.013525330476427958j)
11,-4,(0.07891226877948755-0.0610745545658228j)
11,-3,(-0.057215794992667796-0.06584436538034907j)
11,-2,(-0.039217854470986836-0.02287867474665199j)
11,-1,(-0.03585025600305982-0.028429843958472013j)
11,0,(-0.2570775632032186+0j)
11,1,(0.035850256003059806-0.028429843958471996j)
11,2,(-0.03921785447098684+0.022878674746651992j)
11,3,(0.05721579499266782-0.06584436538034909j)
11,4,(0.07891226877948758+0.0610745545658228j)
11,5,(-0.05499136802194987+0.013525330476427969j)
11,6,(0.1323771590344413+0.015353352238739066j)
11,7,(0.12956499680949887+0.044546561517184904j)
11,8,(0.018734672653089004-0.04233047633577994j)
11,9,(0.020164867309497275-0.13074874435104153j)
11,10,(0.09291287877628523+0.016147017579438944j)
11,11,(-0.11079940263949803-0.0024837950006206602j)
12,-12,(-0.19702379209604845-0.07647064742434177j)
12,-11,(0.2455697868220701-0.07564180181743617j)
12,-10,(-0.11033321600604898-0.05657061475259144j)
12,-9,(0.019195519900699377-0.15344069310265196j)
12,-8,(-0.1522851782411564-0.04078190186278211j)
12,-7,(0.025467542240007548-0.12887069301431442j)
12,-6,(-0.049295317026863454+0.07227081590923828j)
12,-5,(0.00478627235745042-0.010334919067030634j)
12,-4,(-0.030506300812969196-0.06342785121690868j)
12,-3,(-0.04571515962013898+0.06209058195285903j)
12,-2,(-0.03499152446740501+0.06369481069315046j)
12,-1,(-0.07894835466916494+0.027527744028705305j)
12,0,(0.06131479264376487+0j)
12,1,(0.07894835466916494+0.0275277440287053j)
12,2,(-0.03499152446740499-0.06369481069315046j)
12,3,(0.045715159620138966+0.06209058195285902j)
12,4,(-0.0305063008129692+0.06342785121690869j)
12,5,(-0.004786272357450425-0.010334919067030641j)
12,6,(-0.049295317026863454-0.07227081590923826j)
12,7,(-0.025467542240007548-0.12887069301431447j)
12,8,(-0.15228517824115642+0.0407819018627821j)
12,9,(-0.01919551990069939-0.15344069310265193j)
12,10,(-0.11033321600604898+0.05657061475259142j)
12,11,(-0.2455697868220701-0.07564180181743617j)
12,12,(-0.19702379209604845+0.07647064742434177j)
13,-13,(-0.12208632284922287-0.03285671026458253j)
13,-12,(0.0933037833709095-0.1212254991217697j)
13,-11,(-0.07443337936964854+0.09228494692471213j)
13,-10,(-0.04180861454081598+0.0454382864096283j)
13,-9,(0.09993308281349646+0.07568288866672929j)
13,-8,(-0.012481761539525557+0.013253562448291348j)
13,-7,(0.1310589531987005+0.09503469980457735j)
13,-6,(-0.1203037617889869-0.0865549801401274j)
13,-5,(0.018636761101137735+0.08901948176794952j)
13,-4,(-0.05874395104430554+0.12289153737551596j)
13,-3,(0.08192473663489065+0.035758992553279356j)
13,-2,(0.10073061609460122-0.03860279303667024j)
13,-1,(-0.005990642619723473-0.009348831672799473j)
13,0,(-0.176987415654329+0j)
13,1,(0.005990642619723473-0.009348831672799476j)
13,2,(0.10073061609460125+0.03860279303667024j)
13,3,(-0.08192473663489068+0.03575899255327937j)
13,4,(-0.05874395104430554-0.12289153737551597j)
13,5,(-0.018636761101137742+0.08901948176794953j)
13,6,(-0.12030376178898691+0.0865549801401274j)
13,7,(-0.1310589531987005+0.09503469980457735j)
13,8,(-0.012481761539525547-0.013253562448291348j)
13,9,(-0.09993308281349646+0.0756828886667293j)
13,10,(-0.04180861454081598-0.04543828640962829j)
13,11,(0.07443337936964854+0.09228494692471215j)
13,12,(0.0933037833709095+0.12122549912176973j)
13,13,(0.12208632284922287-0.032856710264582534j)
14,-14,(-0.01784292349256846+0.08934031159064595j)
14,-13,(0.2161372624027882-0.1536929605050699j)
14,-12,(0.051001387761718725+0.042928535661553524j)
14,-11,(-0.26584895046181456+0.06716942770050435j)
14,-10,(0.004907993849591454+0.11426575922262708j)
14,-9,(-0.00010596889862605726-0.08297981034294598j)
14,-8,(0.0755834443258906+0.05639831485962572j)
14,-7,(0.05371764039145004-0.01497956814212671j)
14,-6,(0.18261520682147445-0.00048690714986868747j)
14,-5,(0.002207291518883899-0.05702331063111011j)
14,-4,(0.011946741035387995-0.0675964975083499j)
14,-3,(-0.09682737625149483-0.09897048253823926j)
14,-2,(0.07144412885038354+0.10838556776840427j)
14,-1,(-0.08513396000451728+0.04788586610820504j)
14,0,(0.21809528523809085+0j)
14,1,(0.08513396000451727+0.04788586610820503j)
14,2,(0.07144412885038352-0.10838556776840426j)
14,3,(0.09682737625149483-0.09897048253823926j)
14,4,(0.011946741035387995+0.06759649750834991j)
14,5,(-0.002207291518883894-0.05702331063111011j)
14,6,(0.18261520682147447+0.00048690714986868747j)
14,7,(-0.053717640391450064-0.0149795681421267j)
14,8,(0.0755834443258906-0.056398314859625716j)
14,9,(0.00010596889862605726-0.08297981034294598j)
14,10,(0.004907993849591475-0.11426575922262708j)
14,11,(0.26584895046181456+0.06716942770050438j)
14,12,(0.051001387761718725-0.04292853566155352j)
14,13,(-0.2161372624027882-0.1536929605050699j)
14,14,(-0.017842923492568462-0.08934031159064595j)
15,-15,(0.11446332951082498+0.06947450794818226j)
15,-14,(0.024683541376279636-0.010114975417375131j)
15,-13,(0.11374000424911865+0.12747181963725862j)
15,-12,(-0.050292014634175465-0.03277036009913688j)
15,-11,(2.7715078406511804e-05-0.0669691832533284j)
15,-10,(-0.08006774642830788-0.007267807451189045j)
15,-9,(-0.016032076524561557+0.017902237272717756j)
15,-8,(-0.08431005945610293-0.07128566370165143j)
15,-7,(-0.05759405588603756-0.13398292898200106j)
15,-6,(-0.09034873731905761-0.005451848024826381j)
15,-5,(0.03387838258994271+0.013652146427336972j)
15,-4,(0.023652893880738463-0.09275002002510974j)
15,-3,(-0.03184056533222698+0.019549739804051825j)
15,-2,(-0.01822245414550398+0.04629294238590216j)
15,-1,(0.018996699203112397+0.012537317797626284j)
15,0,(0.1860121267241338+0j)
15,1,(-0.018996699203112387+0.012537317797626304j)
15,2,(-0.01822245414550395-0.04629294238590215j)
15,3,(0.031840565332226976+0.01954973980405183j)
15,4,(0.02365289388073846+0.09275002002510975j)
15,5,(-0.033878382589942725+0.013652146427336977j)
15,6,(-0.09034873731905761+0.005451848024826383j)
15,7,(0.057594055886037575-0.1339829289820011j)
15,8,(-0.08431005945610293+0.07128566370165142j)
15,9,(0.016032076524561557+0.017902237272717763j)
15,10,(-0.08006774642830788+0.00726780745118905j)
15,11,(-2.7715078406532533e-05-0.0669691832533284j)
15,12,(-0.05029201463417551+0.03277036009913688j)
15,13,(-0.11374000424911863+0.12747181963725862j)
15,14,(0.024683541376279625+0.01011497541737512j)
15,15,(-0.11446332951082494+0.06947450794818226j)
16,-16,(0.10176759282997584-0.05171947054719168j)
16,-15,(-0.06195279018653968-0.09813362426570144j)
16,-14,(-0.04112733261421514+0.03715310413929445j)
16,-13,(0.036958706391125244-0.005835263357174225j)
16,-12,(0.02401480869898114+0.08225317797251552j)
16,-11,(0.05755079012725521-0.09008675757829103j)
16,-10,(0.03979797221448245-0.08287724001352308j)
16,-9,(0.021896798369799207+0.035092976248890996j)
16,-8,(-0.01949587907535769-0.0572314910130868j)
16,-7,(-0.020345206533811295+0.02101349071442724j)
16,-6,(-0.07986294771605969-0.024090928382656848j)
16,-5,(-0.14289393012840917+0.14301066026058826j)
16,-4,(0.04426958086530078+0.044416879576492485j)
16,-3,(0.06151593260719574+0.03375374149748145j)
16,-2,(0.05836106984847368-0.007500333269520889j)
16,-1,(0.037304319642307196+0.07507741197069505j)
16,0,(-0.04796048284748599+0j)
16,1,(-0.03730431964230719+0.07507741197069505j)
16,2,(0.0583610698484737+0.007500333269520876j)
16,3,(-0.061515932607195754+0.03375374149748145j)
16,4,(0.044269580865300785-0.04441687957649247j)
16,5,(0.14289393012840917+0.1430106602605883j)
16,6,(-0.0798629477160597+0.024090928382656848j)
16,7,(0.020345206533811288+0.02101349071442723j)
16,8,(-0.019495879075357693+0.057231491013086784j)
16,9,(-0.021896798369799204+0.035092976248891j)
16,10,(0.039797972214482454+0.08287724001352306j)
16,11,(-0.05755079012725521-0.09008675757829106j)
16,12,(0.02401480869898114-0.08225317797251555j)
16,13,(-0.03695870639112525-0.005835263357174225j)
16,14,(-0.041127332614215126-0.03715310413929445j)
16,15,(0.06195279018653969-0.09813362426570141j)
16,16,(0.10176759282997584+0.051719470547191664j)
17,-17,(-0.001473287502251418+0.04508328972452836j)
17,-16,(0.1172200972358226-0.04841015537750561j)
17,-15,(-0.0035152009126875982-0.1284680322467009j)
17,-14,(-0.10841855448384255+0.030730956857670796j)
17,-13,(-0.06583908338848043+0.024284979467291894j)
17,-12,(0.13128733077532978+0.08115097509731059j)
17,-11,(-0.1339661566209382-0.029785465304583997j)
17,-10,(-0.06001169034390627+0.05186529360730329j)
17,-9,(-0.030789227585195346-0.019180864743098214j)
17,-8,(-0.014370042136261528+0.2094547502606552j)
17,-7,(0.023248608334899213+0.06349980135956666j)
17,-6,(-0.09534236141616784-0.0035104574670396828j)
17,-5,(-0.006884936607072637-0.056385812303431024j)
17,-4,(0.010989147360381646+0.04599265911757367j)
17,-3,(0.09104503280295337+0.06368817165694805j)
17,-2,(0.06767870863704137+0.03127579902733515j)
17,-1,(-0.013101167572550176+0.03292516281660385j)
17,0,(-0.15155504695986646+0j)
17,1,(0.01310116757255017+0.03292516281660384j)
17,2,(0.06767870863704137-0.03127579902733515j)
17,3,(-0.09104503280295338+0.06368817165694805j)
17,4,(0.01098914736038164-0.04599265911757367j)
17,5,(0.0068849366070726165-0.056385812303431024j)
17,6,(-0.09534236141616784+0.0035104574670396906j)
17,7,(-0.023248608334899203+0.06349980135956666j)
17,8,(-0.014370042136261512-0.2094547502606551j)
17,9,(0.030789227585195356-0.019180864743098217j)
17,10,(-0.060011690343906285-0.05186529360730329j)
17,11,(0.1339661566209382-0.02978546530458399j)
17,12,(0.13128733077532984-0.08115097509731065j)
17,13,(0.06583908338848043+0.024284979467291898j)
17,14,(-0.10841855448384258-0.030730956857670806j)
17,15,(0.0035152009126876035-0.12846803224670084j)
17,16,(0.11722009723582259+0.0484101553775056j)
17,17,(0.0014732875022514245+0.045083289724528366j)
18,-18,(-0.13260274889127208-0.09148311211976974j)
18,-17,(-0.004298839802241081+0.013767106033590182j)
18,-16,(-0.05890681834164444-0.11221057640423238j)
18,-15,(-0.01871109508941914+0.12631620088228515j)
18,-14,(-0.034898578555663445-0.09658433883675852j)
18,-13,(-0.14910231487397616-0.022781282776456434j)
18,-12,(0.019524109885002548+0.020437194268699832j)
18,-11,(-0.07522266254087183-0.007750259440265644j)
18,-10,(-0.038389350724154635+0.1191041531939726j)
18,-9,(0.10810571633244417+0.08518240066855773j)
18,-8,(-0.02357672702651873-0.02015431604642359j)
18,-7,(-0.14783561276398846-0.05408235681312877j)
18,-6,(0.013973482672720562-0.0035473469110996235j)
18,-5,(-0.0877361732623717-0.06265234749773976j)
18,-4,(-0.08176426279284536-0.01604984913991086j)
18,-3,(0.036617119445089656+0.06717971443031398j)
18,-2,(-0.10229239760164319+0.03270988873040485j)
18,-1,(0.07419582269152158-0.13284253070380733j)
18,0,(-0.03754224040978599+0j)
18,1,(-0.07419582269152158-0.13284253070380733j)
18,2,(-0.10229239760164323-0.032709888730404854j)
18,3,(-0.036617119445089656+0.06717971443031401j)
18,4,(-0.08176426279284536+0.01604984913991087j)
18,5,(0.0877361732623717-0.06265234749773975j)
18,6,(0.013973482672720557+0.003547346911099613j)
18,7,(0.14783561276398846-0.054082356813128785j)
18,8,(-0.023576727026518706+0.02015431604642358j)
18,9,(-0.10810571633244417+0.08518240066855771j)
18,10,(-0.038389350724154656-0.1191041531939726j)
18,11,(0.07522266254087183-0.007750259440265665j)
18,12,(0.019524109885002548-0.020437194268699835j)
18,13,(0.14910231487397616-0.022781282776456444j)
18,14,(-0.03489857855566344+0.0965843388367585j)
18,15,(0.01871109508941913+0.12631620088228515j)
18,16,(-0.05890681834164446+0.11221057640423238j)
18,17,(0.004298839802241081+0.013767106033590172j)
18,18,(-0.13260274889127205+0.09148311211976974j)
19,-19,(0.0990863989395145-0.13272956216034187j)
19,-18,(-0.17454468753667324+0.006480211991686174j)
19,-17,(-0.04439343510015974+0.11746634123895898j)
19,-16,(0.0946533593143866+0.06778190705744641j)
19,-15,(-0.058587399531283425-0.07504716430661632j)
19,-14,(-0.09921940410942084-0.0988520630716781j)
19,-13,(-0.08080557713318574-0.0510108572675586j)
19,-12,(0.038320407275483595+0.12219800310202458j)
19,-11,(0.008846002195485375+0.03509874672031698j)
19,-10,(-0.06676749104247551-0.035519152046493155j)
19,-9,(-0.0556646596407134-0.017380421478365746j)
19,-8,(-0.08789166819519985-0.032791572656816516j)
19,-7,(-0.007851881413152488+0.07196665355196688j)
19,-6,(0.03631560354967406+0.011924610851515041j)
19,-5,(-0.017103092706246062+0.016665280376617346j)
19,-4,(0.1147112369165286-0.2101045844370056j)
19,-3,(0.012262679563036486-0.08666339048179543j)
19,-2,(-0.1552672024290157+0.04099943451551469j)
19,-1,(0.04447028022415475+0.10885936493123076j)
19,0,(-0.01679383487830089+0j)
19,1,(-0.04447028022415476+0.10885936493123076j)
19,2,(-0.15526720242901568-0.04099943451551468j)
19,3,(-0.012262679563036475-0.08666339048179543j)
19,4,(0.11471123691652862+0.2101045844370056j)
19,5,(0.017103092706246062+0.01666528037661735j)
19,6,(0.03631560354967406-0.011924610851515053j)
19,7,(0.007851881413152488+0.07196665355196688j)
19,8,(-0.08789166819519985+0.03279157265681651j)
19,9,(0.0556646596407134-0.017380421478365753j)
19,10,(-0.06676749104247551+0.035519152046493155j)
19,11,(-0.008846002195485385+0.03509874672031698j)
19,12,(0.03832040727548362-0.12219800310202458j)
19,13,(0.08080557713318573-0.051010857267558586j)
19,14,(-0.09921940410942084+0.0988520630716781j)
19,15,(0.05858739953128343-0.07504716430661634j)
19,16,(0.09465335931438663-0.06778190705744641j)
19,17,(0.04439343510015972+0.11746634123895894j)
19,18,(-0.17454468753667324-0.006480211991686174j)
19,19,(-0.09908639893951453-0.13272956216034187j)
20,-20,(-0.16382038951476866-0.05225012357631817j)
20,-19,(0.11017372101765703+0.028430913666869534j)
20,-18,(-0.08728022324328404-0.12368283807806164j)
20,-17,(-0.004506430403713201-0.08896522848928749j)
20,-16,(-0.09668000621951577-0.17433499789318951j)
20,-15,(-0.05768490939137639+0.00079007904626283j)
20,-14,(0.028371073519924045+0.03617792637084008j)
20,-13,(-0.07021973718326383+0.013434338584816146j)
20,-12,(0.007643692860671117-0.062490423872044905j)
20,-11,(-0.025463112061648696-0.14270630142229368j)
20,-10,(-0.049479521044133515-0.09364590782058733j)
20,-9,(-0.03884939359618875-0.08126641137759506j)
20,-8,(-0.08862005741764066+0.029129918834282436j)
20,-7,(0.1053062688283185-0.08495444352404481j)
20,-6,(0.07896950728712189+0.04434360310970668j)
20,-5,(0.06606012255122885+0.015787082370720226j)
20,-4,(0.03701622842994649+0.030783287179883583j)
20,-3,(0.07425966152118113+0.11798520639652511j)
20,-2,(-0.025922671961434985-0.054849027188608845j)
20,-1,(0.02810283237302878+0.0002952669176044297j)
20,0,(0.08969596248757877+0j)
20,1,(-0.02810283237302879+0.0002952669176044297j)
20,2,(-0.025922671961434995+0.054849027188608866j)
20,3,(-0.07425966152118113+0.11798520639652514j)
20,4,(0.03701622842994649-0.030783287179883594j)
20,5,(-0.06606012255122885+0.015787082370720216j)
20,6,(0.07896950728712189-0.044343603109706656j)
20,7,(-0.1053062688283185-0.08495444352404481j)
20,8,(-0.08862005741764065-0.029129918834282457j)
20,9,(0.03884939359618875-0.08126641137759506j)
20,10,(-0.04947952104413352+0.0936459078205873j)
20,11,(0.025463112061648693-0.14270630142229368j)
20,12,(0.00764369286067112+0.06249042387204492j)
20,13,(0.0702197371832638+0.013434338584816125j)
20,14,(0.028371073519924045-0.0361779263708401j)
20,15,(0.057684909391376354+0.0007900790462628404j)
20,16,(-0.09668000621951575+0.1743349978931895j)
20,17,(0.004506430403713196-0.08896522848928749j)
20,18,(-0.08728022324328404+0.12368283807806164j)
20,19,(-0.11017372101765704+0.028430913666869537j)
20,20,(-0.16382038951476866+0.052250123576318155j)
21,-21,(-0.06713118036427196-0.1392033123589568j)
21,-20,(-0.09431659592662574+0.11977686967836176j)
21,-19,(0.120446502680302+0.013130798313501045j)
21,-18,(-0.027822148460543202+0.020184688135485688j)
21,-17,(-0.06309372013848297-0.030325631166271967j)
21,-16,(-0.07402053991556566-0.046637272687749226j)
21,-15,(-0.14501120026439307+0.002788638307592111j)
21,-14,(-0.07129755843900473+0.018359756791839342j)
21,-13,(-0.06789501288500087+0.028672785998498318j)
21,-12,(0.09024325063222695+0.01617650670031308j)
21,-11,(-0.04771711975747879-0.13013557509579265j)
21,-10,(-0.04461376513975469+0.04328698470158893j)
21,-9,(0.031896659127098034+0.013359798019422345j)
21,-8,(-0.08071406443344258-0.0050936086055538045j)
21,-7,(0.06015125875491932+0.03921191670840742j)
21,-6,(0.015824514080269574+0.2031491077281079j)
21,-5,(0.014850021443168635+0.13973328683296352j)
21,-4,(0.06986143681480082+0.005118262176096944j)
21,-3,(-0.021913494747752418+0.05376052016641355j)
21,-2,(0.07103981379644783+0.004793518403836328j)
21,-1,(0.038051726234703924-0.029320669230436126j)
21,0,(0.029058519426061857+0j)
21,1,(-0.038051726234703924-0.029320669230436153j)
21,2,(0.07103981379644782-0.004793518403836324j)
21,3,(0.021913494747752418+0.05376052016641355j)
21,4,(0.06986143681480082-0.005118262176096941j)
21,5,(-0.014850021443168639+0.13973328683296357j)
21,6,(0.015824514080269584-0.2031491077281079j)
21,7,(-0.060151258754919314+0.039211916708407415j)
21,8,(-0.0807140644334426+0.00509360860555379j)
21,9,(-0.03189665912709804+0.013359798019422319j)
21,10,(-0.04461376513975469-0.04328698470158893j)
