l,m,alm
0,0,(-0.9546663766269537+0j)
1,-1,(-0.6528744106825146-0.03163305717573046j)
1,0,(0.5521191207636228+0j)
1,1,(0.6528744106825146-0.03163305717573046j)
2,-2,(0.6363093745782296-0.6051334287675607j)
2,-1,(0.010300391467792396+0.41154753807369954j)
2,0,(1.391453994600971+0j)
2,1,(-0.010300391467792479+0.41154753807369976j)
2,2,(0.6363093745782297+0.6051334287675609j)
3,-3,(1.7452312162862509+1.7199756624682574j)
3,-2,(1.421131768984044-0.6464433707550068j)
3,-1,(-1.0482078056222588-0.3674221170625931j)
3,0,(-2.2268093346784816+0j)
3,1,(1.0482078056222588-0.36742211706259303j)
3,2,(1.421131768984044+0.6464433707550069j)
3,3,(-1.7452312162862509+1.719975662468257j)
4,-4,(2.1131131965894254+0.11681060148152321j)
4,-3,(0.3445036133524685-1.003761261367805j)
4,-2,(1.044087367995385-0.12701930035674905j)
4,-1,(-0.6359832759250256+0.9607554364221756j)
4,0,(-0.07112331123968813+0j)
4,1,(0.6359832759250256+0.9607554364221753j)
4,2,(1.044087367995385+0.12701930035674908j)
4,3,(-0.3445036133524685-1.003761261367805j)
4,4,(2.1131131965894254-0.1168106014815234j)
5,-5,(-0.02218814510367444-1.2881771153829258j)
5,-4,(1.404316489792379-0.6157946114604677j)
5,-3,(1.160411892293927+2.969709809986659j)
5,-2,(-0.5645045047467407-0.013322256209496673j)
5,-1,(0.008899786414912894-0.22682058279269043j)
5,0,(3.3538392876180927+0j)
5,1,(-0.008899786414912894-0.22682058279269035j)
5,2,(-0.5645045047467407+0.01332225620949659j)
5,3,(-1.160411892293927+2.969709809986659j)
5,4,(1.404316489792379+0.6157946114604677j)
5,5,(0.022188145103674606-1.2881771153829253j)
6,-6,(1.0300503829693162-3.455837496580402j)
6,-5,(2.676845235676809+3.2745830525765607j)
6,-4,(2.1749957339079136+2.818801099572622j)
6,-3,(2.018476931940626-0.8857977340815123j)
6,-2,(-0.8219689051887877+0.4340019529094446j)
6,-1,(0.561324600358917-0.2837531226232565j)
6,0,(0.26077792515916853+0j)
6,1,(-0.5613246003589172-0.2837531226232566j)
6,2,(-0.8219689051887877-0.43400195290944454j)
6,3,(-2.018476931940626-0.8857977340815122j)
6,4,(2.1749957339079136-2.818801099572622j)
6,5,(-2.676845235676809+3.2745830525765607j)
6,6,(1.030050382969316+3.4558374965804015j)
7,-7,(-0.0971697354305398-4.870682172959133j)
7,-6,(-3.151270491997622+2.8544829769483093j)
7,-5,(2.2610343955447103-1.3055629501643635j)
7,-4,(0.724409716682333+0.5956660368686566j)
7,-3,(-0.30403378145421717-0.44566629524334156j)
7,-2,(-0.9197080681422162+0.692247611476878j)
7,-1,(0.5657639967796018+1.0169006196181096j)
7,0,(-0.46763474682665257+0j)
7,1,(-0.5657639967796018+1.0169006196181098j)
7,2,(-0.9197080681422163-0.6922476114768781j)
7,3,(0.30403378145421717-0.4456662952433413j)
7,4,(0.724409716682333-0.5956660368686563j)
7,5,(-2.2610343955447103-1.305562950164364j)
7,6,(-3.151270491997621-2.854482976948309j)
7,7,(0.09716973543053985-4.870682172959133j)
8,-8,(1.8239644691503998+0.48873553321576707j)
8,-7,(-0.17589635856618172+0.8607667600655028j)
8,-6,(-0.8433141029686442-5.307193999775375j)
8,-5,(-2.9366690836787477+0.48819647165821817j)
8,-4,(-1.197184639184345+0.7911472953532249j)
8,-3,(-1.080592858269295+1.484787209449918j)
8,-2,(0.28021078170894415-0.06405766853458979j)
8,-1,(0.28007054331038694-1.0464309662598805j)
8,0,(0.22789643769096446+0j)
8,1,(-0.28007054331038694-1.046430966259881j)
8,2,(0.28021078170894415+0.06405766853458979j)
8,3,(1.080592858269295+1.4847872094499177j)
8,4,(-1.1971846391843453-0.7911472953532251j)
8,5,(2.936669083678748+0.48819647165821817j)
8,6,(-0.843314102968644+5.307193999775375j)
8,7,(0.1758963585661816+0.8607667600655021j)
8,8,(1.8239644691503998-0.4887355332157672j)
9,-9,(1.1279252031296905+1.3987823556552963j)
9,-8,(0.34553174761283445-1.3182688726730414j)
9,-7,(-0.40256532057958566-4.2066908372780345j)
9,-6,(0.2507332636164972-2.2549961021489695j)
9,-5,(-1.6022404788645044+0.3640961089707501j)
9,-4,(-1.2015712150522488+1.705305510439092j)
9,-3,(-0.2749042357500726-1.6644164857977675j)
9,-2,(0.32406427834462-0.12314005744415957j)
9,-1,(-0.0429159522942202-0.38450902556769795j)
9,0,(-0.5394102065775621+0j)
9,1,(0.04291595229422024-0.38450902556769806j)
9,2,(0.3240642783446199+0.12314005744415958j)
9,3,(0.2749042357500723-1.6644164857977675j)
9,4,(-1.2015712150522493-1.705305510439092j)
9,5,(1.6022404788645044+0.3640961089707502j)
9,6,(0.2507332636164974+2.254996102148969j)
9,7,(0.4025653205795857-4.206690837278034j)
9,8,(0.34553174761283445+1.3182688726730416j)
9,9,(-1.1279252031296905+1.3987823556552963j)
10,-10,(0.6206244314855802+1.6282683051987545j)
10,-9,(-0.0016439957738291642-1.2859580704683j)
10,-8,(3.5068259306719027+1.4860981287737294j)
10,-7,(1.6563272955588069-2.495562953281062j)
10,-6,(0.7065938871275654-0.8564854047976266j)
10,-5,(-0.5245244741015481-0.584942595122623j)
10,-4,(-0.35497335158886556-2.990374559574063j)
10,-3,(-1.496516599489011+0.03754098829994275j)
10,-2,(0.6596346414542391+0.05071083158342696j)
10,-1,(-0.7765305620430422+1.204551711941516j)
10,0,(-0.04891426695622265+0j)
10,1,(0.776530562043042+1.2045517119415161j)
10,2,(0.6596346414542391-0.050710831583426916j)
10,3,(1.496516599489011+0.037540988299942894j)
10,4,(-0.35497335158886567+2.9903745595740636j)
10,5,(0.5245244741015483-0.584942595122623j)
10,6,(0.7065938871275655+0.8564854047976265j)
10,7,(-1.6563272955588064-2.4955629532810617j)
10,8,(3.506825930671903-1.4860981287737294j)
10,9,(0.0016439957738291642-1.2859580704683005j)
10,10,(0.62062443148558-1.6282683051987545j)
11,-11,(0.200787382901098-2.5811176161221048j)
11,-10,(-4.985867070351805-2.3518891051892483j)
11,-9,(2.1226742250617097+3.2268745007171007j)
11,-8,(0.5210268747368392+0.8370946089942969j)
11,-7,(0.7287014295853816+0.8977510494073234j)
11,-6,(-0.7322354518352966-0.4489181353920652j)
11,-5,(-0.8752358917592169-0.09128658248260726j)
11,-4,(0.4834140302221272-1.4608373678817068j)
11,-3,(0.021528837801414926+0.9360473779496377j)
11,-2,(0.6640658005113771-0.07734108470376981j)
11,-1,(-0.33451077453435085-0.5977369419790489j)
11,0,(1.7012329008957499+0j)
11,1,(0.33451077453435085-0.5977369419790489j)
11,2,(0.664065800511377+0.07734108470376974j)
11,3,(-0.02152883780141501+0.9360473779496383j)
11,4,(0.48341403022212714+1.4608373678817068j)
11,5,(0.875235891759217-0.0912865824826072j)
11,6,(-0.7322354518352961+0.4489181353920652j)
11,7,(-0.7287014295853816+0.8977510494073231j)
11,8,(0.5210268747368392-0.8370946089942969j)
11,9,(-2.122674225061709+3.2268745007171007j)
11,10,(-4.985867070351805+2.3518891051892483j)
11,11,(-0.200787382901098-2.5811176161221043j)
12,-12,(-0.37350850432291927+1.0585872540504198j)
12,-11,(-1.0316884637336858+1.8361831972462028j)
12,-10,(-0.3068380924665846+2.137986643026763j)
12,-9,(0.054103459708977196-2.1765483293965326j)
12,-8,(-2.7419346575682755+0.7882112086890485j)
12,-7,(0.4574050018810957+0.9497075755117831j)
12,-6,(2.1346959005135973+1.1850539417167052j)
12,-5,(2.1386784761098148+0.5813104844356591j)
12,-4,(0.61264159847548+0.47761217410607015j)
12,-3,(2.0244076533430517-0.5401515973092968j)
12,-2,(-1.3400756041910595-0.4519022791799662j)
12,-1,(0.36377745699550096+0.05673495675070376j)
12,0,(0.5160833263936159+0j)
12,1,(-0.363777456995501+0.056734956750703655j)
12,2,(-1.3400756041910595+0.4519022791799661j)
12,3,(-2.0244076533430517-0.5401515973092968j)
12,4,(0.6126415984754802-0.4776121741060705j)
12,5,(-2.1386784761098148+0.5813104844356594j)
12,6,(2.1346959005135973-1.1850539417167052j)
12,7,(-0.45740500188109584+0.9497075755117834j)
12,8,(-2.741934657568275-0.7882112086890481j)
12,9,(-0.05410345970897711-2.1765483293965326j)
12,10,(-0.3068380924665846-2.137986643026763j)
12,11,(1.0316884637336856+1.8361831972462028j)
12,12,(-0.3735085043229196-1.0585872540504195j)
13,-13,(1.4874702884548083+0.08042964205298782j)
13,-12,(3.78231291583452-3.6739530465784336j)
13,-11,(-1.775342544272468-3.8926436660575754j)
13,-10,(-4.38639403036577-0.47325977687077414j)
13,-9,(-0.6744518567185773+2.142706495331232j)
13,-8,(1.0760425483867115+3.412483169855868j)
13,-7,(0.21316378954014484+0.5990729859875077j)
13,-6,(-1.230171679190093+2.384755473861859j)
