l,m,alm
0,0,(0.021928805162915316+0j)
1,-1,(0.485233884383266+0.800780155750766j)
1,0,(-1.2200069064589245+0j)
1,1,(-0.485233884383266+0.800780155750766j)
2,-2,(0.6493935223463296-0.14860330831333354j)
2,-1,(-2.183146256687649+1.8478918103251898j)
2,0,(-1.515577980654541+0j)
2,1,(2.183146256687649+1.84789181032519j)
2,2,(0.6493935223463299+0.1486033083133332j)
3,-3,(-4.1576054585454045-3.250516366426313j)
3,-2,(4.665218096254267-5.976021539922495j)
3,-1,(-0.3290016310361753+0.4451864506469687j)
3,0,(5.045443907840409+0j)
3,1,(0.3290016310361753+0.44518645064696866j)
3,2,(4.665218096254267+5.976021539922495j)
3,3,(4.1576054585454045-3.250516366426313j)
4,-4,(-5.995195751188057+3.836848250902155j)
4,-3,(-0.028134462823149423-0.9142829237051481j)
4,-2,(-2.5729463761038476-0.36511643350452844j)
4,-1,(0.23581984373272522-0.14267911100601363j)
4,0,(-0.7748456313153309+0j)
4,1,(-0.23581984373272522-0.1426791110060135j)
4,2,(-2.572946376103847+0.36511643350452844j)
4,3,(0.02813446282314909-0.9142829237051481j)
4,4,(-5.995195751188057-3.836848250902155j)
5,-5,(1.856700977378999-6.380316728536697j)
5,-4,(0.1352572415073286+0.7777388145979144j)
5,-3,(-2.620648597059797+0.9394115347651152j)
5,-2,(0.5026491666741429+2.6770057051289577j)
5,-1,(-0.3991501098481408-1.0397404686460203j)
5,0,(-3.4113813282569123+0j)
5,1,(0.3991501098481409-1.0397404686460203j)
5,2,(0.5026491666741426-2.6770057051289577j)
5,3,(2.620648597059797+0.9394115347651152j)
5,4,(0.13525724150732793-0.7777388145979147j)
5,5,(-1.8567009773789989-6.380316728536696j)
6,-6,(-3.0912471530776227-0.8363401393278361j)
6,-5,(4.251423215192916-4.719440508197304j)
6,-4,(-7.595678092973234+0.6180519850086682j)
6,-3,(2.7606138571704086+2.794986273391914j)
6,-2,(-0.813910601834505-0.6335216840654728j)
6,-1,(1.9128612666617866+0.09297242118530552j)
6,0,(2.274336693839996+0j)
6,1,(-1.9128612666617866+0.0929724211853056j)
6,2,(-0.813910601834505+0.6335216840654734j)
6,3,(-2.760613857170409+2.794986273391914j)
6,4,(-7.595678092973234-0.6180519850086682j)
6,5,(-4.251423215192916-4.719440508197304j)
6,6,(-3.0912471530776227+0.8363401393278364j)
7,-7,(1.3115832976882607-3.440115345086737j)
7,-6,(-5.354595775184175+0.5864387629333108j)
7,-5,(1.542571137529933-3.1913016920624817j)
7,-4,(3.8705289436587926-1.225361526672719j)
7,-3,(3.3446977994369+1.0176189278903427j)
7,-2,(-1.6924399229750486+1.6675192474884715j)
7,-1,(0.2055258834825362+0.28130682475539875j)
7,0,(-0.44715221091378715+0j)
7,1,(-0.20552588348253628+0.28130682475539875j)
7,2,(-1.6924399229750486-1.6675192474884715j)
