l,m,alm
0,0,(0.12967268457879444+0j)
1,-1,(0.2318544911863756-0.7559625353879311j)
1,0,(-0.26674144318710663+0j)
1,1,(-0.2318544911863756-0.7559625353879311j)
2,-2,(0.8466095617963163+0.3100264835026396j)
2,-1,(-0.47115274289961145-0.032432833350365835j)
2,0,(-0.07198973256655489+0j)
2,1,(0.47115274289961157-0.03243283335036592j)
2,2,(0.8466095617963165-0.31002648350263967j)
3,-3,(-0.8016156176164175+1.1378108298974885j)
3,-2,(-0.11019573431176526+0.2210136397068835j)
3,-1,(-0.5584671847086163-0.5903912231884044j)
3,0,(-1.6227682127705207+0j)
3,1,(0.5584671847086163-0.5903912231884044j)
3,2,(-0.11019573431176521-0.2210136397068835j)
3,3,(0.8016156176164175+1.1378108298974885j)
4,-4,(0.18619690449576567-0.7221754410844584j)
4,-3,(0.16571885046223303-0.01605887311276748j)
4,-2,(-0.2356342771999161+0.02277086960400709j)
4,-1,(0.15897234023209575-0.26241111068164963j)
4,0,(0.09248058783045604+0j)
4,1,(-0.15897234023209572-0.2624111106816496j)
4,2,(-0.2356342771999161-0.02277086960400711j)
4,3,(-0.1657188504622331-0.016058873112767397j)
4,4,(0.18619690449576567+0.7221754410844583j)
5,-5,(0.4226735552738566+0.8059335933702476j)
5,-4,(0.27477538775755406+0.42868226207486143j)
5,-3,(0.3223144054142361+0.047244428978098524j)
5,-2,(0.3596875455737017+0.02833874653057436j)
5,-1,(-0.27998183115588887+0.4408486807552514j)
5,0,(-0.5488187178146026+0j)
5,1,(0.27998183115588887+0.4408486807552514j)
5,2,(0.35968754557370186-0.028338746530574277j)
5,3,(-0.322314405414236+0.047244428978098524j)
5,4,(0.27477538775755406-0.4286822620748615j)
5,5,(-0.4226735552738564+0.8059335933702474j)
6,-6,(0.518987855763119-0.3420985014672747j)
6,-5,(-0.18448903366294295-1.1925146565174298j)
6,-4,(0.3825060036979404-0.20727894703051356j)
6,-3,(0.013354626402505655+0.6115776820698795j)
6,-2,(-0.1850739481133757-0.5235025722459001j)
6,-1,(-0.2118110649671267-0.1126304168850814j)
6,0,(-0.4499670645175367+0j)
6,1,(0.2118110649671267-0.11263041688508144j)
6,2,(-0.18507394811337569+0.5235025722459001j)
6,3,(-0.013354626402505655+0.6115776820698796j)
6,4,(0.3825060036979405+0.2072789470305136j)
6,5,(0.18448903366294298-1.1925146565174298j)
6,6,(0.5189878557631189+0.3420985014672747j)
7,-7,(-1.3831137125520823-0.5611132124015217j)
7,-6,(0.5294766889393876+0.9084443444291324j)
7,-5,(0.2517175623313731+0.927707543118512j)
7,-4,(0.09738876149267521-0.2604233214727732j)
7,-3,(0.43711128747294975-0.23331273844785505j)
7,-2,(-0.16134725855216012-0.09129749164934806j)
7,-1,(0.25431893317455334-0.0737227110567465j)
7,0,(-0.7233912454738661+0j)
7,1,(-0.2543189331745533-0.07372271105674644j)
7,2,(-0.16134725855216012+0.09129749164934803j)
7,3,(-0.43711128747294975-0.23331273844785505j)
7,4,(0.09738876149267522+0.2604233214727732j)
7,5,(-0.25171756233137305+0.9277075431185117j)
7,6,(0.5294766889393876-0.9084443444291324j)
7,7,(1.3831137125520823-0.5611132124015217j)
8,-8,(-0.6757185196527699+0.09868727919284345j)
8,-7,(0.5113754645503634+0.6985045727468726j)
8,-6,(-0.6275254181600646-0.3391410506893716j)
8,-5,(0.17419742702594798-0.007318365127631885j)
8,-4,(-0.31799186528896434+0.34757284713005504j)
8,-3,(0.2330378963420426-0.5428389482422674j)
8,-2,(0.20395297191439016+0.33333672271905873j)
8,-1,(-0.11147975263466921+0.2526401890771627j)
8,0,(0.019883807697557387+0j)
8,1,(0.11147975263466925+0.25264018907716274j)
8,2,(0.2039529719143901-0.33333672271905873j)
8,3,(-0.2330378963420426-0.5428389482422674j)
8,4,(-0.31799186528896434-0.34757284713005504j)
8,5,(-0.17419742702594804-0.007318365127631911j)
8,6,(-0.6275254181600646+0.33914105068937156j)
8,7,(-0.5113754645503635+0.6985045727468725j)
8,8,(-0.6757185196527699-0.09868727919284354j)
9,-9,(0.42703041884377274+1.0650379976582982j)
9,-8,(0.3793895120370098-0.9052320166984126j)
9,-7,(0.054273248574382635-0.17404336344990118j)
9,-6,(0.15006852538951554-0.42276249472054345j)
9,-5,(-0.35282745155516504-0.8317358561180123j)
9,-4,(-0.14909924629858545-0.45931730198107473j)
9,-3,(-0.4525544376792678+0.26162314601879605j)
9,-2,(-0.3034749626267015-0.08381082021687804j)
9,-1,(-0.19757406963509808+0.22168870336888555j)
9,0,(-0.29227314177623465+0j)
9,1,(0.1975740696350981+0.22168870336888555j)
9,2,(-0.30347496262670154+0.08381082021687807j)
9,3,(0.45255443767926795+0.26162314601879605j)
9,4,(-0.14909924629858548+0.45931730198107473j)
9,5,(0.352827451555165-0.8317358561180122j)
9,6,(0.1500685253895156+0.4227624947205435j)
9,7,(-0.05427324857438259-0.17404336344990115j)
9,8,(0.3793895120370098+0.9052320166984126j)
9,9,(-0.42703041884377285+1.065037997658298j)
10,-10,(-0.7812551453109472-1.2289610918074827j)
10,-9,(1.2238860913179532+0.40486096933536314j)
10,-8,(-0.4755127271632085+0.3443389247308068j)
10,-7,(-0.1680098397219412+0.015818921298479362j)
10,-6,(0.3082921066898179+0.09287878916875142j)
10,-5,(0.4393738526825521+0.7290102803450951j)
10,-4,(-0.048685732359649056+0.011324890832265011j)
10,-3,(-0.016275051001835152-0.20869440580990897j)
10,-2,(-0.10420166162514219+0.08269600875017796j)
10,-1,(0.1254596672716166-0.24309801407874948j)
10,0,(-0.6643507117317113+0j)
10,1,(-0.1254596672716166-0.24309801407874954j)
10,2,(-0.10420166162514222-0.08269600875017796j)
10,3,(0.01627505100183511-0.20869440580990906j)
10,4,(-0.048685732359649056-0.011324890832265011j)
10,5,(-0.4393738526825521+0.7290102803450951j)
10,6,(0.308292106689818-0.09287878916875146j)
10,7,(0.1680098397219412+0.01581892129847939j)
10,8,(-0.47551272716320864-0.3443389247308068j)
10,9,(-1.2238860913179532+0.40486096933536314j)
10,10,(-0.7812551453109472+1.2289610918074825j)
11,-11,(1.5067375442926747-0.5957573616079138j)
11,-10,(-0.3852953255754527+1.211064921767912j)
11,-9,(-1.022123665649274-0.28189983603534513j)
11,-8,(-0.5457019279825752+0.014963511429313564j)
11,-7,(0.38879347531283526-0.0451202973583964j)
11,-6,(-0.5141099283262143+0.3445286577701281j)
11,-5,(0.24413532963993884-0.05557660539739962j)
11,-4,(0.35848161312061777+0.5623966857624418j)
11,-3,(0.026116431649228097-0.5171542494305054j)
11,-2,(0.42668691455909785+0.28818394929289376j)
11,-1,(0.4230034561063959-0.005268690270049408j)
11,0,(0.1863469950685908+0j)
11,1,(-0.4230034561063959-0.005268690270049408j)
11,2,(0.42668691455909785-0.28818394929289365j)
11,3,(-0.026116431649228108-0.5171542494305055j)
11,4,(0.35848161312061777-0.562396685762442j)
11,5,(-0.2441353296399389-0.05557660539739962j)
11,6,(-0.5141099283262144-0.34452865777012814j)
11,7,(-0.3887934753128351-0.04512029735839642j)
11,8,(-0.5457019279825752-0.014963511429313646j)
11,9,(1.022123665649274-0.28189983603534513j)
11,10,(-0.3852953255754527-1.211064921767912j)
11,11,(-1.5067375442926747-0.5957573616079138j)
12,-12,(0.1985151356979212+0.6859162840253848j)
12,-11,(-1.1835315917183227-0.28712289925771806j)
12,-10,(-0.43896693964933114-1.1170520894830052j)
12,-9,(0.32724853643210466-0.21858620585143526j)
12,-8,(0.16935149874017608+0.5612698952091014j)
12,-7,(-0.4702217976638732-0.2199195253668641j)
12,-6,(0.03314942204783002-0.09562642784865108j)
12,-5,(-0.76504014899857-0.4636735123607811j)
12,-4,(0.3143646977251994-0.2728927655611432j)
12,-3,(-0.1798483241376362+0.3669047659797429j)
12,-2,(0.04524556420846058-0.22156710541243665j)
12,-1,(-0.31776197806984174+0.2794181530309245j)
12,0,(-0.17135605632450535+0j)
12,1,(0.31776197806984174+0.27941815303092454j)
12,2,(0.045245564208460536+0.22156710541243665j)
12,3,(0.17984832413763616+0.3669047659797428j)
12,4,(0.31436469772519954+0.2728927655611433j)
12,5,(0.76504014899857-0.4636735123607812j)
12,6,(0.03314942204783002+0.09562642784865111j)
12,7,(0.47022179766387334-0.2199195253668641j)
12,8,(0.16935149874017608-0.5612698952091014j)
12,9,(-0.3272485364321047-0.21858620585143526j)
12,10,(-0.43896693964933114+1.1170520894830052j)
12,11,(1.1835315917183227-0.2871228992577181j)
12,12,(0.19851513569792117-0.685916284025385j)
13,-13,(-0.3996788965983674-0.3808303817648941j)
13,-12,(-0.398866582138116+0.82489756814076j)
13,-11,(1.851286294598226+0.13957913309806538j)
13,-10,(0.8223560771426724+1.1073921220692688j)
13,-9,(0.18381194675551676+0.04172656015159686j)
13,-8,(0.2365482933252962-0.15219985408294168j)
13,-7,(-0.05561526748698933+0.3875172001512813j)
13,-6,(0.36631430634408824-0.3496992691696709j)
13,-5,(0.012676468579765504+0.5317374921505488j)
13,-4,(-0.3338596817587891-0.27307751205937497j)
13,-3,(0.2047363378937202+0.2664455149499607j)
13,-2,(-0.17404255302080315-0.1859246247999346j)
13,-1,(0.062212525690682446-0.4190413320883087j)
13,0,(-0.6574211535289186+0j)
13,1,(-0.06221252569068247-0.4190413320883087j)
13,2,(-0.17404255302080315+0.18592462479993463j)
13,3,(-0.2047363378937202+0.2664455149499607j)
13,4,(-0.3338596817587891+0.2730775120593749j)
13,5,(-0.012676468579765504+0.5317374921505489j)
13,6,(0.3663143063440883+0.34969926916967103j)
13,7,(0.0556152674869894+0.3875172001512813j)
13,8,(0.23654829332529628+0.15219985408294176j)
13,9,(-0.1838119467555167+0.041726560151596884j)
13,10,(0.8223560771426724-1.1073921220692688j)
13,11,(-1.8512862945982265+0.13957913309806538j)
13,12,(-0.398866582138116-0.82489756814076j)
13,13,(0.39967889659836736-0.3808303817648939j)
14,-14,(-0.25923487765478204-0.3468292678384452j)
14,-13,(-0.19686545928647198-0.13774426495103248j)
14,-12,(0.4269850767236437-0.21453114795728628j)
14,-11,(-1.0321584074970147-0.3160717572633048j)
14,-10,(0.2715773860257066-0.035036302967550434j)
14,-9,(-0.4541252856725648+0.24286423264016258j)
14,-8,(0.022672860258021295-0.2780183572874307j)
14,-7,(0.6626296293465829+0.11025093951821341j)
14,-6,(-0.2656108169870005+0.401015337473955j)
14,-5,(0.5727137545277359+0.1308562560722288j)
14,-4,(-0.11676421495463477+0.3087509825214348j)
14,-3,(0.011307120470996634-0.2834678131680495j)
