l,m,alm
0,0,(-0.17976068066870768+0j)
1,-1,(-0.6023613746312872-0.9973500716380975j)
1,0,(0.312320612838806+0j)
1,1,(0.6023613746312872-0.9973500716380975j)
2,-2,(0.08442868952103724-0.6568326323493111j)
2,-1,(-0.5786102308932088+0.31691411895251687j)
2,0,(-0.6262935377556672+0j)
2,1,(0.5786102308932088+0.3169141189525169j)
2,2,(0.08442868952103724+0.6568326323493114j)
3,-3,(0.027556544677167092-0.2445440626745901j)
3,-2,(-3.3561024314748265+1.6573053621428906j)
3,-1,(0.43014969590965235-0.3991167982682418j)
3,0,(-1.929641190937042+0j)
3,1,(-0.43014969590965235-0.39911679826824203j)
3,2,(-3.3561024314748265-1.6573053621428906j)
3,3,(-0.027556544677167092-0.24454406267459j)
4,-4,(0.2697685759177261+3.7631097780356777j)
4,-3,(-0.24725986421926544-0.10858320265218276j)
4,-2,(0.011844059801506645-0.19311989359826207j)
4,-1,(-0.7912561530955003-1.3667679315564911j)
4,0,(-0.4167446472683466+0j)
4,1,(0.7912561530955003-1.3667679315564913j)
4,2,(0.011844059801506645+0.1931198935982619j)
4,3,(0.24725986421926538-0.10858320265218284j)
4,4,(0.2697685759177259-3.7631097780356777j)
5,-5,(-0.08795595723744025+0.5611002139890096j)
5,-4,(0.7916454159646246+1.8712923198291105j)
5,-3,(-0.3639083043114603+1.267324340213615j)
5,-2,(2.2548024069693198-1.5034530446925591j)
5,-1,(-0.09709787607039509-0.7405019982703771j)
5,0,(3.040324087734822+0j)
5,1,(0.09709787607039501-0.7405019982703771j)
5,2,(2.25480240696932+1.5034530446925598j)
5,3,(0.3639083043114603+1.2673243402136147j)
5,4,(0.7916454159646246-1.87129231982911j)
5,5,(0.08795595723744033+0.5611002139890097j)
6,-6,(-3.6505038294550993+4.071114934151727j)
6,-5,(1.2347835299660554-0.6963778718342124j)
6,-4,(0.2711843463538979-0.04888268149153756j)
6,-3,(1.8710416648252013-0.3993146841351316j)
6,-2,(0.15919635487373987+0.35967615328167074j)
6,-1,(1.9261271546316867+2.234820949248896j)
6,0,(0.9003917450208928+0j)
6,1,(-1.9261271546316867+2.234820949248896j)
6,2,(0.1591963548737397-0.35967615328167074j)
6,3,(-1.8710416648252017-0.39931468413513177j)
6,4,(0.2711843463538977+0.04888268149153768j)
6,5,(-1.2347835299660552-0.6963778718342123j)
6,6,(-3.650503829455098-4.071114934151726j)
7,-7,(-6.90074620058058-0.3644090873159566j)
7,-6,(-1.05513823065202+1.203886357051309j)
7,-5,(-0.754226276320724+2.3359832578232624j)
7,-4,(2.541037917083102-1.2897551821922466j)
7,-3,(0.6291114807502283+0.5147079958594654j)
7,-2,(-0.35796933077604953+1.5695193824869558j)
7,-1,(0.08456992551903016+1.2271825059695842j)
7,0,(-3.018805809710475+0j)
7,1,(-0.08456992551903003+1.2271825059695842j)
7,2,(-0.3579693307760495-1.5695193824869558j)
7,3,(-0.6291114807502283+0.5147079958594654j)
7,4,(2.5410379170831026+1.2897551821922464j)
7,5,(0.754226276320724+2.3359832578232624j)
