l,m,alm
0,0,(-0.21614525510478627+0j)
1,-1,(-0.007731530621200308-0.1150905417353697j)
1,0,(-0.6638522204409574+0j)
1,1,(0.007731530621200308-0.1150905417353697j)
2,-2,(-0.24763282295613578-0.16227228331325547j)
2,-1,(0.03760029565743805+0.018535483429679946j)
2,0,(0.05991267118891935+0j)
2,1,(-0.037600295657438054+0.018535483429679936j)
2,2,(-0.24763282295613587+0.1622722833132555j)
3,-3,(-0.3120509885856031+0.11805777699919735j)
3,-2,(0.052374808909297015-0.12741212421891962j)
3,-1,(-0.15771107895570227-0.121925177854026j)
3,0,(-0.7442623187043201+0j)
3,1,(0.1577110789557023-0.12192517785402601j)
3,2,(0.052374808909297015+0.12741212421891962j)
3,3,(0.3120509885856031+0.11805777699919731j)
4,-4,(-0.12611280836474353+0.045984518372574834j)
4,-3,(0.1874969306077158+0.033484260382527664j)
4,-2,(-0.1390907394558788+0.07374093390095825j)
4,-1,(-0.06365669208214625+0.0045025701605602144j)
4,0,(0.13139562679035718+0j)
4,1,(0.06365669208214625+0.004502570160560194j)
4,2,(-0.1390907394558788-0.07374093390095827j)
4,3,(-0.18749693060771583+0.03348426038252766j)
4,4,(-0.12611280836474353-0.04598451837257483j)
5,-5,(0.15176810013971861+0.006353285748989961j)
5,-4,(-0.043902149047859364-0.23555059041973703j)
5,-3,(0.11469213600827888+0.22090784661122162j)
5,-2,(-0.11700485089913425+0.2467799989052702j)
5,-1,(0.03540147069847358+0.13483501042104018j)
5,0,(-0.8412421191769727+0j)
5,1,(-0.035401470698473575+0.1348350104210402j)
5,2,(-0.11700485089913427-0.2467799989052702j)
5,3,(-0.11469213600827885+0.22090784661122168j)
5,4,(-0.04390214904785937+0.23555059041973697j)
5,5,(-0.1517681001397186+0.006353285748989993j)
6,-6,(0.08351388596102777-0.014866239732959292j)
6,-5,(-0.029574158010676557-0.04692923762145966j)
6,-4,(0.15218836520697562-0.15576914525775395j)
6,-3,(0.021204157982147524-0.10216283600552117j)
6,-2,(0.2062501374289911-0.09322504188348905j)
6,-1,(-0.014892422319334481+0.05721723128500187j)
6,0,(0.09812011626631467+0j)
6,1,(0.014892422319334492+0.057217231285001884j)
6,2,(0.20625013742899112+0.09322504188348905j)
6,3,(-0.021204157982147524-0.10216283600552119j)
6,4,(0.15218836520697562+0.15576914525775395j)
6,5,(0.029574158010676563-0.04692923762145968j)
6,6,(0.08351388596102778+0.014866239732959292j)
7,-7,(-0.24919138746608555+0.07475927147711596j)
7,-6,(0.07622362578782449-0.017363995127764j)
7,-5,(-0.25852503880135597-0.03340416405995527j)
7,-4,(0.09683615271439389-0.29852302567230704j)
7,-3,(0.02166913637794263-0.17745846718873542j)
7,-2,(0.06249443212380797-0.10907133665112212j)
7,-1,(-0.06453659205726064+0.11577624188756826j)
7,0,(-0.863702215723933+0j)
7,1,(0.06453659205726066+0.11577624188756826j)
7,2,(0.06249443212380798+0.10907133665112215j)
7,3,(-0.021669136377942624-0.17745846718873545j)
7,4,(0.09683615271439389+0.29852302567230704j)
7,5,(0.25852503880135597-0.03340416405995525j)
7,6,(0.07622362578782449+0.017363995127763997j)
7,7,(0.2491913874660856+0.07475927147711595j)
8,-8,(-0.10131936258502124-0.2931071220753565j)
8,-7,(0.08157968409080972+0.08696614855815556j)
8,-6,(-0.14250011373258215-0.03982279507629934j)
8,-5,(-0.00660002028452251-0.13285102950247313j)
8,-4,(-0.012527128652442113-0.11570558712100142j)
8,-3,(0.06702811002808118+0.04943382344857639j)
8,-2,(0.10575260702725707+0.053047833402038586j)
8,-1,(-0.1088345827562041+0.08621136968352115j)
8,0,(-0.008644494731821982+0j)
8,1,(0.1088345827562041+0.08621136968352117j)
8,2,(0.10575260702725707-0.053047833402038586j)
