l,m,alm
0,0,(0.9808337178891778+0j)
1,-1,(-0.0206059719727806-1.5636085541307048j)
1,0,(-1.0704213029502945+0j)
1,1,(0.0206059719727806-1.5636085541307048j)
2,-2,(-3.160545342418837-0.4249128922430743j)
2,-1,(1.5104333941344132+0.10351717479783731j)
2,0,(-3.596797446710481+0j)
2,1,(-1.5104333941344137+0.1035171747978374j)
2,2,(-3.1605453424188372+0.42491289224307427j)
3,-3,(1.735062298071453+4.720159732824813j)
3,-2,(-1.962203655917972-1.3851277654422418j)
3,-1,(1.4861779299879831+0.9695542474382915j)
3,0,(-2.89764825368081+0j)
3,1,(-1.4861779299879831+0.9695542474382915j)
3,2,(-1.962203655917972+1.3851277654422418j)
3,3,(-1.7350622980714525+4.720159732824812j)
4,-4,(1.8748200193204836-4.563407482689264j)
4,-3,(-2.2454557370000123+1.5223342671355171j)
4,-2,(1.8328048374552475+0.47278643052645586j)
4,-1,(-0.14040682588694148+0.879511787162446j)
4,0,(1.56927949866643+0j)
4,1,(0.14040682588694156+0.8795117871624458j)
4,2,(1.8328048374552475-0.4727864305264557j)
4,3,(2.2454557370000123+1.5223342671355171j)
4,4,(1.8748200193204836+4.563407482689264j)
5,-5,(-2.1267452402850116-0.35334548696337176j)
5,-4,(1.567504717160933-1.390288832001872j)
5,-3,(-1.0785914173258224-1.213273882765744j)
5,-2,(1.9274730618781113+0.4852520836682458j)
5,-1,(-0.7947627419037449-0.36605697869863335j)
5,0,(4.564073706542564+0j)
5,1,(0.7947627419037446-0.36605697869863335j)
5,2,(1.9274730618781115-0.48525208366824574j)
5,3,(1.0785914173258224-1.2132738827657443j)
5,4,(1.567504717160933+1.3902888320018716j)
5,5,(2.126745240285011-0.3533454869633714j)
6,-6,(-0.37922534020278736-1.0004746346316375j)
6,-5,(1.967880114805292-2.316005181105596j)
6,-4,(0.16888396680976533-1.865276654390868j)
6,-3,(0.1720451200224578+0.012236087311148156j)
6,-2,(0.08613283525086536+0.6199058232143981j)
6,-1,(-0.41900556482794865-1.2514198188625283j)
6,0,(1.553665646261151+0j)
6,1,(0.41900556482794876-1.2514198188625283j)
6,2,(0.08613283525086536-0.6199058232143982j)
6,3,(-0.17204512002245764+0.012236087311148156j)
6,4,(0.16888396680976533+1.8652766543908676j)
6,5,(-1.967880114805292-2.3160051811055955j)
6,6,(-0.3792253402027872+1.0004746346316373j)
7,-7,(4.611227991114808+0.8626827331727766j)
7,-6,(-3.2021377888796563-2.7507424034813894j)
7,-5,(-0.03876248431445238+1.9581127065351784j)
7,-4,(-1.0334850272411875+0.15229887155988547j)
7,-3,(-1.155871686464301-0.8620599808563291j)
7,-2,(0.1372864517078546+0.6487443665171555j)
7,-1,(-0.4763663177789576-0.050629330973770356j)
7,0,(-1.7595008747893255+0j)
7,1,(0.4763663177789575-0.05062933097377028j)
7,2,(0.1372864517078546-0.6487443665171555j)
7,3,(1.1558716864643008-0.8620599808563293j)
7,4,(-1.033485027241188-0.15229887155988553j)
7,5,(0.038762484314452714+1.958112706535178j)
7,6,(-3.2021377888796563+2.750742403481389j)
7,7,(-4.6112279911148075+0.8626827331727763j)
8,-8,(-1.3366196319716095-2.6508036567946998j)
8,-7,(-4.1922339569911165+3.2684513656988936j)
8,-6,(-0.3615123521433084-3.267240748365033j)
8,-5,(1.6003344436239513+2.701336217304925j)
