l,m,alm
0,0,(0.5817910238724957+0j)
1,-1,(0.6815392331336062-1.5966730799261888j)
1,0,(-0.739038944440984+0j)
1,1,(-0.6815392331336062-1.5966730799261888j)
2,-2,(-1.2583839177591614-0.43434590133703427j)
2,-1,(-0.5059785951302297+0.6632719027732209j)
2,0,(-0.36332669674968+0j)
2,1,(0.5059785951302297+0.6632719027732211j)
2,2,(-1.2583839177591618+0.4343459013370342j)
3,-3,(2.102744490696583-1.3831489703953186j)
3,-2,(0.7095510527926234+0.6488678192924012j)
3,-1,(0.25646981095851495+1.042342524329762j)
3,0,(-1.859804949393994+0j)
3,1,(-0.25646981095851495+1.042342524329762j)
3,2,(0.7095510527926233-0.6488678192924011j)
3,3,(-2.102744490696583-1.3831489703953181j)
4,-4,(0.3685160490001592-1.467266791953888j)
4,-3,(1.0802277622404046+2.341891709050336j)
4,-2,(-1.2427296772024548+0.16687557482641188j)
4,-1,(0.2526550318071023+0.2171657812388369j)
4,0,(0.3785753332073623+0j)
4,1,(-0.2526550318071022+0.2171657812388368j)
4,2,(-1.2427296772024548-0.1668755748264118j)
4,3,(-1.0802277622404046+2.341891709050336j)
4,4,(0.36851604900015916+1.4672667919538882j)
5,-5,(-0.35675765574501556-0.016302424997216566j)
5,-4,(0.4305668570433103+0.7983104505886465j)
5,-3,(-1.2230086375194216+0.3816121731118676j)
5,-2,(0.033559416033358457-0.912720292950694j)
5,-1,(-0.7250330015300575-0.3054427463000609j)
5,0,(0.9692067300399722+0j)
5,1,(0.7250330015300575-0.3054427463000608j)
5,2,(0.033559416033358457+0.912720292950694j)
5,3,(1.2230086375194216+0.3816121731118674j)
5,4,(0.4305668570433103-0.7983104505886468j)
5,5,(0.3567576557450158-0.016302424997216236j)
6,-6,(-0.7033858543255045-0.9854259343650641j)
6,-5,(1.6655487441158439+1.388470586213538j)
6,-4,(0.08207318085751056-1.2583767296943085j)
6,-3,(-0.003137930142521548-0.8189008427940215j)
6,-2,(1.5395086070567545+1.3572933241737075j)
6,-1,(0.021003089283485078-0.41529801863561017j)
6,0,(-2.04296661449892+0j)
6,1,(-0.02100308928348514-0.41529801863561017j)
6,2,(1.539508607056755-1.3572933241737075j)
6,3,(0.003137930142521714-0.8189008427940218j)
6,4,(0.08207318085751056+1.2583767296943085j)
6,5,(-1.6655487441158439+1.3884705862135378j)
6,6,(-0.7033858543255044+0.9854259343650642j)
7,-7,(-0.9917845843918973-0.45255330420373596j)
7,-6,(1.8648117667160877-0.1374141084994134j)
7,-5,(-0.9360968211134729-0.42330360572590664j)
7,-4,(0.6956333677651653+0.34519377007093605j)
7,-3,(0.043607443575134026-0.20547599078840895j)
7,-2,(-0.6469235560201495+0.8833813551411412j)
7,-1,(0.55252812052416+0.3443976737330862j)
7,0,(-2.149804424054417+0j)
7,1,(-0.5525281205241599+0.3443976737330864j)
7,2,(-0.6469235560201494-0.8833813551411414j)
7,3,(-0.043607443575134026-0.2054759907884091j)
7,4,(0.6956333677651653-0.34519377007093616j)
7,5,(0.9360968211134729-0.42330360572590664j)
7,6,(1.8648117667160877+0.13741410849941343j)
7,7,(0.9917845843918973-0.4525533042037361j)
8,-8,(-0.767119443538872-0.3879485137582935j)
8,-7,(0.5535050007917296+0.12274854282184511j)
8,-6,(-0.10301101818978979+1.0461964294673327j)
8,-5,(0.017578282050369667-0.7973090735844588j)
8,-4,(-0.5728584860201587+1.415685376897574j)
8,-3,(-0.5164971673854303-0.780028192494601j)
8,-2,(-0.6390505415747436-1.6410743424370073j)
8,-1,(1.3471104966908856+0.48789661115193284j)
8,0,(0.5964281378866981+0j)
8,1,(-1.3471104966908858+0.48789661115193284j)
8,2,(-0.6390505415747436+1.6410743424370073j)
8,3,(0.5164971673854303-0.7800281924946012j)
8,4,(-0.5728584860201587-1.4156853768975741j)
8,5,(-0.017578282050369595-0.797309073584459j)
8,6,(-0.10301101818978979-1.0461964294673325j)
8,7,(-0.5535050007917296+0.12274854282184519j)
8,8,(-0.7671194435388716+0.3879485137582933j)
9,-9,(0.2834465067912225-2.095451100940592j)
9,-8,(3.330289027594651+1.4839384532460265j)
9,-7,(-0.7064111249221318-0.7056666315718148j)
9,-6,(0.3749902850061976+0.5932198218616394j)
9,-5,(1.1386843910483528+0.7231965412560418j)
9,-4,(-1.1618727668638176-0.6814896902244364j)
9,-3,(0.15268964327682358+0.42173290667282826j)
9,-2,(0.8330216318243493-0.8886122216005231j)
9,-1,(0.046531414402350084+0.08733227498912786j)
9,0,(0.5263549817663873+0j)
9,1,(-0.046531414402350084+0.08733227498912795j)
9,2,(0.8330216318243493+0.8886122216005231j)
9,3,(-0.15268964327682366+0.42173290667282826j)
9,4,(-1.1618727668638176+0.6814896902244366j)
9,5,(-1.1386843910483528+0.7231965412560418j)
9,6,(0.3749902850061977-0.5932198218616395j)
9,7,(0.7064111249221314-0.7056666315718146j)
9,8,(3.330289027594651-1.4839384532460265j)
9,9,(-0.2834465067912225-2.095451100940592j)
10,-10,(-1.1019951065280593-0.23023646404755088j)
10,-9,(-0.6650456507301091-1.0338615693265099j)
10,-8,(-0.6869802892611001+0.24460083886057213j)
10,-7,(1.5169888290905165-1.4447607370692443j)
10,-6,(0.4191804028604818-0.21116922383263081j)
10,-5,(-0.30307054160056246+0.9165869919165829j)
10,-4,(0.18489669943141734-0.45564046679199516j)
10,-3,(0.3764301193126306+0.9479574764761954j)
10,-2,(0.07716607854966148+0.4305619305393874j)
10,-1,(-2.1220548079625488-1.0847775068685503j)
10,0,(-0.3222408020199061+0j)
10,1,(2.1220548079625488-1.0847775068685501j)
10,2,(0.07716607854966148-0.43056193053938746j)
10,3,(-0.3764301193126307+0.9479574764761955j)
10,4,(0.1848966994314173+0.45564046679199516j)
10,5,(0.3030705416005625+0.9165869919165829j)
10,6,(0.4191804028604818+0.21116922383263076j)
10,7,(-1.5169888290905165-1.4447607370692443j)
10,8,(-0.6869802892611001-0.24460083886057213j)
10,9,(0.6650456507301091-1.0338615693265099j)
10,10,(-1.1019951065280593+0.23023646404755055j)
11,-11,(1.5028997802533413-1.3755332704705454j)
11,-10,(-1.0550038348687616+2.966533348372346j)
11,-9,(-0.21544255607464138-0.5783134999868691j)
11,-8,(-0.6963478974611172-1.2168405744833029j)
11,-7,(1.0912851804511559+1.2369301248474558j)
11,-6,(-0.8451246576062494-1.0798455960136462j)
11,-5,(-0.26713363621863595-0.38703453541037947j)
11,-4,(1.2190629949396272+0.2422919369521946j)
11,-3,(-0.15825060572937374+0.18310199682839637j)
11,-2,(-0.6855216524769626+0.6425192380927441j)
11,-1,(-0.10683362513493291-0.36366507152362004j)
11,0,(-0.58930125859927+0j)
11,1,(0.10683362513493279-0.36366507152362004j)
11,2,(-0.6855216524769626-0.6425192380927439j)
11,3,(0.1582506057293739+0.18310199682839645j)
11,4,(1.2190629949396277-0.24229193695219442j)
11,5,(0.267133636218636-0.38703453541037947j)
11,6,(-0.8451246576062494+1.0798455960136464j)
11,7,(-1.0912851804511559+1.2369301248474553j)
11,8,(-0.6963478974611172+1.2168405744833029j)
11,9,(0.21544255607464138-0.5783134999868691j)
11,10,(-1.0550038348687616-2.966533348372346j)
11,11,(-1.5028997802533415-1.3755332704705454j)
12,-12,(-0.5832407754027187+0.027123040110572517j)
12,-11,(1.38616235103598+0.009425981318491204j)
12,-10,(-0.9039500520112077-0.9069995186145642j)
12,-9,(2.2715929661308376+1.3834490185247863j)
12,-8,(0.6234320781456193-0.03242377009197346j)
12,-7,(-2.0591588662964435+1.080464284093816j)
12,-6,(0.15050608974255975-0.22524038958765677j)
12,-5,(0.1557248844639164-1.165531937198352j)
12,-4,(0.27990288976769595-0.47898610598579244j)
12,-3,(0.11301319740943737-0.28849678114006033j)
12,-2,(-0.13604100618022316+0.6767619064189963j)
12,-1,(1.1966551121043723+0.9090334355245583j)
12,0,(-0.2684504282382057+0j)
12,1,(-1.1966551121043723+0.9090334355245582j)
12,2,(-0.1360410061802232-0.6767619064189961j)
12,3,(-0.11301319740943754-0.28849678114006033j)
12,4,(0.27990288976769595+0.47898610598579233j)
12,5,(-0.1557248844639164-1.165531937198352j)
12,6,(0.15050608974255972+0.2252403895876567j)
12,7,(2.0591588662964444+1.0804642840938161j)
12,8,(0.6234320781456192+0.032423770091973544j)
12,9,(-2.271592966130837+1.3834490185247863j)
12,10,(-0.9039500520112075+0.9069995186145642j)
12,11,(-1.3861623510359797+0.009425981318491037j)
12,12,(-0.5832407754027187-0.0271230401105726j)
13,-13,(0.40637865315729416-0.02073979955648541j)
13,-12,(-1.7742514138646364-1.2387513600428888j)
13,-11,(0.6914607066748544+0.5037664789981638j)
13,-10,(1.1580585451366174-2.1950200597305067j)
13,-9,(0.10762137950264679-0.060049373753892785j)
13,-8,(0.9195648980417928-0.018039925403088884j)
13,-7,(-0.3066530325009832-0.37386201474942155j)
13,-6,(0.21273145982775502+1.1961629148032555j)
