l,m,alm
0,0,(-0.07397366356908242+0j)
1,-1,(-0.024043094598491504+0.27017061400675785j)
1,0,(-0.6775881362498781+0j)
1,1,(0.024043094598491504+0.27017061400675785j)
2,-2,(0.0998335474170918-0.23348064145936234j)
2,-1,(0.22520215843657584-0.0012978727203289187j)
2,0,(-0.18635145724677904+0j)
2,1,(-0.2252021584365759-0.0012978727203288981j)
2,2,(0.09983354741709177+0.23348064145936234j)
3,-3,(0.12214564279133033+0.12582818726527828j)
3,-2,(-0.14567316699532307+0.03640314894259415j)
3,-1,(-0.2930780178697404-0.06730924446997807j)
3,0,(-0.5002159353293396+0j)
3,1,(0.2930780178697404-0.06730924446997806j)
3,2,(-0.14567316699532307-0.03640314894259417j)
3,3,(-0.12214564279133035+0.12582818726527828j)
4,-4,(0.16881480292686876+0.028928807869899355j)
4,-3,(-0.3257138877740022-0.0008231124317603171j)
4,-2,(0.01947322975009378-0.2959810888651398j)
4,-1,(0.051829407530407455+0.2175226868535115j)
4,0,(-0.04264449624767392+0j)
4,1,(-0.051829407530407434+0.2175226868535115j)
4,2,(0.01947322975009376+0.2959810888651398j)
4,3,(0.3257138877740022-0.0008231124317602964j)
4,4,(0.16881480292686876-0.028928807869899334j)
5,-5,(-0.3681532557945422+0.04503358960399264j)
5,-4,(0.4348050552662608-0.5074868715981502j)
5,-3,(0.25261981985770676+0.38894703879539383j)
5,-2,(-0.2753101417969335+0.2649786948887793j)
5,-1,(0.08862276903175587-0.32006220368676275j)
5,0,(-0.9687173142589894+0j)
5,1,(-0.08862276903175587-0.32006220368676275j)
5,2,(-0.2753101417969335-0.2649786948887793j)
5,3,(-0.2526198198577068+0.38894703879539383j)
5,4,(0.4348050552662608+0.5074868715981503j)
5,5,(0.3681532557945421+0.045033589603992626j)
6,-6,(-0.03634457093538801-0.15786714079064912j)
6,-5,(0.4125951415835953+0.09060901969457077j)
6,-4,(-0.12569302864768614+0.37318553676534366j)
6,-3,(-0.5889031649057926-0.0577573021925488j)
6,-2,(0.36039602129749926+0.05738045209336031j)
6,-1,(-0.24010461095257196+0.010874734987940275j)
6,0,(0.31539282695646126+0j)
6,1,(0.24010461095257202+0.01087473498794028j)
6,2,(0.36039602129749937-0.0573804520933603j)
6,3,(0.5889031649057926-0.0577573021925488j)
6,4,(-0.12569302864768614-0.3731855367653436j)
6,5,(-0.4125951415835951+0.09060901969457073j)
6,6,(-0.036344570935388+0.1578671407906491j)
7,-7,(0.06511498641634124+0.2505315431912706j)
